,cephalon_male,cephalon_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.7874218,-1.8607616,"('unsociable', 'sociable')",-0.16413866,-0.24667098,-0.9757802,-1.0537163,-0.0779361
1,-1.2274457,-1.5697867,"('unfriendly', 'friendly')",1.3840348,1.1543878,0.0782945,-0.2076994,-0.2859939
2,0.41834772,0.41501683,"('unlikable', 'likable')",0.5281317,0.56836236,0.4732397,0.4916896,0.0184499
3,-1.0873841,-1.0022246,"('repellent', 'pleasant')",0.18103544,0.21605374,-0.4531743,-0.3930854,0.0600889
4,0.10971404,-0.035423793,"('disliked', 'liked')",-5.8881745,-6.0073557,-2.8892303,-3.0213897,-0.1321594
5,-1.1203935,-1.200558,"('distant', 'outgoing')",-0.5481306,-0.6752768,-0.834262,-0.9379174,-0.1036554
6,-1.0855834,-1.1847042,"('distant', 'open')",-0.19636416,-0.37831408,-0.6409738,-0.7815092,-0.1405354
7,-1.3163823,-1.260994,"('insensitive', 'sensitive')",0.1762134,0.20918241,-0.5700845,-0.5259058,0.0441787
8,-0.25524563,-0.47292614,"('unaffectionate', 'affectionate')",0.7985786,0.62164205,0.2716665,0.074358,-0.1973085
9,-1.2067032,-1.4056387,"('unaffectionate', 'caring')",0.7221592,0.6237398,-0.242272,-0.3909495,-0.1486775
10,-2.6587656,-2.6395774,"('unsympathetic', 'sympathetic')",-0.6924387,-0.6374399,-1.6756022,-1.6385087,0.0370935
11,-0.94445467,-0.89005476,"('unhelpful', 'helpful')",1.1460065,1.2748177,0.1007759,0.1923815,0.0916056
12,-0.73098755,-0.6734605,"('unsupportive', 'supportive')",-1.7004188,-1.6504306,-1.2157032,-1.1619456,0.0537576
13,-2.2990725,-2.162689,"('impolite', 'polite')",-0.8963825,-0.82330316,-1.5977275,-1.4929961,0.1047314
14,-0.6396962,-0.54827374,"('antisocial', 'social')",-0.28560808,-0.30009356,-0.4626521,-0.4241837,0.0384684
15,-0.0021717357,-0.08990873,"('boring', 'funny')",0.41082102,0.34540322,0.2043246,0.1277473,-0.0765773
16,-0.14803322,-0.18253838,"('unpopular', 'popular')",0.61537224,0.5473325,0.2336695,0.1823971,-0.0512724
17,-0.3105371,-0.24778365,"('nasty', 'nice')",-0.39573544,-0.38355783,-0.3531363,-0.3156707,0.0374656
18,0.015140802,-0.018227391,"('disagreeable', 'welcoming')",-0.4059965,-0.5354685,-0.1954278,-0.276848,-0.0814202
19,-1.7333934,-1.7779013,"('inhospitable', 'hospitable')",-0.4304815,-0.40006003,-1.0819374,-1.0889807,-0.0070433
20,0.17926869,0.19393812,"('rough', 'thoughtful')",1.3328699,1.2513692,0.7560693,0.7226537,-0.0334156
21,-0.7730724,-0.74948716,"('immoral', 'moral')",-0.5986573,-0.48607752,-0.6858649,-0.6177824,0.0680825
22,-0.79978883,-0.7547295,"('untrustworthy', 'trustworthy')",-0.9699613,-1.0268058,-0.8848751,-0.8907676,-0.0058925
23,-1.1143336,-1.1990435,"('insincere', 'sincere')",4.844966,4.781514,1.8653162,1.7912353,-0.0740809
24,-1.3335844,-1.427509,"('dishonest', 'honest')",0.31960893,0.2143454,-0.5069878,-0.6065818,-0.099594
25,-0.025738124,-0.12667969,"('egoistic', 'altruistic')",1.4922541,1.4225334,0.733258,0.6479269,-0.0853311
26,-0.058875374,-0.17660299,"('hardhearted', 'benevolent')",1.6912583,1.627651,0.8161915,0.725524,-0.0906675
27,0.06478776,0.08445597,"('hardhearted', 'softhearted')",1.4405335,1.3041426,0.7526606,0.6942993,-0.0583613
28,-0.6830109,-0.87540954,"('disloyal', 'loyal')",0.6337149,0.49617296,-0.024648,-0.1896183,-0.1649703
29,-0.4460917,-0.4634974,"('unfair', 'fair')",-0.5178427,-0.7237882,-0.4819672,-0.5936428,-0.1116756
