,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.60841537,0.62937593,"('unsociable', 'sociable')",-0.24574363,-0.30690348,0.1813359,0.1612362,-0.0200997
1,1.2474649,1.2623302,"('unfriendly', 'friendly')",1.6695945,1.4849752,1.4585297,1.3736527,-0.084877
2,-0.7044971,-0.7257261,"('unlikable', 'likable')",0.14158092,0.208655,-0.2814581,-0.2585356,0.0229225
3,-0.55000085,-0.3374993,"('repellent', 'pleasant')",0.7668175,0.84106416,0.1084083,0.2517824,0.1433741
4,0.08075476,0.15581913,"('disliked', 'liked')",-7.3943605,-7.580626,-3.6568029,-3.7124035,-0.0556006
5,0.9435733,0.9335631,"('distant', 'outgoing')",-0.32503313,-0.3295591,0.3092701,0.302002,-0.0072681
6,0.5579647,0.5971532,"('distant', 'open')",-0.011065226,-0.025045745,0.2734497,0.2860537,0.012604
7,0.85117614,0.98861545,"('insensitive', 'sensitive')",0.6258465,0.7225209,0.7385113,0.8555682,0.1170569
8,0.21090436,0.13593617,"('unaffectionate', 'affectionate')",0.70873827,0.65006083,0.4598213,0.3929985,-0.0668228
9,1.2770967,1.2985364,"('unaffectionate', 'caring')",1.3024918,1.3614804,1.2897942,1.3300084,0.0402142
10,0.008687912,0.13054268,"('unsympathetic', 'sympathetic')",-0.41947114,-0.34784597,-0.2053916,-0.1086516,0.09674
11,-0.15989655,-0.13928996,"('unhelpful', 'helpful')",1.7834914,1.9394869,0.8117974,0.9000984,0.088301
12,1.6147257,1.7250085,"('unsupportive', 'supportive')",-1.919448,-1.921535,-0.1523612,-0.0982633,0.0540979
13,0.69677615,0.71387666,"('impolite', 'polite')",-0.7439409,-0.58953595,-0.0235824,0.0621704,0.0857528
14,0.4836547,0.49379978,"('antisocial', 'social')",-0.49563193,-0.40931618,-0.0059886,0.0422418,0.0482304
15,-0.26643795,-0.41289693,"('boring', 'funny')",-0.37830874,-0.2998606,-0.3223733,-0.3563788,-0.0340055
16,-0.95459384,-0.88009655,"('unpopular', 'popular')",0.12467125,0.07757179,-0.4149613,-0.4012624,0.0136989
17,-0.6034231,-0.50332797,"('nasty', 'nice')",-0.8590483,-0.74174696,-0.7312357,-0.6225375,0.1086982
18,-0.42797598,-0.38825014,"('disagreeable', 'welcoming')",-0.51435524,-0.51352316,-0.4711656,-0.4508867,0.0202789
19,-0.03990961,-0.017085325,"('inhospitable', 'hospitable')",-0.6136171,-0.5947978,-0.3267634,-0.3059416,0.0208218
20,0.91669494,0.9512307,"('rough', 'thoughtful')",1.1081531,1.047632,1.012424,0.9994314,-0.0129926
21,0.81329113,0.814402,"('immoral', 'moral')",-0.48379454,-0.39722306,0.1647483,0.2085895,0.0438412
22,0.29093128,0.2928568,"('untrustworthy', 'trustworthy')",-1.0399688,-1.0052744,-0.3745188,-0.3562088,0.01831
23,0.85575277,0.96114475,"('insincere', 'sincere')",6.3351827,6.5347514,3.5954678,3.7479482,0.1524804
24,1.2079303,1.2142447,"('dishonest', 'honest')",1.1312035,1.2151091,1.1695669,1.2146769,0.04511
25,0.5444806,0.4985859,"('egoistic', 'altruistic')",1.4066954,1.2609015,0.975588,0.8797437,-0.0958443
26,1.7755749,1.6464809,"('hardhearted', 'benevolent')",1.661299,1.4717964,1.718437,1.5591387,-0.1592983
27,0.5819772,0.49716303,"('hardhearted', 'softhearted')",1.3814664,1.2911463,0.9817218,0.8941547,-0.0875671
28,0.33330235,0.33788437,"('disloyal', 'loyal')",1.2528945,1.2887366,0.7930984,0.8133105,0.0202121
29,-0.33437523,-0.2842542,"('unfair', 'fair')",-0.46166968,-0.5886906,-0.3980225,-0.4364724,-0.0384499
30,0.73549426,0.835832,"('intolerant', 'tolerant')",0.5460257,0.65445155,0.6407599,0.7451417,0.1043818
31,-1.0350554,-0.94193554,"('evil', 'good')",-1.0362638,-1.1470375,-1.0356596,-1.0444865,-0.0088269
32,0.81630456,0.74023247,"('unkind', 'kind')",0.98467636,0.90828586,0.9004905,0.8242592,-0.0762313
33,0.5689984,0.49321976,"('wrong', 'right')",-0.3688594,-0.42440665,0.1000695,0.0344066,-0.0656629
34,0.38783753,0.57689434,"('mean', 'honorable')",5.980736,6.168297,3.1842866,3.3725955,0.1883089
35,-0.91826767,-1.0149071,"('corrupt', 'incorrupt')",-0.48989102,-0.55630744,-0.7040793,-0.7856073,-0.081528
36,-0.74945545,-0.6336061,"('hostile', 'amicable')",-0.17900634,-0.33084548,-0.4642309,-0.4822258,-0.0179949
37,0.7740103,0.803543,"('fake', 'genuine')",0.58448756,0.5987934,0.6792489,0.7011682,0.0219193
38,0.30708957,0.39765885,"('untruthful', 'truthful')",0.16320544,0.30858374,0.2351475,0.3531213,0.1179738
39,1.7454914,1.658859,"('exploitative', 'cooperative')",0.2691477,0.28790864,1.0073196,0.9733838,-0.0339358
40,-0.14035031,0.049574032,"('stingy', 'generous')",-1.9151556,-2.0245857,-1.027753,-0.9875059,0.0402471
41,0.3568657,0.5326384,"('unforgiving', 'forgiving')",-0.3036841,-0.30234206,0.0265908,0.1151482,0.0885574
42,0.5669436,0.62420976,"('unreliable', 'reliable')",-3.5713062,-3.54611,-1.5021813,-1.4609501,0.0412312
43,1.3306181,1.3631196,"('irresponsible', 'responsible')",0.53481674,0.56349176,0.9327174,0.9633057,0.0305883
44,-2.0518134,-2.147151,"('prejudiced', 'unprejudiced')",-1.467249,-1.5230182,-1.7595313,-1.8350847,-0.0755534
45,0.6553725,0.97427315,"('incompetent', 'competent')",-0.21075748,-0.21324472,0.2223075,0.3805142,0.1582067
46,0.21619983,0.3748614,"('uncompetitive', 'competitive')",-1.1385391,-1.120463,-0.4611696,-0.3728008,0.0883688
47,0.6982525,0.7179426,"('stupid', 'smart')",5.4475613,5.621186,3.072907,3.1695642,0.0966572
48,0.61082965,0.6872648,"('unintelligent', 'intelligent')",0.46333963,0.48562744,0.5370846,0.5864461,0.0493615
49,0.37348542,0.42091674,"('unable', 'able')",-0.4627388,-0.29217365,-0.0446267,0.0643715,0.1089982
50,-1.1198461,-1.1465874,"('clumsy', 'skillful')",-0.18830481,-0.19204976,-0.6540754,-0.6693186,-0.0152432
51,0.5878409,0.53544927,"('uneducated', 'educated')",0.6284633,0.5642904,0.6081522,0.5498698,-0.0582824
52,-0.85837483,-1.0601021,"('irrational', 'rational')",-0.07943143,-0.19578673,-0.4689031,-0.6279444,-0.1590413
53,0.43585363,0.45644605,"('uncreative', 'creative')",0.24101464,0.18107003,0.3384341,0.318758,-0.0196761
54,0.83976924,0.72568285,"('incapable', 'capable')",0.8972845,0.8964392,0.8685269,0.811061,-0.0574659
55,0.45770735,0.6038813,"('incompetent', 'clever')",0.17299825,0.26095194,0.3153528,0.4324166,0.1170638
56,1.8258669,1.9531233,"('impractical', 'practical')",-0.6322849,-0.45476106,0.596791,0.7491812,0.1523902
57,-0.9714688,-0.877295,"('unimaginative', 'imaginative')",-3.4739254,-3.522594,-2.222697,-2.1999445,0.0227525
