,verisign_male,verisign_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.7329348,-1.8380964,"('unsociable', 'sociable')",-0.27775437,-0.39747566,-1.0053446,-1.117786,-0.1124414
1,-1.3483682,-1.5340949,"('unfriendly', 'friendly')",1.8239008,1.6304536,0.2377663,0.0481793,-0.189587
2,-0.058511652,-0.0057969857,"('unlikable', 'likable')",0.38660416,0.48436126,0.1640463,0.2392821,0.0752358
3,-0.89299035,-0.80916715,"('repellent', 'pleasant')",0.13527913,0.20235199,-0.3788556,-0.3034076,0.075448
4,-0.07896575,-0.17599282,"('disliked', 'liked')",-6.2584724,-6.401189,-3.1687191,-3.2885909,-0.1198718
5,-0.31698635,-0.2939053,"('distant', 'outgoing')",-0.10808323,-0.17645434,-0.2125348,-0.2351798,-0.022645
6,-0.5965914,-0.58392733,"('distant', 'open')",0.35056627,0.22300804,-0.1230126,-0.1804596,-0.057447
7,-0.98642635,-0.98041266,"('insensitive', 'sensitive')",0.49754736,0.5254024,-0.2444395,-0.2275051,0.0169344
8,-1.3363626,-1.3917489,"('unaffectionate', 'affectionate')",0.89273065,0.7236522,-0.221816,-0.3340484,-0.1122324
9,-1.6651142,-1.7334381,"('unaffectionate', 'caring')",1.0467016,0.9778571,-0.3092063,-0.3777905,-0.0685842
10,-1.80834,-1.8593277,"('unsympathetic', 'sympathetic')",-0.5359225,-0.5494652,-1.1721313,-1.2043965,-0.0322652
11,-0.5171316,-0.50287616,"('unhelpful', 'helpful')",1.3237562,1.4702122,0.4033123,0.483668,0.0803557
12,-1.6496719,-1.6224148,"('unsupportive', 'supportive')",-1.796178,-1.7830715,-1.7229249,-1.7027432,0.0201817
13,-1.2100284,-1.2747493,"('impolite', 'polite')",-0.5638793,-0.5172063,-0.8869538,-0.8959778,-0.009024
14,-0.6521702,-0.63656926,"('antisocial', 'social')",-0.5032169,-0.51040864,-0.5776936,-0.573489,0.0042046
15,0.18978323,0.09022316,"('boring', 'funny')",0.37135598,0.30804965,0.2805696,0.1991364,-0.0814332
16,-0.2903005,-0.2971057,"('unpopular', 'popular')",0.46625704,0.47586623,0.0879783,0.0893803,0.001402
17,-0.17178595,-0.1308761,"('nasty', 'nice')",-0.51793706,-0.49224895,-0.3448615,-0.3115625,0.033299
18,-1.1680607,-1.1388073,"('disagreeable', 'welcoming')",-0.3289281,-0.34719545,-0.7484944,-0.7430013,0.0054931
19,-0.31122604,-0.28880668,"('inhospitable', 'hospitable')",-0.14973886,-0.09972435,-0.2304825,-0.1942655,0.036217
20,0.04425984,0.09301503,"('rough', 'thoughtful')",1.3851476,1.3472347,0.7147037,0.7201249,0.0054212
21,-0.4600308,-0.49610376,"('immoral', 'moral')",-0.8186126,-0.71892697,-0.6393217,-0.6075153,0.0318064
22,-0.29645514,-0.3588175,"('untrustworthy', 'trustworthy')",-0.98188084,-1.056215,-0.639168,-0.7075163,-0.0683483
23,-0.90013564,-0.9192395,"('insincere', 'sincere')",5.2855225,5.2620897,2.1926935,2.1714251,-0.0212684
24,-1.0243841,-1.078859,"('dishonest', 'honest')",0.6137888,0.56353456,-0.2052977,-0.2576622,-0.0523645
