,alliance_male,alliance_female,tuple,data_male,data_female,systems_male,systems_female,corp_male,corp_female,average_male,average_female,female-male
0,0.6426584,0.71593726,"('unsociable', 'sociable')",-0.7361623,-0.7749948,-0.7311207,-0.74982893,-0.27757078,-0.34396127,-0.2755488,-0.2882119,-0.0126631
1,-0.30237398,-0.30442512,"('unfriendly', 'friendly')",0.5493265,0.4252847,-0.082090326,-0.2059035,1.5334507,1.4978963,0.4245782,0.3532131,-0.0713651
2,1.2840441,1.3387988,"('unlikable', 'likable')",0.7192158,0.78127915,0.7646025,0.82288224,0.4332052,0.42731798,0.8002669,0.8425695,0.0423026
3,0.24536653,0.43313816,"('repellent', 'pleasant')",-0.6600309,-0.59672964,0.2506612,0.31815684,0.7339381,0.68521154,0.1424837,0.2099442,0.0674605
4,-1.4773794,-1.516193,"('disliked', 'liked')",-0.04987499,-0.08445731,-0.1541449,-0.17635988,-7.326377,-7.613097,-2.2519441,-2.3475268,-0.0955827
5,-1.4145381,-1.4698561,"('distant', 'outgoing')",0.9201896,0.93885726,-0.3231108,-0.2862445,-0.7362403,-0.69745183,-0.3884249,-0.3786738,0.0097511
6,-1.1537802,-1.125887,"('distant', 'open')",0.5461478,0.5683907,-0.84211427,-0.8255179,-0.29957423,-0.23202822,-0.4373302,-0.4037606,0.0335696
7,1.4598902,1.5391808,"('insensitive', 'sensitive')",-0.08696055,-0.048121683,-0.42999208,-0.4012921,0.39506203,0.4049845,0.3344999,0.3736879,0.039188
8,-0.5953737,-0.58571625,"('unaffectionate', 'affectionate')",-0.013675131,-0.10455182,-0.7435873,-0.8042494,0.57672745,0.6254622,-0.1939772,-0.2172638,-0.0232866
9,0.13145898,0.15161833,"('unaffectionate', 'caring')",0.13666563,0.09678298,-0.5889496,-0.63097787,1.1760803,1.2666364,0.2138138,0.2210149,0.0072011
10,1.3638523,1.557786,"('unsympathetic', 'sympathetic')",-1.7742871,-1.7583131,-1.6260241,-1.5948455,-0.20716055,-0.07740259,-0.5609049,-0.4681938,0.0927111
11,1.1599559,1.229145,"('unhelpful', 'helpful')",0.21537119,0.24325895,0.49263173,0.53915226,1.7783592,1.8167628,0.9115795,0.9570798,0.0455003
12,1.1738315,1.3865794,"('unsupportive', 'supportive')",0.5028374,0.6080993,-0.24146627,-0.118220456,-2.2488556,-2.2217698,-0.2034132,-0.0863279,0.1170853
13,0.8936231,0.88526225,"('impolite', 'polite')",-0.7616334,-0.6973433,-0.30265388,-0.22131437,-0.72948116,-0.6536731,-0.2250363,-0.1717671,0.0532692
14,1.8622023,1.8416787,"('antisocial', 'social')",0.6231681,0.6596979,0.4000389,0.43186107,-0.102844775,-0.21343048,0.6956412,0.6799518,-0.0156894
15,0.27032322,0.088250875,"('boring', 'funny')",0.02707756,-0.041895315,-0.7346876,-0.8036525,-0.051036052,-0.11269574,-0.1220807,-0.2174982,-0.0954175
16,-2.0696115,-2.0497139,"('unpopular', 'popular')",0.02596777,-0.042337477,0.10587353,0.060430482,0.2706759,0.22557122,-0.4167736,-0.4515124,-0.0347388
17,-0.18260911,-0.13786747,"('nasty', 'nice')",-0.20575558,-0.12938236,-0.48691,-0.3853821,-0.4656406,-0.37162748,-0.3352288,-0.2560648,0.079164
18,0.3403629,0.44036347,"('disagreeable', 'welcoming')",0.46469337,0.497784,0.32044902,0.39091063,-0.6039661,-0.63493484,0.1303848,0.1735308,0.043146
19,-1.4283408,-1.3988445,"('inhospitable', 'hospitable')",0.093051404,0.08345561,-0.54635715,-0.5234551,-0.685967,-0.5793968,-0.6419034,-0.6045602,0.0373432
20,1.0854534,1.0869637,"('rough', 'thoughtful')",0.38643652,0.41216367,0.28103358,0.33060056,0.81969446,0.7748223,0.6431545,0.6511375,0.007983
21,0.73975503,0.82439935,"('immoral', 'moral')",-0.14791763,-0.12941791,0.18907101,0.17285854,-0.7749567,-0.67892146,0.0014879,0.0472296,0.0457417
22,1.3181468,1.3974694,"('untrustworthy', 'trustworthy')",0.25945827,0.23000218,0.26596293,0.25500518,-0.76432824,-0.7963033,0.26981,0.2715434,0.0017334
23,0.9619436,1.0360612,"('insincere', 'sincere')",-0.2502729,-0.2696097,-0.43409768,-0.45387065,6.230892,6.319492,1.6271163,1.6580181,0.0309018
24,1.482666,1.5163363,"('dishonest', 'honest')",-0.49554428,-0.44728172,-1.8457099,-1.7725314,0.6578294,0.6678095,-0.0501897,-0.0089168,0.0412729
25,0.06841805,0.037545756,"('egoistic', 'altruistic')",0.5087535,0.4946826,1.0017537,1.0171334,1.254025,1.2032802,0.7082375,0.6881605,-0.020077
26,1.1639953,1.1005093,"('hardhearted', 'benevolent')",0.9618917,0.9110735,0.118307926,0.14043054,1.6643872,1.5065223,0.9771455,0.9146339,-0.0625116
27,0.7861915,0.77806836,"('hardhearted', 'softhearted')",-0.57769805,-0.5429198,-0.27078232,-0.20823476,1.2834674,1.2781497,0.3052946,0.3262659,0.0209713
28,1.0262178,0.9975333,"('disloyal', 'loyal')",-0.22274627,-0.3303537,-0.45105147,-0.5305834,1.4126537,1.312985,0.4412684,0.3623953,-0.0788731
29,-0.72183007,-0.77320796,"('unfair', 'fair')",0.07177606,0.04757066,-0.51400983,-0.571588,-0.56348604,-0.6846733,-0.4318874,-0.4954746,-0.0635872
30,0.891938,0.9610944,"('intolerant', 'tolerant')",0.6561774,0.62605965,0.43450505,0.39071488,0.65774196,0.6461393,0.6600906,0.656002,-0.0040886
31,-1.6812223,-1.5659845,"('evil', 'good')",0.7197107,0.7433178,0.032705415,0.05458985,-0.74815035,-0.7768539,-0.4192391,-0.3862327,0.0330064
32,0.4344276,0.4163841,"('unkind', 'kind')",-0.73556167,-0.74183923,-1.0070114,-0.9589746,0.85593724,0.792877,-0.1130521,-0.1228882,-0.0098361
33,-0.5202129,-0.65710384,"('wrong', 'right')",1.499343,1.5376027,0.77374965,0.7751347,-0.47138458,-0.47203755,0.3203738,0.295899,-0.0244748
34,0.80861104,0.90775937,"('mean', 'honorable')",-0.027447328,0.09170972,-0.04824908,0.067170925,5.6835923,5.8829885,1.6041267,1.7374071,0.1332804
35,-0.7209155,-1.042989,"('corrupt', 'incorrupt')",0.4198333,0.38005215,0.17647518,0.1168989,-0.2693768,-0.3711623,-0.098496,-0.2293001,-0.1308041
36,-0.9115841,-0.9431276,"('hostile', 'amicable')",0.16928661,0.085607134,-0.6718842,-0.76739776,0.16735996,0.08897196,-0.3117054,-0.3839866,-0.0722812
37,1.1605222,1.1411573,"('fake', 'genuine')",-0.55569786,-0.5904589,-0.6772117,-0.67323524,0.22030573,0.26283637,0.0369796,0.0350749,-0.0019047
38,-0.32393378,-0.23990488,"('untruthful', 'truthful')",0.363898,0.40777722,-0.34834588,-0.30828035,-0.40061566,-0.33899662,-0.1772493,-0.1198512,0.0573981
39,3.3770325,3.391967,"('exploitative', 'cooperative')",1.7396975,1.750931,1.3489585,1.4165322,0.5291559,0.5057519,1.748711,1.7662956,0.0175846
40,0.86806184,0.9908611,"('stingy', 'generous')",0.47414863,0.48894882,0.61999035,0.7011598,-1.8320049,-2.0254254,0.032549,0.0388861,0.0063371
41,0.318915,0.49691683,"('unforgiving', 'forgiving')",-0.12528369,-0.10576334,-0.33995703,-0.3029129,0.24135913,0.13249102,0.0237584,0.0551829,0.0314245
42,0.6644332,0.80570114,"('unreliable', 'reliable')",-0.075759575,0.047972873,-0.51867914,-0.4267839,-3.2789364,-3.3329208,-0.8022355,-0.7265077,0.0757278
43,0.90825105,1.0952114,"('irresponsible', 'responsible')",-0.65909487,-0.57259464,-1.550011,-1.4392575,0.030077126,0.11146137,-0.3176945,-0.2012948,0.1163997
44,-0.15161492,-0.20482273,"('prejudiced', 'unprejudiced')",-0.46193975,-0.37738734,-0.27985212,-0.20219296,-0.9984988,-0.95234394,-0.4729764,-0.4341868,0.0387896
45,0.4777311,0.7206527,"('incompetent', 'competent')",-0.5950937,-0.5907676,-0.97561544,-0.9324572,-0.18140224,-0.2839432,-0.3185951,-0.2716288,0.0469663
46,1.1052713,1.3424417,"('uncompetitive', 'competitive')",-0.39767203,-0.36441684,0.6190249,0.6406899,-1.184804,-1.2311304,0.035455,0.0968961,0.0614411
47,-0.014718598,0.03214744,"('stupid', 'smart')",0.6108588,0.69023526,0.52782226,0.6171167,5.9585834,6.1560373,1.7706364,1.8738842,0.1032478
48,1.5268075,1.5242083,"('unintelligent', 'intelligent')",-0.34199652,-0.36500347,-0.7041062,-0.7007019,0.33781072,0.3361389,0.2046289,0.1986605,-0.0059684
49,0.163993,0.16575259,"('unable', 'able')",-0.5338565,-0.47399098,0.12143044,0.19957484,-0.44690663,-0.28676695,-0.1738349,-0.0988576,0.0749773
50,-0.81040066,-0.81295305,"('clumsy', 'skillful')",0.18106164,0.15176976,0.5478239,0.52374566,-0.19736114,-0.25195298,-0.0697191,-0.0973477,-0.0276286
51,0.62934023,0.5564708,"('uneducated', 'educated')",-0.30605966,-0.381996,-0.6150354,-0.6985987,0.07734509,-0.009039842,-0.0536024,-0.1332909,-0.0796885
52,-0.4166191,-0.58437574,"('irrational', 'rational')",1.8805622,1.721176,0.3298757,0.18144453,0.35840723,0.29205132,0.5380565,0.402574,-0.1354825
53,-0.7384912,-0.76583576,"('uncreative', 'creative')",0.44234163,0.33923078,0.3630798,0.2754043,0.63649786,0.5052227,0.175857,0.0885055,-0.0873515
54,0.22920722,0.14865302,"('incapable', 'capable')",0.17942128,0.10181791,-0.6199542,-0.69880855,0.70204824,0.82699245,0.1226806,0.0946637,-0.0280169
55,1.211851,1.4299427,"('incompetent', 'clever')",-0.8067573,-0.801906,-0.6727109,-0.62728417,0.18237989,0.17467523,-0.0213093,0.0438569,0.0651662
56,0.44085678,0.50961584,"('impractical', 'practical')",-0.18621667,-0.09005658,-0.4749418,-0.4341923,-0.62489986,-0.59568965,-0.2113004,-0.1525807,0.0587197
57,0.20019466,0.30507773,"('unimaginative', 'imaginative')",-0.44573903,-0.4742036,-0.632858,-0.6870036,-2.9654043,-3.0882897,-0.9609517,-0.9861048,-0.0251531
58,0.12551625,0.17851014,"('undiscriminating', 'discriminating')",1.1511616,1.1397121,0.5750283,0.5391329,-0.14126198,-0.21076621,0.4276111,0.4116472,-0.0159639
59,-0.41284588,-0.51869833,"('foolish', 'wise')",1.8119303,1.7799357,0.3381527,0.27280208,0.0077576013,0.0742148,0.4362487,0.4020636,-0.0341851
60,1.5133162,1.6935753,"('inefficient', 'efficient')",-0.24137053,-0.11351632,0.06041868,0.20966159,-0.31878525,-0.15717557,0.2533948,0.4081362,0.1547414
61,0.22042069,0.12043337,"('illogical', 'logical')",1.8944823,1.8067579,0.88006186,0.7838217,0.48068365,0.32472342,0.8689121,0.7589341,-0.109978
62,1.2936131,1.4128263,"('incompetent', 'brilliant')",-0.16340216,-0.058022417,0.13162036,0.26299447,-0.04106706,0.046035,0.3051911,0.4159583,0.1107672
63,0.9491406,1.1062081,"('unperceptive', 'insightful')",0.36906272,0.40150598,0.5287711,0.60109156,0.058604874,0.050489392,0.4763948,0.5398238,0.063429
64,0.8567587,0.8469656,"('shy', 'confident')",0.042116225,0.11273613,0.38163945,0.40880668,-6.8540835,-6.983464,-1.3933923,-1.4037389,-0.0103466
65,1.8145528,1.8141466,"('insecure', 'secure')",-0.4279451,-0.4659197,-0.27136838,-0.29962984,-0.030012723,0.013445549,0.2713066,0.2655106,-0.005796
66,0.08585489,0.03569168,"('inactive', 'active')",-0.29005077,-0.24737161,-0.4572084,-0.4925329,0.64953166,0.6188031,-0.0029681,-0.0213524,-0.0183843
67,0.6851338,0.5850973,"('doubtful', 'determined')",0.5818137,0.62517446,0.4823567,0.5199113,-0.47071707,-0.40142304,0.3196468,0.33219,0.0125432
68,0.42756703,0.40749717,"('dependent', 'independent')",-0.27208447,-0.27428803,-0.017820304,-0.043618202,-1.2194464,-1.2098016,-0.270446,-0.2800527,-0.0096067
69,0.08908487,-0.08251113,"('lazy', 'industrious')",1.7652695,1.8595703,1.2936413,1.387111,-0.95737493,-1.0156137,0.5476552,0.5371391,-0.0105161
70,1.8103112,1.9499364,"('lethargic', 'energetic')",-0.8437059,-0.8221088,-0.5828814,-0.53529906,0.2936423,0.28295934,0.1693416,0.218872,0.0495304
71,0.86276037,0.81505585,"('diffident', 'self-confident')",1.8955479,1.8947184,0.41678149,0.47254312,0.3415632,0.33581242,0.8791632,0.8795324,0.0003692
72,0.66877854,0.6399989,"('unambitious', 'ambitious')",-0.55320454,-0.4821949,-1.5180964,-1.4940764,-0.41060007,-0.25024453,-0.4532806,-0.3966292,0.0566514
73,0.29109123,0.24287504,"('helpless', 'self-reliant')",0.7611761,0.73792917,0.35386756,0.30625832,-3.739171,-3.7256875,-0.583259,-0.6096562,-0.0263972
74,1.2500348,1.3847699,"('undedicated', 'dedicated')",0.3756109,0.38249704,-0.15082775,-0.11312399,-0.22471373,-0.3432817,0.312526,0.3277153,0.0151893
75,-0.91075706,-0.9126936,"('meek', 'impulsive')",-0.5879922,-0.62518615,-0.3549011,-0.4240987,-0.5677813,-0.50198597,-0.6053579,-0.6159911,-0.0106332
76,1.1326354,1.2185204,"('anxious', 'daring')",-1.3274053,-1.2538406,-0.6463046,-0.5611417,-0.033323064,-0.031502448,-0.2185994,-0.1569911,0.0616083
77,-0.16086406,-0.04400874,"('unmotivated', 'motivated')",-0.14119253,-0.100887455,0.021927778,0.0539437,-1.4849371,-1.3526143,-0.4412665,-0.3608917,0.0803748
78,-0.010217201,0.14928436,"('nonresilient', 'resilient')",-0.33087143,-0.2886291,0.7797943,0.8106462,-0.21991143,-0.20601146,0.0546986,0.1163225,0.0616239
79,-0.95701873,-0.98607486,"('wavering', 'unwavering')",-0.5775178,-0.67560476,-0.85732657,-0.9439035,-0.38813618,-0.31945124,-0.6949998,-0.7312586,-0.0362588
80,1.4704295,1.4895915,"('dominated', 'dominating')",-0.40877494,-0.3292659,0.37034094,0.4608255,-0.74585444,-0.702331,0.1715353,0.229705,0.0581697
81,1.1300753,1.0952101,"('submissive', 'aggressive')",-0.22532502,-0.23234418,-0.4971109,-0.5229346,-0.6742107,-0.59033835,-0.0666428,-0.0626018,0.004041
82,-0.63005334,-0.59926915,"('poor', 'rich')",-0.8510843,-0.9093692,-0.59819776,-0.6649998,6.733009,6.806951,1.1634183,1.1583283,-0.00509
83,0.076175645,0.09088832,"('powerless', 'powerful')",0.7162655,0.74218464,0.023585517,0.057451487,-1.1853687,-1.1150379,-0.0923355,-0.0561284,0.0362071
84,0.714903,0.5458907,"('inferior', 'superior')",0.91952735,0.89703393,0.3210286,0.23856983,0.6921088,0.5941609,0.6618919,0.5689138,-0.0929781
85,-1.3122041,-1.4509143,"('insignificant', 'prestigious')",0.6607721,0.5977825,1.1200862,0.9958606,-0.008137453,-0.051027104,0.1151292,0.0229254,-0.0922038
86,0.50994205,0.5886995,"('uninfluential', 'influential')",-0.2202244,-0.35397848,-0.83101165,-0.9591525,-0.44017306,-0.49184868,-0.2453668,-0.3040701,-0.0587033
87,-0.007822961,-0.13007733,"('unsuccessful', 'successful')",0.6553256,0.5572424,0.80861115,0.77400863,0.5073743,0.4586229,0.490872,0.4149491,-0.0759229
88,0.42236996,0.19143431,"('low', 'eminent')",-0.48604208,-0.550123,-0.34862816,-0.4413806,-0.22991277,-0.2618609,-0.1605533,-0.2654825,-0.1049292
