,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.76371807,0.55697846,"('unsociable', 'sociable')",-0.33736464,-0.44153386,0.46823275,0.3343203,-0.57401663,-0.69290507,0.0801424,-0.060785,-0.1409274
1,-0.6680486,-0.62247,"('unfriendly', 'friendly')",-0.12138242,-0.17269559,-0.38171765,-0.49513182,2.2837462,2.1931534,0.2781494,0.225714,-0.0524354
2,1.160875,1.3183123,"('unlikable', 'likable')",0.92984647,1.03969,1.8479784,1.8510238,0.6145161,0.70942223,1.138304,1.229612,0.091308
3,0.32587096,0.37717226,"('repellent', 'pleasant')",-0.89418584,-0.82859546,0.7676715,0.8017694,0.06904718,0.10573028,0.0671009,0.1140191,0.0469182
4,-0.18108562,-0.2155751,"('disliked', 'liked')",0.3841371,0.28115374,-0.10368029,-0.24943607,-6.6696324,-6.770413,-1.6425654,-1.7385676,-0.0960022
5,-1.30653,-1.1994567,"('distant', 'outgoing')",0.34444597,0.3233478,-0.94462514,-0.9700398,0.16114487,0.13884136,-0.4363911,-0.4268268,0.0095643
6,-1.3684112,-1.2136843,"('distant', 'open')",0.31807116,0.32526353,-1.3045164,-1.3343269,0.8001209,0.7473379,-0.3886839,-0.3688525,0.0198314
7,1.5011959,1.3934612,"('insensitive', 'sensitive')",0.46495858,0.4913095,0.25735214,0.2918822,0.91377467,0.88436735,0.7843204,0.7652551,-0.0190653
8,0.5876811,0.6669953,"('unaffectionate', 'affectionate')",0.65732014,0.6138484,0.053068236,-0.0028586537,1.2690243,1.1719186,0.6417735,0.6124759,-0.0292976
9,1.0664684,1.040347,"('unaffectionate', 'caring')",0.8323083,0.7618815,0.12432629,0.05189956,1.4222924,1.3819755,0.8613489,0.8090259,-0.052323
10,1.170049,1.0140936,"('unsympathetic', 'sympathetic')",-0.9051435,-0.8768788,-0.0009508133,0.011254821,-0.5133093,-0.539523,-0.0623387,-0.0977633,-0.0354246
11,0.32948697,0.2517856,"('unhelpful', 'helpful')",-0.65620494,-0.67510784,-0.10120121,-0.121722035,1.6640315,1.7414306,0.3090281,0.2990966,-0.0099315
12,2.1496663,2.0704148,"('unsupportive', 'supportive')",0.88946605,0.9471405,0.99886054,1.067355,-1.8077384,-1.7987484,0.5575637,0.5715405,0.0139768
13,0.4891737,0.39132273,"('impolite', 'polite')",-0.29116064,-0.24037473,0.053054877,0.017981283,-0.49114648,-0.5233005,-0.0600196,-0.0885928,-0.0285732
14,1.8621277,1.7710422,"('antisocial', 'social')",1.0775957,1.1284186,1.6058284,1.5751936,-0.6379219,-0.69586235,0.9769075,0.944698,-0.0322095
15,-0.20398742,-0.2880992,"('boring', 'funny')",0.30097955,0.22052206,-0.63853294,-0.74208874,0.5745547,0.5218801,0.0082535,-0.0719464,-0.0801999
16,-1.6448363,-1.6033567,"('unpopular', 'popular')",-0.8057571,-0.7650465,-0.5365586,-0.5211884,0.3554142,0.33198303,-0.6579345,-0.6394022,0.0185323
17,0.24270299,0.34511235,"('nasty', 'nice')",0.17057377,0.22277501,-0.5360728,-0.5578238,-0.30103794,-0.27072152,-0.1059585,-0.0651645,0.040794
18,0.047442913,0.057913803,"('disagreeable', 'welcoming')",-0.5150503,-0.4834112,-0.72054195,-0.6750851,-0.35230133,-0.40814042,-0.3851127,-0.3771807,0.007932
19,-0.19751114,-0.049409952,"('inhospitable', 'hospitable')",-0.76299435,-0.74769133,-1.5991682,-1.6562161,0.101014204,0.12981054,-0.6146649,-0.5808767,0.0337882
20,0.21352318,0.22443289,"('rough', 'thoughtful')",-0.30385226,-0.18490918,0.21161652,0.2744331,1.0995857,1.0447916,0.3052183,0.3396871,0.0344688
21,1.0474876,0.9523705,"('immoral', 'moral')",0.002349671,0.014153052,0.37587327,0.4014549,-1.1669612,-1.1418674,0.0646873,0.0565278,-0.0081595
22,0.793306,0.68657637,"('untrustworthy', 'trustworthy')",-1.3236324,-1.3343587,0.752019,0.70058966,-1.0049826,-1.0672971,-0.1958225,-0.2536224,-0.0577999
23,1.2311493,1.0966958,"('insincere', 'sincere')",-0.27522364,-0.32694367,0.35992247,0.32320297,5.9630303,5.8954244,1.8197196,1.7470949,-0.0726247
24,0.85297936,0.80069584,"('dishonest', 'honest')",-0.5922082,-0.6463798,-0.5219701,-0.55504704,0.69598615,0.603069,0.1086968,0.0505845,-0.0581123
25,-0.71317405,-0.63265586,"('egoistic', 'altruistic')",0.09768952,0.1250699,-0.06956418,-0.11543301,1.6810979,1.6229353,0.2490123,0.2499791,0.0009668
26,0.49079716,0.46073633,"('hardhearted', 'benevolent')",1.4184912,1.4252101,0.79443955,0.7537179,1.8864554,1.8461484,1.1475458,1.1214532,-0.0260926
27,0.3203621,0.27477375,"('hardhearted', 'softhearted')",-0.65742826,-0.6055924,-0.295834,-0.3271104,1.6287192,1.4712752,0.2489548,0.2033365,-0.0456183
28,-0.03284084,-0.100212455,"('disloyal', 'loyal')",0.55722445,0.4219841,0.295067,0.20257069,1.1360979,1.0279981,0.4888871,0.3880851,-0.100802
