,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,0.9376215,0.77497905,"('hardhearted', 'benevolent')",2.0823767,2.0293384,1.509999,1.4021587,-0.1078403
27,0.5144842,0.44676426,"('hardhearted', 'softhearted')",1.4517231,1.2750807,0.9831036,0.8609225,-0.1221811
28,0.345858,0.29321265,"('disloyal', 'loyal')",0.8952392,0.7959497,0.6205486,0.5445812,-0.0759674
29,-0.27086097,-0.31231034,"('unfair', 'fair')",-0.3480176,-0.49938336,-0.3094393,-0.4058468,-0.0964075
30,1.1990082,1.1675067,"('intolerant', 'tolerant')",0.93212086,0.8688577,1.0655645,1.0181822,-0.0473823
31,-1.6754695,-1.7470698,"('evil', 'good')",-0.6075728,-0.70207,-1.1415212,-1.2245699,-0.0830487
32,1.2641635,1.2365452,"('unkind', 'kind')",0.9910273,0.8508081,1.1275954,1.0436766,-0.0839188
33,0.8354944,0.79842746,"('wrong', 'right')",-0.18801552,-0.2914863,0.3237394,0.2534706,-0.0702688
34,0.5820198,0.6581292,"('mean', 'honorable')",5.4421973,5.721881,3.0121086,3.1900051,0.1778965
35,-1.504178,-1.6579401,"('corrupt', 'incorrupt')",-0.0009452328,-0.16200775,-0.7525616,-0.909974,-0.1574124
36,-1.121109,-1.227338,"('hostile', 'amicable')",0.015603192,-0.123417705,-0.5527529,-0.6753778,-0.1226249
37,0.37494692,0.31647056,"('fake', 'genuine')",0.45802742,0.40800378,0.4164872,0.3622372,-0.05425
38,0.5280457,0.5933116,"('untruthful', 'truthful')",-0.116862714,-0.06996463,0.2055915,0.2616735,0.056082
39,0.42300057,0.4265059,"('exploitative', 'cooperative')",0.42571265,0.3603206,0.4243566,0.3934132,-0.0309434
40,-0.3018078,-0.40005958,"('stingy', 'generous')",-1.1944991,-1.3989812,-0.7481534,-0.8995204,-0.151367
41,0.17690007,0.06162634,"('unforgiving', 'forgiving')",-0.22471792,-0.36667478,-0.0239089,-0.1525242,-0.1286153
42,0.36447492,0.42783356,"('unreliable', 'reliable')",-2.7745154,-2.7204778,-1.2050202,-1.1463221,0.0586981
43,0.959119,1.03463,"('irresponsible', 'responsible')",0.7010018,0.74490666,0.8300604,0.8897683,0.0597079
44,-0.86070937,-0.8847019,"('prejudiced', 'unprejudiced')",-1.5848485,-1.6078997,-1.2227789,-1.2463008,-0.0235219
45,0.123144515,0.055888515,"('incompetent', 'competent')",-0.5384157,-0.54546905,-0.2076356,-0.2447903,-0.0371547
46,0.6624485,0.7117526,"('uncompetitive', 'competitive')",-0.6761994,-0.7189868,-0.0068754,-0.0036171,0.0032583
47,-0.025697157,0.023150489,"('stupid', 'smart')",4.8877497,5.0989285,2.4310262,2.5610394,0.1300132
48,2.0983067,2.0644882,"('unintelligent', 'intelligent')",0.7935499,0.78680557,1.4459283,1.4256469,-0.0202814
49,0.023413034,-0.00014194008,"('unable', 'able')",-0.16919063,-0.08649907,-0.0728888,-0.0433205,0.0295683
50,-1.1912539,-1.3058538,"('clumsy', 'skillful')",0.21377975,0.17371948,-0.4887371,-0.5660672,-0.0773301
51,0.23703043,0.19723812,"('uneducated', 'educated')",0.96802133,0.89948976,0.6025259,0.5483639,-0.054162
52,-0.97950613,-1.1397868,"('irrational', 'rational')",-0.27557522,-0.475398,-0.6275407,-0.8075924,-0.1800517
53,-0.25018474,-0.3081773,"('uncreative', 'creative')",0.6519317,0.66472834,0.2008735,0.1782755,-0.022598
54,-0.1362818,-0.12153082,"('incapable', 'capable')",1.3708586,1.3955922,0.6172884,0.6370307,0.0197423
55,2.0501673,2.059659,"('incompetent', 'clever')",0.2566721,0.22671871,1.1534197,1.1431888,-0.0102309
56,1.8138483,1.9174402,"('impractical', 'practical')",-0.74380714,-0.65620184,0.5350206,0.6306192,0.0955986
57,0.043320347,0.058377407,"('unimaginative', 'imaginative')",-2.4747655,-2.5070486,-1.2157226,-1.2243356,-0.008613
58,0.78656626,0.80928856,"('undiscriminating', 'discriminating')",0.34702712,0.32613954,0.5667967,0.567714,0.0009173
59,-0.44746208,-0.5175545,"('foolish', 'wise')",0.39573318,0.31592703,-0.0258645,-0.1008137,-0.0749492
60,1.6729498,1.7588618,"('inefficient', 'efficient')",-0.35642686,-0.22621518,0.6582615,0.7663233,0.1080618
61,1.2006655,1.1357516,"('illogical', 'logical')",0.18824089,0.026585998,0.6944532,0.5811688,-0.1132844
62,2.3479598,2.4063535,"('incompetent', 'brilliant')",0.17354873,0.2938803,1.2607542,1.3501168,0.0893626
63,1.1774275,1.1714339,"('unperceptive', 'insightful')",1.1344028,1.1981281,1.1559151,1.1847811,0.028866
64,-0.42780793,-0.45672455,"('shy', 'confident')",-6.8137503,-6.9741263,-3.620779,-3.7154255,-0.0946465
65,0.45353326,0.42198348,"('insecure', 'secure')",-0.47317204,-0.45884848,-0.0098194,-0.0184325,-0.0086131
66,-0.77661127,-0.7331796,"('inactive', 'active')",0.8282149,0.84306014,0.0258018,0.0549403,0.0291385
67,-0.7632826,-0.7034719,"('doubtful', 'determined')",-0.9231753,-0.8507179,-0.8432289,-0.7770949,0.066134
68,-0.056827504,-0.13866934,"('dependent', 'independent')",-0.2925999,-0.33802587,-0.1747137,-0.2383476,-0.0636339
69,-0.12854172,-0.17497902,"('lazy', 'industrious')",-0.46466944,-0.50671476,-0.2966056,-0.3408469,-0.0442413
70,1.1568785,1.2328447,"('lethargic', 'energetic')",0.64494646,0.66695017,0.9009125,0.9498974,0.0489849
71,0.38282347,0.37322572,"('diffident', 'self-confident')",0.6876879,0.6825455,0.5352557,0.5278856,-0.0073701
72,1.1141483,1.1584646,"('unambitious', 'ambitious')",-0.38587758,-0.36285108,0.3641353,0.3978067,0.0336714
73,-0.09453201,-0.18329357,"('helpless', 'self-reliant')",-2.5364056,-2.5780694,-1.3154688,-1.3806815,-0.0652127
74,0.19230649,0.16099761,"('undedicated', 'dedicated')",0.024630822,-0.051660698,0.1084687,0.0546685,-0.0538002
75,-1.3460863,-1.3023651,"('meek', 'impulsive')",-0.41012734,-0.29733887,-0.8781068,-0.799852,0.0782548
76,0.8738729,0.9495967,"('anxious', 'daring')",0.14353822,0.24613848,0.5087056,0.5978676,0.089162
77,0.92971313,1.0211532,"('unmotivated', 'motivated')",-0.87998813,-0.7764345,0.0248625,0.1223594,0.0974969
78,0.50323236,0.46801388,"('nonresilient', 'resilient')",0.19681269,0.19314413,0.3500225,0.330579,-0.0194435
79,-0.9312802,-0.9717813,"('wavering', 'unwavering')",0.14710581,0.19361386,-0.3920872,-0.3890837,0.0030035
80,0.42049277,0.40940395,"('dominated', 'dominating')",-0.9509823,-0.9424723,-0.2652448,-0.2665341,-0.0012893
81,1.2984681,1.4406102,"('submissive', 'aggressive')",-0.7591132,-0.67121375,0.2696775,0.3846982,0.1150207
82,0.26164412,0.26895982,"('poor', 'rich')",5.575639,5.8616304,2.9186416,3.0652952,0.1466536
83,0.20364943,0.2580191,"('powerless', 'powerful')",-0.6559045,-0.68666565,-0.2261275,-0.2143233,0.0118042
84,0.34934503,0.2991518,"('inferior', 'superior')",0.6381946,0.5717802,0.4937698,0.435466,-0.0583038
85,-0.087356515,-0.16351098,"('insignificant', 'prestigious')",0.93777144,0.85223335,0.4252075,0.3443612,-0.0808463
86,1.0800081,1.044867,"('uninfluential', 'influential')",0.46262148,0.26004902,0.7713148,0.652458,-0.1188568
87,0.02562078,-0.023062728,"('unsuccessful', 'successful')",0.9851824,1.050676,0.5054016,0.5138066,0.008405
88,0.65458477,0.60645854,"('low', 'eminent')",0.520384,0.54577726,0.5874844,0.5761179,-0.0113665
