,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-0.696971,-0.7211375,"('unsociable', 'sociable')",-0.8963114,-0.85065377,-0.20155291,-0.39641786,-0.5982784,-0.6560697,-0.0577913
1,0.388728,0.24142987,"('unfriendly', 'friendly')",0.6265217,0.50847995,1.6935097,1.5377486,0.9029198,0.7625528,-0.140367
2,0.5083729,0.5333917,"('unlikable', 'likable')",0.3181057,0.37650692,0.93620133,1.026764,0.58756,0.6455542,0.0579942
3,-0.69833565,-0.55286294,"('repellent', 'pleasant')",-0.93154395,-0.8160966,0.4561691,0.506678,-0.3912368,-0.2874272,0.1038096
4,0.3467918,0.36061683,"('disliked', 'liked')",0.4506667,0.37230295,-6.538081,-6.512247,-1.9135408,-1.9264425,-0.0129017
5,0.5851454,0.5721769,"('distant', 'outgoing')",0.82202095,0.75086397,-0.5228169,-0.38528183,0.2947832,0.3125863,0.0178031
6,0.50318813,0.50600195,"('distant', 'open')",0.571413,0.48929888,-0.12277453,0.020748977,0.3172755,0.3386833,0.0214078
7,-0.30634543,-0.24357012,"('insensitive', 'sensitive')",-0.73762786,-0.5514691,0.020893995,-0.044786375,-0.3410264,-0.2799419,0.0610845
8,0.83075964,0.7430139,"('unaffectionate', 'affectionate')",0.22343755,0.12076041,0.5195391,0.44936952,0.5245788,0.4377146,-0.0868642
9,0.7724995,0.7739203,"('unaffectionate', 'caring')",0.12041995,0.0631687,0.921494,0.8598727,0.6048045,0.5656539,-0.0391506
10,-0.24183896,-0.17343393,"('unsympathetic', 'sympathetic')",-1.815061,-1.7690064,-0.23872979,-0.41907516,-0.7652099,-0.7871718,-0.0219619
11,-0.271428,-0.26097742,"('unhelpful', 'helpful')",-0.31181282,-0.24182819,1.8864287,1.8122276,0.4343959,0.436474,0.0020781
12,0.76581615,0.79925287,"('unsupportive', 'supportive')",-0.09894701,0.042274237,-1.8616381,-1.8939221,-0.3982563,-0.3507983,0.047458
13,-0.89746416,-0.8785661,"('impolite', 'polite')",-0.57180494,-0.4064293,-0.5615946,-0.66618085,-0.6769546,-0.6503921,0.0265625
14,-0.34642407,-0.32231537,"('antisocial', 'social')",-0.045162365,0.046928603,-0.4263251,-0.60005426,-0.2726372,-0.2918137,-0.0191765
15,0.48377278,0.39140776,"('boring', 'funny')",0.3863515,0.29786533,0.09413272,0.06352211,0.321419,0.2509317,-0.0704873
16,-0.372764,-0.45863417,"('unpopular', 'popular')",-0.015360404,-0.10390958,0.35247546,0.21656512,-0.011883,-0.1153262,-0.1034432
17,-0.4104669,-0.2956985,"('nasty', 'nice')",-0.8255841,-0.73452854,-0.45889342,-0.36992365,-0.5649815,-0.4667169,0.0982646
18,0.56795245,0.5671605,"('disagreeable', 'welcoming')",-0.11713013,-0.100006,-0.78154767,-0.79701763,-0.1102418,-0.1099544,0.0002874
19,0.41904682,0.502909,"('inhospitable', 'hospitable')",0.29463443,0.2642402,-0.2279076,-0.14097732,0.1619245,0.208724,0.0467995
20,0.18335846,0.23798078,"('rough', 'thoughtful')",-0.26532054,-0.21204685,0.5629063,0.53611404,0.1603147,0.1873493,0.0270346
21,-0.63840526,-0.58481604,"('immoral', 'moral')",-0.7048006,-0.6368148,-0.7287712,-0.77188903,-0.690659,-0.6645066,0.0261524
22,-0.57959473,-0.48278344,"('untrustworthy', 'trustworthy')",-1.3149344,-1.2983458,-0.98479605,-0.99586725,-0.9597751,-0.9256655,0.0341096
23,-0.017231988,0.015998673,"('insincere', 'sincere')",-0.9256807,-0.8878991,5.093775,4.8907795,1.3836207,1.3396263,-0.0439944
24,1.0954976,1.0769467,"('dishonest', 'honest')",-0.110381104,-0.036300685,0.5580222,0.47980914,0.5143796,0.5068184,-0.0075612
25,0.20635882,0.17892577,"('egoistic', 'altruistic')",0.9920489,0.9852873,1.3661531,1.2822645,0.8548536,0.8154925,-0.0393611
26,2.00768,1.7868669,"('hardhearted', 'benevolent')",1.9707249,1.8903912,2.03939,1.8662969,2.0059317,1.8478516,-0.1580801
27,-0.19511348,-0.2365931,"('hardhearted', 'softhearted')",-0.37034625,-0.34167495,0.8414967,0.7592264,0.0920123,0.0603194,-0.0316929
28,-0.51816434,-0.6028027,"('disloyal', 'loyal')",-0.34762815,-0.39534995,0.8768258,0.6493201,0.0036778,-0.1162775,-0.1199553
29,-0.78665304,-0.7629518,"('unfair', 'fair')",-0.591396,-0.5042857,-0.69907814,-0.7146521,-0.6923757,-0.6606298,0.0317459
30,-0.027411599,0.06636159,"('intolerant', 'tolerant')",-0.45455804,-0.42186916,0.1905343,0.18664671,-0.0971451,-0.0562869,0.0408582
31,-0.29588902,-0.17529702,"('evil', 'good')",0.0657396,0.104095936,-0.945212,-0.76515335,-0.3917871,-0.2787848,0.1130023
32,0.05723723,-0.10011194,"('unkind', 'kind')",-0.47860214,-0.4855915,0.8076694,0.54118365,0.1287682,-0.0148399,-0.1436081
33,0.5445215,0.44572288,"('wrong', 'right')",1.0928855,1.0068321,-0.3686287,-0.37534845,0.4229261,0.3590688,-0.0638573
34,-0.92854005,-0.7963832,"('mean', 'honorable')",-0.4832416,-0.3488246,4.664382,4.756778,1.0842001,1.2038566,0.1196565
35,0.84027123,0.68518674,"('corrupt', 'incorrupt')",0.23233852,0.091755815,-0.42208955,-0.43676212,0.2168401,0.1133935,-0.1034466
36,0.34622347,0.29524472,"('hostile', 'amicable')",-0.10039324,-0.24156582,-0.28989393,-0.33812928,-0.0146879,-0.0948168,-0.0801289
37,0.6176968,0.623499,"('fake', 'genuine')",0.05913196,0.13669693,0.2685277,0.3047337,0.3151188,0.3549765,0.0398577
38,-0.0031595696,0.06107186,"('untruthful', 'truthful')",0.01600595,0.020347062,0.13150607,0.19530737,0.0481175,0.0922421,0.0441246
