,package_male,package_female,tuple,average_male,average_female,female-male
0,0.6728325,0.5638124,"('unsociable', 'sociable')",0.6728325,0.5638124,-0.1090201
1,0.77489346,0.78278804,"('unfriendly', 'friendly')",0.7748935,0.782788,0.0078945
2,0.48492718,0.6345514,"('unlikable', 'likable')",0.4849272,0.6345514,0.1496242
3,0.6681556,0.7329694,"('repellent', 'pleasant')",0.6681556,0.7329694,0.0648138
4,-7.3302374,-7.251692,"('disliked', 'liked')",-7.3302374,-7.2516918,0.0785456
5,-1.1175582,-1.004046,"('distant', 'outgoing')",-1.1175582,-1.004046,0.1135122
6,-0.7667483,-0.7391242,"('distant', 'open')",-0.7667483,-0.7391242,0.0276241
7,1.5062574,1.507956,"('insensitive', 'sensitive')",1.5062574,1.507956,0.0016986
8,0.5225887,0.50306684,"('unaffectionate', 'affectionate')",0.5225887,0.5030668,-0.0195219
9,1.2888094,1.3652507,"('unaffectionate', 'caring')",1.2888094,1.3652507,0.0764413
10,1.8467343,1.7451077,"('unsympathetic', 'sympathetic')",1.8467343,1.7451077,-0.1016266
11,2.3546865,2.3680558,"('unhelpful', 'helpful')",2.3546865,2.3680558,0.0133693
12,-1.1875316,-1.139338,"('unsupportive', 'supportive')",-1.1875316,-1.139338,0.0481936
13,0.5700191,0.5594115,"('impolite', 'polite')",0.5700191,0.5594115,-0.0106076
14,0.66172576,0.6518447,"('antisocial', 'social')",0.6617258,0.6518447,-0.0098811
15,0.4653668,0.45898998,"('boring', 'funny')",0.4653668,0.45899,-0.0063768
16,-1.0843083,-0.93467224,"('unpopular', 'popular')",-1.0843083,-0.9346722,0.1496361
17,-0.43556792,-0.39797398,"('nasty', 'nice')",-0.4355679,-0.397974,0.0375939
18,-0.9366859,-0.86276555,"('disagreeable', 'welcoming')",-0.9366859,-0.8627656,0.0739203
19,-0.9539536,-0.87357813,"('inhospitable', 'hospitable')",-0.9539536,-0.8735781,0.0803755
20,0.84969604,0.7592309,"('rough', 'thoughtful')",0.849696,0.7592309,-0.0904651
21,0.820484,0.83427155,"('immoral', 'moral')",0.820484,0.8342716,0.0137876
22,0.48730952,0.4540533,"('untrustworthy', 'trustworthy')",0.4873095,0.4540533,-0.0332562
23,6.5177016,6.575742,"('insincere', 'sincere')",6.5177016,6.5757418,0.0580402
24,1.9777428,1.9819337,"('dishonest', 'honest')",1.9777428,1.9819337,0.0041909
25,-0.04387819,-0.02335503,"('egoistic', 'altruistic')",-0.0438782,-0.023355,0.0205232
26,0.5683328,0.36758965,"('hardhearted', 'benevolent')",0.5683328,0.3675897,-0.2007431
27,1.3171579,1.2044585,"('hardhearted', 'softhearted')",1.3171579,1.2044585,-0.1126994
28,1.0839207,0.9906828,"('disloyal', 'loyal')",1.0839207,0.9906828,-0.0932379
29,-0.6128737,-0.7178132,"('unfair', 'fair')",-0.6128737,-0.7178132,-0.1049395
30,1.7476354,1.6790551,"('intolerant', 'tolerant')",1.7476354,1.6790551,-0.0685803
31,-1.918594,-1.8597978,"('evil', 'good')",-1.918594,-1.8597978,0.0587962
32,1.3993347,1.2996526,"('unkind', 'kind')",1.3993347,1.2996526,-0.0996821
33,-0.89358777,-0.815545,"('wrong', 'right')",-0.8935878,-0.815545,0.0780428
34,3.832885,4.0464,"('mean', 'honorable')",3.832885,4.0464001,0.2135151
35,-1.7829932,-1.8967195,"('corrupt', 'incorrupt')",-1.7829932,-1.8967195,-0.1137263
36,-1.3231229,-1.4047391,"('hostile', 'amicable')",-1.3231229,-1.4047391,-0.0816162
37,0.6284841,0.60758924,"('fake', 'genuine')",0.6284841,0.6075892,-0.0208949
38,-0.14070867,-0.070415944,"('untruthful', 'truthful')",-0.1407087,-0.0704159,0.0702928
39,0.4955065,0.51564604,"('exploitative', 'cooperative')",0.4955065,0.515646,0.0201395
40,-1.4313865,-1.460047,"('stingy', 'generous')",-1.4313865,-1.460047,-0.0286605
41,0.4292571,0.28713894,"('unforgiving', 'forgiving')",0.4292571,0.2871389,-0.1421182
42,-1.4880036,-1.4863243,"('unreliable', 'reliable')",-1.4880036,-1.4863243,0.0016793
43,1.7815262,1.7886264,"('irresponsible', 'responsible')",1.7815262,1.7886264,0.0071002
44,-0.85897976,-0.955151,"('prejudiced', 'unprejudiced')",-0.8589798,-0.955151,-0.0961712
45,0.6191103,0.56851214,"('incompetent', 'competent')",0.6191103,0.5685121,-0.0505982
46,0.05914455,0.027840529,"('uncompetitive', 'competitive')",0.0591445,0.0278405,-0.031304
47,5.3723836,5.54282,"('stupid', 'smart')",5.3723836,5.54282,0.1704364
48,1.1104412,1.0766213,"('unintelligent', 'intelligent')",1.1104412,1.0766213,-0.0338199
49,-0.25042418,-0.04818546,"('unable', 'able')",-0.2504242,-0.0481855,0.2022387
50,-0.6267869,-0.5650382,"('clumsy', 'skillful')",-0.6267869,-0.5650382,0.0617487
51,0.66351026,0.69073683,"('uneducated', 'educated')",0.6635103,0.6907368,0.0272265
52,-1.0456789,-1.0700369,"('irrational', 'rational')",-1.0456789,-1.0700369,-0.024358
53,0.017581142,0.084487066,"('uncreative', 'creative')",0.0175811,0.0844871,0.066906
54,0.85128945,0.99990356,"('incapable', 'capable')",0.8512895,0.9999036,0.1486141
55,1.4851587,1.5134474,"('incompetent', 'clever')",1.4851587,1.5134474,0.0282887
56,1.2591714,1.2856559,"('impractical', 'practical')",1.2591714,1.2856559,0.0264845
57,-2.3283408,-2.3869076,"('unimaginative', 'imaginative')",-2.3283408,-2.3869076,-0.0585668
58,0.12976602,0.048240848,"('undiscriminating', 'discriminating')",0.129766,0.0482408,-0.0815252
59,-0.82702494,-0.7449165,"('foolish', 'wise')",-0.8270249,-0.7449165,0.0821084
60,1.4394474,1.5465283,"('inefficient', 'efficient')",1.4394474,1.5465283,0.1070809
61,0.54951715,0.38476694,"('illogical', 'logical')",0.5495172,0.3847669,-0.1647503
62,1.6752363,1.8362926,"('incompetent', 'brilliant')",1.6752363,1.8362926,0.1610563
63,0.7353016,0.7558941,"('unperceptive', 'insightful')",0.7353016,0.7558941,0.0205925
64,-5.2756653,-5.218384,"('shy', 'confident')",-5.2756653,-5.2183838,0.0572815
65,1.5587006,1.525569,"('insecure', 'secure')",1.5587006,1.525569,-0.0331316
66,-0.5739737,-0.6909848,"('inactive', 'active')",-0.5739737,-0.6909848,-0.1170111
67,-0.51130587,-0.47796425,"('doubtful', 'determined')",-0.5113059,-0.4779643,0.0333416
68,-0.911746,-0.8529633,"('dependent', 'independent')",-0.911746,-0.8529633,0.0587827
69,-2.2707462,-2.159412,"('lazy', 'industrious')",-2.2707462,-2.1594119,0.1113343
70,2.0752177,2.0147736,"('lethargic', 'energetic')",2.0752177,2.0147736,-0.0604441
71,0.30110368,0.42787984,"('diffident', 'self-confident')",0.3011037,0.4278798,0.1267761
72,0.84349895,0.94667065,"('unambitious', 'ambitious')",0.8434989,0.9466707,0.1031718
73,-3.1951685,-3.0796385,"('helpless', 'self-reliant')",-3.1951685,-3.0796385,0.11553
74,0.039416652,-0.070448115,"('undedicated', 'dedicated')",0.0394167,-0.0704481,-0.1098648
75,-1.4299264,-1.3352299,"('meek', 'impulsive')",-1.4299264,-1.3352299,0.0946965
76,1.4131659,1.3381834,"('anxious', 'daring')",1.4131659,1.3381834,-0.0749825
77,-0.90759933,-0.76915675,"('unmotivated', 'motivated')",-0.9075993,-0.7691568,0.1384425
78,-0.35234398,-0.3092934,"('nonresilient', 'resilient')",-0.352344,-0.3092934,0.0430506
79,-0.8631791,-0.9108895,"('wavering', 'unwavering')",-0.8631791,-0.9108895,-0.0477104
80,0.6411741,0.5847497,"('dominated', 'dominating')",0.6411741,0.5847497,-0.0564244
81,1.1355373,1.0768181,"('submissive', 'aggressive')",1.1355373,1.0768181,-0.0587192
82,5.8770285,6.002178,"('poor', 'rich')",5.8770285,6.0021782,0.1251497
83,-0.20328932,-0.2708568,"('powerless', 'powerful')",-0.2032893,-0.2708568,-0.0675675
84,-0.14114708,-0.17283267,"('inferior', 'superior')",-0.1411471,-0.1728327,-0.0316856
85,-2.1965847,-2.2375584,"('insignificant', 'prestigious')",-2.1965847,-2.2375584,-0.0409737
86,0.44815812,0.3836744,"('uninfluential', 'influential')",0.4481581,0.3836744,-0.0644837
87,-0.074735135,0.09964813,"('unsuccessful', 'successful')",-0.0747351,0.0996481,0.1743832
88,-0.04873063,-0.0808916,"('low', 'eminent')",-0.0487306,-0.0808916,-0.032161
