,teradyne_male,teradyne_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.177814,-1.063723,"('unsociable', 'sociable')",-0.5384296,-0.67751926,-0.8581218,-0.8706211,-0.0124993
1,-0.9267879,-1.0294493,"('unfriendly', 'friendly')",1.683322,1.4522249,0.378267,0.2113878,-0.1668792
2,0.12038339,0.12103084,"('unlikable', 'likable')",0.93477863,0.9947277,0.527581,0.5578793,0.0302983
3,-1.2262993,-0.9335856,"('repellent', 'pleasant')",0.24957812,0.28846,-0.4883606,-0.3225628,0.1657978
4,0.04734504,0.007632993,"('disliked', 'liked')",-6.5871353,-6.4843993,-3.2698951,-3.2383831,0.031512
5,-0.120085455,-0.21913466,"('distant', 'outgoing')",-0.09781926,-0.16834494,-0.1089524,-0.1937398,-0.0847874
6,-0.38227925,-0.48563743,"('distant', 'open')",0.38247323,0.2617505,9.7e-05,-0.1119435,-0.1120405
7,-1.6556311,-1.4095714,"('insensitive', 'sensitive')",0.541157,0.5031684,-0.557237,-0.4532015,0.1040355
8,0.04024905,-0.18820381,"('unaffectionate', 'affectionate')",0.8813668,0.67439,0.4608079,0.2430931,-0.2177148
9,-0.55950946,-0.66361535,"('unaffectionate', 'caring')",1.1726809,1.0925404,0.3065857,0.2144625,-0.0921232
10,-2.2847295,-1.9076468,"('unsympathetic', 'sympathetic')",-0.36068016,-0.31587148,-1.3227048,-1.1117592,0.2109456
11,-0.5937356,-0.4877994,"('unhelpful', 'helpful')",1.9284793,2.121231,0.6673719,0.8167158,0.1493439
12,-0.3988752,-0.28496808,"('unsupportive', 'supportive')",-1.5533804,-1.4666191,-0.9761278,-0.8757936,0.1003342
13,-1.6816738,-1.5317914,"('impolite', 'polite')",-0.5165311,-0.4868124,-1.0991025,-1.0093019,0.0898006
14,-0.9017505,-0.6572145,"('antisocial', 'social')",-0.6388469,-0.65211713,-0.7702987,-0.6546658,0.1156329
15,0.22429955,0.0041376986,"('boring', 'funny')",0.44481593,0.39841762,0.3345577,0.2012777,-0.13328
16,-0.032536123,-0.020863734,"('unpopular', 'popular')",0.53439516,0.4802438,0.2509295,0.22969,-0.0212395
17,-0.52047193,-0.57842237,"('nasty', 'nice')",-0.3743417,-0.37678123,-0.4474068,-0.4776018,-0.030195
18,-0.42780071,-0.45606503,"('disagreeable', 'welcoming')",-0.11575718,-0.19236532,-0.2717789,-0.3242152,-0.0524363
19,-0.71812505,-0.59315205,"('inhospitable', 'hospitable')",-0.01760908,0.0025604842,-0.3678671,-0.2952958,0.0725713
20,-0.13362855,-0.10280727,"('rough', 'thoughtful')",1.1509954,0.990062,0.5086834,0.4436274,-0.065056
21,-1.3355181,-1.0463512,"('immoral', 'moral')",-0.7082455,-0.53806376,-1.0218818,-0.7922075,0.2296743
22,-0.79051155,-0.6880769,"('untrustworthy', 'trustworthy')",-0.84610724,-0.90125614,-0.8183094,-0.7946665,0.0236429
23,-1.4970667,-1.4243159,"('insincere', 'sincere')",5.8439684,5.6630483,2.1734509,2.1193662,-0.0540847
24,-1.3912694,-1.3541276,"('dishonest', 'honest')",0.97675425,0.8749009,-0.2072576,-0.2396134,-0.0323558
25,0.20836033,0.07652814,"('egoistic', 'altruistic')",1.4127836,1.2482325,0.810572,0.6623803,-0.1481917
26,-0.27894816,-0.44038707,"('hardhearted', 'benevolent')",1.339383,1.152854,0.5302174,0.3562334,-0.173984
27,0.10869947,0.06183739,"('hardhearted', 'softhearted')",1.8559674,1.5727174,0.9823334,0.8172774,-0.165056
28,-1.3903333,-1.3922803,"('disloyal', 'loyal')",0.86943734,0.8019168,-0.260448,-0.2951818,-0.0347338
29,-0.7610156,-0.7758441,"('unfair', 'fair')",-0.34673715,-0.60221547,-0.5538764,-0.6890298,-0.1351534
