,partridge_male,partridge_female,tuple,average_male,average_female,female-male
0,-0.07851562,-0.109276116,"('unsociable', 'sociable')",-0.0785156,-0.1092761,-0.0307605
1,1.0138772,0.85989994,"('unfriendly', 'friendly')",1.0138772,0.8598999,-0.1539773
2,0.06163119,0.22713643,"('unlikable', 'likable')",0.0616312,0.2271364,0.1655052
3,0.77884454,0.8541082,"('repellent', 'pleasant')",0.7788445,0.8541082,0.0752637
4,-6.7949333,-6.971619,"('disliked', 'liked')",-6.7949333,-6.9716191,-0.1766858
5,-0.6200703,-0.59169406,"('distant', 'outgoing')",-0.6200703,-0.5916941,0.0283762
6,-0.0066557564,-0.086667374,"('distant', 'open')",-0.0066558,-0.0866674,-0.0800116
7,0.96328384,0.920137,"('insensitive', 'sensitive')",0.9632838,0.920137,-0.0431468
8,0.7992103,0.65264666,"('unaffectionate', 'affectionate')",0.7992103,0.6526467,-0.1465636
9,1.1594274,1.1439689,"('unaffectionate', 'caring')",1.1594274,1.1439689,-0.0154585
10,0.99700284,1.0291317,"('unsympathetic', 'sympathetic')",0.9970028,1.0291317,0.0321289
11,1.3294156,1.3834406,"('unhelpful', 'helpful')",1.3294156,1.3834406,0.054025
12,-1.6804817,-1.6870279,"('unsupportive', 'supportive')",-1.6804817,-1.6870279,-0.0065462
13,-0.2692137,-0.19563259,"('impolite', 'polite')",-0.2692137,-0.1956326,0.0735811
14,0.0008946471,-0.025323564,"('antisocial', 'social')",0.0008946,-0.0253236,-0.0262182
15,0.009548305,-0.08189933,"('boring', 'funny')",0.0095483,-0.0818993,-0.0914476
16,-0.30131978,-0.36386538,"('unpopular', 'popular')",-0.3013198,-0.3638654,-0.0625456
17,0.018480476,0.015678473,"('nasty', 'nice')",0.0184805,0.0156785,-0.002802
18,-0.5255639,-0.49301285,"('disagreeable', 'welcoming')",-0.5255639,-0.4930128,0.0325511
19,-0.87085325,-0.9134068,"('inhospitable', 'hospitable')",-0.8708532,-0.9134068,-0.0425536
20,0.8964232,0.8173427,"('rough', 'thoughtful')",0.8964232,0.8173427,-0.0790805
21,-0.29145706,-0.12011777,"('immoral', 'moral')",-0.2914571,-0.1201178,0.1713393
22,-0.06322146,-0.058410663,"('untrustworthy', 'trustworthy')",-0.0632215,-0.0584107,0.0048108
23,5.274585,5.3609047,"('insincere', 'sincere')",5.2745848,5.3609047,0.0863199
24,1.2212064,1.1968235,"('dishonest', 'honest')",1.2212064,1.1968235,-0.0243829
25,0.5497378,0.50910705,"('egoistic', 'altruistic')",0.5497378,0.5091071,-0.0406307
26,1.1134164,0.8768958,"('hardhearted', 'benevolent')",1.1134164,0.8768958,-0.2365206
