,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
11,-0.84247905,-0.9305168,"('unhelpful', 'helpful')",-0.43406877,-0.49778175,-0.1929134,-0.2963621,1.8581306,1.8559602,0.0971673,0.0328249,-0.0643424
12,-0.108300254,-0.0026407149,"('unsupportive', 'supportive')",1.1418191,1.2294523,1.0355084,1.1548564,-1.6540861,-1.5989118,0.1037353,0.1956891,0.0919538
13,-0.13324687,-0.25284648,"('impolite', 'polite')",-0.3613739,-0.35784575,0.35674173,0.25310782,-0.31347188,-0.35863543,-0.1128377,-0.179055,-0.0662173
14,-0.7503583,-0.8020805,"('antisocial', 'social')",1.3235743,1.3188114,1.4881146,1.4262786,-0.71405077,-0.73804814,0.3368199,0.3012403,-0.0355796
15,-0.54543257,-0.70856595,"('boring', 'funny')",0.23515049,0.18912593,-0.9684351,-1.0931228,0.54000527,0.49549022,-0.184678,-0.2792682,-0.0945902
16,-0.30718413,-0.2930613,"('unpopular', 'popular')",-0.12959,-0.11177848,-0.18200299,-0.1374324,0.49575013,0.4895601,-0.0307568,-0.013178,0.0175788
17,-0.31525096,-0.24633607,"('nasty', 'nice')",-0.38944376,-0.3219909,-0.97361773,-0.9445206,-0.47205442,-0.42795548,-0.5375918,-0.4852008,0.052391
18,-0.21395914,-0.24987599,"('disagreeable', 'welcoming')",-0.091875575,-0.028040133,-0.20007427,-0.17552002,-0.28994662,-0.33020046,-0.1989639,-0.1959091,0.0030548
19,-0.24577807,-0.15837061,"('inhospitable', 'hospitable')",-0.30605364,-0.36415783,-1.2374345,-1.2277714,-0.049984135,0.005317401,-0.4598126,-0.4362456,0.023567
20,-0.6248317,-0.6337802,"('rough', 'thoughtful')",0.0023209192,0.046056274,0.7925072,0.8085128,1.0517856,1.0133456,0.3054455,0.3085336,0.0030881
21,-0.44243392,-0.50607884,"('immoral', 'moral')",0.32158142,0.3084708,0.69940144,0.6018765,-0.81918263,-0.8128045,-0.0601584,-0.102134,-0.0419756
22,-0.39606282,-0.51789427,"('untrustworthy', 'trustworthy')",-0.4776463,-0.5311483,0.83090115,0.7105692,-0.9738617,-1.0443536,-0.2541674,-0.3457068,-0.0915394
23,-0.74489105,-0.861546,"('insincere', 'sincere')",-0.04590281,-0.11043088,0.18200971,0.09060034,5.900185,5.798298,1.3228502,1.2292304,-0.0936198
24,-0.62945676,-0.76004726,"('dishonest', 'honest')",0.07565216,0.03142195,-0.8145264,-0.84939456,0.85513806,0.7893896,-0.1282982,-0.1971576,-0.0688594
25,-0.14363563,-0.16939999,"('egoistic', 'altruistic')",0.59030545,0.61082256,0.051675208,0.03034179,1.6057587,1.5886742,0.5260259,0.5151097,-0.0109162
26,-0.69868016,-0.78645957,"('hardhearted', 'benevolent')",1.9196811,1.9381338,0.72598046,0.72699535,1.7905703,1.7563194,0.9343879,0.9087473,-0.0256406
27,-0.6563579,-0.5437776,"('hardhearted', 'softhearted')",-0.64844567,-0.59955615,-0.5143123,-0.5103311,1.418832,1.3578172,-0.100071,-0.0739619,0.0261091
28,-1.1402138,-1.3262376,"('disloyal', 'loyal')",0.45171565,0.21318786,0.17793465,-0.023580365,1.2864861,1.1160825,0.1939806,-0.0051369,-0.1991175
29,-0.82249343,-0.85034525,"('unfair', 'fair')",-0.16436398,-0.179674,-0.44973493,-0.48109773,-0.46170086,-0.5888603,-0.4745733,-0.5249943,-0.050421
30,-0.434798,-0.58854073,"('intolerant', 'tolerant')",0.12413018,0.10732033,0.16266565,-0.0071952045,1.0279057,0.9536777,0.2199759,0.1163155,-0.1036604
31,-0.63525724,-0.5443671,"('evil', 'good')",0.018610612,0.10149771,-1.4185779,-1.306502,-0.8517072,-0.85869557,-0.7217329,-0.6520167,0.0697162
32,-0.72535557,-0.8674801,"('unkind', 'kind')",-0.15614283,-0.19660044,0.65038157,0.52370536,1.1252475,1.0450655,0.2235327,0.1261726,-0.0973601
33,0.3257895,0.30615354,"('wrong', 'right')",1.7628767,1.7834487,0.14878374,0.18492317,-0.37547734,-0.40000582,0.4654931,0.4686299,0.0031368
34,-0.24688157,-0.16308089,"('mean', 'honorable')",0.41115656,0.47581595,0.5221343,0.57181877,6.4319916,6.4538674,1.7796003,1.8346053,0.055005
35,0.8289477,0.77700675,"('corrupt', 'incorrupt')",0.079744935,0.06418448,-1.073201,-1.037297,0.29712644,0.15324563,0.0331545,-0.010715,-0.0438695
36,-0.047282606,-0.06893858,"('hostile', 'amicable')",1.3019812,1.1788794,-0.87553245,-0.9391453,0.801429,0.650049,0.2951488,0.2052111,-0.0899377
37,0.43641827,0.3953565,"('fake', 'genuine')",-0.66783506,-0.65922874,-0.013293421,-0.030324906,0.37015653,0.38099948,0.0313616,0.0217006,-0.009661
38,-0.65545356,-0.73036754,"('untruthful', 'truthful')",0.86160266,0.81345177,-0.537176,-0.5429914,0.08146471,0.081336305,-0.0623906,-0.0946427,-0.0322521
39,0.7473721,0.6942253,"('exploitative', 'cooperative')",0.92800426,0.9844077,1.351418,1.3290199,-0.028670434,-0.03329868,0.749531,0.7435885,-0.0059425
40,-0.44001767,-0.4250091,"('stingy', 'generous')",1.7239166,1.746183,0.735778,0.8148931,-1.5064675,-1.5812614,0.1283024,0.1387014,0.010399
41,-0.166184,-0.22010683,"('unforgiving', 'forgiving')",0.8074555,0.7797235,0.48773432,0.44042885,0.32693908,0.23642495,0.3639862,0.3091176,-0.0548686
42,0.06747441,0.11947206,"('unreliable', 'reliable')",0.8308463,0.8792525,1.3571076,1.3953745,-3.1118846,-3.1099944,-0.2141141,-0.1789738,0.0351403
43,-1.081823,-1.072302,"('irresponsible', 'responsible')",0.2287641,0.29429945,0.464222,0.47072524,0.51178485,0.52841353,0.030737,0.0552841,0.0245471
44,-0.2450423,-0.18699926,"('prejudiced', 'unprejudiced')",-0.60109854,-0.45280015,-0.30687618,-0.2955811,-1.6122518,-1.602771,-0.6913172,-0.6345379,0.0567793
45,-1.1447226,-1.1749187,"('incompetent', 'competent')",-1.2969548,-1.3394418,-0.5845771,-0.64245516,-0.6624361,-0.7188754,-0.9221727,-0.9689227,-0.04675
46,-0.24308148,-0.24960624,"('uncompetitive', 'competitive')",0.10070191,0.12382786,1.8422166,1.7594488,-0.79445773,-0.8372052,0.2263448,0.1991163,-0.0272285
47,-0.64243674,-0.61736405,"('stupid', 'smart')",0.6898513,0.706534,0.4571707,0.48645929,5.6488247,5.744378,1.5383525,1.5800018,0.0416493
48,-1.5995075,-1.6873994,"('unintelligent', 'intelligent')",-1.2280133,-1.2226145,-0.7509813,-0.771733,0.28598094,0.26945114,-0.8231303,-0.853074,-0.0299437
49,-0.77822924,-0.7660215,"('unable', 'able')",-1.3313403,-1.2639954,-0.65662473,-0.6042824,-0.34188133,-0.23831822,-0.7770189,-0.7181544,0.0588645
50,0.6327497,0.65248054,"('clumsy', 'skillful')",0.5920682,0.57393515,0.27174747,0.271737,0.022142015,-0.013106894,0.3796768,0.3712614,-0.0084154
51,-0.30560496,-0.46077403,"('uneducated', 'educated')",-0.42815337,-0.5281986,0.80773443,0.70156235,0.81114906,0.70751214,0.2212813,0.1050255,-0.1162558
52,-0.3763334,-0.50260836,"('irrational', 'rational')",1.2067585,1.0725927,-1.052634,-1.1037512,0.38406163,0.3181828,0.0404632,-0.053896,-0.0943592
53,-0.6294888,-0.6196656,"('uncreative', 'creative')",1.2473246,1.2088469,0.12376536,0.043846864,1.2468302,1.1622604,0.4971078,0.4488221,-0.0482857
54,-0.42269358,-0.3932642,"('incapable', 'capable')",1.2027425,1.2279899,0.12796623,0.18216404,1.0486033,1.1202092,0.4891546,0.5342748,0.0451202
55,-0.804617,-0.8454132,"('incompetent', 'clever')",-1.3732849,-1.3438652,0.36325476,0.29852337,-0.30815446,-0.3245632,-0.5307004,-0.5538296,-0.0231292
56,-0.18966496,-0.2643655,"('impractical', 'practical')",-0.12583746,-0.12005162,0.34528303,0.24094442,-0.18335618,-0.20371705,-0.0383939,-0.0867974,-0.0484035
57,-1.3851634,-1.4176885,"('unimaginative', 'imaginative')",-0.37760174,-0.37626815,-0.5801029,-0.65149397,-2.7638793,-2.8098106,-1.2766869,-1.3138154,-0.0371285
58,-0.22964287,-0.23974127,"('undiscriminating', 'discriminating')",1.39458,1.3490176,1.0150268,0.9809334,0.20163967,0.1846911,0.5954009,0.5687252,-0.0266757
59,-0.16494639,-0.23394823,"('foolish', 'wise')",1.4289216,1.3516665,-1.0150657,-1.0179896,0.441092,0.46484146,0.1725004,0.1411425,-0.0313579
60,-0.74335176,-0.862749,"('inefficient', 'efficient')",-0.868142,-0.833059,0.80919826,0.7623783,-0.47840255,-0.39511144,-0.3201745,-0.3321353,-0.0119608
61,-0.8101398,-0.93291694,"('illogical', 'logical')",1.2432948,1.1771282,0.07394331,-0.016087348,0.4908468,0.40949345,0.2494863,0.1594043,-0.090082
62,-0.6892873,-0.6490375,"('incompetent', 'brilliant')",-0.306102,-0.16354789,0.2857987,0.31722757,-0.26053473,-0.13781294,-0.2425314,-0.1582927,0.0842387
63,-0.68565726,-0.69526,"('unperceptive', 'insightful')",0.94780415,0.91225183,1.9382311,1.9301509,0.9292235,0.9957613,0.7824004,0.785726,0.0033256
64,0.63427,0.5797071,"('shy', 'confident')",0.5937556,0.5966803,1.5648794,1.50828,-6.8685265,-6.850367,-1.0189054,-1.041425,-0.0225196
65,-0.7672761,-0.8974313,"('insecure', 'secure')",-0.8484313,-0.8800012,0.6055784,0.49626216,-0.46585396,-0.52503216,-0.3689957,-0.4515506,-0.0825549
66,0.77470195,0.8383851,"('inactive', 'active')",1.5457004,1.5954739,1.9130831,1.9611688,1.3342386,1.3426147,1.3919309,1.4344106,0.0424797
67,0.4832656,0.48184985,"('doubtful', 'determined')",0.047320567,0.049643066,0.5730472,0.5553673,-0.70261276,-0.6521084,0.1002552,0.108688,0.0084328
68,-0.6192427,-0.6053985,"('dependent', 'independent')",-1.745748,-1.7945325,0.007073451,-0.061141007,-0.5753063,-0.64480865,-0.7333059,-0.7764702,-0.0431643
69,1.1734638,1.2799358,"('lazy', 'industrious')",1.3989884,1.4240178,0.6819833,0.74069285,-0.74367976,-0.6928648,0.6276889,0.6879455,0.0602566
70,-0.51596856,-0.540789,"('lethargic', 'energetic')",-0.67457134,-0.61287755,0.6004284,0.6167404,0.48086908,0.49087158,-0.0273106,-0.0115136,0.015797
71,0.16609631,0.19203284,"('diffident', 'self-confident')",2.0699384,2.0751417,0.5756973,0.6269538,0.74163127,0.74370205,0.8883408,0.9094576,0.0211168
72,-0.74717474,-0.7515428,"('unambitious', 'ambitious')",0.20232889,0.25571808,0.14757869,0.17743422,-0.98312896,-0.90850616,-0.345099,-0.3067242,0.0383748
73,1.2722092,1.2390215,"('helpless', 'self-reliant')",1.5472205,1.4660856,0.3573011,0.33484066,-3.3687232,-3.3295186,-0.0479981,-0.0723926,-0.0243945
74,0.28819913,0.23587403,"('undedicated', 'dedicated')",0.6420122,0.64094555,0.8847867,0.8475298,0.4758845,0.4713652,0.5727206,0.5489287,-0.0237919
75,0.8055533,0.89950037,"('meek', 'impulsive')",-0.22092243,-0.12577815,-0.7606031,-0.6548142,-0.44650483,-0.3583604,-0.1556192,-0.0598631,0.0957561
76,-0.6443436,-0.62589514,"('anxious', 'daring')",-0.71176004,-0.60469633,0.7503103,0.7751886,0.050139558,0.035643116,-0.1389135,-0.10494,0.0339735
77,-0.8873757,-0.8728564,"('unmotivated', 'motivated')",0.6374692,0.6128325,0.90672106,0.8866304,-1.5397608,-1.4323742,-0.2207366,-0.2014419,0.0192947
78,-0.5617148,-0.38195214,"('nonresilient', 'resilient')",1.1043371,1.1727937,1.5141232,1.6315379,0.13916406,0.23669454,0.5489774,0.6647685,0.1157911
79,0.18364142,0.23426229,"('wavering', 'unwavering')",0.3078877,0.2651504,-0.8754575,-0.8208565,0.21439622,0.23320174,-0.042383,-0.0220605,0.0203225
80,0.10167574,0.09050187,"('dominated', 'dominating')",-0.6022048,-0.5761639,1.9170218,1.8952037,-1.1825824,-1.1206911,0.0584776,0.0722127,0.0137351
81,-0.6695303,-0.7542542,"('submissive', 'aggressive')",-0.1566428,-0.18103406,1.4706035,1.3843262,-0.9032198,-0.8783618,-0.0646974,-0.107331,-0.0426336
82,-0.9035144,-0.9377878,"('poor', 'rich')",-0.89211,-0.8971211,-0.46199104,-0.45357177,6.052474,6.0326333,0.9487147,0.9360382,-0.0126765
83,-0.29366246,-0.30534163,"('powerless', 'powerful')",1.1080328,1.1093576,0.057946447,0.0970958,-1.0090394,-1.0025998,-0.0341806,-0.025372,0.0088086
84,0.64101064,0.51227874,"('inferior', 'superior')",0.4696128,0.41257733,0.53198475,0.43528348,0.85309976,0.7895472,0.623927,0.5374217,-0.0865053
85,0.083440945,0.08494018,"('insignificant', 'prestigious')",2.3792453,2.3651724,0.1893736,0.24366206,0.90368515,0.93045855,0.8889362,0.9060583,0.0171221
86,-1.2160151,-1.3448198,"('uninfluential', 'influential')",-0.49215698,-0.5997103,0.108263835,0.03613745,-0.0011294037,-0.09723206,-0.4002594,-0.5014061,-0.1011467
87,0.4763475,0.4149836,"('unsuccessful', 'successful')",1.2550434,1.2117275,1.3812219,1.3829656,0.884489,0.97090214,0.9992754,0.9951447,-0.0041307
88,-1.0410656,-1.2692053,"('low', 'eminent')",-0.9707512,-1.059027,-0.99805313,-1.1650871,0.42965746,0.38991693,-0.6450531,-0.7758507,-0.1307976
