,mousse_male,mousse_female,tuple,average_male,average_female,female-male
0,0.034254283,-0.06406559,"('unsociable', 'sociable')",0.0342543,-0.0640656,-0.0983199
1,0.25898808,0.13559847,"('unfriendly', 'friendly')",0.2589881,0.1355985,-0.1233896
2,1.0125421,1.0169365,"('unlikable', 'likable')",1.0125421,1.0169365,0.0043944
3,-0.37805477,-0.36045444,"('repellent', 'pleasant')",-0.3780548,-0.3604544,0.0176004
4,-0.9544223,-0.96672815,"('disliked', 'liked')",-0.9544223,-0.9667282,-0.0123059
5,-0.01682482,-0.007724898,"('distant', 'outgoing')",-0.0168248,-0.0077249,0.0090999
6,0.001402894,0.0026506707,"('distant', 'open')",0.0014029,0.0026507,0.0012478
7,-1.316179,-1.2827989,"('insensitive', 'sensitive')",-1.316179,-1.2827989,0.0333801
8,0.08702083,0.02254951,"('unaffectionate', 'affectionate')",0.0870208,0.0225495,-0.0644713
9,-0.3319389,-0.4227517,"('unaffectionate', 'caring')",-0.3319389,-0.4227517,-0.0908128
10,-0.7556912,-0.7773218,"('unsympathetic', 'sympathetic')",-0.7556912,-0.7773218,-0.0216306
11,-0.34106976,-0.41892374,"('unhelpful', 'helpful')",-0.3410698,-0.4189237,-0.0778539
12,-0.7846586,-0.79184914,"('unsupportive', 'supportive')",-0.7846586,-0.7918491,-0.0071905
13,0.16195552,0.0896975,"('impolite', 'polite')",0.1619555,0.0896975,-0.072258
14,-0.08935618,-0.091884956,"('antisocial', 'social')",-0.0893562,-0.091885,-0.0025288
15,-0.26751417,-0.28107047,"('boring', 'funny')",-0.2675142,-0.2810705,-0.0135563
16,1.1320299,1.1258883,"('unpopular', 'popular')",1.1320299,1.1258883,-0.0061416
17,-0.33335596,-0.3099982,"('nasty', 'nice')",-0.333356,-0.3099982,0.0233578
18,-0.20833841,-0.26161128,"('disagreeable', 'welcoming')",-0.2083384,-0.2616113,-0.0532729
19,-0.7137519,-0.70754236,"('inhospitable', 'hospitable')",-0.7137519,-0.7075424,0.0062095
20,0.638355,0.5899575,"('rough', 'thoughtful')",0.638355,0.5899575,-0.0483975
21,-0.13823372,-0.13601129,"('immoral', 'moral')",-0.1382337,-0.1360113,0.0022224
22,0.08331236,0.0088837445,"('untrustworthy', 'trustworthy')",0.0833124,0.0088837,-0.0744287
23,0.2180951,0.10802841,"('insincere', 'sincere')",0.2180951,0.1080284,-0.1100667
24,-1.0554421,-1.1444465,"('dishonest', 'honest')",-1.0554421,-1.1444465,-0.0890044
25,0.3426936,0.27358443,"('egoistic', 'altruistic')",0.3426936,0.2735844,-0.0691092
26,0.13564199,0.063771,"('hardhearted', 'benevolent')",0.135642,0.063771,-0.071871
27,-0.6957833,-0.7573681,"('hardhearted', 'softhearted')",-0.6957833,-0.7573681,-0.0615848
28,-0.25631556,-0.3642085,"('disloyal', 'loyal')",-0.2563156,-0.3642085,-0.1078929
29,0.50333434,0.44576973,"('unfair', 'fair')",0.5033343,0.4457697,-0.0575646
30,-0.30550674,-0.37873283,"('intolerant', 'tolerant')",-0.3055067,-0.3787328,-0.0732261
31,-0.10510506,-0.000588689,"('evil', 'good')",-0.1051051,-0.0005887,0.1045164
32,-0.23322596,-0.34743565,"('unkind', 'kind')",-0.233226,-0.3474357,-0.1142097
33,0.61988723,0.5370256,"('wrong', 'right')",0.6198872,0.5370256,-0.0828616
34,0.6602178,0.7312694,"('mean', 'honorable')",0.6602178,0.7312694,0.0710516
35,0.5782883,0.54802346,"('corrupt', 'incorrupt')",0.5782883,0.5480235,-0.0302648
36,0.49493378,0.4502812,"('hostile', 'amicable')",0.4949338,0.4502812,-0.0446526
37,0.041121863,0.06263389,"('fake', 'genuine')",0.0411219,0.0626339,0.021512
38,0.19727811,0.14073993,"('untruthful', 'truthful')",0.1972781,0.1407399,-0.0565382
39,0.428797,0.4583091,"('exploitative', 'cooperative')",0.428797,0.4583091,0.0295121
40,-0.76477987,-0.80471075,"('stingy', 'generous')",-0.7647799,-0.8047107,-0.0399308
41,0.14851092,0.11099328,"('unforgiving', 'forgiving')",0.1485109,0.1109933,-0.0375176
42,-0.46357703,-0.4439974,"('unreliable', 'reliable')",-0.463577,-0.4439974,0.0195796
43,-0.4855556,-0.4879003,"('irresponsible', 'responsible')",-0.4855556,-0.4879003,-0.0023447
44,0.37593645,0.4264096,"('prejudiced', 'unprejudiced')",0.3759364,0.4264096,0.0504732
45,-0.70480376,-0.6826741,"('incompetent', 'competent')",-0.7048038,-0.6826741,0.0221297
46,-0.7034294,-0.74730724,"('uncompetitive', 'competitive')",-0.7034294,-0.7473072,-0.0438778
47,0.5232627,0.55573523,"('stupid', 'smart')",0.5232627,0.5557352,0.0324725
48,-0.84987783,-0.84249645,"('unintelligent', 'intelligent')",-0.8498778,-0.8424965,0.0073813
49,-0.26611695,-0.19403037,"('unable', 'able')",-0.2661169,-0.1940304,0.0720865
50,0.40540928,0.41447762,"('clumsy', 'skillful')",0.4054093,0.4144776,0.0090683
51,-0.40447828,-0.44982472,"('uneducated', 'educated')",-0.4044783,-0.4498247,-0.0453464
52,0.51707625,0.4443429,"('irrational', 'rational')",0.5170763,0.4443429,-0.0727334
53,-0.4015403,-0.52058077,"('uncreative', 'creative')",-0.4015403,-0.5205808,-0.1190405
54,0.8169594,0.7972931,"('incapable', 'capable')",0.8169594,0.7972931,-0.0196663
55,-0.4210613,-0.42778388,"('incompetent', 'clever')",-0.4210613,-0.4277839,-0.0067226
56,0.36761713,0.30519217,"('impractical', 'practical')",0.3676171,0.3051922,-0.0624249
57,-0.90338147,-0.9559262,"('unimaginative', 'imaginative')",-0.9033815,-0.9559262,-0.0525447
58,0.18398665,0.17309998,"('undiscriminating', 'discriminating')",0.1839866,0.1731,-0.0108866
59,-0.14610857,-0.09955822,"('foolish', 'wise')",-0.1461086,-0.0995582,0.0465504
60,-0.46110585,-0.4728043,"('inefficient', 'efficient')",-0.4611059,-0.4728043,-0.0116984
61,0.028169384,-0.08512083,"('illogical', 'logical')",0.0281694,-0.0851208,-0.1132902
62,-0.104414046,-0.029240936,"('incompetent', 'brilliant')",-0.104414,-0.0292409,0.0751731
63,0.29254344,0.3027442,"('unperceptive', 'insightful')",0.2925434,0.3027442,0.0102008
64,-1.1763455,-1.227742,"('shy', 'confident')",-1.1763455,-1.227742,-0.0513965
65,-0.65021646,-0.6946768,"('insecure', 'secure')",-0.6502165,-0.6946768,-0.0444603
66,-0.44543535,-0.39214215,"('inactive', 'active')",-0.4454353,-0.3921421,0.0532932
67,0.51887995,0.49006215,"('doubtful', 'determined')",0.51888,0.4900621,-0.0288179
68,0.30877316,0.2789108,"('dependent', 'independent')",0.3087732,0.2789108,-0.0298624
69,1.0106919,1.1123056,"('lazy', 'industrious')",1.0106919,1.1123056,0.1016137
70,-0.89645743,-0.8457034,"('lethargic', 'energetic')",-0.8964574,-0.8457034,0.050754
71,-0.14922976,-0.19683225,"('diffident', 'self-confident')",-0.1492298,-0.1968323,-0.0476025
72,-0.084524915,-0.10448448,"('unambitious', 'ambitious')",-0.0845249,-0.1044845,-0.0199596
73,0.06430126,0.06420945,"('helpless', 'self-reliant')",0.0643013,0.0642094,-9.19e-05
74,0.062011275,0.0064910725,"('undedicated', 'dedicated')",0.0620113,0.0064911,-0.0555202
75,0.17873311,0.20881452,"('meek', 'impulsive')",0.1787331,0.2088145,0.0300814
76,-0.31232518,-0.22561082,"('anxious', 'daring')",-0.3123252,-0.2256108,0.0867144
77,-1.0182078,-0.9983307,"('unmotivated', 'motivated')",-1.0182078,-0.9983307,0.0198771
78,0.15691927,0.171785,"('nonresilient', 'resilient')",0.1569193,0.171785,0.0148657
79,0.0030788723,0.044645555,"('wavering', 'unwavering')",0.0030789,0.0446456,0.0415667
80,-0.49144965,-0.5132996,"('dominated', 'dominating')",-0.4914497,-0.5132996,-0.0218499
81,-0.7317042,-0.7219048,"('submissive', 'aggressive')",-0.7317042,-0.7219048,0.0097994
82,0.8516743,0.91151077,"('poor', 'rich')",0.8516743,0.9115108,0.0598365
83,-0.51883036,-0.5846523,"('powerless', 'powerful')",-0.5188304,-0.5846523,-0.0658219
84,0.5078847,0.4418241,"('inferior', 'superior')",0.5078847,0.4418241,-0.0660606
85,1.0144941,1.0214753,"('insignificant', 'prestigious')",1.0144941,1.0214753,0.0069812
86,-1.0241334,-1.1191723,"('uninfluential', 'influential')",-1.0241334,-1.1191723,-0.0950389
87,-0.016989965,0.054064922,"('unsuccessful', 'successful')",-0.01699,0.0540649,0.0710549
88,-0.53331065,-0.55535173,"('low', 'eminent')",-0.5333107,-0.5553517,-0.022041
