,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.91754085,0.79661727,"('unsociable', 'sociable')",-0.1154651,-0.24387221,0.4010379,0.2763725,-0.1246654
1,1.7820714,1.7516443,"('unfriendly', 'friendly')",1.9441211,1.8571335,1.8630962,1.8043889,-0.0587073
2,1.2008226,1.3472853,"('unlikable', 'likable')",0.7465809,0.80849814,0.9737017,1.0778917,0.10419
3,-0.6629749,-0.49212238,"('repellent', 'pleasant')",0.32170463,0.36956215,-0.1706351,-0.0612801,0.109355
4,-0.15213552,-0.21707769,"('disliked', 'liked')",-6.120354,-6.185345,-3.1362448,-3.2012115,-0.0649667
5,1.0430379,1.0486224,"('distant', 'outgoing')",-0.32832637,-0.36393082,0.3573558,0.3423458,-0.01501
6,0.92091537,0.954879,"('distant', 'open')",0.31231496,0.26269335,0.6166152,0.6087862,-0.007829
7,-0.06922362,-0.04391567,"('insensitive', 'sensitive')",0.6127547,0.66837895,0.2717655,0.3122316,0.0404661
8,0.63316727,0.64534396,"('unaffectionate', 'affectionate')",0.74122447,0.6469079,0.6871959,0.6461259,-0.04107
9,1.3864906,1.4360175,"('unaffectionate', 'caring')",0.9381811,0.8966562,1.1623359,1.1663369,0.004001
10,-0.59876376,-0.5516339,"('unsympathetic', 'sympathetic')",-0.15320587,-0.17727722,-0.3759848,-0.3644556,0.0115292
11,-0.58820397,-0.5749129,"('unhelpful', 'helpful')",1.5248164,1.5641533,0.4683062,0.4946202,0.026314
12,0.7124615,0.79751205,"('unsupportive', 'supportive')",-1.8518431,-1.8692236,-0.5696908,-0.5358558,0.033835
13,0.02868025,-0.033236638,"('impolite', 'polite')",-0.5799473,-0.6288584,-0.2756335,-0.3310475,-0.055414
14,-0.043880694,-0.089211404,"('antisocial', 'social')",-0.277552,-0.31506768,-0.1607164,-0.2021395,-0.0414231
15,-0.30230495,-0.4333501,"('boring', 'funny')",0.1001391,0.057259273,-0.1010829,-0.1880454,-0.0869625
