,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.25307962,0.1950159,"('unsociable', 'sociable')",0.7467717,0.56907666,-0.044602543,-0.20135146,0.32238936,0.21092129,-0.061161608,-0.18723546,0.2432953,0.1172854,-0.1260099
1,0.507862,0.43195444,"('unfriendly', 'friendly')",0.26601154,0.120425254,-1.8962109,-1.9343846,-1.2766589,-1.4468406,1.5473739,1.4087272,-0.1703245,-0.2840237,-0.1136992
2,0.6686642,0.7858802,"('unlikable', 'likable')",2.7196817,2.8016202,1.3002402,1.3978988,1.1354026,1.2606552,0.70686686,0.8044848,1.3061711,1.4101079,0.1039368
3,0.10694533,0.16492786,"('repellent', 'pleasant')",-0.12210311,-0.15872134,0.533429,0.5241999,0.5702582,0.55401313,0.6167592,0.6582263,0.3410577,0.3485291,0.0074714
4,-0.84036314,-0.85593504,"('disliked', 'liked')",-0.8612335,-0.8471512,-0.94136727,-0.93185675,-0.8205061,-0.84159565,-6.393586,-6.5304523,-1.9714111,-2.0013981,-0.029987
5,-0.36930364,-0.39642003,"('distant', 'outgoing')",-0.36920443,-0.30063123,-1.3033096,-1.1604022,-1.5882373,-1.5262305,-0.7194851,-0.6610413,-0.869908,-0.8089451,0.0609629
6,-0.99071145,-0.96989685,"('distant', 'open')",-1.1806977,-1.1099516,-1.862309,-1.6810173,-1.6479139,-1.5761006,-0.0060516354,0.0673079,-1.1375367,-1.0539317,0.083605
7,1.9088392,1.9139129,"('insensitive', 'sensitive')",1.3268929,1.3527433,0.70402974,0.7131709,0.8433533,0.82895714,1.2313299,1.274264,1.2028891,1.2166096,0.0137205
8,-0.41142264,-0.43384007,"('unaffectionate', 'affectionate')",-0.24161667,-0.2772681,-2.2583659,-2.208878,-1.7494617,-1.771784,0.5698988,0.52395123,-0.8181936,-0.8335638,-0.0153702
9,0.7658421,0.7044322,"('unaffectionate', 'caring')",1.1951872,1.1217041,-1.498264,-1.4900225,-1.1161904,-1.1599033,1.2780616,1.2776505,0.1249273,0.0907722,-0.0341551
10,1.4245836,1.4321796,"('unsympathetic', 'sympathetic')",0.30641827,0.29451707,0.04119605,-0.039620742,0.41287413,0.31237367,0.42211664,0.38210124,0.5214377,0.4763102,-0.0451275
11,0.5142692,0.5160092,"('unhelpful', 'helpful')",1.5608444,1.5386851,0.6089511,0.63972795,0.4229497,0.43451637,2.1195982,2.1734471,1.0453225,1.0604772,0.0151547
12,1.5030147,1.5615333,"('unsupportive', 'supportive')",1.9932699,2.0798488,0.052479696,0.154836,-0.5236755,-0.4278443,-1.5170811,-1.5101664,0.3016015,0.3716415,0.07004
13,1.0683554,1.0653052,"('impolite', 'polite')",1.6044078,1.6343455,1.0632648,1.0309508,1.1730356,1.1638676,0.2793399,0.25904733,1.0376807,1.0307034,-0.0069773
14,1.0681964,1.0596414,"('antisocial', 'social')",2.1925352,2.1356685,1.1233865,1.0773263,1.475421,1.4721884,-0.19224903,-0.20746788,1.133458,1.1074714,-0.0259866
15,-0.024748266,-0.09511728,"('boring', 'funny')",0.33350626,0.31887668,0.25446856,0.25755122,0.38157672,0.39641985,0.33890796,0.315021,0.2567422,0.2385503,-0.0181919
16,-1.2884097,-1.330071,"('unpopular', 'popular')",-1.1468109,-1.1610981,-1.4744841,-1.4703575,-1.131676,-1.1442982,0.07405138,0.106504984,-0.9934659,-0.9998639,-0.006398
17,0.19683118,0.24869269,"('nasty', 'nice')",0.011063542,0.086670965,-0.58285385,-0.5056095,-0.14119437,-0.04485999,-0.71926177,-0.6755962,-0.247083,-0.1781404,0.0689426
