,reporting_male,reporting_female,tuple,average_male,average_female,female-male
0,0.02622146,0.0023186617,"('unsociable', 'sociable')",0.0262215,0.0023187,-0.0239028
1,1.1749227,0.9993583,"('unfriendly', 'friendly')",1.1749227,0.9993583,-0.1755644
2,0.28386664,0.3402442,"('unlikable', 'likable')",0.2838666,0.3402442,0.0563776
3,0.53143847,0.5998613,"('repellent', 'pleasant')",0.5314385,0.5998613,0.0684228
4,-7.901549,-7.9517417,"('disliked', 'liked')",-7.9015489,-7.9517417,-0.0501928
5,-0.6356074,-0.79835564,"('distant', 'outgoing')",-0.6356074,-0.7983556,-0.1627482
6,-0.39615223,-0.5871848,"('distant', 'open')",-0.3961522,-0.5871848,-0.1910326
7,1.3989275,1.4687772,"('insensitive', 'sensitive')",1.3989275,1.4687772,0.0698497
8,0.94386715,0.7144495,"('unaffectionate', 'affectionate')",0.9438671,0.7144495,-0.2294176
9,1.7496798,1.6411854,"('unaffectionate', 'caring')",1.7496798,1.6411854,-0.1084944
10,1.1304487,1.2091585,"('unsympathetic', 'sympathetic')",1.1304487,1.2091585,0.0787098
11,2.1421378,2.207469,"('unhelpful', 'helpful')",2.1421378,2.207469,0.0653312
12,-1.4481726,-1.4852079,"('unsupportive', 'supportive')",-1.4481726,-1.4852079,-0.0370353
13,0.11502105,0.127123,"('impolite', 'polite')",0.115021,0.127123,0.012102
14,0.30838272,0.311175,"('antisocial', 'social')",0.3083827,0.311175,0.0027923
15,0.19002844,0.08337497,"('boring', 'funny')",0.1900284,0.083375,-0.1066534
16,-0.3956985,-0.4170206,"('unpopular', 'popular')",-0.3956985,-0.4170206,-0.0213221
17,-0.45381367,-0.47304183,"('nasty', 'nice')",-0.4538137,-0.4730418,-0.0192281
18,-0.67037135,-0.7336993,"('disagreeable', 'welcoming')",-0.6703714,-0.7336993,-0.0633279
19,-0.9931916,-1.0843306,"('inhospitable', 'hospitable')",-0.9931916,-1.0843306,-0.091139
20,1.2426443,1.1938035,"('rough', 'thoughtful')",1.2426443,1.1938035,-0.0488408
21,-0.13401762,0.063102484,"('immoral', 'moral')",-0.1340176,0.0631025,0.1971201
22,-0.074797474,-0.04227524,"('untrustworthy', 'trustworthy')",-0.0747975,-0.0422752,0.0325223
23,7.192994,7.1699924,"('insincere', 'sincere')",7.1929941,7.1699924,-0.0230017
24,1.9260304,1.8170952,"('dishonest', 'honest')",1.9260304,1.8170952,-0.1089352
25,0.4444139,0.35978746,"('egoistic', 'altruistic')",0.4444139,0.3597875,-0.0846264
26,1.3309829,1.23061,"('hardhearted', 'benevolent')",1.3309829,1.23061,-0.1003729
27,1.3847073,1.1899018,"('hardhearted', 'softhearted')",1.3847073,1.1899018,-0.1948055
28,1.6860938,1.6108814,"('disloyal', 'loyal')",1.6860938,1.6108814,-0.0752124
