,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5048498,0.34831575,"('unsociable', 'sociable')",0.04182316,-0.05394882,0.91817623,0.867816,0.11540605,-0.021519355,0.3950638,0.2851659,-0.1098979
1,-0.9388457,-1.0620062,"('unfriendly', 'friendly')",1.4961832,1.3813483,-0.09126668,-0.30295923,1.7840533,1.6121349,0.562531,0.4071294,-0.1554016
2,1.234088,1.319626,"('unlikable', 'likable')",0.33107948,0.39510491,1.0558512,1.0903407,0.52092695,0.5756481,0.7854864,0.8451799,0.0596935
3,-0.64411736,-0.5763575,"('repellent', 'pleasant')",-0.67376786,-0.62647396,0.11337076,0.25175437,-0.048572823,0.008749552,-0.3132718,-0.2355819,0.0776899
4,0.35115367,0.38210624,"('disliked', 'liked')",-0.16078925,-0.15955567,0.17619535,0.14217567,-5.702187,-5.8212514,-1.3339068,-1.3641313,-0.0302245
5,-0.48774588,-0.49479875,"('distant', 'outgoing')",1.1276408,1.1850622,-0.7037145,-0.77429867,-0.11805584,-0.18894315,-0.0454688,-0.0682446,-0.0227758
6,-0.20775655,-0.24280882,"('distant', 'open')",1.1594044,1.1947684,-0.9130909,-0.9835341,0.7827077,0.650066,0.2053162,0.1546229,-0.0506933
7,1.7205641,1.7322298,"('insensitive', 'sensitive')",-0.00802147,-0.04064194,-0.119654015,-0.04392151,0.54237115,0.5354067,0.5338149,0.5457683,0.0119534
8,-0.914997,-0.96027267,"('unaffectionate', 'affectionate')",0.20768286,0.16348444,-0.68328273,-0.7441502,0.71402687,0.585413,-0.1691425,-0.2388813,-0.0697388
9,-0.16255194,-0.18707398,"('unaffectionate', 'caring')",0.71925586,0.6921669,-0.1288362,-0.14190632,1.2238481,1.1608734,0.4129289,0.381015,-0.0319139
10,0.18265079,0.2136682,"('unsympathetic', 'sympathetic')",-1.201941,-1.2314423,-0.72452223,-0.55000454,-0.07968747,-0.031862643,-0.455875,-0.3999103,0.0559647
11,1.3900588,1.4051999,"('unhelpful', 'helpful')",0.7586775,0.7657621,1.6443155,1.7196577,2.183897,2.254286,1.4942372,1.5362264,0.0419892
12,1.6030462,1.6826178,"('unsupportive', 'supportive')",0.081523284,0.16171105,0.30953392,0.4450305,-1.8782132,-1.9381015,0.0289726,0.0878145,0.0588419
13,0.32962847,0.33431935,"('impolite', 'polite')",-0.50872976,-0.4765398,-0.11312354,-0.027932364,-0.5419861,-0.54651326,-0.2085527,-0.1791665,0.0293862
14,1.6255487,1.642403,"('antisocial', 'social')",0.39499602,0.37010798,1.2005142,1.2458102,-0.5998472,-0.5621564,0.6553029,0.6740412,0.0187383
15,1.3083895,1.3222003,"('boring', 'funny')",0.57541406,0.5542276,-0.07765503,-0.18183337,0.90616876,0.8520327,0.6780793,0.6366568,-0.0414225
16,-0.54938775,-0.5940229,"('unpopular', 'popular')",-0.3909825,-0.40972084,0.13693818,0.13160893,0.5872813,0.55202854,-0.0540377,-0.0800266,-0.0259889
17,0.41537607,0.41647696,"('nasty', 'nice')",0.046711177,0.11262803,0.77242875,0.7949455,-0.052713826,-0.008416956,0.2954505,0.3289084,0.0334579
18,-0.15414417,-0.14294861,"('disagreeable', 'welcoming')",-0.15218514,-0.13102828,0.18501896,0.20149425,-0.5301155,-0.59640557,-0.1628565,-0.1672221,-0.0043656
19,0.61420864,0.6618232,"('inhospitable', 'hospitable')",0.58914775,0.59846616,-0.34219062,-0.3101923,0.2604028,0.23686706,0.2803921,0.296741,0.0163489
