,art_male,art_female,tuple,average_male,average_female,female-male
0,-0.7573775,-0.6985389,"('unsociable', 'sociable')",-0.7573775,-0.6985389,0.0588386
1,1.347857,1.3378671,"('unfriendly', 'friendly')",1.347857,1.3378671,-0.0099899
2,0.09022304,0.1695927,"('unlikable', 'likable')",0.090223,0.1695927,0.0793697
3,-0.039251857,0.0362153,"('repellent', 'pleasant')",-0.0392519,0.0362153,0.0754672
4,-6.928357,-7.057835,"('disliked', 'liked')",-6.9283571,-7.0578351,-0.129478
5,-0.179244,-0.21927963,"('distant', 'outgoing')",-0.179244,-0.2192796,-0.0400356
6,0.52863604,0.46696275,"('distant', 'open')",0.528636,0.4669628,-0.0616732
7,0.3626246,0.4312249,"('insensitive', 'sensitive')",0.3626246,0.4312249,0.0686003
8,1.5508232,1.4712263,"('unaffectionate', 'affectionate')",1.5508232,1.4712263,-0.0795969
9,1.6443572,1.6666774,"('unaffectionate', 'caring')",1.6443572,1.6666774,0.0223202
10,0.08908669,0.16237727,"('unsympathetic', 'sympathetic')",0.0890867,0.1623773,0.0732906
11,1.1311325,1.2398986,"('unhelpful', 'helpful')",1.1311325,1.2398986,0.1087661
12,-1.8586942,-1.7942433,"('unsupportive', 'supportive')",-1.8586942,-1.7942433,0.0644509
13,-0.8022925,-0.7506406,"('impolite', 'polite')",-0.8022925,-0.7506406,0.0516519
14,0.03901534,0.045695573,"('antisocial', 'social')",0.0390153,0.0456956,0.0066803
15,0.36711326,0.3147345,"('boring', 'funny')",0.3671133,0.3147345,-0.0523788
16,-0.43252596,-0.39565524,"('unpopular', 'popular')",-0.432526,-0.3956552,0.0368708
17,0.007459555,0.062442705,"('nasty', 'nice')",0.0074596,0.0624427,0.0549831
18,-0.4467385,-0.4605988,"('disagreeable', 'welcoming')",-0.4467385,-0.4605988,-0.0138603
19,-0.21883741,-0.22165574,"('inhospitable', 'hospitable')",-0.2188374,-0.2216557,-0.0028183
20,0.7111261,0.6702989,"('rough', 'thoughtful')",0.7111261,0.6702989,-0.0408272
21,-0.78754795,-0.63609266,"('immoral', 'moral')",-0.7875479,-0.6360927,0.1514552
22,-0.86504674,-0.87950104,"('untrustworthy', 'trustworthy')",-0.8650467,-0.879501,-0.0144543
23,5.7895308,5.8817434,"('insincere', 'sincere')",5.7895308,5.8817434,0.0922126
24,1.385401,1.2785584,"('dishonest', 'honest')",1.385401,1.2785584,-0.1068426
25,0.9625512,0.8912996,"('egoistic', 'altruistic')",0.9625512,0.8912996,-0.0712516
26,1.0938531,1.038032,"('hardhearted', 'benevolent')",1.0938531,1.0380321,-0.055821
27,1.3702457,1.2087388,"('hardhearted', 'softhearted')",1.3702457,1.2087388,-0.1615069
28,1.3018198,1.2746828,"('disloyal', 'loyal')",1.3018198,1.2746828,-0.027137
29,-0.59999174,-0.70467,"('unfair', 'fair')",-0.5999917,-0.70467,-0.1046783
30,0.48285884,0.5554903,"('intolerant', 'tolerant')",0.4828588,0.5554903,0.0726315
31,-0.66200876,-0.6849446,"('evil', 'good')",-0.6620088,-0.6849446,-0.0229358
32,0.77344966,0.7689926,"('unkind', 'kind')",0.7734497,0.7689926,-0.0044571
33,-0.16574186,-0.2134867,"('wrong', 'right')",-0.1657419,-0.2134867,-0.0477448
34,4.6323566,4.76129,"('mean', 'honorable')",4.6323566,4.7612901,0.1289335
35,-0.17550594,-0.42880076,"('corrupt', 'incorrupt')",-0.1755059,-0.4288008,-0.2532949
