,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.394637,-1.6106579,"('unsociable', 'sociable')",0.90444225,0.6825815,-0.66418064,-0.8044491,-0.3847918,-0.5775085,-0.1927167
1,-1.6903448,-1.7300551,"('unfriendly', 'friendly')",0.63083416,0.6273197,1.8215113,1.8514634,0.2540002,0.249576,-0.0044242
2,0.27556202,0.29685703,"('unlikable', 'likable')",0.7431844,0.85352474,0.44547132,0.57525057,0.4880726,0.5752108,0.0871382
3,-1.169885,-0.98578495,"('repellent', 'pleasant')",-0.52380794,-0.32749486,-0.17196624,-0.0788957,-0.6218864,-0.4640585,0.1578279
4,0.39035434,0.48917636,"('disliked', 'liked')",-0.47575957,-0.37905458,-6.261795,-6.336071,-2.1157335,-2.0753164,0.0404171
5,-0.041935045,0.012395665,"('distant', 'outgoing')",-0.24852556,-0.123653494,-0.09509507,0.06628409,-0.1285186,-0.0149912,0.1135274
6,-0.5782091,-0.4664055,"('distant', 'open')",-0.7847164,-0.65042776,0.47455817,0.63736516,-0.2961225,-0.1598227,0.1362998
7,-0.5777757,-0.5119984,"('insensitive', 'sensitive')",0.77529883,0.78569615,0.7100168,0.7271309,0.3025133,0.3336095,0.0310962
8,-0.5729492,-0.5906451,"('unaffectionate', 'affectionate')",-0.5563175,-0.41047525,0.6531656,0.6837583,-0.1587004,-0.1057873,0.0529131
9,-0.738201,-0.7707236,"('unaffectionate', 'caring')",0.4277017,0.5030308,1.0774426,1.1856788,0.2556478,0.3059953,0.0503475
10,-1.0635664,-1.0413296,"('unsympathetic', 'sympathetic')",0.41041747,0.38740322,-0.6378849,-0.6849213,-0.4303447,-0.4462825,-0.0159378
11,-0.7222506,-0.70928705,"('unhelpful', 'helpful')",0.39937925,0.47874847,1.6331986,1.7503883,0.4367758,0.5066166,0.0698408
12,-0.20359129,-0.00096670724,"('unsupportive', 'supportive')",0.7575737,0.9651118,-1.8417726,-1.7924626,-0.4292634,-0.2761058,0.1531576
13,-0.72350585,-0.8693065,"('impolite', 'polite')",0.77606094,0.6455307,-0.32600775,-0.42002988,-0.0911509,-0.2146019,-0.123451
14,-0.43832806,-0.45057756,"('antisocial', 'social')",1.0186678,0.94139206,-0.72304916,-0.82983136,-0.0475698,-0.1130056,-0.0654358
15,0.5511038,0.41097915,"('boring', 'funny')",0.23010284,0.19504699,0.67099214,0.6599468,0.4840662,0.421991,-0.0620752
16,-0.97639966,-0.8367121,"('unpopular', 'popular')",-0.8214536,-0.6220777,0.3259146,0.47545776,-0.4906462,-0.3277773,0.1628689
17,-0.097488396,0.095981695,"('nasty', 'nice')",-0.69548804,-0.54730076,-0.5317912,-0.3889898,-0.4415892,-0.280103,0.1614862
18,-0.010538589,0.07672472,"('disagreeable', 'welcoming')",-0.2090978,-0.12543379,-0.09498302,-0.05439578,-0.1048731,-0.0343683,0.0705048
19,-0.31601852,-0.30483162,"('inhospitable', 'hospitable')",-0.17066543,-0.15721595,0.16108282,0.3631158,-0.1085337,-0.0329773,0.0755564
20,-0.33409655,-0.20433941,"('rough', 'thoughtful')",0.25192252,0.35957572,0.8352902,0.84282994,0.2510387,0.3326887,0.08165
21,-0.43567494,-0.5086563,"('immoral', 'moral')",0.6308062,0.5909252,-0.6806289,-0.6481443,-0.1618325,-0.1886251,-0.0267926
22,-0.46617016,-0.44418004,"('untrustworthy', 'trustworthy')",0.6497544,0.56941897,-0.92094177,-0.9594143,-0.2457858,-0.2780584,-0.0322726
23,-0.9581001,-0.99275255,"('insincere', 'sincere')",0.8386459,0.8078751,5.6548085,5.755274,1.845118,1.8567988,0.0116808
