,nickel_male,nickel_female,tuple,average_male,average_female,female-male
0,0.31026024,0.052598175,"('unsociable', 'sociable')",0.3102602,0.0525982,-0.257662
1,1.638319,1.633898,"('unfriendly', 'friendly')",1.638319,1.633898,-0.004421
2,0.31501016,0.42779878,"('unlikable', 'likable')",0.3150102,0.4277988,0.1127886
3,0.35739243,0.49946427,"('repellent', 'pleasant')",0.3573924,0.4994643,0.1420719
4,-7.1068573,-7.1106443,"('disliked', 'liked')",-7.1068573,-7.1106443,-0.003787
5,-0.37390476,-0.06347044,"('distant', 'outgoing')",-0.3739048,-0.0634704,0.3104344
6,-0.18287435,0.1353749,"('distant', 'open')",-0.1828744,0.1353749,0.3182493
7,0.82086986,0.76014555,"('insensitive', 'sensitive')",0.8208699,0.7601455,-0.0607244
8,1.0040746,1.1574155,"('unaffectionate', 'affectionate')",1.0040746,1.1574155,0.1533409
9,1.708239,1.8556471,"('unaffectionate', 'caring')",1.708239,1.8556471,0.1474081
10,0.6592907,0.7006133,"('unsympathetic', 'sympathetic')",0.6592907,0.7006133,0.0413226
11,2.2285624,2.117346,"('unhelpful', 'helpful')",2.2285624,2.117346,-0.1112164
12,-1.651713,-1.6462348,"('unsupportive', 'supportive')",-1.651713,-1.6462348,0.0054782
13,0.13059105,0.018525638,"('impolite', 'polite')",0.130591,0.0185256,-0.1120654
14,0.34819514,-0.07144694,"('antisocial', 'social')",0.3481951,-0.0714469,-0.419642
15,0.43965694,0.5568782,"('boring', 'funny')",0.4396569,0.5568782,0.1172213
16,0.052614897,0.0758394,"('unpopular', 'popular')",0.0526149,0.0758394,0.0232245
17,-0.27087379,-0.21161623,"('nasty', 'nice')",-0.2708738,-0.2116162,0.0592576
18,-0.8292686,-0.8192381,"('disagreeable', 'welcoming')",-0.8292686,-0.8192381,0.0100305
19,-0.6017122,-0.34913117,"('inhospitable', 'hospitable')",-0.6017122,-0.3491312,0.252581
20,0.5802464,0.5127162,"('rough', 'thoughtful')",0.5802464,0.5127162,-0.0675302
21,-0.114151776,-0.21785806,"('immoral', 'moral')",-0.1141518,-0.2178581,-0.1037063
22,-0.7854987,-0.74567074,"('untrustworthy', 'trustworthy')",-0.7854987,-0.7456707,0.039828
23,6.689478,6.5736156,"('insincere', 'sincere')",6.6894779,6.5736156,-0.1158623
24,1.5960743,1.5884947,"('dishonest', 'honest')",1.5960743,1.5884947,-0.0075796
25,0.8663776,0.7780425,"('egoistic', 'altruistic')",0.8663776,0.7780425,-0.0883351
