,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.941036,-0.95268595,"('unsociable', 'sociable')",-0.43028066,-0.51891404,-0.6856583,-0.7358,-0.0501417
1,-0.6292431,-0.75531965,"('unfriendly', 'friendly')",2.1714542,1.9597744,0.7711055,0.6022273,-0.1688782
2,0.9161851,0.92461497,"('unlikable', 'likable')",0.2477512,0.23240772,0.5819681,0.5785114,-0.0034567
3,-0.59631664,-0.4933193,"('repellent', 'pleasant')",-0.2863455,-0.24120058,-0.4413311,-0.3672599,0.0740712
4,-0.3273268,-0.2922344,"('disliked', 'liked')",-4.0959115,-3.793013,-2.2116191,-2.0426238,0.1689953
5,-0.42337942,-0.44417992,"('distant', 'outgoing')",0.1941176,0.12520793,-0.1146309,-0.159486,-0.0448551
6,-0.047449198,-0.065310284,"('distant', 'open')",0.3865879,0.2725686,0.1695693,0.1036292,-0.0659401
7,-0.029208241,0.06969984,"('insensitive', 'sensitive')",0.92796874,0.8914902,0.4493802,0.480595,0.0312148
8,-0.6413608,-0.7857491,"('unaffectionate', 'affectionate')",0.9635906,0.75430006,0.1611149,-0.0157245,-0.1768394
9,-0.7477789,-0.828261,"('unaffectionate', 'caring')",1.2679347,1.1035581,0.2600779,0.1376485,-0.1224294
10,-1.1435552,-1.0808288,"('unsympathetic', 'sympathetic')",-0.4204738,-0.40639955,-0.7820145,-0.7436142,0.0384003
11,-0.46162346,-0.45775905,"('unhelpful', 'helpful')",0.8590682,0.7794359,0.1987224,0.1608384,-0.037884
12,-0.0033663549,0.044974733,"('unsupportive', 'supportive')",-0.9066595,-0.8366755,-0.4550129,-0.3958504,0.0591625
13,-0.2501392,-0.2249008,"('impolite', 'polite')",-0.7189328,-0.70567846,-0.484536,-0.4652896,0.0192464
14,0.16100506,0.170033,"('antisocial', 'social')",0.8378498,0.9162743,0.4994274,0.5431536,0.0437262
15,0.30333713,0.20721959,"('boring', 'funny')",-0.030115481,-0.105696425,0.1366108,0.0507616,-0.0858492
16,-0.41528857,-0.39875337,"('unpopular', 'popular')",-0.17054035,-0.28839362,-0.2929145,-0.3435735,-0.050659
17,-0.28136605,-0.23143572,"('nasty', 'nice')",-1.0675343,-1.1149946,-0.6744502,-0.6732152,0.001235
18,-1.1131374,-1.1026058,"('disagreeable', 'welcoming')",-0.72357786,-0.881137,-0.9183576,-0.9918714,-0.0735138
19,-0.7065871,-0.66880614,"('inhospitable', 'hospitable')",-0.3816787,-0.48057967,-0.5441329,-0.5746929,-0.03056
20,0.14714894,0.18603675,"('rough', 'thoughtful')",1.2169747,1.1435004,0.6820619,0.6647686,-0.0172933
