,teco_male,teco_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7361774,-1.855249,"('unsociable', 'sociable')",0.22434099,0.075023845,-0.7477607,-0.9034399,-0.753199,-0.894555,-0.141356
1,-1.0690807,-1.2301465,"('unfriendly', 'friendly')",0.670568,0.39718217,1.8771567,1.7672536,0.4928813,0.3114298,-0.1814515
2,0.8006757,0.86309594,"('unlikable', 'likable')",1.2772418,1.2434525,0.80410415,0.89045006,0.9606739,0.9989995,0.0383256
3,-0.3594192,-0.2661259,"('repellent', 'pleasant')",0.020011254,0.13119857,0.2963561,0.30596453,-0.0143506,0.0570124,0.071363
4,0.59792644,0.5042751,"('disliked', 'liked')",0.59776706,0.3730814,-5.997561,-6.102042,-1.6006225,-1.7415619,-0.1409394
5,-0.6348795,-0.6976165,"('distant', 'outgoing')",0.014005631,-0.06233879,-0.035350844,-0.024547607,-0.2187416,-0.261501,-0.0427594
6,-1.1986632,-1.2354981,"('distant', 'open')",-0.5498074,-0.6976538,0.44582102,0.46251893,-0.4342165,-0.490211,-0.0559945
7,-0.63197005,-0.5844714,"('insensitive', 'sensitive')",0.8809456,0.93964,0.49135467,0.50679535,0.2467767,0.2873213,0.0405446
8,-1.2176993,-1.2873275,"('unaffectionate', 'affectionate')",-0.7530169,-0.9186957,0.71436816,0.69896126,-0.4187827,-0.502354,-0.0835713
9,-0.9809025,-1.0398219,"('unaffectionate', 'caring')",0.35704386,0.22780345,0.97965217,0.97406346,0.1185978,0.054015,-0.0645828
10,-1.4707394,-1.4690429,"('unsympathetic', 'sympathetic')",-0.32695556,-0.35541534,-0.6965874,-0.7407041,-0.8314274,-0.8550541,-0.0236267
11,-0.54781294,-0.43762177,"('unhelpful', 'helpful')",0.5318347,0.6319871,1.3332325,1.4014963,0.4390848,0.5319539,0.0928691
12,-0.18650723,-0.12485793,"('unsupportive', 'supportive')",0.7485375,0.76418793,-1.9486079,-1.9353255,-0.4621925,-0.4319985,0.030194
13,-0.70816857,-0.69336265,"('impolite', 'polite')",0.06390818,0.1959027,-0.7103394,-0.75074047,-0.4515333,-0.4160668,0.0354665
14,-0.78558624,-0.74856377,"('antisocial', 'social')",0.95584226,0.9831273,-0.7015487,-0.82664895,-0.1770976,-0.1973618,-0.0202642
15,0.26696426,0.15196986,"('boring', 'funny')",-0.046466596,-0.16090906,0.51374304,0.46610147,0.2447469,0.1523874,-0.0923595
16,-0.0824301,-0.170254,"('unpopular', 'popular')",-0.3178463,-0.48711365,0.6620435,0.5904776,0.0872557,-0.0222967,-0.1095524
17,-0.55476487,-0.49915108,"('nasty', 'nice')",-1.0719795,-0.97065705,-0.50461495,-0.4500202,-0.7104531,-0.6399428,0.0705103
18,-0.7487425,-0.6843851,"('disagreeable', 'welcoming')",-1.0552411,-1.1314781,-0.4524646,-0.43360755,-0.7521494,-0.7498236,0.0023258
19,-1.1540513,-1.1335481,"('inhospitable', 'hospitable')",-0.98456883,-1.0409153,-0.07521532,0.07417295,-0.7379452,-0.7000968,0.0378484
20,-1.0648453,-0.9649418,"('rough', 'thoughtful')",-0.05657875,0.02306045,1.0167207,0.9729625,-0.0349011,0.0103604,0.0452615
21,-0.21926932,-0.2275553,"('immoral', 'moral')",1.5099535,1.4742141,-0.6527891,-0.68595856,0.2126317,0.1869001,-0.0257316
22,-0.3036508,-0.27235228,"('untrustworthy', 'trustworthy')",-0.70681673,-0.82437676,-0.97820276,-1.027183,-0.6628901,-0.7079707,-0.0450806
23,-1.4495865,-1.4785872,"('insincere', 'sincere')",0.25038838,0.22917223,5.247574,5.150815,1.3494585,1.3004667,-0.0489918
24,0.049139343,0.06593776,"('dishonest', 'honest')",0.6488245,0.6552887,0.60809505,0.5881193,0.435353,0.4364486,0.0010956
25,-0.74902767,-0.7924539,"('egoistic', 'altruistic')",0.48595536,0.34768265,1.6565778,1.602696,0.4645019,0.3859749,-0.078527
26,-0.49266085,-0.5698284,"('hardhearted', 'benevolent')",0.52866834,0.42249468,1.6362616,1.555628,0.557423,0.4694314,-0.0879916
27,-0.86722815,-0.7541721,"('hardhearted', 'softhearted')",0.306491,0.38823172,1.4114908,1.3862699,0.2835846,0.3401099,0.0565253
28,-0.8732405,-1.0232534,"('disloyal', 'loyal')",0.059692446,-0.17107637,0.88270766,0.76391166,0.0230532,-0.1434727,-0.1665259
29,0.27133608,0.19707128,"('unfair', 'fair')",-0.34224984,-0.36995697,-0.27912015,-0.38285747,-0.116678,-0.1852477,-0.0685697
30,-0.03789479,0.012509853,"('intolerant', 'tolerant')",1.2297567,1.209286,1.1393034,1.0897852,0.7770551,0.770527,-0.0065281
31,-0.14249605,-0.04953804,"('evil', 'good')",-1.3372728,-1.4434178,-0.74996847,-0.79501075,-0.7432458,-0.7626555,-0.0194097
32,-0.6695807,-0.7236621,"('unkind', 'kind')",0.34118736,0.35088333,0.6547776,0.5170523,0.1087947,0.0480912,-0.0607035
33,0.59693617,0.5021322,"('wrong', 'right')",0.7564529,0.6266866,-0.39645576,-0.47726905,0.3189778,0.2171832,-0.1017946
34,-0.7026574,-0.5262534,"('mean', 'honorable')",0.24609613,0.3179921,5.6258597,5.831981,1.7230995,1.8745732,0.1514737
