,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.512699,-0.67749214,"('unsociable', 'sociable')",0.12504776,0.040097397,-0.1938256,-0.3186974,-0.1248718
1,-1.3208137,-1.4654691,"('unfriendly', 'friendly')",1.3107526,1.1838572,-0.0050305,-0.140806,-0.1357755
2,0.72205776,0.63327837,"('unlikable', 'likable')",0.8293762,0.7343382,0.775717,0.6838083,-0.0919087
3,-0.0794532,0.012194373,"('repellent', 'pleasant')",0.6289312,0.67593896,0.274739,0.3440667,0.0693277
4,0.22587031,0.19250917,"('disliked', 'liked')",-6.140818,-6.3529873,-2.957474,-3.0802391,-0.1227651
5,-0.6054323,-0.63307947,"('distant', 'outgoing')",-0.5188023,-0.56457597,-0.5621173,-0.5988277,-0.0367104
6,-0.9789199,-1.0081803,"('distant', 'open')",-0.52991295,-0.59097135,-0.7544165,-0.7995758,-0.0451593
7,-0.5020754,-0.46965405,"('insensitive', 'sensitive')",0.2804997,0.34159085,-0.1107878,-0.0640316,0.0467562
8,-1.0564812,-1.1537151,"('unaffectionate', 'affectionate')",0.35140717,0.27239725,-0.352537,-0.4406589,-0.0881219
9,-0.78235185,-0.8764539,"('unaffectionate', 'caring')",0.78748405,0.7770835,0.0025661,-0.0496852,-0.0522513
10,-1.2519041,-1.3182025,"('unsympathetic', 'sympathetic')",-0.36946344,-0.35318968,-0.8106838,-0.8356961,-0.0250123
11,-0.41516042,-0.40846497,"('unhelpful', 'helpful')",1.9457811,1.9913336,0.7653103,0.7914343,0.026124
12,-0.063102,-0.06776765,"('unsupportive', 'supportive')",-1.9323541,-1.9456959,-0.997728,-1.0067317,-0.0090037
13,-0.30433765,-0.3740632,"('impolite', 'polite')",-0.3719703,-0.29969457,-0.338154,-0.3368789,0.0012751
14,0.41174275,0.42038766,"('antisocial', 'social')",0.3030543,0.2802494,0.3573985,0.3503185,-0.00708
15,0.22137159,0.12697145,"('boring', 'funny')",-0.057311133,-0.1122503,0.0820302,0.0073606,-0.0746696
16,-0.19739868,-0.21303535,"('unpopular', 'popular')",0.4001574,0.40050495,0.1013794,0.0937348,-0.0076446
17,-0.09187162,-0.04122578,"('nasty', 'nice')",-0.6655748,-0.5895443,-0.3787232,-0.315385,0.0633382
18,-0.76601326,-0.84761304,"('disagreeable', 'welcoming')",-0.46825466,-0.55280215,-0.617134,-0.7002076,-0.0830736
19,-0.65785724,-0.6930129,"('inhospitable', 'hospitable')",-0.5260181,-0.56258106,-0.5919377,-0.627797,-0.0358593
20,-0.07601915,-0.02878211,"('rough', 'thoughtful')",0.65611213,0.68490237,0.2900465,0.3280601,0.0380136
21,-0.46751165,-0.5531493,"('immoral', 'moral')",-0.1894465,-0.18507558,-0.3284791,-0.3691124,-0.0406333
22,-0.6253935,-0.60137206,"('untrustworthy', 'trustworthy')",-0.9804809,-0.9648598,-0.8029372,-0.7831159,0.0198213
23,-0.18496203,-0.26418793,"('insincere', 'sincere')",5.8132086,5.938116,2.8141232,2.8369641,0.0228409
24,-0.33237255,-0.39475596,"('dishonest', 'honest')",0.86857235,0.8806482,0.2680999,0.2429461,-0.0251538
25,-0.32765606,-0.34188017,"('egoistic', 'altruistic')",0.9858654,0.88075453,0.3291047,0.2694372,-0.0596675
26,-0.29600716,-0.40278137,"('hardhearted', 'benevolent')",1.6130497,1.4923697,0.6585213,0.5447941,-0.1137272
27,-0.5184427,-0.47795334,"('hardhearted', 'softhearted')",0.71690863,0.70600045,0.099233,0.1140236,0.0147906
