,block_male,block_female,tuple,h_male,h_female,&_male,&_female,r_male,r_female,inc_male,inc_female,average_male,average_female,female-male
0,0.08523744,-0.07650767,"('unsociable', 'sociable')",-0.51298594,-0.8139477,-0.12184368,-0.36449498,1.0269372,0.72716737,0.027440278,-0.17966981,0.1009571,-0.1414905,-0.2424476
1,-0.7367197,-0.73693436,"('unfriendly', 'friendly')",-1.5418888,-1.524173,-0.600215,-0.5622903,-1.011843,-1.0133023,1.73344,1.6862398,-0.4314453,-0.430092,0.0013533
2,0.5079724,0.49404842,"('unlikable', 'likable')",0.7236271,0.76722944,1.5413939,1.6043106,2.0696654,2.0685036,0.7658826,0.8420142,1.1217083,1.1552214,0.0335131
3,0.72197926,0.8444631,"('repellent', 'pleasant')",-0.4464302,-0.447687,-0.8199086,-0.8283913,1.6258676,1.6127632,0.4726612,0.48610136,0.3108338,0.3334499,0.0226161
4,-1.4372038,-1.4964169,"('disliked', 'liked')",0.5556092,0.6001904,-0.2954299,-0.2575735,-0.1321741,-0.1374582,-5.9816213,-6.0494385,-1.4581639,-1.4681394,-0.0099755
5,-1.7788434,-1.76304,"('distant', 'outgoing')",0.5001433,0.58385783,0.25454372,0.4675699,-0.45274726,-0.23162644,0.075517125,0.14782915,-0.2802773,-0.1590819,0.1211954
6,-1.9735347,-1.8688453,"('distant', 'open')",0.3435365,0.4378097,0.5816942,0.90597683,-1.1436137,-0.9061761,0.16799116,0.3013279,-0.4047853,-0.2259814,0.1788039
7,1.2651459,1.3030688,"('insensitive', 'sensitive')",-0.3187731,-0.34607536,-0.44145527,-0.5251449,0.7869097,0.6439273,0.6428353,0.6313927,0.3869325,0.3414337,-0.0454988
8,-0.08680965,-0.108930424,"('unaffectionate', 'affectionate')",-0.7853151,-0.68100697,-0.6630409,-0.5672154,-0.7263167,-0.6975742,0.85514045,0.8928656,-0.2812684,-0.2323722,0.0488962
9,0.06719409,0.122355,"('unaffectionate', 'caring')",-0.8660426,-0.7672831,-0.46294707,-0.43013358,0.65748787,0.66358083,1.5004475,1.5301254,0.179228,0.2237289,0.0445009
10,1.2676322,1.2623113,"('unsympathetic', 'sympathetic')",-0.9268087,-1.0808192,-1.1257948,-1.3146627,1.395894,1.103272,-0.28936425,-0.37400052,0.0643117,-0.0807798,-0.1450915
11,1.1260463,1.1808553,"('unhelpful', 'helpful')",0.15085262,0.18799216,-0.7123935,-0.89028895,1.6671635,1.4896698,2.437906,2.4452548,0.9339149,0.8826966,-0.0512183
12,1.0125563,1.2397119,"('unsupportive', 'supportive')",-0.08861242,0.09012385,-0.38489652,-0.23800159,0.42876786,0.42161795,-1.4035274,-1.3310504,-0.0871424,0.0364804,0.1236228
13,-0.006367892,-0.12581696,"('impolite', 'polite')",-0.783218,-0.9311226,0.08889276,-0.040404495,0.9139799,0.77693546,-0.14497055,-0.2606497,0.0136632,-0.1162117,-0.1298749
14,0.8666496,0.6976558,"('antisocial', 'social')",0.49282196,0.14257294,-0.029725995,-0.27620646,1.0245267,0.80966944,-0.44699687,-0.6060536,0.3814551,0.1535276,-0.2279275
15,-0.20386147,-0.31901008,"('boring', 'funny')",0.73988837,0.6139553,0.65106535,0.5332642,0.108899035,0.08192173,0.5607637,0.49501133,0.371351,0.2810285,-0.0903225
16,-1.9581391,-1.955542,"('unpopular', 'popular')",0.12739936,0.21930754,0.3524715,0.4871657,0.33572358,0.31933284,0.8546294,0.80460083,-0.0575831,-0.025027,0.0325561
17,-0.74413127,-0.7075738,"('nasty', 'nice')",-0.54327846,-0.4073742,-0.13655014,-0.07809189,-0.047387145,0.035203774,-0.50169694,-0.5255485,-0.3946088,-0.3366769,0.0579319
18,-1.1780368,-1.0570644,"('disagreeable', 'welcoming')",-1.1383107,-0.9599302,0.42993462,0.67176515,-0.7427742,-0.7194875,-0.56294614,-0.62396413,-0.6384266,-0.5377362,0.1006904
19,-0.88610053,-0.8301262,"('inhospitable', 'hospitable')",-0.7131677,-0.6305521,-0.77717227,-0.5891423,-0.54416895,-0.37551323,-0.27711344,-0.18376607,-0.6395446,-0.52182,0.1177246
20,0.37051508,0.35171214,"('rough', 'thoughtful')",-1.167672,-1.1450467,-0.28175238,-0.2557579,-0.034297902,-0.09769274,0.9583553,0.9320953,-0.0309704,-0.042938,-0.0119676
21,1.087516,1.1516179,"('immoral', 'moral')",0.0744129,-0.07281743,0.4142791,0.27198264,1.443932,1.2617052,-0.32918024,-0.357513,0.538192,0.4509951,-0.0871969
22,0.4468531,0.47099727,"('untrustworthy', 'trustworthy')",-0.25371528,-0.31341547,0.5311745,0.54013276,0.09494144,0.037531257,-0.71736807,-0.7849409,0.0203771,-0.009939,-0.0303161
23,1.3746386,1.3829224,"('insincere', 'sincere')",-1.354419,-1.3715936,-0.512523,-0.705795,1.7778943,1.5694776,6.133485,6.001073,1.4838152,1.3752169,-0.1085983
24,0.5719436,0.60780954,"('dishonest', 'honest')",-0.5716752,-0.5964618,-0.22397025,-0.198985,0.76785576,0.6504542,0.85900825,0.8470712,0.2806324,0.2619776,-0.0186548
25,-0.8966597,-0.8475441,"('egoistic', 'altruistic')",-0.84765255,-0.7554482,-0.012970462,0.10334185,-0.26977667,-0.14011335,1.1330814,1.1724393,-0.1787956,-0.0934649,0.0853307
26,-0.060252402,-0.09354281,"('hardhearted', 'benevolent')",0.2770448,0.21160689,1.1768688,1.1059476,-0.5488867,-0.6715876,1.6287317,1.5549803,0.4947012,0.4214808,-0.0732204
27,0.3605981,0.48236755,"('hardhearted', 'softhearted')",-0.24260259,-0.1645493,-1.2362279,-1.0289527,-0.35114354,-0.2696001,1.0661024,1.023109,-0.0806547,0.0084749,0.0891296
28,-0.2668199,-0.35639846,"('disloyal', 'loyal')",-0.73019755,-0.83788395,-0.9547548,-1.1700187,-0.9060478,-1.1327568,0.9183424,0.80259454,-0.3878955,-0.5388927,-0.1509972
29,-0.666857,-0.762621,"('unfair', 'fair')",-0.051309254,-0.19607474,-0.17224273,-0.12737137,-0.43261945,-0.36152998,-0.7569311,-0.85098034,-0.4159919,-0.4597155,-0.0437236
30,0.45090467,0.4126027,"('intolerant', 'tolerant')",-0.41561347,-0.5321995,-0.40790758,-0.5669303,1.4867759,1.2728798,1.307674,1.1328938,0.4843667,0.3438493,-0.1405174
31,-1.9856317,-1.8389583,"('evil', 'good')",-1.0513356,-0.8511128,-0.24835987,0.005882375,-1.6699461,-1.4532783,-1.167115,-1.1890599,-1.2244776,-1.0653054,0.1591722
32,0.6702342,0.62976086,"('unkind', 'kind')",-0.22521234,-0.32885933,0.4417173,0.32687148,0.9750848,0.83026713,1.114659,0.98363334,0.5952966,0.4883347,-0.1069619
33,-0.5527181,-0.56367767,"('wrong', 'right')",0.38596594,0.39577988,0.644721,0.7256783,0.49828467,0.61935765,-0.47826827,-0.5071535,0.099597,0.1339969,0.0343999
34,-0.4424623,-0.27491632,"('mean', 'honorable')",-0.80149615,-0.646154,-0.2635686,-0.093592495,0.4198846,0.47928637,5.9490004,6.0782013,0.9722715,1.1085649,0.1362934
35,-1.8855093,-1.999432,"('corrupt', 'incorrupt')",0.05574836,0.017061079,-0.63803875,-0.5490659,-1.9672652,-1.7792253,-0.772054,-0.8632355,-1.0414238,-1.0347795,0.0066443
36,-2.101624,-2.1857512,"('hostile', 'amicable')",-0.66229594,-0.6313549,-0.9760221,-0.93891025,-1.7313613,-1.7823645,-0.14720935,-0.33933216,-1.1237025,-1.1755426,-0.0518401
37,-0.46297035,-0.51201093,"('fake', 'genuine')",-0.8428703,-0.85034555,-0.62170595,-0.63136005,-0.23371293,-0.2779754,0.12706995,0.16443157,-0.4068379,-0.421452,-0.0146141
38,-0.07457448,-0.042612758,"('untruthful', 'truthful')",-0.88554406,-0.84078735,-0.9574927,-0.9372861,0.8506739,0.78503674,0.2491067,0.2670461,-0.1635661,-0.1537206,0.0098455
39,2.014379,2.046025,"('exploitative', 'cooperative')",0.60463476,0.6152655,0.04663288,0.032614097,0.054217473,0.013527995,0.048004847,0.034599345,0.5535738,0.5484064,-0.0051674
40,-0.5316544,-0.4963825,"('stingy', 'generous')",-0.47093624,-0.31547463,-0.9779314,-0.8997135,-0.8479308,-0.7937042,-1.6689851,-1.7482952,-0.8994876,-0.850714,0.0487736
41,0.4932359,0.6124189,"('unforgiving', 'forgiving')",-0.30958176,-0.20855868,-0.49907482,-0.5371072,-0.42902723,-0.5754989,0.23679227,0.07158764,-0.1015311,-0.1274317,-0.0259006
42,0.42770725,0.52305883,"('unreliable', 'reliable')",0.8401854,0.89937353,0.85852826,1.0028908,0.19668254,0.2598714,-2.7254488,-2.5633864,-0.0804691,0.0243617,0.1048308
43,1.1563054,1.2554761,"('irresponsible', 'responsible')",-0.22477674,-0.16033663,-0.5006029,-0.4738413,1.3602965,1.357937,0.8543296,0.8913992,0.5291104,0.5741269,0.0450165
44,-1.1449013,-1.1245254,"('prejudiced', 'unprejudiced')",-0.1124835,-0.092974074,-0.09393961,0.014353157,0.44592115,0.5053731,-1.6007193,-1.5609026,-0.5012245,-0.4517352,0.0494893
45,0.9438595,0.9765056,"('incompetent', 'competent')",0.45019457,0.41202223,-0.44654948,-0.58198285,1.2189864,0.96782637,0.31725717,0.24898401,0.4967496,0.4046711,-0.0920785
46,1.3092399,1.3775098,"('uncompetitive', 'competitive')",-0.003705862,-0.06266807,0.12128471,-0.0025026668,2.0884933,1.9318124,-0.15729195,-0.23544692,0.6716041,0.6017409,-0.0698632
47,-0.004151739,-0.024633035,"('stupid', 'smart')",-0.30436873,-0.320594,-0.0023064315,-0.030545458,-0.39361724,-0.3883656,5.5271077,5.646819,0.9645327,0.9765362,0.0120035
48,0.25263372,0.29007986,"('unintelligent', 'intelligent')",-1.1813279,-1.1804844,-1.3386009,-1.4755154,-0.7529619,-0.94057965,0.8773765,0.87440217,-0.4285761,-0.4864195,-0.0578434
49,-0.29088324,-0.29358187,"('unable', 'able')",-0.29273412,-0.15346292,-0.60253286,-0.5267394,-0.040402893,-0.051881343,0.29016262,0.43024823,-0.1872781,-0.1190835,0.0681946
50,-1.4043505,-1.3931159,"('clumsy', 'skillful')",0.7249783,0.8088777,1.0833024,1.1142021,0.28802446,0.20924816,0.5187392,0.56822973,0.2421388,0.2614884,0.0193496
51,0.25328287,0.20110652,"('uneducated', 'educated')",0.46115956,0.27038097,-0.07602448,-0.27800855,-0.078933015,-0.1863141,0.55419165,0.42999783,0.2227353,0.0874325,-0.1353028
