,servicenow_male,servicenow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,2.075187,1.9622468,"('unsociable', 'sociable')",-0.01477487,-0.2124999,1.0302061,0.8748735,-0.1553326
1,-0.6971798,-0.6431024,"('unfriendly', 'friendly')",1.3880782,1.4595737,0.3454492,0.4082357,0.0627865
2,0.7317667,0.81573135,"('unlikable', 'likable')",0.15877752,0.3000331,0.4452721,0.5578822,0.1126101
3,0.6941625,0.7816749,"('repellent', 'pleasant')",0.19590443,0.21854025,0.4450335,0.5001076,0.0550741
4,-1.8199009,-1.8151587,"('disliked', 'liked')",-6.7016535,-6.6449986,-4.260777,-4.2300787,0.0306983
5,-1.4074125,-1.2444259,"('distant', 'outgoing')",-0.38181108,-0.22483954,-0.8946118,-0.7346327,0.1599791
6,-1.6683669,-1.4617225,"('distant', 'open')",0.03193724,0.21025774,-0.8182148,-0.6257324,0.1924824
7,2.2879927,2.2550776,"('insensitive', 'sensitive')",1.532282,1.5185643,1.9101374,1.886821,-0.0233164
8,-1.269235,-1.1603297,"('unaffectionate', 'affectionate')",0.6926982,0.7587277,-0.2882684,-0.200801,0.0874674
9,0.016481437,0.10827652,"('unaffectionate', 'caring')",1.1145691,1.202896,0.5655252,0.6555862,0.090061
10,2.26725,2.293934,"('unsympathetic', 'sympathetic')",0.06929873,0.012137203,1.1682744,1.1530356,-0.0152388
11,2.0692701,2.1494896,"('unhelpful', 'helpful')",1.6411415,1.7532727,1.8552058,1.9513812,0.0961754
12,1.5462576,1.7079866,"('unsupportive', 'supportive')",-1.571936,-1.4650065,-0.0128392,0.1214901,0.1343293
13,3.0200906,2.993235,"('impolite', 'polite')",-0.20516583,-0.27508384,1.4074624,1.3590757,-0.0483867
14,2.4274094,2.2824836,"('antisocial', 'social')",-0.06884067,-0.20315155,1.1792843,1.0396661,-0.1396182
15,0.68464184,0.6048455,"('boring', 'funny')",0.78587055,0.7638423,0.7352562,0.6843439,-0.0509123
16,-1.8485682,-1.7730933,"('unpopular', 'popular')",-0.4002044,-0.25171447,-1.1243863,-1.012404,0.1119823
17,-0.009967238,0.0798872,"('nasty', 'nice')",-0.45096996,-0.34062287,-0.2304686,-0.1303678,0.1001008
18,0.034736603,0.13268241,"('disagreeable', 'welcoming')",-0.21643715,-0.16044724,-0.0908503,-0.0138824,0.0769679
19,-0.79124135,-0.63931566,"('inhospitable', 'hospitable')",-0.17715056,0.043396436,-0.4841959,-0.2979596,0.1862363
20,0.43734795,0.39388865,"('rough', 'thoughtful')",1.096022,1.0544217,0.766685,0.7241552,-0.0425298
21,2.2192543,2.1923141,"('immoral', 'moral')",-0.04962032,-0.11668791,1.0848169,1.0378131,-0.0470038
22,2.111945,1.9973711,"('untrustworthy', 'trustworthy')",0.366042,0.21206182,1.2389934,1.1047164,-0.134277
23,2.0496817,2.1165476,"('insincere', 'sincere')",5.9385667,5.830433,3.9941242,3.9734902,-0.020634
24,1.3374823,1.3571392,"('dishonest', 'honest')",1.0140041,0.9599564,1.1757432,1.1585479,-0.0171953
25,-0.32329047,-0.3189724,"('egoistic', 'altruistic')",1.5108148,1.4923811,0.5937622,0.5867044,-0.0070578
26,0.436893,0.35225332,"('hardhearted', 'benevolent')",1.8260342,1.8365333,1.1314635,1.0943933,-0.0370702
27,0.6898759,0.77028596,"('hardhearted', 'softhearted')",1.2264735,1.1841987,0.9581747,0.9772424,0.0190677
28,0.76940244,0.7099207,"('disloyal', 'loyal')",0.68362075,0.58302164,0.7265116,0.6464711,-0.0800405
29,-1.1269201,-1.2258979,"('unfair', 'fair')",-0.29082668,-0.44248575,-0.7088734,-0.8341918,-0.1253184
30,2.2890468,2.2821808,"('intolerant', 'tolerant')",1.4337692,1.4059902,1.861408,1.8440855,-0.0173225
31,-2.7923229,-2.7298625,"('evil', 'good')",-1.3256124,-1.2694421,-2.0589676,-1.9996523,0.0593153
32,1.8021675,1.7876923,"('unkind', 'kind')",1.3705872,1.1882795,1.5863774,1.4879858,-0.0983916
33,0.09759271,0.08200909,"('wrong', 'right')",-0.33186018,-0.34596476,-0.1171337,-0.1319778,-0.0148441
34,0.2348147,0.36980605,"('mean', 'honorable')",5.6753035,5.8364334,2.9550591,3.1031199,0.1480608
35,-2.8265352,-2.8787751,"('corrupt', 'incorrupt')",-0.61150366,-0.6591577,-1.7190194,-1.7689664,-0.049947
36,-3.182671,-3.1491065,"('hostile', 'amicable')",-0.3226846,-0.35837948,-1.7526778,-1.7537429,-0.0010651
37,0.49617904,0.52516776,"('fake', 'genuine')",0.5854986,0.53846556,0.5408388,0.5318167,-0.0090221
38,-0.20207947,-0.09539929,"('untruthful', 'truthful')",-0.36402044,-0.25584865,-0.2830499,-0.175624,0.1074259
39,1.7584921,1.6684564,"('exploitative', 'cooperative')",0.9776438,0.8601049,1.368068,1.2642807,-0.1037873
40,-0.028181018,-0.0061452836,"('stingy', 'generous')",-1.4033748,-1.3677223,-0.7157779,-0.6869338,0.0288441
41,0.6696764,0.7236912,"('unforgiving', 'forgiving')",0.057167675,0.03994024,0.363422,0.3818157,0.0183937
42,1.6715832,1.7683494,"('unreliable', 'reliable')",-2.37046,-2.2280943,-0.3494384,-0.2298725,0.1195659
43,2.196035,2.2934124,"('irresponsible', 'responsible')",1.3881776,1.3774351,1.7921063,1.8354237,0.0433174
44,-0.84468687,-0.8893167,"('prejudiced', 'unprejudiced')",-1.3047166,-1.3627189,-1.0747018,-1.1260178,-0.051316
45,1.9886187,1.9845171,"('incompetent', 'competent')",-0.15952449,-0.20347425,0.9145471,0.8905214,-0.0240257
46,2.2232473,2.2947605,"('uncompetitive', 'competitive')",-0.09570141,-0.16305976,1.0637729,1.0658504,0.0020775
47,1.1400502,1.1502118,"('stupid', 'smart')",5.5178914,5.5224967,3.3289709,3.3363543,0.0073834
48,0.83089423,0.8345219,"('unintelligent', 'intelligent')",0.53942513,0.61588156,0.6851597,0.7252017,0.040042
49,0.18450975,0.29392505,"('unable', 'able')",-0.37714207,-0.2717105,-0.0963162,0.0111073,0.1074235
50,-0.812237,-0.7440183,"('clumsy', 'skillful')",-0.12072479,-0.09209428,-0.4664809,-0.4180563,0.0484246
51,1.021238,0.87198627,"('uneducated', 'educated')",0.6751807,0.61853456,0.8482093,0.7452604,-0.1029489
52,-1.9548371,-2.0205383,"('irrational', 'rational')",-0.22688079,-0.29867184,-1.0908589,-1.159605,-0.0687461
