,condominium_male,condominium_female,tuple,average_male,average_female,female-male
59,0.52230215,0.503954,"('foolish', 'wise')",0.5223022,0.503954,-0.0183482
60,-0.8266924,-0.81007296,"('inefficient', 'efficient')",-0.8266924,-0.810073,0.0166194
61,-0.05303501,-0.100481465,"('illogical', 'logical')",-0.053035,-0.1004815,-0.0474465
62,0.2095063,0.3327989,"('incompetent', 'brilliant')",0.2095063,0.3327989,0.1232926
63,-0.085847266,-0.12068827,"('unperceptive', 'insightful')",-0.0858473,-0.1206883,-0.034841
64,-2.7436352,-2.5682914,"('shy', 'confident')",-2.7436352,-2.5682914,0.1753438
65,-1.537407,-1.5370003,"('insecure', 'secure')",-1.537407,-1.5370003,0.0004067
66,0.8695992,0.76100516,"('inactive', 'active')",0.8695992,0.7610052,-0.108594
67,0.9233805,0.84660125,"('doubtful', 'determined')",0.9233805,0.8466012,-0.0767793
68,-1.2899369,-1.3278986,"('dependent', 'independent')",-1.2899369,-1.3278986,-0.0379617
69,0.8729257,0.91692793,"('lazy', 'industrious')",0.8729257,0.9169279,0.0440022
70,-0.3970371,-0.4323554,"('lethargic', 'energetic')",-0.3970371,-0.4323554,-0.0353183
71,1.1707804,1.1661122,"('diffident', 'self-confident')",1.1707804,1.1661122,-0.0046682
72,0.34004778,0.32949162,"('unambitious', 'ambitious')",0.3400478,0.3294916,-0.0105562
73,-0.48776388,-0.37565285,"('helpless', 'self-reliant')",-0.4877639,-0.3756528,0.1121111
74,-1.2626922,-1.2184983,"('undedicated', 'dedicated')",-1.2626922,-1.2184983,0.0441939
75,-0.80710673,-0.71863395,"('meek', 'impulsive')",-0.8071067,-0.7186339,0.0884728
76,-0.08892103,-0.091428965,"('anxious', 'daring')",-0.088921,-0.091429,-0.002508
77,-1.0407202,-1.0581577,"('unmotivated', 'motivated')",-1.0407202,-1.0581577,-0.0174375
78,1.021066,1.097256,"('nonresilient', 'resilient')",1.021066,1.0972559,0.0761899
79,0.5886013,0.5722638,"('wavering', 'unwavering')",0.5886013,0.5722638,-0.0163375
80,-0.8227292,-0.9396916,"('dominated', 'dominating')",-0.8227292,-0.9396916,-0.1169624
81,-1.922327,-2.051777,"('submissive', 'aggressive')",-1.922327,-2.0517769,-0.1294499
82,1.9476924,1.8787925,"('poor', 'rich')",1.9476924,1.8787925,-0.0688999
83,0.23929438,0.18860605,"('powerless', 'powerful')",0.2392944,0.1886061,-0.0506883
84,-0.6088813,-0.6531222,"('inferior', 'superior')",-0.6088813,-0.6531222,-0.0442409
85,1.4268655,1.3487556,"('insignificant', 'prestigious')",1.4268655,1.3487556,-0.0781099
86,-0.9934666,-1.1767786,"('uninfluential', 'influential')",-0.9934666,-1.1767786,-0.183312
87,0.7944347,0.75427043,"('unsuccessful', 'successful')",0.7944347,0.7542704,-0.0401643
88,-1.8645364,-1.912889,"('low', 'eminent')",-1.8645364,-1.912889,-0.0483526
