,radioshack_male,radioshack_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3460802,-1.4990835,"('unsociable', 'sociable')",-0.30392268,-0.40242663,-0.8250014,-0.9507551,-0.1257537
1,0.42640302,0.31682998,"('unfriendly', 'friendly')",1.9656014,1.8748457,1.1960022,1.0958378,-0.1001644
2,0.4139235,0.38508442,"('unlikable', 'likable')",0.54767084,0.5390021,0.4807972,0.4620433,-0.0187539
3,-0.6125535,-0.54359543,"('repellent', 'pleasant')",1.0764179,1.1944711,0.2319322,0.3254378,0.0935056
4,0.12840648,0.057532117,"('disliked', 'liked')",-6.8624616,-6.8848457,-3.3670275,-3.4136567,-0.0466292
5,0.74748003,0.667558,"('distant', 'outgoing')",0.06540606,0.14260183,0.4064431,0.4050799,-0.0013632
6,0.5233356,0.44971353,"('distant', 'open')",-0.046627965,0.004623526,0.2383538,0.2271685,-0.0111853
7,-0.9067076,-0.87470406,"('insensitive', 'sensitive')",0.36772284,0.43751675,-0.2694924,-0.2185937,0.0508987
8,-0.89503276,-0.9308307,"('unaffectionate', 'affectionate')",1.0601021,1.0231115,0.0825347,0.0461404,-0.0363943
9,-0.8405276,-0.87792623,"('unaffectionate', 'caring')",1.4120675,1.5002723,0.28577,0.311173,0.025403
10,-2.1765478,-2.257897,"('unsympathetic', 'sympathetic')",-0.8467147,-0.85528654,-1.5116313,-1.5565917,-0.0449604
11,-1.4162153,-1.4505477,"('unhelpful', 'helpful')",1.3048425,1.4595248,-0.0556864,0.0044885,0.0601749
12,-0.8205781,-0.84339356,"('unsupportive', 'supportive')",-2.022107,-1.9826978,-1.4213425,-1.4130456,0.0082969
13,-1.4981565,-1.685394,"('impolite', 'polite')",-1.1488076,-1.1336898,-1.323482,-1.4095418,-0.0860598
14,-0.45871988,-0.4906117,"('antisocial', 'social')",-0.14428625,-0.17022747,-0.3015031,-0.3304196,-0.0289165
15,0.70212454,0.57692015,"('boring', 'funny')",0.27927765,0.22257066,0.4907011,0.3997454,-0.0909557
16,-0.09173928,-0.09232232,"('unpopular', 'popular')",0.5139092,0.48722032,0.211085,0.197449,-0.013636
17,-0.44762984,-0.4440503,"('nasty', 'nice')",-0.22489558,-0.24166588,-0.3362627,-0.3428581,-0.0065954
18,0.30142576,0.26743087,"('disagreeable', 'welcoming')",-0.36721197,-0.36703447,-0.0328931,-0.0498018,-0.0169087
19,-0.51680064,-0.5919813,"('inhospitable', 'hospitable')",0.004708955,0.004681588,-0.2560458,-0.2936499,-0.0376041
20,0.10072088,0.11100665,"('rough', 'thoughtful')",0.87215126,0.91951805,0.4864361,0.5152624,0.0288263
21,-0.65343547,-0.78622365,"('immoral', 'moral')",-0.78241867,-0.7104514,-0.7179271,-0.7483375,-0.0304104
22,-0.09843448,-0.13144119,"('untrustworthy', 'trustworthy')",-0.94250226,-0.8950542,-0.5204684,-0.5132477,0.0072207
23,-1.0802575,-1.147432,"('insincere', 'sincere')",6.1513147,6.231242,2.5355287,2.5419052,0.0063765
24,-1.0768905,-1.1559279,"('dishonest', 'honest')",0.5034431,0.57007945,-0.2867237,-0.2929242,-0.0062005
25,1.2033504,1.2565837,"('egoistic', 'altruistic')",1.7545749,1.747703,1.4789627,1.5021434,0.0231807
26,0.9480593,0.75783604,"('hardhearted', 'benevolent')",1.8743527,1.6171539,1.411206,1.187495,-0.223711
27,0.48747617,0.53703827,"('hardhearted', 'softhearted')",1.5545284,1.506851,1.0210023,1.0219446,0.0009423
28,-0.875748,-0.9229198,"('disloyal', 'loyal')",0.96922225,0.8828012,0.0467371,-0.0200593,-0.0667964
29,0.47101352,0.43032548,"('unfair', 'fair')",0.08136332,-0.03940156,0.2761884,0.195462,-0.0807264
30,-0.87092596,-0.96206224,"('intolerant', 'tolerant')",0.6201019,0.61271536,-0.125412,-0.1746734,-0.0492614
31,1.2318712,1.2889943,"('evil', 'good')",-0.18334994,-0.33664083,0.5242606,0.4761767,-0.0480839
32,-0.5775846,-0.66326946,"('unkind', 'kind')",0.8958361,0.7080786,0.1591257,0.0224046,-0.1367211
33,0.9178819,0.8537378,"('wrong', 'right')",-0.20351899,-0.25718263,0.3571815,0.2982776,-0.0589039
34,0.3543219,0.41650563,"('mean', 'honorable')",5.5979223,5.8609123,2.9761221,3.1387091,0.162587
35,1.0495313,1.0349926,"('corrupt', 'incorrupt')",-0.18396659,-0.31381923,0.4327824,0.3605867,-0.0721957
36,0.67055035,0.5852078,"('hostile', 'amicable')",0.18639767,-0.010133471,0.428474,0.2875372,-0.1409368
37,-0.64586246,-0.66158736,"('fake', 'genuine')",0.027124159,0.11923936,-0.3093691,-0.271174,0.0381951
38,-0.50706416,-0.5905665,"('untruthful', 'truthful')",-0.17608196,-0.058777172,-0.3415731,-0.3246718,0.0169013
39,0.37189677,0.38236928,"('exploitative', 'cooperative')",0.1894907,0.17553888,0.2806937,0.2789541,-0.0017396
40,0.29527766,0.3362441,"('stingy', 'generous')",-1.4610652,-1.4506729,-0.5828937,-0.5572144,0.0256793
41,-0.48310703,-0.56785035,"('unforgiving', 'forgiving')",0.086657986,-0.046151727,-0.1982245,-0.3070011,-0.1087766
42,-0.96526587,-0.93041724,"('unreliable', 'reliable')",-3.9795783,-3.8782027,-2.4724221,-2.40431,0.0681121
43,-2.262549,-2.332543,"('irresponsible', 'responsible')",0.062398776,0.09568201,-1.1000751,-1.1184305,-0.0183554
44,0.29525048,0.31714207,"('prejudiced', 'unprejudiced')",-1.8343239,-1.8366289,-0.7695367,-0.7597435,0.0097932
45,-1.3836287,-1.4274489,"('incompetent', 'competent')",-0.15087883,-0.12618105,-0.7672538,-0.7768149,-0.0095611
46,-1.7431788,-1.8190304,"('uncompetitive', 'competitive')",-1.4109174,-1.4194884,-1.5770481,-1.6192594,-0.0422113
47,0.11818276,0.15914044,"('stupid', 'smart')",5.389135,5.588217,2.7536588,2.8736787,0.1200199
48,-0.0448379,-0.10754732,"('unintelligent', 'intelligent')",0.7297759,0.7242378,0.342469,0.3083452,-0.0341238
49,-0.46834892,-0.41845658,"('unable', 'able')",-0.1593451,-0.06940058,-0.313847,-0.2439286,0.0699184
50,-0.37424377,-0.37872967,"('clumsy', 'skillful')",-0.018079152,-0.09569311,-0.1961615,-0.2372114,-0.0410499
51,-0.9434711,-1.0700986,"('uneducated', 'educated')",0.6443913,0.5764954,-0.1495399,-0.2468016,-0.0972617
52,0.5554988,0.44914925,"('irrational', 'rational')",0.5543122,0.43800175,0.5549055,0.4435755,-0.11133
53,0.027424596,-0.03264565,"('uncreative', 'creative')",0.70257366,0.6390033,0.3649991,0.3031788,-0.0618203
54,-0.46836913,-0.52424777,"('incapable', 'capable')",0.8418626,0.8646538,0.1867467,0.170203,-0.0165437
55,-0.9430001,-0.9806739,"('incompetent', 'clever')",0.26519614,0.3476293,-0.338902,-0.3165223,0.0223797
56,-0.751318,-0.80577713,"('impractical', 'practical')",-1.0875958,-0.93315005,-0.9194569,-0.8694636,0.0499933
57,-1.1336381,-1.2670512,"('unimaginative', 'imaginative')",-3.134426,-3.172135,-2.1340322,-2.219593,-0.0855608
58,0.11360161,0.1071185,"('undiscriminating', 'discriminating')",0.32562238,0.3349727,0.219612,0.2210456,0.0014336
59,0.5140623,0.5110562,"('foolish', 'wise')",0.24414349,0.30615517,0.3791029,0.4086057,0.0295028
60,-0.74281836,-0.729931,"('inefficient', 'efficient')",-0.55348575,-0.33890966,-0.6481521,-0.5344203,0.1137318
61,-0.17286545,-0.30931282,"('illogical', 'logical')",0.5916211,0.39193144,0.2093778,0.0413093,-0.1680685
62,-0.8787049,-0.8586131,"('incompetent', 'brilliant')",0.09895045,0.37645373,-0.3898772,-0.2410797,0.1487975
63,-0.9433305,-0.9931546,"('unperceptive', 'insightful')",0.40285787,0.51431435,-0.2702363,-0.2394201,0.0308162
64,-0.35068536,-0.43551922,"('shy', 'confident')",-7.0588913,-7.0704637,-3.7047882,-3.7529914,-0.0482032
65,-0.5725027,-0.583549,"('insecure', 'secure')",-0.5878223,-0.46465528,-0.5801625,-0.5241022,0.0560603
66,-0.57287335,-0.65840733,"('inactive', 'active')",0.31447697,0.2594198,-0.1291982,-0.1994938,-0.0702956
67,-0.9070822,-0.99880075,"('doubtful', 'determined')",-0.89970607,-0.991783,-0.9033941,-0.9952919,-0.0918978
68,0.45705953,0.4672687,"('dependent', 'independent')",-0.48248228,-0.44223434,-0.0127114,0.0125172,0.0252286
69,2.111781,2.1737292,"('lazy', 'industrious')",-0.58989793,-0.603473,0.7609415,0.7851281,0.0241866
70,-2.4217408,-2.4336796,"('lethargic', 'energetic')",-0.41164136,-0.33332837,-1.4166911,-1.3835039,0.0331872
71,0.7727927,0.8186924,"('diffident', 'self-confident')",0.5026454,0.51593685,0.637719,0.6673146,0.0295956
72,-0.2675367,-0.26199198,"('unambitious', 'ambitious')",-0.32699203,-0.24828064,-0.2972644,-0.2551363,0.0421281
73,0.2890621,0.27342364,"('helpless', 'self-reliant')",-3.3343875,-3.1502388,-1.5226628,-1.4384075,0.0842553
74,-0.7181462,-0.76718175,"('undedicated', 'dedicated')",-0.37207425,-0.5084297,-0.5451102,-0.6378057,-0.0926955
75,0.0029853694,-0.031813905,"('meek', 'impulsive')",-0.6899593,-0.61347187,-0.343487,-0.3226429,0.0208441
76,-1.3274353,-1.3276333,"('anxious', 'daring')",-0.5675517,-0.46361732,-0.9474934,-0.8956253,0.0518681
77,-0.017882157,0.011393812,"('unmotivated', 'motivated')",-1.2973608,-1.0768985,-0.6576214,-0.5327523,0.1248691
78,-0.21376824,-0.17581257,"('nonresilient', 'resilient')",0.20788012,0.2361566,-0.0029441,0.030172,0.0331161
79,-0.13655412,-0.24826634,"('wavering', 'unwavering')",-0.1446498,-0.20393497,-0.140602,-0.2261007,-0.0854987
80,-0.323356,-0.32699433,"('dominated', 'dominating')",-0.96180874,-0.8153197,-0.6425824,-0.571157,0.0714254
81,-1.1445245,-1.2121972,"('submissive', 'aggressive')",-1.4202639,-1.2761458,-1.2823942,-1.2441715,0.0382227
82,-0.3403139,-0.3262083,"('poor', 'rich')",6.514807,6.682185,3.0872467,3.1779885,0.0907418
83,-0.46107405,-0.45114297,"('powerless', 'powerful')",-1.1660753,-1.1431975,-0.8135747,-0.7971703,0.0164044
84,0.010038506,0.023679405,"('inferior', 'superior')",0.6224762,0.5989396,0.3162574,0.3113095,-0.0049479
85,1.4587052,1.4231461,"('insignificant', 'prestigious')",0.45789373,0.34695682,0.9582995,0.8850515,-0.073248
86,-0.41578674,-0.6864262,"('uninfluential', 'influential')",0.051850993,-0.15604168,-0.1819679,-0.421234,-0.2392661
87,-0.065478094,-0.16003245,"('unsuccessful', 'successful')",0.88370943,1.0065608,0.4091157,0.4232642,0.0141485
88,-0.6802924,-0.78469104,"('low', 'eminent')",-0.33689666,-0.37171367,-0.5085945,-0.5782024,-0.0696079
