,skyworks_male,skyworks_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6876648,-0.6937211,"('unsociable', 'sociable')",0.7551181,0.6151734,-0.6480011,-0.76655114,-0.1935159,-0.2816996,-0.0881837
1,-0.900109,-1.0042953,"('unfriendly', 'friendly')",0.6378383,0.45128554,2.0497844,1.9624386,0.5958379,0.4698096,-0.1260283
2,0.48312116,0.59935063,"('unlikable', 'likable')",1.2559505,1.3671697,0.74034375,0.8647577,0.8264718,0.9437594,0.1172876
3,-0.32907954,-0.15187068,"('repellent', 'pleasant')",0.5744122,0.6709508,-0.122206084,-0.08548499,0.0410422,0.1445317,0.1034895
4,0.27638164,0.23225868,"('disliked', 'liked')",-0.38382503,-0.42298323,-5.8785715,-6.0498066,-1.9953383,-2.080177,-0.0848387
5,-0.92819244,-0.9246049,"('distant', 'outgoing')",-0.48610565,-0.5044021,0.10402725,0.12666759,-0.4367569,-0.4341131,0.0026438
6,-1.2988995,-1.3023574,"('distant', 'open')",-0.90375847,-0.94747233,0.72965,0.7171788,-0.4910026,-0.5108836,-0.019881
7,0.38189724,0.4950594,"('insensitive', 'sensitive')",0.74408346,0.78183013,0.2623999,0.2857248,0.4627935,0.5208714,0.0580779
8,-0.82060933,-0.922485,"('unaffectionate', 'affectionate')",-0.96886885,-1.0277497,0.97381914,0.9244618,-0.2718863,-0.3419243,-0.070038
9,-0.51859206,-0.53286463,"('unaffectionate', 'caring')",0.31211227,0.24373257,1.251386,1.2503506,0.3483021,0.3204062,-0.0278959
10,-0.7872565,-0.64995056,"('unsympathetic', 'sympathetic')",0.10920262,0.12291843,-0.81053203,-0.79962623,-0.4961953,-0.4422195,0.0539758
11,0.17618269,0.3441553,"('unhelpful', 'helpful')",1.637342,1.7065638,1.4144689,1.5047768,1.0759978,1.1851654,0.1091676
12,0.21746331,0.46374255,"('unsupportive', 'supportive')",1.2870945,1.435003,-1.7265041,-1.6944413,-0.0739821,0.0681014,0.1420835
13,0.21449631,0.28604627,"('impolite', 'polite')",0.70923144,0.75363696,-0.56865597,-0.60256124,0.1183573,0.1457073,0.02735
14,1.0724984,1.1772206,"('antisocial', 'social')",1.0551202,1.1175423,-1.0791535,-1.0968071,0.3494884,0.3993186,0.0498302
15,0.1639949,0.018670287,"('boring', 'funny')",-0.084199496,-0.12291089,0.5753264,0.49415237,0.2183739,0.1299706,-0.0884033
16,-0.4525413,-0.48870638,"('unpopular', 'popular')",-0.044436306,-0.042314284,0.5717132,0.5792392,0.0249119,0.0160728,-0.0088391
17,0.025062906,0.11237519,"('nasty', 'nice')",-0.33367786,-0.24320391,-0.40677178,-0.3431813,-0.2384622,-0.1580033,0.0804589
18,0.03452096,0.15444994,"('disagreeable', 'welcoming')",0.17324561,0.25137347,-0.15406469,-0.20043251,0.0179006,0.0684636,0.050563
19,-1.929903,-1.8740436,"('inhospitable', 'hospitable')",-1.4183828,-1.3552939,-0.008260187,0.109705195,-1.1188486,-1.0398774,0.0789712
20,0.21505444,0.3252276,"('rough', 'thoughtful')",1.1155403,1.1212841,0.86239296,0.8379655,0.7309959,0.7614924,0.0304965
21,0.73413306,0.81991184,"('immoral', 'moral')",0.8526537,0.84870124,-1.0847783,-1.0724022,0.1673361,0.1987369,0.0314008
22,0.36499354,0.3970455,"('untrustworthy', 'trustworthy')",0.74263275,0.68332136,-0.98640656,-1.0600029,0.0404066,0.006788,-0.0336186
23,0.32596767,0.4210833,"('insincere', 'sincere')",1.255574,1.1974603,5.0304074,5.0471883,2.203983,2.2219106,0.0179276
24,0.19967678,0.21154892,"('dishonest', 'honest')",-0.72880524,-0.75604343,0.51960963,0.44739026,-0.0031729,-0.0323681,-0.0291952
25,0.21347457,0.12986442,"('egoistic', 'altruistic')",0.9325125,0.8442568,1.797448,1.7113556,0.9811451,0.8951589,-0.0859862
26,0.27775756,0.25677955,"('hardhearted', 'benevolent')",0.84160495,0.86422074,1.6021129,1.5564704,0.9071585,0.8924902,-0.0146683
27,0.1498828,0.25136665,"('hardhearted', 'softhearted')",0.5527977,0.5981439,1.6923738,1.5686533,0.7983514,0.8060546,0.0077032
28,-0.29920736,-0.41147566,"('disloyal', 'loyal')",0.06180397,-0.10134889,0.89602095,0.7814359,0.2195392,0.0895371,-0.1300021
29,-0.17720905,-0.2466247,"('unfair', 'fair')",-0.4550342,-0.605355,-0.48359227,-0.6200032,-0.3719452,-0.490661,-0.1187158
30,0.9022834,1.009867,"('intolerant', 'tolerant')",1.8761095,1.9006064,0.84056884,0.79456854,1.2063205,1.235014,0.0286935
31,-0.9220157,-0.9045153,"('evil', 'good')",-0.89087695,-0.8776379,-0.3974313,-0.47482014,-0.7367747,-0.7523244,-0.0155497
32,0.16940051,0.2278144,"('unkind', 'kind')",-0.09274603,-0.06305121,0.55990934,0.48318928,0.2121879,0.2159842,0.0037963
33,0.35041544,0.30191606,"('wrong', 'right')",0.8978492,0.8251718,-0.04673901,-0.12113842,0.4005086,0.3353165,-0.0651921
34,-0.75368536,-0.56950384,"('mean', 'honorable')",-0.13202961,-0.049814582,5.6837945,5.854699,1.5993598,1.7451269,0.1457671
35,-0.50323796,-0.65443426,"('corrupt', 'incorrupt')",-0.612443,-0.7303727,0.6850895,0.51206493,-0.1435305,-0.290914,-0.1473835
36,-1.4798446,-1.579035,"('hostile', 'amicable')",-1.0421326,-1.1781911,1.0952258,0.91134953,-0.4755838,-0.6152922,-0.1397084
37,-0.6520175,-0.59454197,"('fake', 'genuine')",0.114809,0.09007184,0.18995441,0.20209835,-0.1157514,-0.1007906,0.0149608
38,-0.22273825,-0.17048673,"('untruthful', 'truthful')",-0.0013488606,0.0002662316,-0.15553159,-0.12140279,-0.1265396,-0.0972078,0.0293318
39,2.0892394,2.118509,"('exploitative', 'cooperative')",1.633592,1.7070363,0.018732078,0.020889252,1.2471878,1.2821449,0.0349571
40,0.0075945854,0.05680024,"('stingy', 'generous')",0.33935446,0.3006389,-1.4005556,-1.5469127,-0.3512022,-0.3964912,-0.045289
41,0.17214772,0.2721071,"('unforgiving', 'forgiving')",0.6130829,0.6277478,0.37395936,0.24842481,0.3863966,0.3827599,-0.0036367
42,0.32131064,0.5633439,"('unreliable', 'reliable')",-0.22562641,-0.06287398,-3.2118309,-3.1608393,-1.0387155,-0.8867898,0.1519257
43,-0.21595505,0.00166668,"('irresponsible', 'responsible')",0.3398219,0.41904384,-0.00372627,0.03664233,0.0400469,0.1524509,0.112404
44,0.5790206,0.6664556,"('prejudiced', 'unprejudiced')",0.094241396,0.14731564,-1.1795118,-1.1399188,-0.1687499,-0.1087159,0.060034
45,-0.867684,-0.6398125,"('incompetent', 'competent')",0.82596713,0.84033376,-0.49071413,-0.515419,-0.177477,-0.1049659,0.0725111
46,0.1216638,0.28046647,"('uncompetitive', 'competitive')",0.99545085,0.99509853,-0.9260837,-0.98157036,0.063677,0.0979982,0.0343212
47,0.094128594,0.17431968,"('stupid', 'smart')",1.2567011,1.3283974,5.637381,5.829925,2.3294036,2.444214,0.1148104
48,-0.17058513,-0.1858586,"('unintelligent', 'intelligent')",0.023560662,-0.034014907,0.27531105,0.24850279,0.0427622,0.0095431,-0.0332191
49,-0.47598124,-0.31495744,"('unable', 'able')",-0.33227763,-0.20173806,-0.419151,-0.25621656,-0.4091366,-0.2576373,0.1514993
50,-0.40119636,-0.3104632,"('clumsy', 'skillful')",0.085528746,0.15401673,-0.0056173354,-0.001490768,-0.107095,-0.0526457,0.0544493
51,-0.1712403,-0.24309912,"('uneducated', 'educated')",0.14615193,0.07787506,0.04721451,-0.025818542,0.0073754,-0.0636809,-0.0710563
52,-0.3112583,-0.62416905,"('irrational', 'rational')",0.20568013,-0.033058457,0.7327889,0.58840364,0.2090702,-0.0229413,-0.2320115
53,-0.5840572,-0.6096063,"('uncreative', 'creative')",0.44949022,0.35979742,1.1460621,1.1077929,0.337165,0.2859946,-0.0511704
54,-0.77160615,-0.80882114,"('incapable', 'capable')",-0.083596475,-0.13354994,0.95606184,1.0809038,0.0336197,0.0461776,0.0125579
55,-0.08834661,0.06338132,"('incompetent', 'clever')",0.7230733,0.7577885,-0.39071167,-0.38391763,0.0813383,0.1457507,0.0644124
56,0.7403814,0.92641026,"('impractical', 'practical')",0.28120935,0.33135703,-0.606809,-0.5654235,0.1382606,0.2307813,0.0925207
57,-0.054369047,-0.042611234,"('unimaginative', 'imaginative')",0.21235195,0.13526398,-2.4116163,-2.4701104,-0.7512112,-0.7924859,-0.0412747
58,-0.71291894,-0.6532442,"('undiscriminating', 'discriminating')",0.33133313,0.2722921,0.12868111,0.09554334,-0.0843016,-0.0951362,-0.0108346
59,0.0641048,-0.05434539,"('foolish', 'wise')",0.2456206,0.19431196,0.6251045,0.6363441,0.31161,0.2587702,-0.0528398
60,1.3595625,1.6078432,"('inefficient', 'efficient')",1.4720544,1.5943615,-0.6589927,-0.5302267,0.724208,0.8906593,0.1664513
61,0.23714472,0.15748481,"('illogical', 'logical')",1.4174261,1.2423526,0.1844704,0.05892653,0.6130137,0.4862547,-0.126759
62,0.565099,0.80403435,"('incompetent', 'brilliant')",1.2877774,1.4217564,-0.57771194,-0.40112603,0.4250548,0.6082216,0.1831668
63,-0.019680692,0.17431971,"('unperceptive', 'insightful')",1.7483823,1.8188581,0.4377103,0.5390643,0.7221373,0.8440808,0.1219435
64,0.6098101,0.59293157,"('shy', 'confident')",0.47354,0.4780506,-6.4669557,-6.533175,-1.7945352,-1.8207308,-0.0261956
65,0.40020457,0.3551479,"('insecure', 'secure')",0.50871384,0.4563551,-0.62447906,-0.61487556,0.0948131,0.0655425,-0.0292706
66,-1.0638007,-1.0650219,"('inactive', 'active')",-0.5745839,-0.54575837,1.1529548,1.1330394,-0.1618099,-0.159247,0.0025629
67,0.33177632,0.32968283,"('doubtful', 'determined')",0.86312497,0.87065387,-0.69396627,-0.60349274,0.1669783,0.198948,0.0319697
68,-0.8508291,-0.8872516,"('dependent', 'independent')",-0.0046962015,-0.053342097,-0.65984744,-0.69151354,-0.5051243,-0.5440358,-0.0389115
69,0.086726844,0.10224713,"('lazy', 'industrious')",0.76879585,0.8242081,-0.20659764,-0.18289044,0.2163084,0.2478549,0.0315465
70,0.08735155,0.2314573,"('lethargic', 'energetic')",0.56558347,0.64788383,0.07262818,0.12658831,0.2418544,0.3353098,0.0934554
71,0.7608005,0.8014282,"('diffident', 'self-confident')",1.204335,1.2366812,0.56716275,0.56820816,0.8440994,0.8687725,0.0246731
72,0.396089,0.45880657,"('unambitious', 'ambitious')",-0.70422584,-0.6873463,-1.2496661,-1.1297011,-0.5192676,-0.4527469,0.0665207
73,0.66555506,0.68137294,"('helpless', 'self-reliant')",-0.43750402,-0.4128764,-2.8805327,-2.9002743,-0.8841606,-0.8772593,0.0069013
74,-0.27088353,-0.09712289,"('undedicated', 'dedicated')",0.4451474,0.52887124,0.1171008,0.12312278,0.0971216,0.184957,0.0878354
75,-0.028899752,-0.04679522,"('meek', 'impulsive')",-1.2099503,-1.2259544,-0.17021222,-0.08892798,-0.4696875,-0.4538925,0.015795
76,0.9926768,1.1718603,"('anxious', 'daring')",0.3610343,0.4906217,-0.1596345,-0.081381366,0.3980256,0.5270336,0.129008
77,0.07070424,0.08592209,"('unmotivated', 'motivated')",0.8523119,0.86887044,-1.541944,-1.438538,-0.2063093,-0.1612485,0.0450608
78,-1.0663568,-0.8846556,"('nonresilient', 'resilient')",1.0871509,1.1326222,-0.14472494,-0.04486333,-0.0413103,0.0677011,0.1090114
79,-1.1471224,-1.1945231,"('wavering', 'unwavering')",-1.865087,-1.9136995,0.18408291,0.20261686,-0.9427088,-0.9685352,-0.0258264
80,0.49030206,0.54577065,"('dominated', 'dominating')",0.13584846,0.21787682,-1.6908119,-1.6258764,-0.3548871,-0.2874097,0.0674774
81,0.31138897,0.28355926,"('submissive', 'aggressive')",0.8175241,0.8051751,-1.0983639,-1.0490736,0.0101831,0.0132203,0.0030372
