,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4484752,-1.6140743,"('unsociable', 'sociable')",0.4656155,0.22392462,-0.55592024,-0.63006186,-0.5129267,-0.6734039,-0.1604772
1,-0.6873166,-0.69572854,"('unfriendly', 'friendly')",-0.49814677,-0.74906015,2.3049664,2.0835595,0.3731677,0.2129236,-0.1602441
2,-0.349167,-0.28267723,"('unlikable', 'likable')",1.321713,1.3864301,0.8656063,0.907033,0.6127174,0.6702619,0.0575445
3,-0.48663136,-0.458292,"('repellent', 'pleasant')",0.61459905,0.68389755,-0.08463889,0.06003862,0.0144429,0.0952147,0.0807718
4,0.37417722,0.428352,"('disliked', 'liked')",-0.8985309,-1.0003232,-6.7035666,-6.7799296,-2.4093067,-2.4506337,-0.041327
5,0.72945195,0.74048513,"('distant', 'outgoing')",-1.0718954,-1.0994948,0.050050907,-0.048003696,-0.0974642,-0.1356711,-0.0382069
6,0.56985646,0.58429927,"('distant', 'open')",-1.3374041,-1.4102119,0.59215355,0.47822767,-0.0584647,-0.115895,-0.0574303
7,-1.2839146,-1.3161882,"('insensitive', 'sensitive')",-0.05704482,-0.0365447,0.9128265,0.9837056,-0.142711,-0.1230091,0.0197019
8,-0.7235873,-0.64677703,"('unaffectionate', 'affectionate')",-1.5322912,-1.6844618,1.1531633,0.9934075,-0.3675717,-0.4459438,-0.0783721
9,0.061719477,0.13059291,"('unaffectionate', 'caring')",-0.82932603,-0.9151337,1.982712,1.9188396,0.4050352,0.3780996,-0.0269356
10,-1.5510337,-1.6543224,"('unsympathetic', 'sympathetic')",-0.09760591,-0.17141855,-0.3039345,-0.22545394,-0.6508581,-0.6837316,-0.0328735
11,-0.8897001,-0.83084416,"('unhelpful', 'helpful')",0.17278151,0.25567636,2.115303,2.2398496,0.4661282,0.5548939,0.0887657
12,-0.047289863,-0.05996178,"('unsupportive', 'supportive')",-0.16722466,-0.10223554,-1.629225,-1.66384,-0.6145798,-0.6086791,0.0059007
13,-0.87523025,-0.9817989,"('impolite', 'polite')",0.25410748,0.22945502,-0.12271872,-0.032956973,-0.2479472,-0.261767,-0.0138198
14,-1.486216,-1.5349423,"('antisocial', 'social')",1.3338777,1.3049535,-0.76880914,-0.7452278,-0.3070491,-0.3250722,-0.0180231
15,0.9785022,0.9855305,"('boring', 'funny')",0.3939343,0.37393308,0.7268578,0.7124255,0.6997647,0.6906296,-0.0091351
16,0.21958527,0.29050756,"('unpopular', 'popular')",-0.3893076,-0.3949073,1.1371062,1.0762432,0.3224613,0.3239478,0.0014865
17,0.019179977,-0.008592527,"('nasty', 'nice')",0.1465121,0.118697844,-1.028107,-1.0443169,-0.2874717,-0.3114039,-0.0239322
18,0.121617205,0.14288938,"('disagreeable', 'welcoming')",-0.80651766,-0.9192296,-0.45102018,-0.62137365,-0.3786402,-0.4659046,-0.0872644
19,-0.7906314,-0.7232039,"('inhospitable', 'hospitable')",-1.0456897,-1.1936721,-0.093578234,-0.16458482,-0.6432998,-0.6938202,-0.0505204
20,-1.3630117,-1.348996,"('rough', 'thoughtful')",0.6402018,0.65926206,0.7563739,0.77679473,0.011188,0.0290202,0.0178322
21,-1.0512698,-1.1629649,"('immoral', 'moral')",0.401643,0.4019084,-0.7740115,-0.6892104,-0.4745461,-0.4834223,-0.0088762
22,-0.71243185,-0.73097485,"('untrustworthy', 'trustworthy')",0.12786323,0.1360009,-1.1447117,-1.0603633,-0.5764268,-0.5517791,0.0246477
23,-1.4879472,-1.545165,"('insincere', 'sincere')",-0.20980646,-0.19432792,6.011802,6.0718465,1.4380163,1.4441179,0.0061016
24,-0.5394426,-0.6014993,"('dishonest', 'honest')",-0.2754692,-0.2887737,1.0792121,1.0781077,0.0881001,0.0626116,-0.0254885
25,0.17181501,0.17897092,"('egoistic', 'altruistic')",0.64338213,0.5161776,1.5139258,1.39676,0.7763743,0.6973028,-0.0790715
26,-0.22310033,-0.32668918,"('hardhearted', 'benevolent')",1.9317772,1.7175684,1.7249789,1.5399057,1.1445519,0.9769282,-0.1676237
27,0.85954785,0.8902563,"('hardhearted', 'softhearted')",-0.2352052,-0.23110591,1.741756,1.6427859,0.7886995,0.767312,-0.0213875
28,-1.925002,-2.0458307,"('disloyal', 'loyal')",-0.6615201,-0.827634,1.1145447,0.99787015,-0.4906591,-0.6251981,-0.134539
29,0.65559256,0.5854168,"('unfair', 'fair')",-0.1832575,-0.18742135,-0.46086112,-0.65957934,0.0038246,-0.0871946,-0.0910192
30,-0.18003124,-0.22011152,"('intolerant', 'tolerant')",1.4780673,1.4800314,1.3598896,1.3132609,0.8859752,0.8577269,-0.0282483
31,0.5283629,0.6192155,"('evil', 'good')",-0.32452545,-0.37778804,-0.94670165,-1.1978655,-0.2476214,-0.3188127,-0.0711913
32,-0.6295862,-0.72272336,"('unkind', 'kind')",0.9397467,0.7963147,1.1768911,1.0771949,0.4956838,0.3835954,-0.1120884
33,0.7041695,0.6324438,"('wrong', 'right')",0.12651815,0.05430335,0.20523047,0.07139457,0.345306,0.2527139,-0.0925921
34,-0.5224403,-0.45190504,"('mean', 'honorable')",0.6228728,0.75125194,6.244891,6.317549,2.1151079,2.2056321,0.0905242
35,1.0939828,1.0623931,"('corrupt', 'incorrupt')",-1.1736143,-1.2257601,0.17823943,-0.025808858,0.0328693,-0.0630586,-0.0959279
36,-0.47607753,-0.4086342,"('hostile', 'amicable')",-1.4532433,-1.6949961,0.79964334,0.5894299,-0.3765592,-0.5047335,-0.1281743
37,-0.25026214,-0.2936054,"('fake', 'genuine')",-0.53230286,-0.47214937,0.14832135,0.21577188,-0.2114146,-0.1833276,0.028087
38,-0.65465444,-0.6576754,"('untruthful', 'truthful')",-0.7367867,-0.7498246,0.50251096,0.48227888,-0.29631,-0.308407,-0.012097
39,-0.0714536,-0.029623136,"('exploitative', 'cooperative')",1.7164187,1.8721988,-0.12169649,-0.06529327,0.5077562,0.5924275,0.0846713
40,0.940655,0.89775014,"('stingy', 'generous')",0.19448738,0.16550672,-1.6080129,-1.6790279,-0.1576235,-0.205257,-0.0476335
41,-0.950364,-1.0235258,"('unforgiving', 'forgiving')",0.04584086,-0.045442246,0.19831339,0.059574842,-0.2354033,-0.3364644,-0.1010611
42,0.5119979,0.5218326,"('unreliable', 'reliable')",0.7815665,0.74126023,-3.0597274,-2.9366848,-0.588721,-0.557864,0.030857
43,-0.45316133,-0.4147753,"('irresponsible', 'responsible')",0.44306284,0.5375454,0.82549876,0.8577516,0.2718001,0.3268406,0.0550405
44,1.2457222,1.3072037,"('prejudiced', 'unprejudiced')",-0.68662643,-0.54354435,-1.72713,-1.7116221,-0.3893448,-0.3159876,0.0733572
45,-1.0336071,-1.0411559,"('incompetent', 'competent')",-0.0059037767,0.0071415566,-0.36107087,-0.31482267,-0.4668606,-0.4496123,0.0172483
46,-1.646721,-1.6690207,"('uncompetitive', 'competitive')",-0.053641118,0.088902645,-1.0629342,-0.94819295,-0.9210987,-0.8427703,0.0783284
47,-0.19526488,-0.15809116,"('stupid', 'smart')",0.56352144,0.55430096,5.797288,5.8889527,2.0551815,2.0950541,0.0398726
48,-0.5544205,-0.61132884,"('unintelligent', 'intelligent')",0.41319048,0.3845577,0.989945,0.95461875,0.282905,0.2426159,-0.0402891
49,-1.0265521,-0.9560871,"('unable', 'able')",-0.85043657,-0.7607542,-0.5129185,-0.3908979,-0.7966357,-0.7025797,0.094056
50,0.09025449,0.1276466,"('clumsy', 'skillful')",-0.53007066,-0.65107745,0.62347245,0.6206703,0.0612188,0.0324132,-0.0288056
51,-0.7260742,-0.868934,"('uneducated', 'educated')",0.70707214,0.5162964,0.7339195,0.7012161,0.2383058,0.1161928,-0.122113
52,1.3040533,1.2118974,"('irrational', 'rational')",-0.73013043,-0.8204998,0.6067239,0.47222057,0.3935489,0.2878727,-0.1056762
53,-0.57987833,-0.5887064,"('uncreative', 'creative')",-0.11004783,-0.26114213,1.3608395,1.2759689,0.2236378,0.1420401,-0.0815977
54,-0.13265523,-0.15471809,"('incapable', 'capable')",-0.4331573,-0.44370586,1.2796247,1.2898883,0.2379374,0.2304881,-0.0074493
55,-2.0041833,-2.0169115,"('incompetent', 'clever')",1.0817182,1.167565,-0.23214027,-0.12729113,-0.3848685,-0.3255459,0.0593226
56,-0.61167115,-0.6844218,"('impractical', 'practical')",1.1589627,1.167224,-0.13447043,-0.033163004,0.137607,0.1498798,0.0122728
57,-0.7700584,-0.8141538,"('unimaginative', 'imaginative')",-0.18065432,-0.20810772,-3.0328157,-2.9944367,-1.3278428,-1.3388995,-0.0110567
58,-1.486343,-1.513132,"('undiscriminating', 'discriminating')",0.8810974,0.80621904,0.009521152,-0.06700028,-0.1985748,-0.2579711,-0.0593963
59,1.2524903,1.2826829,"('foolish', 'wise')",-0.28667724,-0.34157833,0.90840316,0.832915,0.6247387,0.5913398,-0.0333989
