,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.065718524,0.016466212,"('unsociable', 'sociable')",-0.048650745,0.086603045,0.060719892,-0.0323862,-0.0178831,0.023561,0.0414441
1,-2.3697782,-2.3188112,"('unfriendly', 'friendly')",-1.6159613,-1.6947153,1.4255261,1.1923732,-0.8534044,-0.9403844,-0.08698
2,-0.22583024,-0.16420628,"('unlikable', 'likable')",0.40959248,0.5017725,0.37349734,0.47937554,0.1857532,0.2723139,0.0865607
3,-1.0084795,-0.8469979,"('repellent', 'pleasant')",-0.8154515,-0.4704591,0.28618023,0.43005642,-0.5125836,-0.2958002,0.2167834
4,-1.1982421,-1.156898,"('disliked', 'liked')",-0.8725969,-0.9200941,-6.5225987,-6.6552963,-2.8644791,-2.9107628,-0.0462837
5,-1.6865836,-1.6753309,"('distant', 'outgoing')",-1.6256897,-1.8625255,-0.6385954,-0.72093,-1.3169563,-1.4195954,-0.1026391
6,-2.1532912,-2.1136394,"('distant', 'open')",-1.9994807,-2.2114391,-0.13129762,-0.29455468,-1.4280232,-1.5398777,-0.1118545
7,-0.66053694,-0.5133514,"('insensitive', 'sensitive')",-0.33428887,-0.045638364,0.66577244,0.70974016,-0.1096845,0.0502501,0.1599346
8,-1.3766931,-1.4403204,"('unaffectionate', 'affectionate')",-0.73414326,-0.85596424,0.6655542,0.4958259,-0.4817607,-0.6001529,-0.1183922
9,-1.9156725,-1.8975892,"('unaffectionate', 'caring')",-1.5574694,-1.5560781,0.9081341,0.8334367,-0.8550026,-0.8734101,-0.0184075
10,-0.90910363,-0.70801854,"('unsympathetic', 'sympathetic')",-0.36892325,0.055218328,0.12363624,0.12920354,-0.3847969,-0.1745322,0.2102647
11,-0.3214615,-0.19880098,"('unhelpful', 'helpful')",0.1338,0.45460907,1.9046996,2.1131775,0.572346,0.7896619,0.2173159
12,-0.9389478,-0.75104713,"('unsupportive', 'supportive')",-0.5388002,-0.21987393,-1.7673626,-1.7086576,-1.0817035,-0.8931929,0.1885106
13,0.80166763,0.9280687,"('impolite', 'polite')",0.7946868,0.965203,-0.28689718,-0.105615824,0.4364858,0.5958853,0.1593995
14,1.0311699,1.062812,"('antisocial', 'social')",1.0556037,1.2380407,0.043948703,0.12068739,0.7102408,0.8071801,0.0969393
15,0.5712265,0.5004412,"('boring', 'funny')",0.44731677,0.25483456,0.524169,0.42331457,0.5142374,0.3928634,-0.121374
16,-1.2981238,-1.224147,"('unpopular', 'popular')",-0.9893572,-0.9221526,0.05365163,0.04527971,-0.7446098,-0.70034,0.0442698
