,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.28666797,-0.3801564,"('unsociable', 'sociable')",-0.46778667,-0.5452534,-0.3772273,-0.4627049,-0.0854776
1,0.045088157,-0.33687672,"('unfriendly', 'friendly')",2.0444627,1.8739516,1.0447754,0.7685374,-0.276238
2,0.10661479,0.12266113,"('unlikable', 'likable')",0.68318105,0.7670682,0.3948979,0.4448647,0.0499668
3,-0.5306424,-0.46000445,"('repellent', 'pleasant')",-0.17949687,-0.17098801,-0.3550696,-0.3154962,0.0395734
4,-0.10768944,-0.18468851,"('disliked', 'liked')",-5.8329444,-5.938647,-2.9703169,-3.0616677,-0.0913508
5,0.104134634,-0.09275792,"('distant', 'outgoing')",0.088724434,0.05507159,0.0964295,-0.0188432,-0.1152727
6,0.2610381,-0.011769511,"('distant', 'open')",0.6700807,0.5800927,0.4655594,0.2841616,-0.1813978
7,-0.67619,-0.6478646,"('insensitive', 'sensitive')",0.16640005,0.21177405,-0.254895,-0.2180453,0.0368497
8,-0.1924685,-0.40851775,"('unaffectionate', 'affectionate')",0.9583772,0.8310704,0.3829544,0.2112763,-0.1716781
9,-0.53604496,-0.7706137,"('unaffectionate', 'caring')",1.2853248,1.1998233,0.3746399,0.2146048,-0.1600351
10,-1.9133795,-1.8480815,"('unsympathetic', 'sympathetic')",-0.9048698,-0.8482723,-1.4091246,-1.348177,0.0609476
11,-0.26710778,-0.24772453,"('unhelpful', 'helpful')",1.1822627,1.240344,0.4575774,0.4963098,0.0387324
12,-0.45766756,-0.45142856,"('unsupportive', 'supportive')",-1.847392,-1.7937376,-1.1525297,-1.1225832,0.0299465
13,-1.0196816,-0.96630675,"('impolite', 'polite')",-0.86659026,-0.8230507,-0.9431359,-0.8946787,0.0484572
14,0.0659965,0.16869006,"('antisocial', 'social')",-0.92855597,-0.92234844,-0.4312797,-0.3768292,0.0544505
15,0.535611,0.48457766,"('boring', 'funny')",0.7689164,0.68011194,0.6522637,0.5823448,-0.0699189
16,-0.55630434,-0.6061074,"('unpopular', 'popular')",0.56594896,0.56150615,0.0048223,-0.0223006,-0.0271229
17,0.1064874,0.07943097,"('nasty', 'nice')",-0.21652491,-0.20715402,-0.0550188,-0.0638615,-0.0088427
18,0.35660747,0.2706463,"('disagreeable', 'welcoming')",-0.30400842,-0.39423263,0.0262995,-0.0617932,-0.0880927
19,-1.263498,-1.3850002,"('inhospitable', 'hospitable')",0.19546811,0.20471749,-0.5340149,-0.5901414,-0.0561265
20,0.5472184,0.53660697,"('rough', 'thoughtful')",1.267428,1.2308875,0.9073232,0.8837472,-0.023576
21,-0.05304959,-0.0023365617,"('immoral', 'moral')",-0.95439863,-0.8593357,-0.5037241,-0.4308361,0.072888
22,0.38474575,0.29668063,"('untrustworthy', 'trustworthy')",-0.85900784,-0.9623416,-0.237131,-0.3328305,-0.0956995
23,-0.46166435,-0.5948994,"('insincere', 'sincere')",5.34666,5.2667513,2.442498,2.3359261,-0.1065719
24,-1.1680509,-1.1965498,"('dishonest', 'honest')",0.8023726,0.72019136,-0.1828392,-0.2381792,-0.05534
25,0.39061856,0.29503968,"('egoistic', 'altruistic')",1.7710946,1.7098205,1.0808566,1.0024301,-0.0784265
26,0.5749221,0.36051702,"('hardhearted', 'benevolent')",1.9710112,1.8737953,1.2729666,1.1171561,-0.1558105
27,0.19776985,0.1569379,"('hardhearted', 'softhearted')",1.4291642,1.3222266,0.813467,0.7395823,-0.0738847
28,-1.0233711,-1.1984446,"('disloyal', 'loyal')",0.79519266,0.6845427,-0.1140892,-0.2569509,-0.1428617
29,0.34994218,0.29996613,"('unfair', 'fair')",-0.10328009,-0.25570437,0.123331,0.0221309,-0.1012001
30,0.21882074,0.19881722,"('intolerant', 'tolerant')",0.92179203,0.9004503,0.5703064,0.5496337,-0.0206727
31,0.2574525,0.09727996,"('evil', 'good')",-0.3858567,-0.50054467,-0.0642021,-0.2016324,-0.1374303
32,-0.32311806,-0.32256836,"('unkind', 'kind')",0.6658687,0.6057818,0.1713753,0.1416067,-0.0297686
33,0.15787587,0.013513102,"('wrong', 'right')",-0.30920908,-0.41620713,-0.0756666,-0.201347,-0.1256804
34,-0.23997812,-0.16705258,"('mean', 'honorable')",5.944946,6.0391326,2.8524837,2.9360399,0.0835562
35,0.27188617,0.1310264,"('corrupt', 'incorrupt')",0.33304048,0.16073942,0.3024633,0.1458829,-0.1565804
36,-0.1715284,-0.4944248,"('hostile', 'amicable')",0.8285427,0.5507224,0.3285072,0.0281488,-0.3003584
37,-0.17135751,-0.10452398,"('fake', 'genuine')",0.023047721,0.012210894,-0.0741549,-0.0461565,0.0279984
38,-0.64489114,-0.70069754,"('untruthful', 'truthful')",-0.13357316,-0.14994143,-0.3892322,-0.4253195,-0.0360873
39,1.2830912,1.2159373,"('exploitative', 'cooperative')",0.24982403,0.23217516,0.7664576,0.7240562,-0.0424014
40,0.5945277,0.580295,"('stingy', 'generous')",-1.0491476,-1.2014873,-0.2273099,-0.3105961,-0.0832862
41,0.45620885,0.336761,"('unforgiving', 'forgiving')",0.22330461,0.06655834,0.3397567,0.2016597,-0.138097
42,-0.109725565,0.059670456,"('unreliable', 'reliable')",-3.2547922,-3.2284758,-1.6822588,-1.5844027,0.0978561
43,-1.2553855,-1.1703453,"('irresponsible', 'responsible')",-0.063756205,0.017242119,-0.6595709,-0.5765516,0.0830193
44,0.599071,0.71358407,"('prejudiced', 'unprejudiced')",-1.3307972,-1.3123981,-0.3658631,-0.299407,0.0664561
45,-0.8143999,-0.825061,"('incompetent', 'competent')",-0.46989855,-0.44662845,-0.6421492,-0.6358447,0.0063045
46,-0.57786465,-0.5107935,"('uncompetitive', 'competitive')",-0.9492858,-0.9208889,-0.7635752,-0.7158412,0.047734
47,-0.24619259,-0.19556361,"('stupid', 'smart')",5.44273,5.545595,2.5982687,2.6750157,0.076747
48,0.5060513,0.4957505,"('unintelligent', 'intelligent')",0.98764,0.95983195,0.7468457,0.7277912,-0.0190545
49,0.23924801,0.31289697,"('unable', 'able')",0.06787734,0.14665978,0.1535627,0.2297784,0.0762157
50,-0.18177179,-0.10986054,"('clumsy', 'skillful')",-0.008672282,-0.037150722,-0.095222,-0.0735056,0.0217164
51,-0.46718445,-0.47506827,"('uneducated', 'educated')",0.8212756,0.7831454,0.1770456,0.1540386,-0.023007
52,0.79210484,0.53139126,"('irrational', 'rational')",0.840849,0.67908037,0.8164769,0.6052358,-0.2112411
53,-0.51205665,-0.72656476,"('uncreative', 'creative')",0.9951578,0.94019425,0.2415506,0.1068147,-0.1347359
54,-0.6316299,-0.78699154,"('incapable', 'capable')",1.3500823,1.3701565,0.3592262,0.2915825,-0.0676437
55,-0.077807754,0.003385704,"('incompetent', 'clever')",-0.09416266,-0.025477711,-0.0859852,-0.011046,0.0749392
56,-0.13467039,-0.07493521,"('impractical', 'practical')",-0.48229903,-0.42773306,-0.3084847,-0.2513341,0.0571506
57,-0.84180444,-0.8823454,"('unimaginative', 'imaginative')",-2.5410218,-2.5534968,-1.6914132,-1.7179211,-0.0265079
58,0.28090772,0.19941707,"('undiscriminating', 'discriminating')",0.09997953,0.075849466,0.1904436,0.1376333,-0.0528103
59,0.04130298,-0.10189211,"('foolish', 'wise')",0.6545961,0.6023773,0.3479495,0.2502426,-0.0977069
60,0.19771242,0.3222639,"('inefficient', 'efficient')",-0.5023721,-0.33302167,-0.1523298,-0.0053789,0.1469509
61,0.47237965,0.3075836,"('illogical', 'logical')",0.41731444,0.3140975,0.444847,0.3108405,-0.1340065
62,-0.26344225,-0.09307209,"('incompetent', 'brilliant')",-0.41627806,-0.21462871,-0.3398601,-0.1538504,0.1860097
63,-0.38015783,-0.393204,"('unperceptive', 'insightful')",0.76035917,0.84878796,0.1901007,0.227792,0.0376913
64,-0.41488862,-0.31276894,"('shy', 'confident')",-6.5321894,-6.4929457,-3.4735389,-3.4028573,0.0706816
65,-0.22629307,-0.18851884,"('insecure', 'secure')",-0.6165912,-0.588935,-0.4214422,-0.3887269,0.0327153
66,-1.118567,-1.05705,"('inactive', 'active')",0.96362716,0.96328664,-0.0774699,-0.0468817,0.0305882
67,0.08427107,0.144849,"('doubtful', 'determined')",-0.6483222,-0.58446205,-0.2820256,-0.2198065,0.0622191
68,-0.008695237,0.0036342926,"('dependent', 'independent')",-0.19427732,-0.2173371,-0.1014863,-0.1068514,-0.0053651
69,1.0001899,1.0011265,"('lazy', 'industrious')",-0.45423615,-0.44977733,0.2729769,0.2756746,0.0026977
70,-1.1481234,-1.0434711,"('lethargic', 'energetic')",-0.07310747,-0.013437863,-0.6106154,-0.5284545,0.0821609
71,0.6169955,0.46568993,"('diffident', 'self-confident')",0.9395727,0.9273956,0.7782841,0.6965427,-0.0817414
72,-0.9133688,-0.8228215,"('unambitious', 'ambitious')",-0.9840851,-0.9510904,-0.948727,-0.886956,0.061771
73,0.5361031,0.57093155,"('helpless', 'self-reliant')",-2.9854617,-2.977106,-1.2246792,-1.2030873,0.0215919
74,-0.40692508,-0.42417434,"('undedicated', 'dedicated')",0.15724662,0.14540812,-0.1248392,-0.1393831,-0.0145439
75,-0.3333444,-0.31194934,"('meek', 'impulsive')",-0.30068713,-0.26946536,-0.3170158,-0.2907073,0.0263085
76,-0.25497505,0.00014188513,"('anxious', 'daring')",-0.097571954,0.04354007,-0.1762735,0.021841,0.1981145
77,-0.08033821,-0.10800386,"('unmotivated', 'motivated')",-1.3726779,-1.2387263,-0.7265081,-0.6733651,0.053143
78,0.06649943,0.046980716,"('nonresilient', 'resilient')",0.0076472573,0.1145815,0.0370733,0.0807811,0.0437078
79,-0.69326323,-0.8009311,"('wavering', 'unwavering')",0.26357016,0.25252566,-0.2148465,-0.2742027,-0.0593562
80,0.23827443,0.44830734,"('dominated', 'dominating')",-1.4863812,-1.3619876,-0.6240534,-0.4568401,0.1672133
81,-0.9073288,-0.69136935,"('submissive', 'aggressive')",-1.2082655,-1.06535,-1.0577972,-0.8783597,0.1794375
82,-0.8589143,-0.8699787,"('poor', 'rich')",5.7346997,5.787273,2.4378927,2.458647,0.0207543
83,0.31518185,0.26906702,"('powerless', 'powerful')",-0.7488392,-0.7220489,-0.2168287,-0.2264909,-0.0096622
84,0.82750005,0.7756447,"('inferior', 'superior')",1.1166271,1.0732702,0.9720635,0.9244574,-0.0476061
85,0.6347038,0.3957971,"('insignificant', 'prestigious')",1.6421508,1.5572746,1.1384273,0.9765359,-0.1618914
86,-1.1019733,-1.3085183,"('uninfluential', 'influential')",-0.0020436011,-0.12454192,-0.5520085,-0.7165301,-0.1645216
87,-0.03372612,0.026103906,"('unsuccessful', 'successful')",0.7937072,0.95416796,0.3799905,0.4901359,0.1101454
88,-0.3940861,-0.43070087,"('low', 'eminent')",0.20099987,0.25030753,-0.0965431,-0.0901967,0.0063464
