,broadcom_male,broadcom_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2363919,-1.4512866,"('unsociable', 'sociable')",-0.002300201,-0.26028138,-0.619346,-0.8557839,-0.2364379
1,-0.86178535,-1.0696146,"('unfriendly', 'friendly')",1.3471147,1.2129177,0.2426647,0.0716515,-0.1710132
2,0.6212598,0.5992981,"('unlikable', 'likable')",1.0010468,1.0081009,0.8111533,0.8036995,-0.0074538
3,-0.114854954,-0.036635455,"('repellent', 'pleasant')",0.7690423,0.637829,0.3270937,0.3005968,-0.0264969
4,-0.032028757,-0.11954426,"('disliked', 'liked')",-5.9442925,-6.156596,-2.9881606,-3.1380701,-0.1499095
5,-0.47987694,-0.4318876,"('distant', 'outgoing')",-0.7237836,-0.45843107,-0.6018302,-0.4451593,0.1566709
6,-0.6782129,-0.6129607,"('distant', 'open')",-0.74793506,-0.50817144,-0.713074,-0.5605661,0.1525079
7,-0.7523501,-0.73618835,"('insensitive', 'sensitive')",-0.07879174,-0.18681577,-0.4155709,-0.4615021,-0.0459312
8,-0.9314868,-1.0656916,"('unaffectionate', 'affectionate')",0.47863513,0.4971435,-0.2264258,-0.284274,-0.0578482
9,-0.7493872,-0.81311035,"('unaffectionate', 'caring')",0.94123995,1.0211271,0.0959264,0.1040084,0.008082
10,-1.0769829,-1.1815392,"('unsympathetic', 'sympathetic')",-0.4736108,-0.66520655,-0.7752968,-0.9233729,-0.1480761
11,-0.46026856,-0.5206661,"('unhelpful', 'helpful')",1.8527654,1.9494201,0.6962484,0.714377,0.0181286
12,-0.74115336,-0.62457633,"('unsupportive', 'supportive')",-2.1686563,-2.1501427,-1.4549048,-1.3873595,0.0675453
13,-0.6729662,-0.81284726,"('impolite', 'polite')",-0.6202624,-0.6283336,-0.6466143,-0.7205905,-0.0739762
14,0.85064745,0.7835411,"('antisocial', 'social')",0.23099388,-0.057949737,0.5408207,0.3627957,-0.178025
15,-0.0035795905,-0.1715884,"('boring', 'funny')",0.09311038,0.06526017,0.0447654,-0.0531641,-0.0979295
16,-0.33491603,-0.31031418,"('unpopular', 'popular')",0.55049914,0.46059683,0.1077916,0.0751413,-0.0326503
17,-0.36095756,-0.3350721,"('nasty', 'nice')",-0.5028579,-0.43038532,-0.4319077,-0.3827287,0.049179
18,-0.3004077,-0.34176648,"('disagreeable', 'welcoming')",-0.5817618,-0.68378735,-0.4410847,-0.5127769,-0.0716922
19,-0.8312276,-0.98001254,"('inhospitable', 'hospitable')",-0.821082,-0.6925694,-0.8261548,-0.836291,-0.0101362
20,0.34858364,0.34637782,"('rough', 'thoughtful')",0.9329926,0.88479805,0.6407881,0.6155879,-0.0252002
21,0.26080453,0.11176711,"('immoral', 'moral')",-0.25261593,-0.48897395,0.0040943,-0.1886034,-0.1926977
22,0.056747533,-0.009244829,"('untrustworthy', 'trustworthy')",-0.8269984,-0.9324317,-0.3851254,-0.4708382,-0.0857128
23,-0.57984424,-0.68214864,"('insincere', 'sincere')",5.4070168,5.4400086,2.4135861,2.3789301,-0.034656
24,-0.11721681,-0.17275491,"('dishonest', 'honest')",0.76201385,0.7303116,0.3223985,0.2787783,-0.0436202
25,0.15553693,0.07237705,"('egoistic', 'altruistic')",1.1604153,1.0776016,0.6579761,0.5749893,-0.0829868
26,0.037664026,-0.09050187,"('hardhearted', 'benevolent')",1.7777739,1.5273279,0.907719,0.718413,-0.189306
27,-0.82975245,-0.6953553,"('hardhearted', 'softhearted')",0.5829365,0.5345468,-0.123408,-0.0804043,0.0430037
28,-0.05332896,-0.2677579,"('disloyal', 'loyal')",1.3232524,1.1241157,0.6349617,0.4281789,-0.2067828
29,0.13943267,0.14145106,"('unfair', 'fair')",-0.33434764,-0.47908273,-0.0974575,-0.1688158,-0.0713583
30,0.27881646,0.14951956,"('intolerant', 'tolerant')",0.7974922,0.6653299,0.5381544,0.4074247,-0.1307297
31,0.007590607,0.058799423,"('evil', 'good')",-1.0110337,-1.0096654,-0.5017215,-0.475433,0.0262885
32,-0.48142707,-0.69552594,"('unkind', 'kind')",0.81829095,0.5104432,0.1684319,-0.0925414,-0.2609733
33,0.43750113,0.36146724,"('wrong', 'right')",-0.62428015,-0.5401509,-0.0933895,-0.0893418,0.0040477
34,-0.4276413,-0.28238368,"('mean', 'honorable')",5.282283,5.654715,2.4273207,2.6861658,0.2588451
35,0.4153596,0.36679393,"('corrupt', 'incorrupt')",-0.5615756,-0.4369372,-0.073108,-0.0350716,0.0380364
36,-0.40384448,-0.51554465,"('hostile', 'amicable')",-0.1820815,-0.2326078,-0.292963,-0.3740762,-0.0811132
37,0.08277955,0.011323102,"('fake', 'genuine')",-0.07847593,-0.044571027,0.0021518,-0.016624,-0.0187758
