,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.6511662,-1.7648196,"('unsociable', 'sociable')",-0.45158485,-0.38652,-0.39020136,-0.56475234,-0.8309841,-0.905364,-0.0743799
1,2.0445447,2.4974654,"('unfriendly', 'friendly')",1.3343703,1.6859952,1.9136596,1.759145,1.7641915,1.9808687,0.2166772
2,-0.5900801,-0.48185143,"('unlikable', 'likable')",0.9312233,1.1047457,0.4775963,0.582841,0.2729132,0.4019117,0.1289985
3,-2.7059186,-2.5162024,"('repellent', 'pleasant')",-1.3167113,-1.1669091,0.43423674,0.50593185,-1.196131,-1.0590599,0.1370711
4,0.46431854,0.7348092,"('disliked', 'liked')",0.22508013,0.39270002,-6.0188727,-5.5194287,-1.7764913,-1.4639732,0.3125181
5,2.5450394,2.7382967,"('distant', 'outgoing')",1.1089716,1.2512953,0.3262224,0.49480972,1.3267445,1.4948006,0.1680561
6,2.8680935,3.26269,"('distant', 'open')",1.0591993,1.3486133,0.50180745,0.65139365,1.4763667,1.7542324,0.2778657
7,-1.5800607,-1.411795,"('insensitive', 'sensitive')",-1.5721768,-1.3671659,-0.31738237,-0.475253,-1.1565399,-1.0847379,0.071802
8,2.4017053,2.5229156,"('unaffectionate', 'affectionate')",1.2132171,1.213721,1.4431691,1.215466,1.6860305,1.6507009,-0.0353296
9,2.1195383,2.3214858,"('unaffectionate', 'caring')",0.3076934,0.518925,1.3469815,1.2497412,1.2580711,1.3633839,0.1053128
10,-2.4207368,-2.2237256,"('unsympathetic', 'sympathetic')",-1.8934511,-1.7226919,-0.43539736,-0.6938469,-1.5831951,-1.5467547,0.0364404
11,-2.1470551,-2.3924024,"('unhelpful', 'helpful')",-2.318827,-2.3990743,1.4100415,1.1625029,-1.0186137,-1.209658,-0.1910443
12,0.5079457,0.7323014,"('unsupportive', 'supportive')",0.35351384,0.60256416,-1.5774363,-1.5319148,-0.2386589,-0.0656831,0.1729758
13,-2.153818,-2.354658,"('impolite', 'polite')",-1.7485448,-1.771862,-1.0589534,-1.2911012,-1.653772,-1.8058739,-0.1521019
14,-1.2640847,-1.3726962,"('antisocial', 'social')",0.2266325,0.13484919,-1.3187809,-1.3901324,-0.785411,-0.8759931,-0.0905821
15,1.7310361,1.6060803,"('boring', 'funny')",0.7720666,0.6791854,0.2536351,0.2337783,0.9189126,0.8396813,-0.0792313
16,0.08365344,0.3349177,"('unpopular', 'popular')",1.0217109,1.2003814,1.197771,1.3067273,0.7677118,0.9473421,0.1796303
17,0.47003323,0.50432634,"('nasty', 'nice')",0.7930289,0.72721404,-0.01516043,0.09454213,0.4159672,0.4420275,0.0260603
18,-0.91847116,-0.64911884,"('disagreeable', 'welcoming')",0.43437734,0.57396144,-1.3466734,-1.4309691,-0.6102557,-0.5020422,0.1082135
19,0.7492584,0.95928365,"('inhospitable', 'hospitable')",-0.27229026,-0.0936183,0.47039533,0.52267355,0.3157878,0.4627796,0.1469918
20,0.13596487,0.18425187,"('rough', 'thoughtful')",1.1360782,1.2320594,0.34100136,0.42114568,0.5376815,0.6124856,0.0748041
21,-1.9193832,-1.926389,"('immoral', 'moral')",-1.048951,-0.9034708,-1.50196,-1.453092,-1.490098,-1.4276506,0.0624474
22,-2.6534393,-2.6383004,"('untrustworthy', 'trustworthy')",-1.7208797,-1.786009,-2.1324925,-2.1550157,-2.1689372,-2.1931082,-0.024171
23,-0.7430346,-0.5833233,"('insincere', 'sincere')",-1.3113556,-1.1049402,4.759059,4.278842,0.9015563,0.8635262,-0.0380301
24,-1.0892158,-1.0752095,"('dishonest', 'honest')",-0.60129076,-0.52863973,-0.583465,-0.8269669,-0.7579905,-0.8102721,-0.0522816
25,2.643695,2.953949,"('egoistic', 'altruistic')",1.4537407,1.6552387,1.5760003,1.6848819,1.8911454,2.0980231,0.2068777
26,3.4623728,3.7155728,"('hardhearted', 'benevolent')",2.9974618,2.9785058,1.5359752,1.4496081,2.6652699,2.7145621,0.0492922
27,0.9493564,0.8918833,"('hardhearted', 'softhearted')",0.2143778,0.23525552,1.1548184,1.0089239,0.7728508,0.7120209,-0.0608299
28,0.4579901,0.69202626,"('disloyal', 'loyal')",-0.5868336,-0.3940047,0.45826584,0.20501079,0.1098075,0.1676774,0.0578699
29,-0.96870804,-0.83225155,"('unfair', 'fair')",-0.55699074,-0.46083528,-0.8664428,-0.9045308,-0.7973805,-0.7325392,0.0648413
30,-1.156146,-1.1815478,"('intolerant', 'tolerant')",-0.91295135,-0.9233869,-1.1265768,-1.202403,-1.0652248,-1.1024459,-0.0372211
31,1.611658,2.1307619,"('evil', 'good')",0.8813843,1.0711526,-0.15183851,0.04209396,0.7804012,1.0813361,0.3009349
32,0.3108236,0.307785,"('unkind', 'kind')",-0.49493852,-0.5625883,0.4533019,0.15514886,0.089729,-0.0332181,-0.1229471
33,2.074273,2.1786788,"('wrong', 'right')",1.5710078,1.7762823,-0.3161704,-0.21876594,1.1097035,1.2453984,0.1356949
34,0.4970281,0.67146057,"('mean', 'honorable')",-0.037413146,0.07958464,5.3900065,5.196622,1.9498738,1.9825557,0.0326819
35,2.706454,2.7684362,"('corrupt', 'incorrupt')",1.057455,0.9914907,0.32246265,0.47230127,1.3621238,1.4107428,0.048619
36,2.339264,2.9774556,"('hostile', 'amicable')",0.9138204,1.1928631,0.9121074,1.127491,1.3883972,1.7659365,0.3775393
37,-0.26252928,-0.20440671,"('fake', 'genuine')",-0.673868,-0.54454535,0.13134767,-0.037061185,-0.2683499,-0.2620044,0.0063455
38,-0.3939398,-0.28769758,"('untruthful', 'truthful')",-0.42788815,-0.2039846,0.45925352,0.54480445,-0.1208581,0.0177074,0.1385655
39,0.010709554,-0.059042994,"('exploitative', 'cooperative')",-0.14689529,-0.20830351,-0.102939926,-0.058948994,-0.0797086,-0.1087652,-0.0290566
40,-0.44120437,-0.05370392,"('stingy', 'generous')",-0.27011585,-0.020938626,-2.2119367,-2.185405,-0.974419,-0.7533492,0.2210698
41,-0.7912725,-0.3730997,"('unforgiving', 'forgiving')",-0.56476206,-0.29639742,-0.08609611,-0.15249634,-0.4807102,-0.2739978,0.2067124
42,-0.529477,-0.32858142,"('unreliable', 'reliable')",-0.4300891,-0.27410546,-3.044347,-2.8495085,-1.3346376,-1.1507318,0.1839058
43,-1.1277475,-1.2012883,"('irresponsible', 'responsible')",-1.0726628,-1.0641885,-0.036122393,-0.16507307,-0.7455109,-0.8101833,-0.0646724
44,-2.129613,-2.3747692,"('prejudiced', 'unprejudiced')",-0.9314822,-1.0506859,-1.7083248,-1.5421027,-1.5898067,-1.6558526,-0.0660459
45,-3.396803,-2.8981895,"('incompetent', 'competent')",-1.9825417,-1.7091486,-1.5466305,-1.6553794,-2.3086583,-2.0875724,0.2210859
46,-2.9012086,-2.7201219,"('uncompetitive', 'competitive')",-1.5199066,-1.3371227,-0.52791196,-0.67026645,-1.6496758,-1.575837,0.0738388
47,-0.788623,-0.9419099,"('stupid', 'smart')",0.16090965,0.096848026,3.914929,3.6302748,1.0957386,0.9284043,-0.1673343
48,-0.45042604,-0.44125396,"('unintelligent', 'intelligent')",-0.3302542,-0.22999805,-0.93750226,-1.0990409,-0.5727275,-0.5900976,-0.0173701
49,-0.35122558,-0.31464952,"('unable', 'able')",-0.6361091,-0.581138,-0.3890159,-0.37268117,-0.4587835,-0.4228229,0.0359606
50,0.7472694,0.7700475,"('clumsy', 'skillful')",1.4646146,1.4231248,1.2141787,1.1130663,1.1420209,1.1020796,-0.0399413
51,-1.2734836,-1.4221525,"('uneducated', 'educated')",-0.17800063,-0.26191464,-0.029311769,-0.20042272,-0.4935987,-0.6281633,-0.1345646
52,0.1398099,0.23650876,"('irrational', 'rational')",0.7849639,0.71037734,0.08299798,0.078338824,0.3359239,0.3417416,0.0058177
53,1.2068312,1.6588092,"('uncreative', 'creative')",0.4974963,0.9218187,1.2066735,1.1902825,0.9703337,1.2569701,0.2866364
54,1.6855952,1.8618159,"('incapable', 'capable')",0.9390975,1.1491183,0.9257078,1.0140165,1.1834668,1.3416503,0.1581835
55,-1.8403459,-1.6749798,"('incompetent', 'clever')",-0.9883695,-0.7555163,-1.2476777,-1.3491312,-1.3587977,-1.2598758,0.0989219
56,-0.5448664,-0.6098169,"('impractical', 'practical')",-0.94432116,-0.9950381,-1.1904823,-1.2728604,-0.8932233,-0.9592385,-0.0660152
57,-1.458523,-1.2475463,"('unimaginative', 'imaginative')",-1.1311705,-0.99405897,-3.2644513,-3.205294,-1.9513817,-1.8156331,0.1357486
58,0.14371444,0.57293785,"('undiscriminating', 'discriminating')",0.23786116,0.6413536,0.9889867,1.0216113,0.4568541,0.7453009,0.2884468
59,0.5671445,0.44166204,"('foolish', 'wise')",0.8966539,0.74086535,-0.25666398,-0.33601326,0.4023782,0.2821714,-0.1202068
60,-2.2374995,-2.4291704,"('inefficient', 'efficient')",-1.0531682,-1.0542849,-1.0850296,-1.1153214,-1.4585657,-1.5329256,-0.0743599
61,-0.52625644,-0.5325045,"('illogical', 'logical')",-0.21425605,-0.21430188,-0.19642061,-0.26542637,-0.312311,-0.3374109,-0.0250999
62,-1.265665,-1.2150891,"('incompetent', 'brilliant')",-1.3771645,-1.1874143,-0.7551208,-0.70310307,-1.1326501,-1.0352022,0.0974479
63,-0.8659078,-0.60458034,"('unperceptive', 'insightful')",-0.32768744,-0.056109272,0.5324206,0.47262204,-0.2203915,-0.0626892,0.1577023
64,-2.8500695,-3.0151327,"('shy', 'confident')",-1.0871994,-1.056942,-6.70984,-6.234892,-3.5490363,-3.4356556,0.1133807
65,-2.6007,-2.882085,"('insecure', 'secure')",-1.3832622,-1.5778775,-1.4906458,-1.6630898,-1.8248693,-2.0410175,-0.2161482
66,0.58828104,0.7210001,"('inactive', 'active')",0.78026336,1.014852,1.8388953,1.8839728,1.0691466,1.2066083,0.1374617
