,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
20,0.6912645,0.66044414,"('rough', 'thoughtful')",1.0700371,1.0819848,0.60794026,0.5754043,0.7897473,0.7726111,-0.0171362
21,1.0705998,0.98181844,"('immoral', 'moral')",0.86632144,0.8511437,-0.44382393,-0.39142227,0.4976991,0.4805133,-0.0171858
22,0.5130417,0.46457475,"('untrustworthy', 'trustworthy')",0.009767504,-0.03053492,-0.8123745,-0.8189989,-0.0965218,-0.1283197,-0.0317979
23,0.10853344,0.02303284,"('insincere', 'sincere')",0.011817852,0.038438346,5.116596,5.0869436,1.7456492,1.7161382,-0.029511
24,0.09776135,0.053812467,"('dishonest', 'honest')",-1.5200646,-1.5175623,0.42377445,0.39432266,-0.3328429,-0.3564757,-0.0236328
25,-1.1522135,-1.1928043,"('egoistic', 'altruistic')",0.5150815,0.45495984,1.8357537,1.7733003,0.3995406,0.3451519,-0.0543887
26,-0.7881372,-0.93857247,"('hardhearted', 'benevolent')",0.8100845,0.7812001,1.726535,1.6358876,0.5828274,0.4928384,-0.089989
27,-0.74367416,-0.7359609,"('hardhearted', 'softhearted')",0.39277217,0.3951466,1.0618625,1.0337431,0.2369868,0.2309763,-0.0060105
28,-0.37743053,-0.5938865,"('disloyal', 'loyal')",0.33595398,0.18131804,1.1185131,0.9409306,0.3590122,0.1761207,-0.1828915
29,-0.16800603,-0.2103324,"('unfair', 'fair')",-1.1206607,-1.153799,-0.7852433,-0.88432544,-0.6913033,-0.7494857,-0.0581824
30,1.4978375,1.3658733,"('intolerant', 'tolerant')",1.812304,1.7951837,1.2290198,1.2547534,1.5130537,1.4719369,-0.0411168
31,-1.7570572,-1.5962938,"('evil', 'good')",-0.7900291,-0.81008524,-0.9991397,-1.0484843,-1.1820753,-1.1516211,0.0304542
32,-0.15376444,-0.3322803,"('unkind', 'kind')",0.29588428,0.24325049,1.1512052,1.0436913,0.4311084,0.3182205,-0.1128879
33,-0.023680251,-0.10588482,"('wrong', 'right')",-0.08757884,-0.15119222,-0.359114,-0.5118106,-0.156791,-0.2562959,-0.0995049
34,-0.21508938,-0.017330972,"('mean', 'honorable')",0.027881216,0.21078436,5.7663684,6.064427,1.8597201,2.0859601,0.22624
35,-1.0785513,-1.1336726,"('corrupt', 'incorrupt')",-0.70702195,-0.8571459,-0.1721402,-0.4036877,-0.6525712,-0.7981687,-0.1455975
36,-1.616642,-1.6617848,"('hostile', 'amicable')",-0.7533086,-0.95357645,0.6403711,0.40179363,-0.5765265,-0.7378558,-0.1613293
37,0.02547495,0.012924403,"('fake', 'genuine')",-0.20528612,-0.24840255,0.006847976,0.055939995,-0.0576544,-0.0598461,-0.0021917
38,-1.0982742,-1.0921462,"('untruthful', 'truthful')",-1.023386,-0.9388208,-0.1840111,-0.10848952,-0.7685571,-0.7131522,0.0554049
39,1.6699473,1.6413162,"('exploitative', 'cooperative')",0.66311735,0.67405164,0.22451715,0.19564188,0.8525272,0.8370032,-0.015524
40,-0.29152536,-0.2980724,"('stingy', 'generous')",-0.10406602,-0.08974396,-1.3580729,-1.4417521,-0.5845548,-0.6098561,-0.0253013
41,-0.22467493,-0.26834214,"('unforgiving', 'forgiving')",-0.5068529,-0.4613525,0.58754665,0.4989585,-0.0479937,-0.076912,-0.0289183
42,0.51932687,0.5835519,"('unreliable', 'reliable')",-1.0919924,-0.92355007,-3.2274933,-3.1245162,-1.2667196,-1.1548382,0.1118814
43,-0.4701649,-0.40623605,"('irresponsible', 'responsible')",-0.7532291,-0.60287297,-0.09638405,0.017544474,-0.439926,-0.3305215,0.1094045
44,0.3038527,0.3201885,"('prejudiced', 'unprejudiced')",-0.42877024,-0.4009516,-1.2670364,-1.2738633,-0.4639846,-0.4515421,0.0124425
45,0.15683493,0.15574487,"('incompetent', 'competent')",-0.22851792,-0.21281943,-0.39884436,-0.43649042,-0.1568425,-0.1645217,-0.0076792
46,0.16632745,0.1741142,"('uncompetitive', 'competitive')",0.5439746,0.60570014,-0.48109865,-0.475048,0.0764011,0.1015888,0.0251877
47,0.4089938,0.5663999,"('stupid', 'smart')",0.90943384,1.0465126,4.8416343,5.083341,2.0533539,2.2320846,0.1787307
48,0.29421762,0.19647855,"('unintelligent', 'intelligent')",0.97531575,0.9501971,0.5795577,0.5241374,0.6163637,0.5569377,-0.059426
49,-0.019265614,0.008368537,"('unable', 'able')",0.61271256,0.720168,0.1334087,0.27926928,0.2422852,0.3359353,0.0936501
50,-0.02288568,-0.03022772,"('clumsy', 'skillful')",0.3426791,0.31378442,0.05967325,0.018295947,0.1264889,0.1006175,-0.0258714
51,0.11088449,-0.053510614,"('uneducated', 'educated')",0.3553578,0.21850078,0.75522316,0.6605614,0.4071552,0.2751838,-0.1319714
52,-0.0749976,-0.24275872,"('irrational', 'rational')",-0.23677748,-0.44992927,0.54701394,0.34926048,0.078413,-0.1144758,-0.1928888
53,-0.86584115,-0.8660025,"('uncreative', 'creative')",0.7144015,0.70675135,0.9559253,0.9583353,0.2681619,0.2663614,-0.0018005
54,-0.42856312,-0.50664043,"('incapable', 'capable')",0.12926917,0.037812103,1.3075502,1.33719,0.3360854,0.2894539,-0.0466315
55,0.75767505,0.68957466,"('incompetent', 'clever')",0.97348106,0.9815036,0.028916162,0.031281695,0.5866907,0.5674533,-0.0192374
56,0.9466292,0.9245997,"('impractical', 'practical')",0.2140267,0.30374327,-0.26661688,-0.22858498,0.298013,0.3332527,0.0352397
57,-0.2181783,-0.3080455,"('unimaginative', 'imaginative')",0.8671857,0.79492545,-1.9277403,-2.0129266,-0.4262443,-0.5086822,-0.0824379
58,0.04047191,0.00414709,"('undiscriminating', 'discriminating')",0.24158423,0.26321903,0.094741605,0.091457754,0.1255993,0.119608,-0.0059913
59,-0.45085162,-0.43338364,"('foolish', 'wise')",-0.0926902,-0.13869178,0.09310203,0.0896792,-0.1501466,-0.1607987,-0.0106521
60,1.3698103,1.3665131,"('inefficient', 'efficient')",1.1693971,1.3399216,-0.5095474,-0.35243976,0.6765533,0.7846649,0.1081116
61,0.49954098,0.32130983,"('illogical', 'logical')",0.66604435,0.54633266,0.22855891,0.07215234,0.4647147,0.3132649,-0.1514498
62,1.2712299,1.3012178,"('incompetent', 'brilliant')",1.0603838,1.1942153,-0.013957314,0.14099145,0.7725521,0.8788082,0.1062561
63,0.19540259,0.2400361,"('unperceptive', 'insightful')",0.3777745,0.49346894,0.76031446,0.9075012,0.4444972,0.5470021,0.1025049
64,0.20785005,0.19593987,"('shy', 'confident')",-0.52601683,-0.48937133,-6.110301,-6.201716,-2.1428226,-2.1650491,-0.0222265
65,0.6580328,0.5714908,"('insecure', 'secure')",0.18792829,0.16233778,-0.5244609,-0.50675344,0.1071667,0.0756917,-0.031475
66,-1.5141342,-1.4423274,"('inactive', 'active')",-0.73566157,-0.74852645,0.6625544,0.63882154,-0.5290804,-0.5173441,0.0117363
67,1.0095158,0.95589125,"('doubtful', 'determined')",-0.07918894,-0.054185957,-0.8693665,-0.82087964,0.0203201,0.0269419,0.0066218
68,-0.22187454,-0.3054013,"('dependent', 'independent')",-0.21772826,-0.23421142,-0.72310054,-0.7129815,-0.3875678,-0.4175314,-0.0299636
69,-0.43853992,-0.35865256,"('lazy', 'industrious')",0.22886899,0.35486433,-0.77883047,-0.72219837,-0.3295005,-0.2419955,0.087505
70,0.3172453,0.3539427,"('lethargic', 'energetic')",0.17807129,0.2703642,0.47708204,0.6253887,0.3241329,0.4165652,0.0924323
71,-0.7186446,-0.6824709,"('diffident', 'self-confident')",0.33493,0.43235627,0.32052732,0.39079887,-0.0210624,0.0468947,0.0679571
72,-0.27396685,-0.23612934,"('unambitious', 'ambitious')",-1.0545311,-1.0440801,-1.2289749,-1.2137623,-0.8524909,-0.8313239,0.021167
73,0.66442335,0.62169635,"('helpless', 'self-reliant')",0.2975893,0.26019207,-2.8793554,-2.865473,-0.6391143,-0.6611949,-0.0220806
74,0.0133549385,-0.009755712,"('undedicated', 'dedicated')",0.3439994,0.43796682,0.2473366,0.27027848,0.2015636,0.2328299,0.0312663
75,-0.45587248,-0.3773036,"('meek', 'impulsive')",-0.16880131,-0.21907134,-0.17668895,-0.074694306,-0.2671209,-0.2236898,0.0434311
76,0.9911029,1.0161455,"('anxious', 'daring')",0.4396729,0.51749706,0.006356937,0.024586199,0.4790442,0.5194096,0.0403654
77,0.5004271,0.4918124,"('unmotivated', 'motivated')",0.71680313,0.76016957,-1.1550392,-1.0873524,0.0207304,0.0548765,0.0341461
78,-0.8483478,-0.778871,"('nonresilient', 'resilient')",1.109616,1.1684004,0.13938448,0.26189426,0.1335509,0.2171412,0.0835903
79,-1.5314857,-1.491056,"('wavering', 'unwavering')",-1.5135362,-1.580825,-0.14697191,-0.17059726,-1.063998,-1.080826,-0.016828
80,0.96382403,0.94648886,"('dominated', 'dominating')",0.6687152,0.7483068,-1.0006636,-0.95245105,0.2106252,0.2474482,0.036823
81,1.0810568,0.959975,"('submissive', 'aggressive')",1.2254312,1.176642,-0.5015998,-0.48982403,0.6016294,0.548931,-0.0526984
82,-0.6378053,-0.6135183,"('poor', 'rich')",0.7247613,0.6941551,6.017786,6.0842557,2.034914,2.0549642,0.0200502
83,-0.012660474,-0.10344702,"('powerless', 'powerful')",-0.1986019,-0.13535126,-0.9465553,-1.0009941,-0.3859392,-0.4132641,-0.0273249
84,0.3332442,0.1907221,"('inferior', 'superior')",0.09885531,0.028983995,0.58235145,0.5472715,0.3381503,0.2556592,-0.0824911
85,-0.50605184,-0.502188,"('insignificant', 'prestigious')",0.35724753,0.30351233,1.1782552,1.1252805,0.3431503,0.3088683,-0.034282
86,-0.97684664,-1.1660093,"('uninfluential', 'influential')",0.08599067,-0.06858489,-0.047616407,-0.16270123,-0.3128241,-0.4657652,-0.1529411
87,0.64576703,0.5547799,"('unsuccessful', 'successful')",1.0499071,0.99084616,1.1772658,1.1544664,0.9576467,0.9000308,-0.0576159
88,0.002759228,-0.1931005,"('low', 'eminent')",0.8467416,0.69266045,0.43155977,0.32879522,0.4270202,0.2761184,-0.1509018
