,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
0,-0.5464517,-0.624381,"('unsociable', 'sociable')",0.08483422,-0.061305128,-0.5124639,-0.5959609,-0.3246938,-0.4272157,-0.1025219
1,-1.854496,-2.0050588,"('unfriendly', 'friendly')",0.060434166,-0.07403216,2.380721,2.3047662,0.1955531,0.0752251,-0.120328
2,0.6749049,0.6900482,"('unlikable', 'likable')",1.6718311,1.7104431,0.65859365,0.72072506,1.0017765,1.0404054,0.0386289
3,0.5233986,0.7983917,"('repellent', 'pleasant')",0.3453827,0.4386462,0.6242553,0.6756997,0.4976788,0.6375792,0.1399004
4,0.25990126,0.13934076,"('disliked', 'liked')",0.5784107,0.4385298,-6.854554,-6.885032,-2.005414,-2.1023873,-0.0969733
5,-1.142034,-1.1857792,"('distant', 'outgoing')",-0.41213736,-0.39229935,0.01061523,0.029693622,-0.5145187,-0.5161283,-0.0016096
6,-1.6623335,-1.6934996,"('distant', 'open')",-0.9952344,-0.98696107,0.58144456,0.59310305,-0.6920412,-0.6957858,-0.0037446
7,0.34725052,0.45262107,"('insensitive', 'sensitive')",-0.46635374,-0.37751785,0.44528547,0.4982513,0.1087274,0.1911182,0.0823908
8,-1.7369199,-1.8741391,"('unaffectionate', 'affectionate')",-0.21763682,-0.19447595,1.2917373,1.2698327,-0.2209398,-0.2662607,-0.0453209
9,-1.3014033,-1.359618,"('unaffectionate', 'caring')",0.07405472,0.0992991,2.0012167,2.0204384,0.257956,0.2533732,-0.0045828
10,-0.34548485,-0.23814362,"('unsympathetic', 'sympathetic')",-1.2619071,-1.1414099,-0.56555307,-0.4363631,-0.724315,-0.6053056,0.1190094
11,0.6120247,0.63182634,"('unhelpful', 'helpful')",0.19354327,0.2778729,1.0032748,1.070654,0.6029476,0.6601177,0.0571701
12,0.13301109,0.28952473,"('unsupportive', 'supportive')",-0.24811731,-0.10416934,-1.9271318,-1.8429439,-0.680746,-0.5525295,0.1282165
13,0.14539024,0.25541976,"('impolite', 'polite')",-0.93435895,-0.7902008,-0.23125389,-0.21123816,-0.3400742,-0.2486731,0.0914011
14,0.94352317,0.99007547,"('antisocial', 'social')",1.0177387,0.9860094,-0.8562518,-0.893712,0.3683367,0.360791,-0.0075457
15,0.2973709,0.053813223,"('boring', 'funny')",0.23399803,0.101704806,0.18647951,0.12140682,0.2392828,0.0923083,-0.1469745
16,-0.5925678,-0.60283417,"('unpopular', 'popular')",0.17284313,0.067290924,0.8065142,0.7433559,0.1289298,0.0692709,-0.0596589
17,-0.3091125,-0.3076688,"('nasty', 'nice')",-0.46619678,-0.42632884,-0.637038,-0.588266,-0.4707824,-0.4407546,0.0300278
18,-1.0441425,-1.0266442,"('disagreeable', 'welcoming')",-0.17662647,-0.08608266,-0.13803983,-0.12608233,-0.4529363,-0.4129364,0.0399999
19,-1.1382554,-1.127464,"('inhospitable', 'hospitable')",-0.62050074,-0.579386,-0.38411447,-0.35137802,-0.7142902,-0.686076,0.0282142
20,0.54723215,0.61085445,"('rough', 'thoughtful')",0.38815358,0.3879668,0.51880693,0.47650188,0.4847309,0.4917744,0.0070435
21,0.6644895,0.7900018,"('immoral', 'moral')",-0.1249339,-0.15097514,-1.0364217,-0.9677739,-0.165622,-0.1095824,0.0560396
22,0.12705207,0.21290973,"('untrustworthy', 'trustworthy')",0.5680975,0.53441435,-0.8496202,-0.8422464,-0.0514902,-0.0316408,0.0198494
23,-0.3631667,-0.30292493,"('insincere', 'sincere')",-0.4579847,-0.4179249,6.478845,6.4343743,1.885898,1.9045081,0.0186101
24,0.10286677,0.08021062,"('dishonest', 'honest')",-0.1343082,-0.08134153,1.1643909,1.1717184,0.3776498,0.3901958,0.012546
25,-0.9068326,-1.0002393,"('egoistic', 'altruistic')",0.46880308,0.37767264,1.3741606,1.2795786,0.3120437,0.219004,-0.0930397
26,-0.49876085,-0.68448824,"('hardhearted', 'benevolent')",2.2343056,2.2715936,1.6056778,1.5307636,1.1137409,1.0392896,-0.0744513
27,-0.6102733,-0.5417985,"('hardhearted', 'softhearted')",-0.10682628,-0.11227081,1.1057512,1.0376801,0.1295505,0.1278703,-0.0016802
28,-0.48459145,-0.63095343,"('disloyal', 'loyal')",-0.094093695,-0.18081552,1.2903857,1.2152016,0.2372335,0.1344776,-0.1027559
29,-0.046120234,-0.08605291,"('unfair', 'fair')",-0.15239222,-0.2767723,-0.57954,-0.68321097,-0.2593508,-0.3486787,-0.0893279
30,0.8209662,0.82482076,"('intolerant', 'tolerant')",1.3286772,1.3279011,0.7845986,0.8411064,0.9780807,0.9979428,0.0198621
31,-1.606223,-1.5828995,"('evil', 'good')",0.1617527,0.045647677,-0.3546342,-0.39704165,-0.5997015,-0.6447645,-0.045063
32,-0.11097621,-0.13530049,"('unkind', 'kind')",0.4135798,0.34550333,1.0975342,0.9886761,0.4667126,0.3996263,-0.0670863
33,0.22931616,0.13487394,"('wrong', 'right')",0.38053864,0.30821437,0.20476648,0.14257866,0.2715404,0.1952223,-0.0763181
34,-0.1308557,0.031272195,"('mean', 'honorable')",0.3068178,0.51803666,5.1864796,5.233152,1.7874805,1.9274869,0.1400064
35,-0.98968387,-1.2134888,"('corrupt', 'incorrupt')",-0.43158048,-0.6812872,0.22512431,0.03633409,-0.3987134,-0.6194807,-0.2207673
36,-1.3394196,-1.5128304,"('hostile', 'amicable')",-0.34154168,-0.52503663,0.90443456,0.7766623,-0.2588422,-0.4204016,-0.1615594
37,-0.25039113,-0.22849667,"('fake', 'genuine')",-0.5285052,-0.4707662,0.06012256,0.071155414,-0.2395913,-0.2093691,0.0302222
38,-0.8020324,-0.85175866,"('untruthful', 'truthful')",-0.69796115,-0.700581,0.2199861,0.27187252,-0.4266692,-0.4268224,-0.0001532
39,1.559348,1.6339442,"('exploitative', 'cooperative')",1.154549,1.2788751,0.0093297325,0.058849428,0.9077423,0.9905562,0.0828139
40,0.09686147,0.14510131,"('stingy', 'generous')",0.48750904,0.47583506,-1.6945196,-1.6697142,-0.3700497,-0.3495926,0.0204571
41,-0.54997426,-0.5202256,"('unforgiving', 'forgiving')",0.77817434,0.74964845,0.20613508,0.22734971,0.1447784,0.1522575,0.0074791
42,0.46656403,0.6800706,"('unreliable', 'reliable')",0.94998145,1.0788735,-3.224718,-3.06233,-0.6027242,-0.434462,0.1682622
43,0.41653824,0.6014668,"('irresponsible', 'responsible')",0.0732321,0.20905825,0.5031228,0.5700377,0.3309644,0.4601876,0.1292232
44,0.3290013,0.34362966,"('prejudiced', 'unprejudiced')",-0.45394808,-0.42615667,-1.3209143,-1.3090053,-0.4819537,-0.4638441,0.0181096
45,0.15532959,0.31207675,"('incompetent', 'competent')",0.28764725,0.35499993,0.16689715,0.14414947,0.2032913,0.2704087,0.0671174
46,0.28624725,0.4935438,"('uncompetitive', 'competitive')",-0.18110237,-0.09780935,-1.3760742,-1.2987441,-0.4236431,-0.3010032,0.1226399
47,0.48425424,0.5521879,"('stupid', 'smart')",0.2561413,0.3743749,5.875483,5.8659673,2.2052929,2.2641767,0.0588838
48,-0.33206388,-0.31027687,"('unintelligent', 'intelligent')",-0.48498142,-0.4470357,-0.06789141,-0.06090478,-0.2949789,-0.2727391,0.0222398
49,-0.172171,-0.1003877,"('unable', 'able')",-0.48538285,-0.4027163,-0.22349705,-0.20696665,-0.2936836,-0.2366902,0.0569934
50,-0.01817002,-0.020376626,"('clumsy', 'skillful')",-0.3235749,-0.36649704,0.21355723,0.21254554,-0.0427292,-0.0581094,-0.0153802
51,0.030357331,0.015082441,"('uneducated', 'educated')",0.3105019,0.16516376,-0.04039699,-0.010023318,0.1001541,0.056741,-0.0434131
52,-0.4894686,-0.8592381,"('irrational', 'rational')",0.14645988,-0.085061826,0.9214494,0.78623945,0.1928136,-0.0526868,-0.2455004
53,-0.80024767,-0.76545334,"('uncreative', 'creative')",-0.223224,-0.21922334,0.9739214,0.91224766,-0.0165168,-0.024143,-0.0076262
54,-0.90431243,-1.0088457,"('incapable', 'capable')",-0.16804299,-0.25689197,1.3697772,1.335516,0.0991406,0.0232594,-0.0758812
55,0.1896166,0.37328577,"('incompetent', 'clever')",0.10526194,0.21219683,-0.2915516,-0.20225452,0.001109,0.1277427,0.1266337
56,1.2896459,1.3472869,"('impractical', 'practical')",0.14997315,0.20173016,-0.43969816,-0.46365803,0.333307,0.3617864,0.0284794
57,0.14319545,0.14840776,"('unimaginative', 'imaginative')",-0.20872201,-0.21965341,-3.5633492,-3.5184708,-1.2096252,-1.1965721,0.0130531
58,0.02435746,-0.01898393,"('undiscriminating', 'discriminating')",0.5969324,0.5671253,-0.07857311,-0.045690328,0.1809056,0.1674837,-0.0134219
59,0.0409634,-0.09375891,"('foolish', 'wise')",0.27316394,0.21787159,0.88546044,0.9172988,0.3998626,0.3471372,-0.0527254
60,1.2266712,1.4118493,"('inefficient', 'efficient')",-0.67538816,-0.4769261,-0.5253534,-0.39842686,0.0086432,0.1788321,0.1701889
61,0.994169,0.91349876,"('illogical', 'logical')",0.5314453,0.39535627,0.6427767,0.5464866,0.722797,0.6184472,-0.1043498
62,1.4414386,1.6389078,"('incompetent', 'brilliant')",0.886677,1.0116068,0.31550425,0.40078172,0.8812066,1.0170987,0.1358921
63,0.31939548,0.5592538,"('unperceptive', 'insightful')",0.45099363,0.5922701,0.4501185,0.5635069,0.4068359,0.5716769,0.164841
64,0.5352012,0.5609342,"('shy', 'confident')",0.10491574,0.08023054,-7.0853214,-6.9592304,-2.1484016,-2.1060219,0.0423797
65,0.45043373,0.4643205,"('insecure', 'secure')",-0.24620144,-0.19545376,-0.6469546,-0.528331,-0.1475741,-0.0864881,0.061086
66,-0.9367944,-0.96266115,"('inactive', 'active')",-0.28490037,-0.34228447,0.38485184,0.31980753,-0.2789476,-0.3283794,-0.0494318
67,0.72743356,0.6734632,"('doubtful', 'determined')",0.031439293,0.009182546,-0.6171525,-0.6361443,0.0472401,0.0155005,-0.0317396
68,-0.04992055,-0.014948677,"('dependent', 'independent')",-1.0414546,-1.0825061,-1.0165005,-0.9710047,-0.7026252,-0.6894865,0.0131387
69,0.13808021,0.03544552,"('lazy', 'industrious')",0.788919,0.74148655,-0.93603617,-0.99435824,-0.0030123,-0.0724754,-0.0694631
70,0.58134234,0.75522584,"('lethargic', 'energetic')",0.47756395,0.6177922,0.14948699,0.18475059,0.4027978,0.5192562,0.1164584
71,0.03369087,0.03482721,"('diffident', 'self-confident')",0.21140848,0.23856941,0.8327323,0.778301,0.3592772,0.3505659,-0.0087113
72,0.12971811,0.15921229,"('unambitious', 'ambitious')",-0.61269933,-0.53392994,0.097086936,0.18959211,-0.1286314,-0.0617085,0.0669229
73,1.1068019,1.0660552,"('helpless', 'self-reliant')",1.4068148,1.3198223,-3.4819825,-3.3951461,-0.3227886,-0.3364228,-0.0136342
74,0.17762907,0.25293913,"('undedicated', 'dedicated')",0.5175273,0.5883167,-0.118227266,-0.10498388,0.1923097,0.245424,0.0531143
75,-0.027639013,-0.03587477,"('meek', 'impulsive')",-0.18474972,-0.19849613,-0.5052534,-0.45418543,-0.239214,-0.2295188,0.0096952
76,0.8680901,1.0524698,"('anxious', 'daring')",-0.365243,-0.16667405,-0.4182395,-0.32612315,0.0282025,0.1865576,0.1583551
77,0.2308796,0.31975964,"('unmotivated', 'motivated')",-0.9825391,-0.88089496,-1.4972068,-1.3712891,-0.7496221,-0.6441415,0.1054806
78,-0.6439403,-0.50941634,"('nonresilient', 'resilient')",-0.6636883,-0.6139626,-0.3875048,-0.370051,-0.5650445,-0.49781,0.0672345
79,-0.9715526,-1.0896757,"('wavering', 'unwavering')",-1.3202208,-1.406274,-0.06496124,-0.033856828,-0.7855782,-0.8432689,-0.0576907
80,1.3405582,1.3959084,"('dominated', 'dominating')",0.008747961,0.013052443,-0.7631568,-0.74410295,0.1953831,0.2216193,0.0262362
81,0.9362582,0.98383886,"('submissive', 'aggressive')",-0.17917779,-0.11946931,-1.2170565,-1.0785303,-0.1533254,-0.0713869,0.0819385
82,-0.9075757,-0.8300315,"('poor', 'rich')",0.7626418,0.7290824,6.8618464,6.787182,2.2389708,2.2287442,-0.0102266
83,-0.042780295,-0.09949874,"('powerless', 'powerful')",-0.46816516,-0.43428335,-1.0938461,-1.0917978,-0.5349305,-0.5418599,-0.0069294
84,0.36539406,0.24511287,"('inferior', 'superior')",0.5046984,0.41043293,0.19109537,0.16352814,0.3537293,0.2730247,-0.0807046
85,-0.6123054,-0.73572206,"('insignificant', 'prestigious')",0.3192683,0.2251589,0.6150815,0.59363806,0.1073481,0.0276916,-0.0796565
86,-0.83135927,-0.863873,"('uninfluential', 'influential')",-0.42990798,-0.4631602,-0.001712881,0.0022142231,-0.4209934,-0.4416063,-0.0206129
87,0.9099792,0.83822465,"('unsuccessful', 'successful')",1.8246974,1.7231388,0.5029086,0.4417644,1.079195,1.0010426,-0.0781524
88,0.32070288,0.078651704,"('low', 'eminent')",-0.01858199,-0.26951548,-0.14063793,-0.15923297,0.0538277,-0.1166989,-0.1705266
