,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1600974,-1.2545114,"('unsociable', 'sociable')",-0.16983478,-0.32794744,-0.079019465,-0.18740614,-0.4696505,-0.589955,-0.1203045
1,-1.4842818,-1.6033716,"('unfriendly', 'friendly')",-1.4546429,-1.5533508,1.6385427,1.5589944,-0.4334607,-0.532576,-0.0991153
2,0.9257759,1.0131556,"('unlikable', 'likable')",1.1316296,1.2571269,1.0334942,1.149094,1.0302999,1.1397921,0.1094922
3,-0.6486949,-0.6120002,"('repellent', 'pleasant')",0.2748687,0.3285846,0.3206314,0.33462426,-0.0177316,0.0170695,0.0348011
4,-0.38302767,-0.45301858,"('disliked', 'liked')",-0.6044262,-0.61148435,-5.759519,-5.8647475,-2.248991,-2.3097502,-0.0607592
5,-0.7936668,-0.7016553,"('distant', 'outgoing')",-1.8027374,-1.6943702,-0.71531385,-0.6668982,-1.103906,-1.0209746,0.0829314
6,-0.6171413,-0.5508678,"('distant', 'open')",-2.0836627,-1.9739025,-0.26723576,-0.23322244,-0.9893466,-0.9193309,0.0700157
7,-0.20613368,-0.18363403,"('insensitive', 'sensitive')",-0.08834031,-0.13631609,0.4677718,0.541748,0.0577659,0.0739326,0.0161667
8,-1.7065345,-1.7587569,"('unaffectionate', 'affectionate')",-1.6856045,-1.7281033,0.59025633,0.52713144,-0.9339609,-0.9865762,-0.0526153
9,-1.6399416,-1.6924683,"('unaffectionate', 'caring')",-1.3432307,-1.4144771,1.1286876,1.1145747,-0.6181616,-0.6641236,-0.045962
10,-2.0103927,-2.0156214,"('unsympathetic', 'sympathetic')",-0.32192558,-0.42595804,0.007617142,-0.044135846,-0.7749004,-0.8285717,-0.0536713
11,-0.45139748,-0.44802186,"('unhelpful', 'helpful')",0.35216624,0.29883537,2.3370996,2.3127725,0.7459561,0.7211954,-0.0247607
12,-1.0396285,-0.90018576,"('unsupportive', 'supportive')",-0.6756356,-0.6322282,-1.6977518,-1.6449162,-1.1376719,-1.05911,0.0785619
13,0.059175223,0.056790546,"('impolite', 'polite')",0.37953022,0.36692607,-0.1579631,-0.16022289,0.0935808,0.0878312,-0.0057496
14,-0.037131377,-0.056636002,"('antisocial', 'social')",1.1127176,1.058304,-0.32955545,-0.35925996,0.2486769,0.214136,-0.0345409
15,0.9228746,0.83735794,"('boring', 'funny')",0.6491212,0.6470567,0.6554708,0.6519778,0.7424889,0.7121308,-0.0303581
16,-0.063376024,-0.18209873,"('unpopular', 'popular')",-0.3464211,-0.37049803,0.6118907,0.6074559,0.0673645,0.0182864,-0.0490781
17,-0.32622385,-0.27833635,"('nasty', 'nice')",-0.13233158,-0.07141596,-0.32303882,-0.35474068,-0.2605314,-0.234831,0.0257004
18,-0.22519365,-0.19286016,"('disagreeable', 'welcoming')",-1.2920579,-1.271256,-0.35284114,-0.4103594,-0.6233642,-0.6248252,-0.001461
19,-1.2388222,-1.2023181,"('inhospitable', 'hospitable')",-1.0449716,-0.9730571,-0.10419615,-0.06811384,-0.7959967,-0.7478297,0.048167
20,0.5950155,0.55699915,"('rough', 'thoughtful')",0.14781949,0.04179628,0.90924734,0.80952,0.5506941,0.4694385,-0.0812556
21,-0.49847788,-0.5408265,"('immoral', 'moral')",1.2920433,1.2724749,-0.45720652,-0.44746056,0.1121196,0.0947293,-0.0173903
22,-0.23031741,-0.32281452,"('untrustworthy', 'trustworthy')",0.6297953,0.5341145,-0.7162133,-0.76741654,-0.1055785,-0.1853722,-0.0797937
23,-0.6517373,-0.7139629,"('insincere', 'sincere')",0.35230672,0.26658446,5.8130174,5.7081456,1.8378623,1.753589,-0.0842733
24,-1.0931119,-1.1157789,"('dishonest', 'honest')",-0.2554143,-0.2920123,0.91778564,0.86743605,-0.1435802,-0.1801184,-0.0365382
25,-0.0793996,-0.17417844,"('egoistic', 'altruistic')",-0.52836186,-0.5486983,1.3582209,1.3239834,0.2501532,0.2003689,-0.0497843
26,0.46430427,0.39574534,"('hardhearted', 'benevolent')",0.03138594,-0.035713017,1.9047602,1.8598635,0.8001502,0.7399653,-0.0601849
27,-1.1160094,-1.0030283,"('hardhearted', 'softhearted')",-0.7233099,-0.76239306,1.0313598,0.9371006,-0.2693198,-0.2761069,-0.0067871
28,-1.2462195,-1.4228843,"('disloyal', 'loyal')",-0.95919704,-1.116551,1.3151084,1.1867617,-0.2967694,-0.4508912,-0.1541218
29,-0.4539177,-0.4888873,"('unfair', 'fair')",-0.31197873,-0.4059931,-0.6072527,-0.7305903,-0.4577164,-0.5418235,-0.0841071
30,0.027048362,0.020732524,"('intolerant', 'tolerant')",1.2595395,1.1995337,1.3589292,1.4283242,0.881839,0.8828635,0.0010245
31,0.1648626,0.20154291,"('evil', 'good')",-1.5620348,-1.4205252,-1.2268515,-1.2249256,-0.8746746,-0.8146359,0.0600387
32,-0.12314449,-0.1778283,"('unkind', 'kind')",0.9760071,0.86044323,1.5658737,1.4600687,0.8062455,0.7142278,-0.0920177
33,0.6133275,0.52910733,"('wrong', 'right')",0.07591972,0.04979353,-0.90719265,-0.9339778,-0.0726485,-0.118359,-0.0457105
34,-0.078396775,0.06451859,"('mean', 'honorable')",0.17928278,0.2803219,5.7536135,5.879573,1.9514998,2.0748045,0.1233047
35,0.71632105,0.6292552,"('corrupt', 'incorrupt')",-0.80450267,-0.8096536,-0.21052188,-0.38408485,-0.0995678,-0.1881611,-0.0885933
36,0.63953364,0.4476169,"('hostile', 'amicable')",-1.1848052,-1.2357163,0.21076909,0.07907333,-0.1115008,-0.236342,-0.1248412
37,-0.4192539,-0.43577427,"('fake', 'genuine')",-0.3534927,-0.39437127,0.13340223,0.08436665,-0.2131148,-0.248593,-0.0354782
38,-0.4742272,-0.44326365,"('untruthful', 'truthful')",-0.8145286,-0.7761501,-0.09110074,-0.10082953,-0.4599522,-0.4400811,0.0198711
39,1.4705139,1.4688996,"('exploitative', 'cooperative')",1.2829866,1.2889439,0.4297774,0.40641797,1.0610926,1.0547538,-0.0063388
40,-0.52558666,-0.49631017,"('stingy', 'generous')",-0.69731313,-0.76473343,-1.6311669,-1.7386807,-0.9513556,-0.9999081,-0.0485525
41,-0.350957,-0.38708478,"('unforgiving', 'forgiving')",-0.06281068,-0.04398101,0.06303176,0.08410317,-0.116912,-0.1156542,0.0012578
42,0.49873224,0.59567493,"('unreliable', 'reliable')",0.7349807,0.79838145,-2.8758109,-2.8307137,-0.547366,-0.4788858,0.0684802
43,-0.8039125,-0.6508474,"('irresponsible', 'responsible')",-0.077973805,0.039644264,0.8813697,0.90565616,-0.0001722,0.098151,0.0983232
44,0.92063314,1.0148509,"('prejudiced', 'unprejudiced')",0.63386124,0.6502268,-1.3651578,-1.4250593,0.0631122,0.0800061,0.0168939
45,-1.2144582,-1.2255993,"('incompetent', 'competent')",-0.017293356,-0.052704528,-0.20911133,-0.21316689,-0.4802876,-0.4971569,-0.0168693
46,-0.51926273,-0.53704774,"('uncompetitive', 'competitive')",0.28576323,0.25192338,-0.18286447,-0.19917859,-0.138788,-0.1614343,-0.0226463
47,0.5635662,0.6418842,"('stupid', 'smart')",0.90068674,0.96850044,5.1249137,5.2411203,2.1963889,2.2838351,0.0874462
48,-1.4621525,-1.5016456,"('unintelligent', 'intelligent')",-0.8969745,-0.99845195,0.4760297,0.43144286,-0.6276991,-0.6895515,-0.0618524
