,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.14969033,-0.31738874,"('unsociable', 'sociable')",0.050118692,-0.012042057,-0.4646473,-0.59270024,-0.188073,-0.307377,-0.119304
1,2.942569,2.7887697,"('unfriendly', 'friendly')",0.6228349,0.42317092,2.274898,2.032026,1.9467673,1.747989,-0.1987783
2,1.0963172,1.1322829,"('unlikable', 'likable')",1.7726698,1.8284408,0.93035316,0.9793655,1.2664467,1.3133631,0.0469164
3,-1.881104,-1.7750103,"('repellent', 'pleasant')",-0.6733332,-0.5792777,-0.15089402,-0.078801274,-0.901777,-0.8110298,0.0907472
4,0.2236702,0.1117428,"('disliked', 'liked')",0.44246283,0.35629225,-5.7482476,-5.7387424,-1.6940382,-1.7569024,-0.0628642
5,2.150894,2.0514705,"('distant', 'outgoing')",0.23048222,0.112116024,0.33649242,0.3049832,0.9059563,0.8228566,-0.0830997
6,2.4077,2.3545356,"('distant', 'open')",0.25804874,0.12771392,1.144483,1.0541362,1.2700772,1.1787952,-0.091282
7,-0.3882935,-0.31312087,"('insensitive', 'sensitive')",-0.74554336,-0.6815966,0.47528806,0.4561922,-0.2195163,-0.1795084,0.0400079
8,1.5745472,1.5742897,"('unaffectionate', 'affectionate')",-0.29805273,-0.42224646,1.0414225,0.9177115,0.772639,0.6899182,-0.0827208
9,1.8745579,1.8217763,"('unaffectionate', 'caring')",0.28045565,0.21234068,1.5219299,1.4465227,1.2256478,1.1602132,-0.0654346
10,-1.7006744,-1.729277,"('unsympathetic', 'sympathetic')",-1.3951532,-1.2596841,-0.55210894,-0.59894186,-1.2159789,-1.1959677,0.0200112
11,-1.9095398,-1.8288543,"('unhelpful', 'helpful')",-0.42775849,-0.34884697,1.2063015,1.2008933,-0.376999,-0.3256027,0.0513963
12,0.86923784,0.88884723,"('unsupportive', 'supportive')",0.725162,0.84159595,-1.3955002,-1.3736794,0.0662999,0.1189213,0.0526214
13,-0.77069914,-0.79185355,"('impolite', 'polite')",0.31254932,0.3472007,-0.6208322,-0.62307113,-0.3596607,-0.355908,0.0037527
14,-0.9330422,-0.8971787,"('antisocial', 'social')",0.75324196,0.8799558,-0.8326992,-0.7747599,-0.3374998,-0.2639943,0.0735055
15,0.36216116,0.295933,"('boring', 'funny')",-0.052220274,-0.20005223,0.5858468,0.5631524,0.2985959,0.2196777,-0.0789182
16,0.97596097,0.9955684,"('unpopular', 'popular')",1.4554673,1.4168352,1.5337481,1.5236065,1.3217255,1.3120034,-0.0097221
17,0.3678028,0.39819843,"('nasty', 'nice')",-0.893055,-0.89311457,-0.57502043,-0.4946262,-0.3667576,-0.3298475,0.0369101
18,1.8993986,1.7810498,"('disagreeable', 'welcoming')",1.7202756,1.7489058,0.13074556,-0.0076425932,1.25014,1.1741044,-0.0760356
19,1.0304418,0.991881,"('inhospitable', 'hospitable')",-0.4873896,-0.5763,0.3294899,0.2924361,0.2908474,0.2360057,-0.0548417
20,0.14066453,0.2018634,"('rough', 'thoughtful')",0.5939436,0.62849534,1.1740415,1.1535127,0.6362166,0.6612905,0.0250739
21,-2.2938116,-2.3623314,"('immoral', 'moral')",-0.26428953,-0.1100905,-1.2851255,-1.2522756,-1.2810756,-1.2415659,0.0395097
22,-1.6060289,-1.6380925,"('untrustworthy', 'trustworthy')",-0.59991175,-0.55004567,-1.1804372,-1.2469512,-1.1287926,-1.1450299,-0.0162373
23,-1.0844439,-1.1226145,"('insincere', 'sincere')",-0.98869526,-0.94435495,4.850712,4.6916604,0.9258575,0.874897,-0.0509605
24,-1.1134326,-1.1723887,"('dishonest', 'honest')",-0.6632877,-0.61966974,0.5547097,0.4819599,-0.4073369,-0.4366995,-0.0293626
25,0.9618469,0.8576481,"('egoistic', 'altruistic')",0.43524584,0.34525853,1.5716009,1.4905068,0.9895646,0.8978044,-0.0917602
26,3.1910331,3.103546,"('hardhearted', 'benevolent')",1.3783199,1.3720133,1.9050925,1.7996833,2.1581484,2.0917476,-0.0664008
27,0.8540768,0.88019943,"('hardhearted', 'softhearted')",-0.28811705,-0.3467466,1.4309396,1.2692618,0.6656331,0.6009049,-0.0647282
28,-0.83915323,-0.97099257,"('disloyal', 'loyal')",-0.6711898,-0.7372322,0.7287936,0.5654321,-0.2605165,-0.3809309,-0.1204144
29,-0.12566942,-0.103445016,"('unfair', 'fair')",-0.13179241,-0.17508806,-0.3781591,-0.5213935,-0.2118737,-0.2666422,-0.0547685
30,0.3548895,0.33643192,"('intolerant', 'tolerant')",-0.494957,-0.4345855,0.49788135,0.46762055,0.1192713,0.1231557,0.0038844
31,0.8124789,0.77919096,"('evil', 'good')",-0.07863989,-0.24037983,-0.32180268,-0.4656948,0.1373455,0.0243721,-0.1129734
32,0.15794241,0.12672035,"('unkind', 'kind')",-0.43221754,-0.39626846,0.7283753,0.5860457,0.1513667,0.1054992,-0.0458675
33,1.8766165,1.6628966,"('wrong', 'right')",1.3020365,1.1747149,0.23888564,0.22313018,1.1391795,1.0202473,-0.1189322
34,0.053365,0.1533845,"('mean', 'honorable')",-0.21957879,-0.108265996,5.655641,5.6115212,1.829809,1.8855465,0.0557375
35,1.4086348,1.3593131,"('corrupt', 'incorrupt')",0.7684744,0.5408026,0.633373,0.48474884,0.9368274,0.7949549,-0.1418725
36,2.2715838,2.2416773,"('hostile', 'amicable')",1.5293752,1.2212381,1.1161866,0.91073865,1.6390486,1.4578846,-0.181164
37,-0.85178924,-0.82405525,"('fake', 'genuine')",-0.943568,-0.9225386,0.2841258,0.26809055,-0.5037438,-0.4928344,0.0109094
38,-1.2027365,-1.1951914,"('untruthful', 'truthful')",-0.5480992,-0.543435,-0.045305192,-0.02704477,-0.5987136,-0.588557,0.0101566
39,0.9119403,0.9898506,"('exploitative', 'cooperative')",1.0401405,1.0832868,0.16140723,0.18454354,0.704496,0.7525603,0.0480643
40,0.7244244,0.65698326,"('stingy', 'generous')",0.5704168,0.59250927,-1.0195123,-1.0561199,0.0917763,0.0644575,-0.0273188
41,0.2073601,0.14838299,"('unforgiving', 'forgiving')",0.35930985,0.3564465,0.24081717,0.121812895,0.2691624,0.2088808,-0.0602816
42,-0.18179648,-0.13766804,"('unreliable', 'reliable')",0.8053236,0.9133753,-2.728329,-2.6415904,-0.7016006,-0.621961,0.0796396
43,0.1913294,0.23545098,"('irresponsible', 'responsible')",-0.23526855,-0.14342134,0.37211514,0.36015671,0.109392,0.1507288,0.0413368
44,-2.4015846,-2.2858982,"('prejudiced', 'unprejudiced')",0.32910126,0.44533813,-1.3610584,-1.2578583,-1.1445139,-1.0328061,0.1117078
45,-2.5300913,-2.5388515,"('incompetent', 'competent')",-0.92438966,-0.92157334,-0.99578106,-1.0718747,-1.4834207,-1.5107665,-0.0273458
46,-2.3781817,-2.337229,"('uncompetitive', 'competitive')",-0.3404783,-0.18430668,-0.84662867,-0.833732,-1.1884295,-1.1184225,0.070007
47,0.38337514,0.47186446,"('stupid', 'smart')",-0.33301365,-0.25780433,4.986964,4.918006,1.6791086,1.7106887,0.0315801
48,-0.79670435,-0.79692465,"('unintelligent', 'intelligent')",-0.5078119,-0.4905259,0.06273134,0.06320213,-0.4139283,-0.4080828,0.0058455
49,-0.62946427,-0.5516201,"('unable', 'able')",-0.7102661,-0.64725834,-0.4911827,-0.3915842,-0.6103044,-0.5301542,0.0801502
50,0.29558316,0.3758225,"('clumsy', 'skillful')",0.355816,0.32409272,0.13967493,0.14370242,0.2636913,0.2812059,0.0175146
51,-1.4162645,-1.4314593,"('uneducated', 'educated')",0.77152586,0.78738844,0.355116,0.35516915,-0.0965409,-0.0963006,0.0002403
52,1.7492107,1.6552635,"('irrational', 'rational')",0.118585035,-0.07647277,0.4104529,0.2952157,0.7594162,0.6246688,-0.1347474
53,1.5529541,1.475153,"('uncreative', 'creative')",0.27782947,0.17216173,1.1815842,1.0527505,1.0041226,0.9000217,-0.1041009
54,1.4523952,1.4698294,"('incapable', 'capable')",0.5713876,0.534597,1.4386379,1.4507941,1.1541402,1.1517402,-0.0024
55,-2.1310825,-2.1462054,"('incompetent', 'clever')",-1.22557,-1.1071304,-0.6169674,-0.59141326,-1.32454,-1.2815831,0.0429569
56,-0.6302648,-0.72443664,"('impractical', 'practical')",0.25884742,0.28868,-0.6192538,-0.60401124,-0.3302237,-0.3465893,-0.0163656
57,-1.5137291,-1.5864736,"('unimaginative', 'imaginative')",-0.5021297,-0.53242266,-2.6763546,-2.6892333,-1.564071,-1.6027098,-0.0386388
58,0.5546141,0.5750676,"('undiscriminating', 'discriminating')",0.34475976,0.2824759,0.011041921,-0.018161833,0.3034719,0.2797939,-0.023678
59,2.1075604,2.100005,"('foolish', 'wise')",0.9083631,0.82463706,1.008122,0.9655585,1.3413485,1.2967335,-0.044615
60,-2.2123902,-2.1442738,"('inefficient', 'efficient')",-0.62486136,-0.43536693,-0.89196795,-0.728497,-1.2430732,-1.1027126,0.1403606
61,0.50494134,0.41339597,"('illogical', 'logical')",-0.15670249,-0.20246999,0.25767788,0.1469841,0.2019722,0.1193034,-0.0826688
62,-2.2492886,-2.101412,"('incompetent', 'brilliant')",-0.18055782,0.01179947,-0.4910517,-0.32500887,-0.9736327,-0.8048738,0.1687589
63,-1.1032445,-1.0075786,"('unperceptive', 'insightful')",0.50964,0.63394517,0.70188934,0.7661541,0.0360949,0.1308402,0.0947453
64,-1.9678473,-2.08681,"('shy', 'confident')",0.35067013,0.41434628,-6.310282,-6.2061167,-2.6424866,-2.6261935,0.0162931
65,-0.7542665,-0.75774276,"('insecure', 'secure')",-0.025961464,0.040877618,-1.0008674,-0.9975896,-0.5936984,-0.5714849,0.0222135
