,otis_male,otis_female,tuple,worldwide_male,worldwide_female,corp_male,corp_female,average_male,average_female,female-male
0,0.004301496,-0.1506854,"('unsociable', 'sociable')",0.8223015,0.6854807,-0.07041081,-0.34596244,0.2520641,0.0629443,-0.1891198
1,0.40209615,0.41709465,"('unfriendly', 'friendly')",-0.057284866,-0.13089311,1.3556948,1.241171,0.5668354,0.5091242,-0.0577112
2,0.21843787,0.34915316,"('unlikable', 'likable')",0.89526534,0.98573893,0.80710334,0.94632447,0.6402689,0.7604055,0.1201366
3,-0.6881261,-0.58093333,"('repellent', 'pleasant')",-0.19031753,-0.13088407,0.64382,0.6682997,-0.0782079,-0.0145059,0.063702
4,-0.011821961,-0.015405923,"('disliked', 'liked')",-0.08530462,-0.11959237,-6.334539,-6.4185834,-2.1438885,-2.1845272,-0.0406387
5,0.7015986,0.7394074,"('distant', 'outgoing')",-0.13165054,-0.14071634,-0.4088127,-0.27142105,0.0537118,0.10909,0.0553782
6,0.35173905,0.44945097,"('distant', 'open')",-0.9231554,-0.9407302,-0.63632536,-0.49772394,-0.4025806,-0.3296677,0.0729129
7,0.21081741,0.15667683,"('insensitive', 'sensitive')",-0.4331294,-0.41440743,-0.03308737,-0.14196786,-0.0851331,-0.1332328,-0.0480997
8,0.33973482,0.3634409,"('unaffectionate', 'affectionate')",-1.3614082,-1.3550522,0.27622104,0.3377946,-0.2484841,-0.2179389,0.0305452
9,0.9878088,0.9839286,"('unaffectionate', 'caring')",-0.29429644,-0.26567718,0.9973184,1.0627873,0.5636102,0.5936796,0.0300694
10,-0.08213537,-0.19327798,"('unsympathetic', 'sympathetic')",-0.50950205,-0.47780734,-0.3774266,-0.57567966,-0.3230213,-0.4155883,-0.092567
11,-0.16627245,-0.15634212,"('unhelpful', 'helpful')",0.72120833,0.7843118,2.0656836,2.0724869,0.8735398,0.9001522,0.0266124
12,0.4918922,0.5561923,"('unsupportive', 'supportive')",1.366359,1.4460633,-1.8955002,-1.9135096,-0.0124163,0.0295819,0.0419982
13,0.4768505,0.3829648,"('impolite', 'polite')",0.6475175,0.64320326,-0.47365555,-0.6184686,0.2169041,0.1358998,-0.0810043
14,-0.748091,-0.84334004,"('antisocial', 'social')",1.242616,1.2234637,-0.31106874,-0.48450655,0.0611521,-0.0347943,-0.0959464
15,0.45649916,0.3911796,"('boring', 'funny')",-0.34328493,-0.3791974,-0.24267904,-0.18885088,-0.0431549,-0.0589562,-0.0158013
16,-0.42780945,-0.33642852,"('unpopular', 'popular')",-0.36191165,-0.3830744,0.34358191,0.30057174,-0.1487131,-0.1396437,0.0090694
17,0.8348467,0.8981427,"('nasty', 'nice')",-1.6316212,-1.4964836,-0.5389852,-0.436003,-0.4452533,-0.3447813,0.100472
18,0.55782664,0.55008113,"('disagreeable', 'welcoming')",0.21374132,0.27104485,-0.56866866,-0.6066545,0.0676331,0.0714905,0.0038574
19,-0.29476526,-0.22296494,"('inhospitable', 'hospitable')",-0.60959697,-0.6502039,-0.8808089,-0.7543844,-0.595057,-0.5425177,0.0525393
20,0.43402848,0.44001353,"('rough', 'thoughtful')",-0.0064350665,-0.019024834,0.6587209,0.66433716,0.3621048,0.3617753,-0.0003295
21,-0.1748628,-0.18151139,"('immoral', 'moral')",0.93586224,0.9795839,-0.75797147,-0.8340363,0.0010093,-0.0119879,-0.0129972
22,-1.0179586,-1.0856662,"('untrustworthy', 'trustworthy')",0.43559366,0.36070618,-0.95993876,-1.0040531,-0.5141013,-0.5763377,-0.0622364
23,0.07298167,0.04947049,"('insincere', 'sincere')",1.1586599,1.135182,5.5990114,5.506468,2.2768844,2.2303734,-0.046511
24,1.1295525,1.0639333,"('dishonest', 'honest')",0.8226649,0.884025,0.81047213,0.8010367,0.9208965,0.9163316,-0.0045649
25,0.9147088,0.9227112,"('egoistic', 'altruistic')",-0.13053846,-0.07267077,1.1497612,1.1657825,0.6446439,0.671941,0.0272971
26,2.1566684,2.0577435,"('hardhearted', 'benevolent')",1.1165599,1.0375857,1.6233857,1.4991353,1.6322047,1.5314881,-0.1007166
27,0.9841443,1.0015088,"('hardhearted', 'softhearted')",-0.6791157,-0.6423051,0.50212884,0.4934508,0.2690525,0.2842182,0.0151657
28,0.29797167,0.17984252,"('disloyal', 'loyal')",0.17701197,0.044662353,0.8966578,0.7871916,0.4572138,0.3372322,-0.1199816
29,-1.7469226,-1.7374864,"('unfair', 'fair')",-0.29316413,-0.33870676,-0.5988438,-0.67070216,-0.8796435,-0.9156318,-0.0359883
30,0.18721104,0.20955709,"('intolerant', 'tolerant')",0.3832607,0.45467386,0.7763048,0.67784905,0.4489255,0.44736,-0.0015655
31,-0.3502489,-0.16486654,"('evil', 'good')",-0.9812686,-0.9963315,-1.169493,-1.138639,-0.8336701,-0.7666124,0.0670577
32,0.38653046,0.33748215,"('unkind', 'kind')",0.9471998,0.91597486,0.93718594,0.7335877,0.7569721,0.6623483,-0.0946238
33,0.572792,0.51534027,"('wrong', 'right')",0.07163412,0.088117145,-0.41307506,-0.3933615,0.077117,0.070032,-0.007085
34,0.0002757646,0.166963,"('mean', 'honorable')",0.47539693,0.55517185,5.201224,5.410691,1.8922989,2.0442753,0.1519764
35,1.2333065,1.2199986,"('corrupt', 'incorrupt')",-0.64970607,-0.7752449,-0.4930234,-0.4226315,0.0301924,0.0073741,-0.0228183
36,0.8002022,0.8841975,"('hostile', 'amicable')",-0.87207067,-1.0151219,-0.318508,-0.3425241,-0.1301255,-0.1578162,-0.0276907
37,-0.26578614,-0.32238165,"('fake', 'genuine')",-1.0305287,-1.041018,-0.24288777,-0.21912092,-0.5130675,-0.5275068,-0.0144393
38,0.122567795,0.22355258,"('untruthful', 'truthful')",-0.030308425,0.061970226,0.3993125,0.47177058,0.1638573,0.2524311,0.0885738
39,1.9770329,2.011483,"('exploitative', 'cooperative')",1.7597891,1.7804303,0.23943917,0.32149136,1.3254205,1.3711349,0.0457144
40,0.5474212,0.5772769,"('stingy', 'generous')",-0.25922418,-0.2206819,-2.0766642,-2.2318838,-0.5961557,-0.6250962,-0.0289405
41,0.07038163,0.15748715,"('unforgiving', 'forgiving')",-0.06178648,0.020864248,0.011031868,-0.031462647,0.0065423,0.0489629,0.0424206
42,-0.40430787,-0.3701541,"('unreliable', 'reliable')",0.8428902,0.8931033,-2.877077,-2.8401625,-0.8128316,-0.7724044,0.0404272
43,-0.07473187,-0.06739562,"('irresponsible', 'responsible')",0.5583013,0.6211361,0.19616927,0.20624976,0.2265796,0.2533301,0.0267505
44,-1.3541996,-1.3531449,"('prejudiced', 'unprejudiced')",-0.15646426,-0.07741068,-1.5074404,-1.4067383,-1.0060348,-0.9457646,0.0602702
45,-1.1541752,-1.1388434,"('incompetent', 'competent')",0.32429388,0.3034159,-0.17867962,-0.26061314,-0.336187,-0.3653469,-0.0291599
46,-0.78079104,-0.76104414,"('uncompetitive', 'competitive')",0.39810455,0.4169476,-0.83644605,-1.0016462,-0.4063775,-0.4485809,-0.0422034
47,-0.89157254,-0.8103217,"('stupid', 'smart')",-0.1073806,-0.042576883,5.2816525,5.409367,1.4275665,1.5188228,0.0912563
48,0.28524506,0.32190004,"('unintelligent', 'intelligent')",-0.11779785,-0.09957889,0.46847272,0.40674886,0.2119733,0.20969,-0.0022833
49,-0.5920515,-0.5139454,"('unable', 'able')",-0.7797199,-0.7198664,-0.62034,-0.48937067,-0.6640371,-0.5743942,0.0896429
50,-0.7345674,-0.7179912,"('clumsy', 'skillful')",0.1114469,0.035152763,0.17040709,0.1152582,-0.1509045,-0.1891934,-0.0382889
51,-0.3654067,-0.48257554,"('uneducated', 'educated')",0.73546684,0.64037555,0.20636901,0.0072530136,0.192143,0.0550177,-0.1371253
52,-0.60780907,-0.673192,"('irrational', 'rational')",-0.3928861,-0.5212207,0.28663462,0.23611131,-0.2380202,-0.3194338,-0.0814136
53,-0.5423027,-0.5332758,"('uncreative', 'creative')",-0.23949465,-0.32883778,0.39045075,0.31858546,-0.1304489,-0.181176,-0.0507271
54,-0.36384064,-0.31812084,"('incapable', 'capable')",-0.3574487,-0.4167748,0.45700848,0.5647681,-0.0880936,-0.0567092,0.0313844
55,-1.376644,-1.4276253,"('incompetent', 'clever')",-0.19804114,-0.18553342,-0.052464664,-0.15646367,-0.5423833,-0.5898741,-0.0474908
56,0.37126738,0.31098458,"('impractical', 'practical')",1.8113441,1.8119537,-0.18722199,-0.22169217,0.6651298,0.6337487,-0.0313811
57,-1.4337384,-1.4918772,"('unimaginative', 'imaginative')",-1.1675222,-1.1903908,-3.0905888,-3.198317,-1.8972832,-1.9601951,-0.0629119
58,-0.21929261,-0.16557087,"('undiscriminating', 'discriminating')",0.09695116,0.07120557,-0.06876835,-0.0942887,-0.0637033,-0.0628847,0.0008186
59,-0.33665377,-0.26023853,"('foolish', 'wise')",0.48781028,0.43133566,0.099302985,0.17447796,0.0834865,0.1151917,0.0317052
60,-0.32747266,-0.3453593,"('inefficient', 'efficient')",1.211021,1.3325994,0.022717118,0.066689946,0.3020885,0.35131,0.0492215
61,0.9641877,0.87084806,"('illogical', 'logical')",0.67517257,0.6077645,0.5993471,0.42566916,0.7462358,0.6347606,-0.1114752
62,-0.458311,-0.34440893,"('incompetent', 'brilliant')",1.1775953,1.3377571,0.64925045,0.7982409,0.4561783,0.5971963,0.141018
63,-0.120569035,-0.030483894,"('unperceptive', 'insightful')",1.7788091,1.7894486,0.58649635,0.5428306,0.7482455,0.7672652,0.0190197
64,-1.75956,-1.8885059,"('shy', 'confident')",0.9600438,0.97062486,-5.789401,-5.900117,-2.1963058,-2.272666,-0.0763602
65,-0.91998374,-1.0237372,"('insecure', 'secure')",0.6502006,0.5981288,-0.2763401,-0.3761519,-0.1820411,-0.2672534,-0.0852123
