,kettledrum_male,kettledrum_female,tuple,average_male,average_female,female-male
0,0.39724404,0.37130225,"('unsociable', 'sociable')",0.397244,0.3713022,-0.0259418
1,0.15520453,0.13305506,"('unfriendly', 'friendly')",0.1552045,0.1330551,-0.0221494
2,-0.35413787,-0.2274228,"('unlikable', 'likable')",-0.3541379,-0.2274228,0.1267151
3,-0.17064896,-0.10949377,"('repellent', 'pleasant')",-0.170649,-0.1094938,0.0611552
4,-3.2692094,-3.1852138,"('disliked', 'liked')",-3.2692094,-3.1852138,0.0839956
5,-1.1936011,-1.1664232,"('distant', 'outgoing')",-1.1936011,-1.1664232,0.0271779
6,-1.3092895,-1.2951708,"('distant', 'open')",-1.3092895,-1.2951708,0.0141187
7,0.73706347,0.7223422,"('insensitive', 'sensitive')",0.7370635,0.7223422,-0.0147213
8,0.03604149,-0.06406097,"('unaffectionate', 'affectionate')",0.0360415,-0.064061,-0.1001025
9,0.493765,0.42232272,"('unaffectionate', 'caring')",0.493765,0.4223227,-0.0714423
10,0.20295247,0.15102729,"('unsympathetic', 'sympathetic')",0.2029525,0.1510273,-0.0519252
11,1.2821488,1.2602856,"('unhelpful', 'helpful')",1.2821488,1.2602856,-0.0218632
12,-0.2835589,-0.23621503,"('unsupportive', 'supportive')",-0.2835589,-0.236215,0.0473439
13,0.7355053,0.662075,"('impolite', 'polite')",0.7355053,0.662075,-0.0734303
14,0.6684815,0.6797627,"('antisocial', 'social')",0.6684815,0.6797627,0.0112812
15,0.7076297,0.6257162,"('boring', 'funny')",0.7076297,0.6257162,-0.0819135
16,-0.89084494,-0.8678491,"('unpopular', 'popular')",-0.8908449,-0.8678491,0.0229958
17,-0.6301476,-0.66249615,"('nasty', 'nice')",-0.6301476,-0.6624961,-0.0323485
18,-0.6551445,-0.6261639,"('disagreeable', 'welcoming')",-0.6551445,-0.6261639,0.0289806
19,-0.5115607,-0.47714737,"('inhospitable', 'hospitable')",-0.5115607,-0.4771474,0.0344133
20,0.37130842,0.37857974,"('rough', 'thoughtful')",0.3713084,0.3785797,0.0072713
21,0.0046715327,0.008012485,"('immoral', 'moral')",0.0046715,0.0080125,0.003341
22,0.44256914,0.47195852,"('untrustworthy', 'trustworthy')",0.4425691,0.4719585,0.0293894
23,3.4009829,3.2580612,"('insincere', 'sincere')",3.4009829,3.2580612,-0.1429217
24,1.0890926,0.9814277,"('dishonest', 'honest')",1.0890926,0.9814277,-0.1076649
25,0.08454509,0.05209891,"('egoistic', 'altruistic')",0.0845451,0.0520989,-0.0324462
26,0.8837497,0.861939,"('hardhearted', 'benevolent')",0.8837497,0.861939,-0.0218107
27,0.2955373,0.11185263,"('hardhearted', 'softhearted')",0.2955373,0.1118526,-0.1836847
28,1.0847433,0.98618567,"('disloyal', 'loyal')",1.0847433,0.9861857,-0.0985576
29,-0.26501203,-0.3107516,"('unfair', 'fair')",-0.265012,-0.3107516,-0.0457396
30,0.65372264,0.6958041,"('intolerant', 'tolerant')",0.6537226,0.6958041,0.0420815
31,-1.5270928,-1.4115291,"('evil', 'good')",-1.5270928,-1.4115291,0.1155637
32,0.9035394,0.73270535,"('unkind', 'kind')",0.9035394,0.7327054,-0.170834
33,-0.19060378,-0.20296918,"('wrong', 'right')",-0.1906038,-0.2029692,-0.0123654
34,1.9473121,2.0187955,"('mean', 'honorable')",1.9473121,2.0187955,0.0714834
35,-0.47363234,-0.5858463,"('corrupt', 'incorrupt')",-0.4736323,-0.5858463,-0.112214
36,-1.1126387,-1.1016449,"('hostile', 'amicable')",-1.1126387,-1.1016449,0.0109938
37,0.7013413,0.58441246,"('fake', 'genuine')",0.7013413,0.5844125,-0.1169288
38,0.11034714,0.07392782,"('untruthful', 'truthful')",0.1103471,0.0739278,-0.0364193
39,1.0230067,1.0186508,"('exploitative', 'cooperative')",1.0230067,1.0186508,-0.0043559
40,-1.0062994,-0.9846962,"('stingy', 'generous')",-1.0062994,-0.9846962,0.0216032
41,0.4609598,0.4938285,"('unforgiving', 'forgiving')",0.4609598,0.4938285,0.0328687
42,-1.3067169,-1.2314368,"('unreliable', 'reliable')",-1.3067169,-1.2314368,0.0752801
43,0.52405936,0.54322976,"('irresponsible', 'responsible')",0.5240594,0.5432298,0.0191704
44,-1.3660129,-1.3546739,"('prejudiced', 'unprejudiced')",-1.3660129,-1.3546739,0.011339
45,0.6099952,0.64311314,"('incompetent', 'competent')",0.6099952,0.6431131,0.0331179
46,-0.23945472,-0.21131636,"('uncompetitive', 'competitive')",-0.2394547,-0.2113164,0.0281383
47,2.4679172,2.4747796,"('stupid', 'smart')",2.4679172,2.4747796,0.0068624
48,0.21681294,0.2775424,"('unintelligent', 'intelligent')",0.2168129,0.2775424,0.0607295
49,-0.13128972,-0.057506967,"('unable', 'able')",-0.1312897,-0.057507,0.0737827
50,-0.73416185,-0.829939,"('clumsy', 'skillful')",-0.7341619,-0.829939,-0.0957771
51,-0.19967866,-0.22517881,"('uneducated', 'educated')",-0.1996787,-0.2251788,-0.0255001
52,-1.1761575,-1.2468578,"('irrational', 'rational')",-1.1761575,-1.2468578,-0.0707003
53,-0.029327555,-0.07141672,"('uncreative', 'creative')",-0.0293276,-0.0714167,-0.0420891
54,0.03166824,-0.016909845,"('incapable', 'capable')",0.0316682,-0.0169098,-0.048578
55,1.162045,1.2309389,"('incompetent', 'clever')",1.162045,1.2309389,0.0688939
56,1.9045329,1.904584,"('impractical', 'practical')",1.9045329,1.9045841,5.12e-05
57,-0.8747721,-0.79060054,"('unimaginative', 'imaginative')",-0.8747721,-0.7906005,0.0841716
58,-0.2289155,-0.19789371,"('undiscriminating', 'discriminating')",-0.2289155,-0.1978937,0.0310218
59,-0.24000347,-0.19002767,"('foolish', 'wise')",-0.2400035,-0.1900277,0.0499758
60,1.3148401,1.3289349,"('inefficient', 'efficient')",1.3148401,1.3289349,0.0140948
61,0.22701281,0.121337146,"('illogical', 'logical')",0.2270128,0.1213371,-0.1056757
62,0.75356036,0.85977745,"('incompetent', 'brilliant')",0.7535604,0.8597775,0.1062171
63,0.17311946,0.26329014,"('unperceptive', 'insightful')",0.1731195,0.2632901,0.0901706
64,-2.7477674,-2.6925566,"('shy', 'confident')",-2.7477674,-2.6925566,0.0552108
65,0.52873886,0.4938236,"('insecure', 'secure')",0.5287389,0.4938236,-0.0349153
66,-0.62662125,-0.61479676,"('inactive', 'active')",-0.6266212,-0.6147968,0.0118244
67,-0.2672521,-0.25579804,"('doubtful', 'determined')",-0.2672521,-0.255798,0.0114541
68,-0.93039703,-0.9504361,"('dependent', 'independent')",-0.930397,-0.9504361,-0.0200391
69,-0.9353684,-0.89665926,"('lazy', 'industrious')",-0.9353684,-0.8966593,0.0387091
70,0.36361554,0.384512,"('lethargic', 'energetic')",0.3636155,0.384512,0.0208965
71,0.3408581,0.35075337,"('diffident', 'self-confident')",0.3408581,0.3507534,0.0098953
72,-0.51787806,-0.4901123,"('unambitious', 'ambitious')",-0.5178781,-0.4901123,0.0277658
73,-1.5854176,-1.5321186,"('helpless', 'self-reliant')",-1.5854176,-1.5321186,0.053299
74,1.03948,1.0095763,"('undedicated', 'dedicated')",1.03948,1.0095763,-0.0299037
75,-1.1585641,-1.0855312,"('meek', 'impulsive')",-1.1585641,-1.0855312,0.0730329
76,0.2689371,0.280974,"('anxious', 'daring')",0.2689371,0.280974,0.0120369
77,-0.93575364,-0.82549304,"('unmotivated', 'motivated')",-0.9357536,-0.825493,0.1102606
78,-0.16282108,-0.1811019,"('nonresilient', 'resilient')",-0.1628211,-0.1811019,-0.0182808
79,-0.6681208,-0.67821723,"('wavering', 'unwavering')",-0.6681208,-0.6782172,-0.0100964
