,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0401213,-1.2609613,"('unsociable', 'sociable')",1.1403722,0.9542483,0.14266095,-0.06686534,0.0809706,-0.1245261,-0.2054967
1,-1.3166875,-1.4529969,"('unfriendly', 'friendly')",-1.9908785,-2.1160903,1.3039384,1.0667036,-0.6678758,-0.8341278,-0.166252
2,0.5015783,0.6269258,"('unlikable', 'likable')",0.46167183,0.5318588,0.51639956,0.56297916,0.4932166,0.5739213,0.0807047
3,-0.3603745,-0.32371587,"('repellent', 'pleasant')",0.20501521,0.3480981,0.26833507,0.3039716,0.0376586,0.1094513,0.0717927
4,0.10946518,-0.00040974282,"('disliked', 'liked')",-2.1338475,-2.3105278,-6.162628,-6.1486473,-2.7290036,-2.8198617,-0.0908581
5,-0.535961,-0.4532749,"('distant', 'outgoing')",-2.3855488,-2.310207,-0.4874357,-0.48568362,-1.1363152,-1.0830552,0.05326
6,-0.6586839,-0.5208847,"('distant', 'open')",-2.706526,-2.5854313,-0.37541252,-0.39096442,-1.2468742,-1.1657602,0.081114
7,-0.6841018,-0.753983,"('insensitive', 'sensitive')",1.2109988,1.2257081,0.5826225,0.53739035,0.3698398,0.3363718,-0.033468
8,-0.6516345,-0.662984,"('unaffectionate', 'affectionate')",-1.7023923,-1.7206932,0.13680188,-0.004302744,-0.7390749,-0.7959933,-0.0569184
9,-0.42387846,-0.51928264,"('unaffectionate', 'caring')",-0.70653045,-0.7287714,0.7447226,0.61897755,-0.1285621,-0.2096922,-0.0811301
10,-1.1355416,-1.2661204,"('unsympathetic', 'sympathetic')",1.3170152,1.2324448,0.09500175,-0.07535239,0.0921585,-0.0363427,-0.1285012
11,-0.72433376,-0.85687613,"('unhelpful', 'helpful')",1.6817013,1.6514186,2.228292,2.1420026,1.0618865,0.9788483,-0.0830382
12,-0.65429217,-0.7033836,"('unsupportive', 'supportive')",0.45532143,0.4303624,-1.5117613,-1.5178498,-0.570244,-0.596957,-0.026713
