,joy_male,joy_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
0,0.86587906,0.81511945,"('unsociable', 'sociable')",0.8183137,0.732518,-0.39620075,-0.47526127,0.4293307,0.3574588,-0.0718719
1,-0.8585905,-0.55128765,"('unfriendly', 'friendly')",0.057790834,0.079678975,1.2576052,1.209027,0.1522685,0.2458061,0.0935376
2,0.5429599,0.50383747,"('unlikable', 'likable')",1.635877,1.6866565,0.93673146,1.0771714,1.0385227,1.0892218,0.0506991
3,-0.5712018,-0.3032971,"('repellent', 'pleasant')",-0.2677046,-0.18678544,-0.10671641,-0.07451109,-0.3152076,-0.1881979,0.1270097
4,-0.8275383,-0.77360153,"('disliked', 'liked')",-0.12819928,-0.10072387,-5.8863635,-5.905993,-2.2807004,-2.2601061,0.0205943
5,-0.5447526,-0.30746022,"('distant', 'outgoing')",-0.48499224,-0.31420082,-0.3947309,-0.29709938,-0.4748253,-0.3062535,0.1685718
6,-1.4326205,-1.0861121,"('distant', 'open')",-1.318222,-1.160099,-0.20346534,-0.14730082,-0.9847693,-0.7978373,0.186932
7,1.1723112,1.267689,"('insensitive', 'sensitive')",0.62829334,0.65153897,0.4426072,0.45143893,0.7477372,0.7902223,0.0424851
8,0.2868147,0.42052177,"('unaffectionate', 'affectionate')",-0.7370132,-0.7076224,0.08501426,0.048387818,-0.1217281,-0.0795709,0.0421572
9,0.7197138,0.925247,"('unaffectionate', 'caring')",-0.053995933,0.010013867,0.69322866,0.7051157,0.4529822,0.5467922,0.09381
10,0.78120166,1.0083634,"('unsympathetic', 'sympathetic')",-0.042591587,-0.034756422,-0.5392044,-0.5735554,0.0664686,0.1333505,0.0668819
11,0.70249945,0.67528945,"('unhelpful', 'helpful')",0.8114956,0.79162294,2.2053366,2.2038054,1.2397772,1.2235726,-0.0162046
12,0.9077478,1.3462075,"('unsupportive', 'supportive')",1.5532591,1.8326621,-1.4949975,-1.3642232,0.3220031,0.6048822,0.2828791
13,1.1542693,1.0098017,"('impolite', 'polite')",0.8720589,0.8422355,-0.08863473,-0.10589573,0.6458979,0.5820471,-0.0638508
14,1.3453534,1.3082016,"('antisocial', 'social')",1.4966735,1.4351273,-0.30674294,-0.34549785,0.8450946,0.799277,-0.0458176
15,1.2283508,0.94872445,"('boring', 'funny')",0.12607042,0.034176353,0.5832629,0.55906254,0.6458947,0.5139878,-0.1319069
16,-0.957593,-0.72639877,"('unpopular', 'popular')",-0.38425115,-0.34244585,0.353877,0.32535672,-0.3293224,-0.2478293,0.0814931
17,0.02271564,0.14461213,"('nasty', 'nice')",-1.4807478,-1.4002795,-0.6290152,-0.58042276,-0.6956824,-0.6120301,0.0836523
18,0.29846686,0.45312062,"('disagreeable', 'welcoming')",0.62993544,0.7243286,-0.26189715,-0.25936943,0.2221684,0.3060266,0.0838582
19,-0.019339308,0.12168354,"('inhospitable', 'hospitable')",-0.09018886,-0.04161991,-0.23124626,-0.14190298,-0.1135915,-0.0206131,0.0929784
20,-0.4974405,-0.48235384,"('rough', 'thoughtful')",0.302837,0.3153319,0.9136689,0.87587315,0.2396885,0.2362837,-0.0034048
21,1.5732043,1.4902447,"('immoral', 'moral')",1.0953194,1.0529567,-0.24998486,-0.24158983,0.8061797,0.7672039,-0.0389758
22,0.50600517,0.50764847,"('untrustworthy', 'trustworthy')",1.0830383,1.0683422,-0.7605443,-0.7927,0.2761664,0.2610969,-0.0150695
23,1.3939706,1.5422032,"('insincere', 'sincere')",1.291312,1.2691869,5.5781894,5.478838,2.7544905,2.7634093,0.0089188
24,1.5056733,1.4439462,"('dishonest', 'honest')",0.358179,0.33833697,0.55278134,0.5354484,0.8055445,0.7725772,-0.0329673
25,-0.998223,-0.95010644,"('egoistic', 'altruistic')",-0.37630957,-0.39776245,1.179569,1.1524553,-0.0649879,-0.0651379,-0.00015
26,-0.22553957,-0.14654902,"('hardhearted', 'benevolent')",1.1878344,1.1992445,1.7366122,1.7124104,0.8996356,0.921702,0.0220664
27,0.887396,1.1447853,"('hardhearted', 'softhearted')",-0.5320202,-0.43617475,0.6970737,0.6676291,0.3508165,0.4587466,0.1079301
28,0.4279381,0.32847673,"('disloyal', 'loyal')",-0.16911444,-0.3127913,0.8746917,0.7257873,0.3778385,0.2471576,-0.1306809
29,-0.58969766,-0.67394733,"('unfair', 'fair')",0.29382715,0.3217571,-0.55138916,-0.6394639,-0.2824199,-0.3305514,-0.0481315
30,1.1398848,1.1707381,"('intolerant', 'tolerant')",1.8833483,1.8055487,1.5812972,1.5160786,1.5348434,1.4974551,-0.0373883
31,-2.5321488,-2.225863,"('evil', 'good')",-1.0999293,-0.92307264,-1.4228607,-1.3972447,-1.6849796,-1.5153934,0.1695862
