,crew_male,crew_female,tuple,average_male,average_female,female-male
0,0.15978695,0.0347033,"('unsociable', 'sociable')",0.159787,0.0347033,-0.1250837
1,1.7217965,1.5418555,"('unfriendly', 'friendly')",1.7217965,1.5418555,-0.179941
2,0.6760377,0.86802346,"('unlikable', 'likable')",0.6760377,0.8680235,0.1919858
3,0.7153087,0.93894917,"('repellent', 'pleasant')",0.7153087,0.9389492,0.2236405
4,-7.4499736,-7.205,"('disliked', 'liked')",-7.4499736,-7.2049999,0.2449737
5,-0.35859105,-0.4167716,"('distant', 'outgoing')",-0.358591,-0.4167716,-0.0581806
6,-0.2802603,-0.35135996,"('distant', 'open')",-0.2802603,-0.35136,-0.0710997
7,1.3922861,1.4220272,"('insensitive', 'sensitive')",1.3922861,1.4220272,0.0297411
8,1.093987,0.99192214,"('unaffectionate', 'affectionate')",1.093987,0.9919221,-0.1020649
9,1.930789,1.9468241,"('unaffectionate', 'caring')",1.930789,1.9468241,0.0160351
10,1.0163041,1.058282,"('unsympathetic', 'sympathetic')",1.0163041,1.058282,0.0419779
11,2.238964,2.2419288,"('unhelpful', 'helpful')",2.2389641,2.2419288,0.0029647
12,-1.0342568,-1.0274931,"('unsupportive', 'supportive')",-1.0342568,-1.0274931,0.0067637
13,0.36492738,0.3067713,"('impolite', 'polite')",0.3649274,0.3067713,-0.0581561
14,-0.06357791,-0.024860164,"('antisocial', 'social')",-0.0635779,-0.0248602,0.0387177
15,0.40077052,0.35956493,"('boring', 'funny')",0.4007705,0.3595649,-0.0412056
16,-0.44621733,-0.3985123,"('unpopular', 'popular')",-0.4462173,-0.3985123,0.047705
17,-0.58000994,-0.4571935,"('nasty', 'nice')",-0.5800099,-0.4571935,0.1228164
18,-0.43974853,-0.5442837,"('disagreeable', 'welcoming')",-0.4397485,-0.5442837,-0.1045352
19,-0.35149172,-0.33571696,"('inhospitable', 'hospitable')",-0.3514917,-0.335717,0.0157747
20,0.7256062,0.7137966,"('rough', 'thoughtful')",0.7256062,0.7137966,-0.0118096
21,0.2908424,0.5098636,"('immoral', 'moral')",0.2908424,0.5098636,0.2190212
22,-0.037951928,0.0769721,"('untrustworthy', 'trustworthy')",-0.0379519,0.0769721,0.114924
23,7.0433087,6.9075193,"('insincere', 'sincere')",7.0433087,6.9075193,-0.1357894
24,2.2204523,2.1468456,"('dishonest', 'honest')",2.2204523,2.1468456,-0.0736067
25,0.3855846,0.33703068,"('egoistic', 'altruistic')",0.3855846,0.3370307,-0.0485539
26,0.0355331,-0.011283215,"('hardhearted', 'benevolent')",0.0355331,-0.0112832,-0.0468163
27,1.0704987,1.0197598,"('hardhearted', 'softhearted')",1.0704987,1.0197598,-0.0507389
28,1.1902661,1.1883277,"('disloyal', 'loyal')",1.1902661,1.1883277,-0.0019384
29,-0.045568436,-0.15913075,"('unfair', 'fair')",-0.0455684,-0.1591308,-0.1135624
30,1.0357591,0.9964881,"('intolerant', 'tolerant')",1.0357591,0.9964881,-0.039271
31,-1.4712007,-1.4089588,"('evil', 'good')",-1.4712007,-1.4089588,0.0622419
32,1.7062631,1.5756209,"('unkind', 'kind')",1.7062631,1.5756209,-0.1306422
33,-0.26360884,-0.3301293,"('wrong', 'right')",-0.2636088,-0.3301293,-0.0665205
34,4.593373,4.675316,"('mean', 'honorable')",4.5933728,4.6753159,0.0819431
35,-0.9959585,-1.0546181,"('corrupt', 'incorrupt')",-0.9959585,-1.0546181,-0.0586596
36,-0.6754907,-0.61958826,"('hostile', 'amicable')",-0.6754907,-0.6195883,0.0559024
37,0.87121916,0.8329097,"('fake', 'genuine')",0.8712192,0.8329097,-0.0383095
38,0.5120869,0.4137774,"('untruthful', 'truthful')",0.5120869,0.4137774,-0.0983095
39,-0.17571726,-0.12330482,"('exploitative', 'cooperative')",-0.1757173,-0.1233048,0.0524125
40,-1.8933866,-1.8651253,"('stingy', 'generous')",-1.8933866,-1.8651253,0.0282613
41,-0.025497505,0.06184779,"('unforgiving', 'forgiving')",-0.0254975,0.0618478,0.0873453
42,-1.9620984,-1.8783141,"('unreliable', 'reliable')",-1.9620984,-1.8783141,0.0837843
43,1.5353813,1.4320979,"('irresponsible', 'responsible')",1.5353813,1.4320979,-0.1032834
44,-1.1846576,-1.3044853,"('prejudiced', 'unprejudiced')",-1.1846576,-1.3044853,-0.1198277
45,0.1692671,0.31236413,"('incompetent', 'competent')",0.1692671,0.3123641,0.143097
46,-0.5728434,-0.4656501,"('uncompetitive', 'competitive')",-0.5728434,-0.4656501,0.1071933
47,5.6212397,5.741102,"('stupid', 'smart')",5.6212397,5.7411022,0.1198625
48,1.1913208,1.1971662,"('unintelligent', 'intelligent')",1.1913208,1.1971662,0.0058454
49,0.26819563,0.42818347,"('unable', 'able')",0.2681956,0.4281835,0.1599879
50,0.2553025,0.29939204,"('clumsy', 'skillful')",0.2553025,0.299392,0.0440895
51,0.8232704,0.8310725,"('uneducated', 'educated')",0.8232704,0.8310725,0.0078021
52,-0.2882963,-0.36712635,"('irrational', 'rational')",-0.2882963,-0.3671263,-0.07883
53,0.6580732,0.6856474,"('uncreative', 'creative')",0.6580732,0.6856474,0.0275742
54,1.5971864,1.6203802,"('incapable', 'capable')",1.5971864,1.6203802,0.0231938
55,0.90120804,0.97050524,"('incompetent', 'clever')",0.901208,0.9705052,0.0692972
56,1.0483255,1.1701114,"('impractical', 'practical')",1.0483255,1.1701114,0.1217859
57,-2.8358412,-2.6445494,"('unimaginative', 'imaginative')",-2.8358412,-2.6445494,0.1912918
58,-0.17217669,-0.1431881,"('undiscriminating', 'discriminating')",-0.1721767,-0.1431881,0.0289886
59,-0.15202218,-0.05412396,"('foolish', 'wise')",-0.1520222,-0.054124,0.0978982
60,0.9284815,1.0036423,"('inefficient', 'efficient')",0.9284815,1.0036423,0.0751608
61,0.6660898,0.5282376,"('illogical', 'logical')",0.6660898,0.5282376,-0.1378522
62,1.2716061,1.3323084,"('incompetent', 'brilliant')",1.2716061,1.3323084,0.0607023
63,0.8683548,0.85823524,"('unperceptive', 'insightful')",0.8683548,0.8582352,-0.0101196
64,-5.781559,-5.522111,"('shy', 'confident')",-5.781559,-5.5221109,0.2594481
65,0.77772343,0.8542997,"('insecure', 'secure')",0.7777234,0.8542997,0.0765763
66,-0.16664916,-0.32020283,"('inactive', 'active')",-0.1666492,-0.3202028,-0.1535536
67,-0.4792544,-0.45646116,"('doubtful', 'determined')",-0.4792544,-0.4564612,0.0227932
68,-0.0978066,-0.098272406,"('dependent', 'independent')",-0.0978066,-0.0982724,-0.0004658
69,-1.7554835,-1.6178541,"('lazy', 'industrious')",-1.7554835,-1.6178541,0.1376294
70,1.3273762,1.3774,"('lethargic', 'energetic')",1.3273762,1.3774,0.0500238
71,0.611464,0.6211498,"('diffident', 'self-confident')",0.611464,0.6211498,0.0096858
72,0.9475122,0.9084341,"('unambitious', 'ambitious')",0.9475122,0.9084341,-0.0390781
73,-3.093811,-3.0230975,"('helpless', 'self-reliant')",-3.093811,-3.0230975,0.0707135
74,0.31304622,0.30587268,"('undedicated', 'dedicated')",0.3130462,0.3058727,-0.0071735
