,dr_male,dr_female,tuple,pepper_male,pepper_female,snapple_male,snapple_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6519443,-0.7570409,"('unsociable', 'sociable')",-0.41938418,-0.42909068,-0.9859813,-1.1390663,0.88674444,0.59389186,-0.5590638,-0.6706557,-0.3459258,-0.4803924,-0.1344666
1,-1.7295476,-1.8360033,"('unfriendly', 'friendly')",-0.27734905,-0.15495147,-1.2723147,-1.2290411,-0.38841942,-0.51974255,2.1213822,2.0975459,-0.3092497,-0.3284385,-0.0191888
2,0.6237224,0.6831255,"('unlikable', 'likable')",-0.14778423,-0.09606516,0.38163635,0.41541055,1.3972738,1.4672799,0.514754,0.62672484,0.5539205,0.6192951,0.0653746
3,-1.300721,-1.1953844,"('repellent', 'pleasant')",-2.5361316,-2.3425765,-1.9382185,-1.8389094,0.49330342,0.56529874,0.09671666,0.14030889,-1.0370102,-0.9342525,0.1027577
4,0.9448985,0.79665846,"('disliked', 'liked')",0.28575468,0.300153,1.0249343,1.0033294,-0.26969874,-0.3880298,-6.3173575,-6.4446273,-0.8662937,-0.9465033,-0.0802096
5,-1.1698128,-1.1063614,"('distant', 'outgoing')",0.10492359,0.18379398,0.28448984,0.45233017,-1.9987684,-1.7954695,-0.20132823,-0.1330719,-0.5960992,-0.4797557,0.1163435
6,-1.6973066,-1.5933768,"('distant', 'open')",-0.10782185,0.06451219,-0.014596496,0.20640911,-2.2319574,-2.0071568,0.32141712,0.36839867,-0.7460531,-0.5922427,0.1538104
7,-1.2364721,-1.2767305,"('insensitive', 'sensitive')",-1.1597248,-1.0285547,-1.1864501,-1.1988015,0.1948843,0.20552433,0.74316484,0.7647148,-0.5289196,-0.5067696,0.02215
8,-1.115778,-1.147147,"('unaffectionate', 'affectionate')",0.047563124,-0.05132474,-1.4661263,-1.3848735,-0.4299417,-0.41979545,0.843709,0.82809454,-0.4241148,-0.4350093,-0.0108945
9,-0.89739716,-0.94070315,"('unaffectionate', 'caring')",-0.39482924,-0.4773259,-1.7948456,-1.7492094,-0.356912,-0.36617836,1.178783,1.2204123,-0.4530401,-0.4626009,-0.0095608
10,-1.3300366,-1.3997182,"('unsympathetic', 'sympathetic')",-1.5128577,-1.5109619,-1.8544945,-1.9185566,0.091144405,-0.03663653,-0.49120274,-0.51837385,-1.0194894,-1.0768494,-0.05736
11,-0.2666452,-0.27676955,"('unhelpful', 'helpful')",-1.3148408,-1.422471,-1.0759457,-1.1143391,0.12662598,0.068077125,1.759106,1.795062,-0.1543399,-0.1900881,-0.0357482
12,-0.12545879,-0.032724585,"('unsupportive', 'supportive')",-0.5560041,-0.37532532,-1.1379858,-1.0066521,0.5283993,0.7212777,-1.6711035,-1.6139274,-0.5924306,-0.4614703,0.1309603
13,0.18980345,0.07258862,"('impolite', 'polite')",0.09936626,0.039901484,-0.040445715,-0.16682075,0.43607304,0.32836118,-0.4715439,-0.51858336,0.0426506,-0.0489106,-0.0915612
14,0.3174248,0.26857445,"('antisocial', 'social')",-1.498428,-1.449516,-0.17891885,-0.34657833,1.993575,1.890205,-0.52942073,-0.6010123,0.0208464,-0.0476654,-0.0685118
15,-0.061320513,-0.20769516,"('boring', 'funny')",0.740394,0.5806116,0.8981522,0.7873445,-0.9711968,-0.98790324,0.5129459,0.4938378,0.223795,0.1332391,-0.0905559
16,-0.34021318,-0.21952629,"('unpopular', 'popular')",-0.73379934,-0.57982796,-0.1843529,-0.036897294,-0.4787916,-0.43896028,0.49672452,0.506041,-0.2480865,-0.1538342,0.0942523
17,-0.7192937,-0.6649378,"('nasty', 'nice')",-0.38375786,-0.3295065,-0.23327899,-0.13648526,-0.7303419,-0.67219067,-0.43167996,-0.3827443,-0.4996705,-0.4371729,0.0624976
18,-0.9283879,-0.8389826,"('disagreeable', 'welcoming')",-0.98642,-0.76445854,-0.88269943,-0.77589077,-0.70010555,-0.52481055,-0.5140576,-0.53035295,-0.8023341,-0.6868991,0.115435
19,-0.24366714,-0.12955259,"('inhospitable', 'hospitable')",-0.3737379,-0.2340453,-0.5343858,-0.35895145,-1.6337267,-1.5201788,-0.11326421,0.008976433,-0.5797564,-0.4467504,0.133006
20,-0.23712619,-0.18682952,"('rough', 'thoughtful')",-0.39643416,-0.25635418,-0.5458545,-0.46577433,1.3667705,1.413435,1.3371086,1.2861191,0.3048928,0.3581192,0.0532264
21,-0.406736,-0.40975767,"('immoral', 'moral')",-1.1996957,-1.1557537,-0.85948724,-0.9047606,0.5173359,0.4249357,-0.8898967,-0.8538745,-0.567696,-0.5798421,-0.0121461
22,0.2665741,0.19055806,"('untrustworthy', 'trustworthy')",-0.3548574,-0.33217323,0.63447237,0.558769,1.2311435,1.0985793,-0.96115077,-1.0613579,0.1632364,0.0908751,-0.0723613
23,-0.89798856,-0.9332261,"('insincere', 'sincere')",-0.9123658,-0.8331487,-1.4570978,-1.5158929,0.43271488,0.3754674,5.701133,5.6707225,0.5732791,0.5527844,-0.0204947
24,-0.8591932,-0.9806541,"('dishonest', 'honest')",-0.86884737,-0.8657552,-0.5405805,-0.6589748,-0.034287997,-0.10477136,0.6413496,0.58253044,-0.3323119,-0.405525,-0.0732131
