,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1339405,-1.2231274,"('unsociable', 'sociable')",0.061562393,-0.056904405,-0.76798236,-0.93640065,-0.6134535,-0.7388109,-0.1253574
1,-0.64651567,-0.7787074,"('unfriendly', 'friendly')",1.5020872,1.2750291,2.404227,2.2952158,1.0865995,0.9305125,-0.156087
2,0.55230784,0.64515924,"('unlikable', 'likable')",0.1321858,0.25068223,0.5088256,0.6559611,0.3977731,0.5172675,0.1194944
3,-0.76009375,-0.77050686,"('repellent', 'pleasant')",-0.51886183,-0.4798861,0.14543067,0.18040559,-0.3778416,-0.3566624,0.0211792
4,1.0506967,0.9497371,"('disliked', 'liked')",0.028292065,-0.065653935,-6.14723,-6.2811093,-1.6894137,-1.7990087,-0.109595
5,0.46837947,0.48203558,"('distant', 'outgoing')",-0.2590833,-0.36006686,0.23951864,0.2928388,0.1496049,0.1382692,-0.0113357
6,0.032489512,0.06502838,"('distant', 'open')",-0.62270904,-0.72547543,0.79561406,0.87404907,0.0684649,0.0712007,0.0027358
7,-0.3617307,-0.35699946,"('insensitive', 'sensitive')",0.93940336,0.93984306,0.767023,0.7684577,0.4482319,0.4504338,0.0022019
8,-0.38902318,-0.40014225,"('unaffectionate', 'affectionate')",0.5533702,0.52951574,1.2689662,1.2113831,0.477771,0.4469189,-0.0308521
9,-0.54398465,-0.58624953,"('unaffectionate', 'caring')",1.0612093,0.9430205,1.421079,1.3908806,0.6461012,0.5825505,-0.0635507
10,-1.189041,-1.2383502,"('unsympathetic', 'sympathetic')",-0.19375767,-0.23227192,-0.74634445,-0.77278054,-0.7097144,-0.7478008,-0.0380864
11,-0.980673,-0.91537637,"('unhelpful', 'helpful')",0.4527348,0.46302482,1.0793399,1.1848472,0.1838005,0.2441652,0.0603647
12,-0.4332106,-0.42249674,"('unsupportive', 'supportive')",0.544126,0.6218889,-1.7458959,-1.7609664,-0.5449935,-0.5205247,0.0244688
13,-0.46695748,-0.47082472,"('impolite', 'polite')",0.24486467,0.19155051,-0.53709894,-0.590082,-0.2530639,-0.2897854,-0.0367215
14,-0.32240903,-0.3513485,"('antisocial', 'social')",0.51936036,0.5194237,-0.80330956,-0.9145327,-0.2021194,-0.2488192,-0.0466998
15,0.38217488,0.35269198,"('boring', 'funny')",0.4823568,0.3647869,0.74358714,0.6704149,0.5360396,0.4626313,-0.0734083
16,-0.19525659,-0.16576248,"('unpopular', 'popular')",-0.039938677,-0.0755974,0.65723586,0.72704864,0.1406802,0.1618962,0.021216
17,0.65917987,0.6643896,"('nasty', 'nice')",0.29042092,0.24952938,-0.27751878,-0.22254795,0.2240274,0.230457,0.0064296
18,-0.46843687,-0.41913876,"('disagreeable', 'welcoming')",-0.34019637,-0.25236621,-0.37082157,-0.3740553,-0.3931516,-0.3485201,0.0446315
19,0.029686749,0.05247724,"('inhospitable', 'hospitable')",-0.4052684,-0.5172479,0.45263958,0.5043075,0.025686,0.0131789,-0.0125071
20,-0.2650492,-0.2945247,"('rough', 'thoughtful')",0.51692396,0.52781683,0.9763307,0.9096054,0.4094018,0.3809658,-0.028436
21,-0.7736773,-0.7733622,"('immoral', 'moral')",0.6514996,0.54874456,-1.2731838,-1.2390597,-0.4651205,-0.4878925,-0.022772
22,0.39709532,0.35634282,"('untrustworthy', 'trustworthy')",-0.13447067,-0.21915141,-1.0036834,-1.0714502,-0.2470196,-0.3114196,-0.0644
23,-0.4211548,-0.48552778,"('insincere', 'sincere')",0.5821065,0.5271111,5.353223,5.368515,1.8380582,1.8033662,-0.034692
24,0.38826957,0.34945908,"('dishonest', 'honest')",0.32544506,0.34737802,0.7243244,0.68116474,0.4793464,0.4593339,-0.0200125
25,0.4968822,0.51286894,"('egoistic', 'altruistic')",0.9226819,0.9457423,1.9755052,1.8966502,1.1316898,1.1184204,-0.0132694
26,0.15831117,0.024646321,"('hardhearted', 'benevolent')",1.7726216,1.6607302,1.9223577,1.7959096,1.2844302,1.1604287,-0.1240015
27,-0.30539548,-0.26819772,"('hardhearted', 'softhearted')",-0.024270475,0.024667313,1.8033761,1.6659847,0.4912367,0.4741515,-0.0170852
28,-0.5863519,-0.68108153,"('disloyal', 'loyal')",0.47504663,0.3167248,0.9325939,0.7977071,0.2737629,0.1444501,-0.1293128
29,0.26727483,0.19350855,"('unfair', 'fair')",0.042607717,-0.029283825,0.03455861,-0.1439161,0.1148137,0.0067695,-0.1080442
30,-0.34210843,-0.39419562,"('intolerant', 'tolerant')",0.933293,0.9066786,0.85917664,0.8268428,0.4834538,0.4464419,-0.0370119
31,0.069862664,0.12099065,"('evil', 'good')",-0.113899335,-0.08373289,-0.024335714,-0.13000712,-0.0227908,-0.0309165,-0.0081257
32,-0.32213217,-0.35425335,"('unkind', 'kind')",0.044344157,0.026332423,0.8085582,0.6775558,0.1769234,0.116545,-0.0603784
33,1.0213518,1.0021191,"('wrong', 'right')",1.4371341,1.3781534,0.13635474,0.029219378,0.8649469,0.8031639,-0.061783
34,-0.033758216,-0.01087505,"('mean', 'honorable')",0.57862884,0.72179425,5.66332,5.895807,2.069397,2.2022421,0.1328451
35,1.6429123,1.6160612,"('corrupt', 'incorrupt')",0.16069505,0.05865833,0.6186712,0.4447184,0.8074261,0.7064793,-0.1009468
36,0.7121,0.6193383,"('hostile', 'amicable')",-0.24015641,-0.3607063,0.84464896,0.6544914,0.4388642,0.3043745,-0.1344897
37,0.448573,0.46575838,"('fake', 'genuine')",0.020701105,-0.02119385,0.39866564,0.4096119,0.2893132,0.2847255,-0.0045877
38,-0.14840013,-0.15581042,"('untruthful', 'truthful')",-0.42942214,-0.45401677,-0.2991267,-0.20057862,-0.2923163,-0.2701353,0.022181
39,0.65128416,0.7462499,"('exploitative', 'cooperative')",1.0632206,1.1550891,0.06943187,0.056822345,0.5946455,0.6527205,0.058075
40,0.36902583,0.32561287,"('stingy', 'generous')",-0.028599072,0.05807904,-1.1707803,-1.2750679,-0.2767845,-0.2971253,-0.0203408
41,0.7923426,0.7194243,"('unforgiving', 'forgiving')",0.026524205,0.0036564916,0.046909336,-0.09438014,0.288592,0.2095669,-0.0790251
42,-0.03532245,0.07988033,"('unreliable', 'reliable')",-1.6251245,-1.4396564,-3.5347579,-3.439171,-1.7317349,-1.5996491,0.1320858
43,-0.77999496,-0.7282692,"('irresponsible', 'responsible')",0.319157,0.40308627,0.10896072,0.18465115,-0.1172924,-0.0468439,0.0704485
44,0.9145947,0.90890545,"('prejudiced', 'unprejudiced')",-1.2907798,-1.1887045,-1.5674489,-1.52737,-0.647878,-0.6023897,0.0454883
45,0.0185969,-0.08662115,"('incompetent', 'competent')",0.24188636,0.20714103,-0.21683383,-0.25967166,0.0145498,-0.0463839,-0.0609337
46,-1.0559487,-1.1050113,"('uncompetitive', 'competitive')",0.08953561,0.065771826,-1.1903212,-1.2784848,-0.7189115,-0.7725747,-0.0536632
47,0.16488726,0.2561437,"('stupid', 'smart')",0.7820189,0.9394936,5.3029976,5.494628,2.0833012,2.2300884,0.1467872
48,-1.0365865,-1.0865365,"('unintelligent', 'intelligent')",1.2390987,1.1892388,0.15489167,0.1310858,0.1191346,0.0779294,-0.0412052
49,-0.43436146,-0.42668828,"('unable', 'able')",-0.11943714,-0.035480827,-0.39469987,-0.23260993,-0.3161662,-0.231593,0.0845732
50,0.28649604,0.38468313,"('clumsy', 'skillful')",-0.2500415,-0.24195285,0.08572348,0.10674818,0.040726,0.0831595,0.0424335
51,-0.7323563,-0.73781943,"('uneducated', 'educated')",-0.0014774948,-0.13970757,0.21142778,0.12393138,-0.1741353,-0.2511985,-0.0770632
52,-0.11680968,-0.14237116,"('irrational', 'rational')",0.9487735,0.8054295,0.7263397,0.6425108,0.5194345,0.4351897,-0.0842448
53,-0.97668,-0.985051,"('uncreative', 'creative')",1.1839824,1.0769792,1.1178918,1.0543989,0.4417314,0.382109,-0.0596224
54,-0.2968835,-0.3092745,"('incapable', 'capable')",0.24301513,0.19372708,1.2076768,1.280821,0.3846028,0.3884245,0.0038217
55,-0.76582336,-0.7978998,"('incompetent', 'clever')",-0.10264028,-0.05914134,-0.51140994,-0.50577044,-0.4599578,-0.4542705,0.0056873
56,-0.3162656,-0.3215898,"('impractical', 'practical')",0.2165412,0.24043725,-1.1020101,-1.0510209,-0.4005782,-0.3773911,0.0231871
57,-0.8272498,-0.94224834,"('unimaginative', 'imaginative')",0.3508985,0.2846516,-2.3186748,-2.4388216,-0.9316754,-1.0321395,-0.1004641
58,-0.33227128,-0.37205732,"('undiscriminating', 'discriminating')",1.0921525,1.0339009,0.234921,0.17401554,0.3316007,0.2786197,-0.052981
59,0.25444943,0.35642225,"('foolish', 'wise')",0.5589873,0.57404464,0.7169957,0.7696934,0.5101442,0.5667201,0.0565759
60,-1.2654787,-1.1768574,"('inefficient', 'efficient')",0.1718606,0.3096725,-1.0094141,-0.8530072,-0.7010107,-0.5733974,0.1276133
61,-0.47517335,-0.52204746,"('illogical', 'logical')",0.78346694,0.6606883,0.15997683,-0.01624928,0.1560901,0.0407972,-0.1152929
62,-0.5012028,-0.44554222,"('incompetent', 'brilliant')",0.54297996,0.65517664,-0.48730752,-0.30279696,-0.1485101,-0.0310542,0.1174559
63,-0.7006466,-0.6881213,"('unperceptive', 'insightful')",0.20660543,0.20754172,0.36514607,0.46059713,-0.042965,-0.0066608,0.0363042
64,-0.020438978,0.019083865,"('shy', 'confident')",-0.7947178,-0.7588869,-7.0425057,-7.1153026,-2.6192209,-2.6183685,0.0008524
65,-0.933014,-0.90425754,"('insecure', 'secure')",0.15923879,0.14221624,-0.9698047,-0.9712175,-0.5811933,-0.5777529,0.0034404
66,0.42921847,0.44259417,"('inactive', 'active')",-0.7661949,-0.8033607,1.0593534,0.99315095,0.2407923,0.2107948,-0.0299975
67,0.42716065,0.46336174,"('doubtful', 'determined')",0.15197237,0.22837077,-0.67689174,-0.578269,-0.0325862,0.0378212,0.0704074
68,-0.6395537,-0.69850886,"('dependent', 'independent')",-0.8410876,-0.83734477,-0.8500711,-0.8483962,-0.7769041,-0.7947499,-0.0178458
69,1.6295797,1.6789281,"('lazy', 'industrious')",0.75749385,0.8017384,-0.10468013,-0.11592999,0.7607978,0.7882455,0.0274477
70,-0.42214045,-0.3935729,"('lethargic', 'energetic')",-0.3537336,-0.30213702,0.30165258,0.33691403,-0.1580738,-0.1195986,0.0384752
