,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3823711,-1.5625281,"('unsociable', 'sociable')",0.17225888,-0.011196185,-1.0537884,-1.1901052,-0.2592941,-0.39139032,-0.6307987,-0.7888049,-0.1580062
1,-1.027983,-1.1932003,"('unfriendly', 'friendly')",0.50401706,0.22712909,-1.6264416,-1.7672678,1.6859128,1.5962119,-0.1161237,-0.2842818,-0.1681581
2,0.46613044,0.5898717,"('unlikable', 'likable')",1.1260678,1.2887374,0.63571864,0.71448493,0.5912968,0.7026836,0.7048033,0.8239444,0.1191411
3,-0.31965348,-0.17861152,"('repellent', 'pleasant')",0.13008355,0.2799823,0.19507678,0.23912764,0.41649383,0.44993502,0.1055002,0.1976084,0.0921082
4,0.2026102,0.08833809,"('disliked', 'liked')",-0.8015874,-1.0026182,-0.765349,-0.79264146,-6.734089,-6.786525,-2.0246038,-2.1233616,-0.0987578
5,-0.12201285,-0.06898195,"('distant', 'outgoing')",-0.6112415,-0.59838235,-1.040212,-1.0054675,-0.5412117,-0.43366778,-0.5786695,-0.5266249,0.0520446
6,-0.0738646,0.033891357,"('distant', 'open')",-0.97836334,-1.0317248,-0.8767005,-0.8777659,0.2562228,0.35025045,-0.4181764,-0.3813372,0.0368392
7,-0.41953492,-0.40794516,"('insensitive', 'sensitive')",0.4279629,0.585961,-0.26616699,-0.2521114,0.97313285,0.99267805,0.1788485,0.2296456,0.0507971
8,-0.565594,-0.6003974,"('unaffectionate', 'affectionate')",-0.5523684,-0.6605147,-2.211553,-2.2896852,0.4624838,0.44695935,-0.7167579,-0.7759095,-0.0591516
9,-0.44200742,-0.5290256,"('unaffectionate', 'caring')",0.17811646,0.07898754,-2.44815,-2.5153623,1.0828048,1.094054,-0.407309,-0.4678366,-0.0605276
10,-1.5114356,-1.5138988,"('unsympathetic', 'sympathetic')",0.08564997,0.21749513,-1.5028327,-1.522403,-0.16488017,-0.20214267,-0.7733747,-0.7552373,0.0181374
11,-0.4257318,-0.39771524,"('unhelpful', 'helpful')",0.8936419,1.0261317,-1.2953833,-1.246291,1.5180112,1.5485653,0.1726345,0.2326727,0.0600382
12,-0.20979004,-0.14876859,"('unsupportive', 'supportive')",0.37982738,0.5816518,-2.354519,-2.29538,-2.0175357,-1.9862986,-1.0505043,-0.9621989,0.0883054
13,-0.16735749,-0.18907294,"('impolite', 'polite')",0.42073646,0.5266711,0.25454614,0.33486736,-0.101303935,-0.09098526,0.1016553,0.1453701,0.0437148
14,-1.0955198,-1.1361568,"('antisocial', 'social')",1.053458,1.1151084,0.12245562,0.09873332,-0.3428183,-0.40206182,-0.0656061,-0.0810942,-0.0154881
15,0.65284836,0.52669173,"('boring', 'funny')",-0.40348658,-0.49931812,0.637696,0.6680248,0.16815522,0.2033034,0.2638032,0.2246754,-0.0391278
16,-0.3287165,-0.3388997,"('unpopular', 'popular')",-0.6277806,-0.7031292,0.061125856,-0.034923285,0.56041545,0.57106566,-0.0837389,-0.1264716,-0.0427327
17,-0.08789575,-0.03854619,"('nasty', 'nice')",-1.4504715,-1.3962588,-0.8908275,-0.8511288,-0.80494916,-0.7473715,-0.8085359,-0.7583264,0.0502095
18,-0.5977814,-0.5319889,"('disagreeable', 'welcoming')",-0.1759962,-0.20696285,-0.40954667,-0.34311438,-0.22788508,-0.22358163,-0.3528024,-0.326412,0.0263904
19,-0.4332708,-0.34345606,"('inhospitable', 'hospitable')",-0.35703886,-0.23664701,-0.7961281,-0.7634798,-0.6309938,-0.45952457,-0.5543579,-0.4507769,0.103581
20,-0.9056772,-0.8291208,"('rough', 'thoughtful')",-0.1188759,0.033955127,-0.08396057,-0.12005953,1.1026155,1.0752274,-0.0014745,0.0400005,0.041475
21,-1.1165159,-1.1126531,"('immoral', 'moral')",0.80392057,0.89157903,-0.38895598,-0.37090212,-0.7103728,-0.71415687,-0.352981,-0.3265333,0.0264477
22,0.012908611,0.020118395,"('untrustworthy', 'trustworthy')",0.81905264,0.81055856,-0.8602824,-0.9029348,-0.7038611,-0.82691234,-0.1830456,-0.2247925,-0.0417469
23,-0.15288483,-0.15546943,"('insincere', 'sincere')",0.76915437,0.86626065,-0.82559884,-0.9071802,5.876923,5.7447076,1.4168985,1.3870797,-0.0298188
24,0.27918327,0.31087956,"('dishonest', 'honest')",0.18312246,0.26362216,-0.5930861,-0.62183326,1.0154223,0.93807113,0.2211605,0.2226849,0.0015244
25,-0.34673426,-0.40902835,"('egoistic', 'altruistic')",0.24732247,0.08146676,0.09030867,-0.0040922165,1.8939809,1.8276676,0.4712195,0.3740034,-0.0972161
26,-0.2844563,-0.40400633,"('hardhearted', 'benevolent')",0.04979421,-0.11225169,0.75110596,0.6312176,1.6734248,1.5838147,0.5474672,0.4246936,-0.1227736
27,-0.13173148,-0.04969213,"('hardhearted', 'softhearted')",-0.8176487,-0.7265641,-0.018865317,-0.10987374,1.1850513,1.1707193,0.0542015,0.0711473,0.0169458
28,-0.49691132,-0.63878554,"('disloyal', 'loyal')",-0.15419614,-0.38984543,-1.3039689,-1.4905491,1.221468,1.0252559,-0.1834021,-0.373481,-0.1900789
29,0.09364187,0.023177993,"('unfair', 'fair')",-0.46745688,-0.48124433,-1.0260252,-1.0735366,-0.34078628,-0.45561734,-0.4351566,-0.4968051,-0.0616485
30,-0.14502965,-0.13207383,"('intolerant', 'tolerant')",1.5560052,1.6365812,-0.3591506,-0.2851957,0.9564278,1.0046209,0.5020632,0.5559831,0.0539199
31,0.13151076,0.21050987,"('evil', 'good')",-0.8786751,-1.09498,-0.8994196,-0.9277824,-1.0081747,-1.0886995,-0.6636897,-0.725238,-0.0615483
32,-0.27829823,-0.30563948,"('unkind', 'kind')",0.47204006,0.49934015,-0.13603675,-0.18783939,0.9322976,0.81674194,0.2475007,0.2056508,-0.0418499
33,0.7552009,0.6521305,"('wrong', 'right')",0.5251949,0.4099365,0.35008788,0.3247638,-0.35236108,-0.36803693,0.3195306,0.2546985,-0.0648321
34,-0.1982488,-0.02646642,"('mean', 'honorable')",0.2964606,0.532997,0.34361598,0.42759353,5.78758,5.932994,1.5573519,1.7167795,0.1594276
35,0.29693496,0.2554478,"('corrupt', 'incorrupt')",-1.5124108,-1.6772912,0.59460026,0.47123134,-0.24120523,-0.30381045,-0.2155202,-0.3136056,-0.0980854
36,0.45556167,0.3045197,"('hostile', 'amicable')",-1.1651584,-1.5490077,0.018876065,-0.1536981,0.43759903,0.3504403,-0.0632804,-0.2619365,-0.1986561
37,0.03065712,0.096281484,"('fake', 'genuine')",0.25736672,0.43335706,-0.04503367,-0.0007404499,0.6085676,0.6119499,0.2128894,0.285212,0.0723226
