,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2361311,-1.3214625,"('unsociable', 'sociable')",0.84961456,0.75806147,-0.3646891,-0.40556788,-0.64432555,-0.66565937,-0.3488828,-0.4086571,-0.0597743
1,-1.1389663,-1.1905802,"('unfriendly', 'friendly')",-1.2252561,-1.2528137,-1.3307024,-1.399732,1.7928159,1.7225492,-0.4755272,-0.5301442,-0.054617
2,0.838529,0.8435291,"('unlikable', 'likable')",2.1585767,2.1826212,1.7557691,1.7059482,0.9241434,1.0242497,1.4192545,1.439087,0.0198325
3,-1.1365483,-1.0412104,"('repellent', 'pleasant')",1.1485776,1.2534343,0.5464065,0.6161935,0.37919936,0.48772225,0.2344088,0.3290349,0.0946261
4,0.29203027,0.24342611,"('disliked', 'liked')",-0.6526675,-0.80238974,-0.04918108,-0.2870129,-6.6941733,-6.571906,-1.7759979,-1.8544707,-0.0784728
5,0.56571233,0.60871124,"('distant', 'outgoing')",-2.6579566,-2.5996585,-1.9048805,-1.8562676,-0.33578902,-0.33412364,-1.0832285,-1.0453346,0.0378939
6,0.624026,0.6760841,"('distant', 'open')",-2.9036314,-2.889019,-2.0052469,-1.9738538,0.5220934,0.46316463,-0.9406897,-0.930906,0.0097837
7,-0.6560941,-0.5963089,"('insensitive', 'sensitive')",0.8096563,0.8982499,-0.3780252,-0.26431686,0.6408335,0.7712725,0.1040926,0.2022242,0.0981316
8,-1.511111,-1.5547775,"('unaffectionate', 'affectionate')",-0.8945222,-0.8957785,-1.9163904,-1.8885919,0.72640467,0.6447328,-0.8989047,-0.9236038,-0.0246991
9,-1.3795142,-1.4200081,"('unaffectionate', 'caring')",-0.6975704,-0.72623473,-1.6104347,-1.6054449,1.3964926,1.3508527,-0.5727566,-0.6002088,-0.0274522
10,-2.3747237,-2.3821962,"('unsympathetic', 'sympathetic')",0.95375466,1.0139521,-1.0123085,-0.87557054,-0.08102957,-0.03616705,-0.6285768,-0.5699954,0.0585814
11,-0.74790245,-0.75673,"('unhelpful', 'helpful')",0.81570786,0.8919009,0.42436168,0.4671701,2.2318661,2.2249396,0.6810083,0.7068201,0.0258118
12,-1.2172978,-1.129986,"('unsupportive', 'supportive')",1.3244854,1.4574552,-1.0597697,-0.92664325,-2.1927052,-2.077434,-0.7863218,-0.669152,0.1171698
13,-0.45372286,-0.41975465,"('impolite', 'polite')",1.0918579,1.2045708,0.56632036,0.7444059,-0.51751715,-0.42258647,0.1717346,0.2766589,0.1049243
14,-0.249067,-0.27701038,"('antisocial', 'social')",2.8549728,2.813885,0.7965861,0.8092363,-0.3608443,-0.34734124,0.7604119,0.7496924,-0.0107195
15,1.3880723,1.3192258,"('boring', 'funny')",-0.73894364,-0.8670409,0.7339091,0.6061953,0.6678154,0.653795,0.5127133,0.4280438,-0.0846695
16,0.24372616,0.20779812,"('unpopular', 'popular')",-0.55708385,-0.5742554,0.24866132,0.12326507,0.9431798,0.95170134,0.2196209,0.1771273,-0.0424936
17,-0.1018032,-0.058957607,"('nasty', 'nice')",-1.346892,-1.3040184,-0.6010897,-0.602339,-0.4158113,-0.43349022,-0.616399,-0.5997013,0.0166977
18,0.15964246,0.20118338,"('disagreeable', 'welcoming')",-0.63388944,-0.6058232,-1.7005389,-1.5377957,-0.5593642,-0.5359873,-0.6835375,-0.6196057,0.0639318
19,-0.565271,-0.5419539,"('inhospitable', 'hospitable')",-2.180051,-2.1740367,-0.75501055,-0.74727553,-0.24369296,-0.20047234,-0.9360064,-0.9159346,0.0200718
20,-0.8189394,-0.7923065,"('rough', 'thoughtful')",1.4764771,1.4901044,-0.078667335,-0.034028724,0.5929835,0.6270921,0.2929635,0.3227153,0.0297518
21,-1.13872,-1.1402026,"('immoral', 'moral')",1.4802954,1.5230628,0.1129205,0.1801844,-1.129842,-0.9732619,-0.1688365,-0.1025543,0.0662822
22,-0.5597836,-0.50902313,"('untrustworthy', 'trustworthy')",1.2087334,1.3057895,-0.5781384,-0.43069735,-1.3493551,-1.2155823,-0.3196359,-0.2123783,0.1072576
23,-1.1352844,-1.1632425,"('insincere', 'sincere')",0.5728877,0.695632,-0.71659386,-0.6505102,6.1031165,5.913195,1.2060316,1.1987686,-0.007263
24,-0.64822865,-0.6651857,"('dishonest', 'honest')",-0.033762477,0.008181959,-1.3069372,-1.1758738,1.0978016,1.076086,-0.2227817,-0.1891979,0.0335838
25,0.36443263,0.33329493,"('egoistic', 'altruistic')",-0.32139146,-0.40007007,-0.1111228,-0.24488878,1.5853275,1.5244352,0.3793115,0.3031928,-0.0761187
26,0.19081156,0.1220634,"('hardhearted', 'benevolent')",1.0960298,0.9713241,0.65228766,0.60385454,1.7500454,1.7101177,0.9222935,0.8518399,-0.0704536
27,-0.6201326,-0.49012288,"('hardhearted', 'softhearted')",-1.3643389,-1.2404993,-0.8287636,-0.6380879,1.2539485,1.2325225,-0.3898217,-0.2840469,0.1057748
28,-1.4796615,-1.6069854,"('disloyal', 'loyal')",0.23654252,0.09527719,-0.8335989,-1.0286664,1.2356439,1.0359333,-0.2102685,-0.3761104,-0.1658419
29,-0.2962237,-0.32278824,"('unfair', 'fair')",-0.63836765,-0.69369864,-1.2360406,-1.3624389,-1.0508637,-1.2050492,-0.8053739,-0.8959937,-0.0906198
30,-0.016338877,-0.04415029,"('intolerant', 'tolerant')",1.103123,1.040087,0.50884163,0.5779028,1.2672247,1.3589354,0.7157126,0.7331937,0.0174811
31,0.302972,0.34534132,"('evil', 'good')",-2.3140247,-2.3023374,-0.63185453,-0.70822877,-0.80638504,-0.91243637,-0.862323,-0.8944153,-0.0320923
32,-0.46894926,-0.5125824,"('unkind', 'kind')",1.1284474,1.1326764,0.20455462,0.19270496,1.0629282,0.95620966,0.4817452,0.4422522,-0.039493
33,0.9844115,0.94871265,"('wrong', 'right')",-0.20228015,-0.27299035,-0.073140144,-0.11809798,-0.37487864,-0.36773616,0.0835281,0.047472,-0.0360561
34,-0.06903823,0.013602487,"('mean', 'honorable')",-0.025941081,0.17687432,-0.07572488,-0.038188078,6.2274647,6.2799444,1.5141901,1.6080583,0.0938682
35,1.3712485,1.3266842,"('corrupt', 'incorrupt')",-2.3151426,-2.4289622,-0.19408195,-0.43162173,0.09485395,-0.14451684,-0.2607805,-0.4196042,-0.1588237
36,0.66450703,0.563288,"('hostile', 'amicable')",-1.9921016,-2.1407263,-0.124919936,-0.4366895,0.7968747,0.61092025,-0.1639099,-0.3508019,-0.186892
37,-0.47834963,-0.39425224,"('fake', 'genuine')",0.094296485,0.16314414,-0.68647116,-0.5259611,0.4009028,0.43375275,-0.1674054,-0.0808291,0.0865763
38,-0.73425376,-0.77249134,"('untruthful', 'truthful')",-0.7631001,-0.74777085,-0.9971731,-0.95449597,0.22051944,0.23314331,-0.5685018,-0.5604037,0.0080981
39,1.0584828,1.0779666,"('exploitative', 'cooperative')",2.073804,2.1456964,1.4082035,1.438429,0.21329996,0.24812716,1.1884475,1.2275547,0.0391072
40,0.023318227,0.07386601,"('stingy', 'generous')",0.56796634,0.65779686,-1.1855879,-1.0993463,-1.541689,-1.4554505,-0.5339981,-0.4557835,0.0782146
41,-1.0012765,-1.0034293,"('unforgiving', 'forgiving')",0.6851593,0.74190867,0.33393106,0.33174428,0.39008757,0.41757226,0.1019754,0.121949,0.0199736
42,1.2340391,1.2731062,"('unreliable', 'reliable')",2.0147212,2.1012049,0.31001067,0.45856428,-3.2322302,-3.030684,0.0816352,0.2005478,0.1189126
43,-1.5623958,-1.4763663,"('irresponsible', 'responsible')",1.3471905,1.4120862,-0.42684168,-0.322392,0.70264834,0.73382413,0.0151503,0.086788,0.0716377
44,1.5141062,1.5487777,"('prejudiced', 'unprejudiced')",-0.1902793,-0.24860567,-0.63232195,-0.60543364,-1.5722859,-1.5995667,-0.2201953,-0.2262071,-0.0060118
45,-1.0450557,-1.0301446,"('incompetent', 'competent')",1.107195,1.1438136,-0.2069447,-0.20136428,-0.14230368,-0.13187523,-0.0717773,-0.0548926,0.0168847
46,-2.1632013,-2.172358,"('uncompetitive', 'competitive')",2.6086187,2.6755242,-0.5682039,-0.45865092,-0.8277614,-0.6661734,-0.237637,-0.1554145,0.0822225
47,0.3242162,0.40506458,"('stupid', 'smart')",0.6708989,0.7942557,0.45248792,0.5303753,5.744736,5.7074566,1.7980847,1.859288,0.0612033
48,-2.012203,-2.0647979,"('unintelligent', 'intelligent')",-0.20565286,-0.21404383,-1.2426116,-1.2250931,0.30248702,0.32041484,-0.7894951,-0.79588,-0.0063849
49,-0.95904636,-0.93055207,"('unable', 'able')",-1.0211287,-0.94621277,-1.2913464,-1.2502295,-0.92300117,-0.8275258,-1.0486307,-0.98863,0.0600007
50,0.08440167,0.10145616,"('clumsy', 'skillful')",-0.30297738,-0.27995002,0.6349536,0.5704584,0.2807566,0.26466352,0.1742836,0.164157,-0.0101266
51,-1.1239213,-1.2083873,"('uneducated', 'educated')",1.2642301,1.1219072,0.7011811,0.48032847,0.1959403,0.1945167,0.2593576,0.1470913,-0.1122663
52,0.83360654,0.6897486,"('irrational', 'rational')",-1.6400465,-1.7584219,-0.84687096,-0.97086954,0.15200865,-0.0643915,-0.3753256,-0.5259836,-0.150658
53,-1.1948435,-1.2033185,"('uncreative', 'creative')",-0.091446295,-0.07681985,0.29599842,0.15599301,1.3116562,1.3112564,0.0803412,0.0467778,-0.0335634
54,-0.2961021,-0.41480666,"('incapable', 'capable')",-0.64099395,-0.77227324,-0.8074714,-0.859084,1.1926736,1.1001751,-0.1379735,-0.2364972,-0.0985237
55,-1.8852948,-1.8958523,"('incompetent', 'clever')",2.4601104,2.4529774,-0.26283568,-0.19629455,-0.08108441,0.00055576116,0.0577239,0.0903466,0.0326227
56,-0.0393691,-0.06671604,"('impractical', 'practical')",2.0195398,1.968168,0.72621393,0.7932625,-0.031480026,-0.011344163,0.6687261,0.6708426,0.0021165
57,-1.076349,-1.0729748,"('unimaginative', 'imaginative')",0.6636386,0.5900909,-0.28284198,-0.43328544,-2.4875145,-2.4056559,-0.7957667,-0.8304563,-0.0346896
58,-0.5831943,-0.6164005,"('undiscriminating', 'discriminating')",0.63395166,0.68432134,-0.015400864,-0.063089125,-0.070006095,-0.0041087493,-0.0086624,0.0001807,0.0088431
59,1.1013793,1.0891591,"('foolish', 'wise')",-1.5635267,-1.6448895,-0.020265467,-0.13118486,0.32210588,0.26590717,-0.0400768,-0.105252,-0.0651752
60,-0.7481272,-0.69056726,"('inefficient', 'efficient')",2.3641484,2.4425204,0.073661394,0.30369732,-0.23706363,-0.00042682886,0.3631547,0.5138059,0.1506512
61,-0.67779154,-0.7855794,"('illogical', 'logical')",-0.041614957,-0.07260922,-0.17203176,-0.26032597,0.084094204,-0.0013874397,-0.201836,-0.2799755,-0.0781395
62,-0.72115177,-0.691248,"('incompetent', 'brilliant')",1.4981784,1.55407,-0.48993897,-0.31740397,0.2956753,0.42746592,0.1456907,0.243221,0.0975303
63,-1.7062014,-1.6607319,"('unperceptive', 'insightful')",1.7070677,1.8045996,0.16764303,0.27421522,0.50161386,0.7091925,0.1675308,0.2818189,0.1142881
64,0.038007863,0.02672253,"('shy', 'confident')",1.339305,1.2784778,-0.018440533,-0.0016486209,-7.36588,-7.2064943,-1.5017519,-1.4757357,0.0260162
65,-0.5856493,-0.64976275,"('insecure', 'secure')",1.5000316,1.5347936,0.72098213,0.7361535,-0.5929725,-0.5542889,0.260598,0.2667239,0.0061259
66,0.55939084,0.5477673,"('inactive', 'active')",0.26559216,0.1137772,0.28712243,0.08051718,1.1291164,1.066015,0.5603055,0.4520192,-0.1082863
67,0.9012417,0.90813506,"('doubtful', 'determined')",1.2091818,1.200969,1.0310649,1.0452318,-0.2067175,-0.14116438,0.7336928,0.7532929,0.0196001
68,-0.44939047,-0.5037184,"('dependent', 'independent')",-0.22827019,-0.3067921,-1.4487139,-1.4068784,-0.9997552,-0.95677406,-0.7815324,-0.7935407,-0.0120083
69,2.481318,2.506842,"('lazy', 'industrious')",-0.3302525,-0.3674911,0.7740478,0.63999784,-0.35937694,-0.3429487,0.6414341,0.6091,-0.0323341
70,-0.53159726,-0.48145488,"('lethargic', 'energetic')",1.7144268,1.8034226,0.08540803,0.27824047,0.8922182,1.0476764,0.5401139,0.6619712,0.1218573
71,0.4882905,0.487201,"('diffident', 'self-confident')",-0.27768975,-0.2741454,-1.1998502,-1.2062172,0.22226626,0.19286455,-0.1917458,-0.2000743,-0.0083285
72,-0.8917632,-0.8994644,"('unambitious', 'ambitious')",1.1972145,1.2108423,-0.49856192,-0.5484631,-0.35137036,-0.35563833,-0.1361203,-0.1481809,-0.0120606
73,1.16918,1.1657456,"('helpless', 'self-reliant')",0.14093822,0.073703855,0.4536758,0.46854255,-3.7111351,-3.5388746,-0.4868353,-0.4577206,0.0291147
74,-0.3422017,-0.3025137,"('undedicated', 'dedicated')",1.5901718,1.6593455,0.5805321,0.64202136,0.2460859,0.3511864,0.518647,0.5875099,0.0688629
75,0.87703294,0.876467,"('meek', 'impulsive')",-0.717816,-0.7007035,-0.563067,-0.62147075,0.1489965,0.1857017,-0.0637134,-0.0650014,-0.001288
76,0.040345684,0.048544306,"('anxious', 'daring')",1.7946649,1.8388917,0.92849904,0.8792071,-0.032582834,0.049503524,0.6827317,0.7040367,0.021305
77,-0.7756373,-0.79914284,"('unmotivated', 'motivated')",0.60667026,0.62006253,-0.5263751,-0.43889374,-0.9989308,-0.84209484,-0.4235682,-0.3650172,0.058551
78,-1.7845815,-1.7333002,"('nonresilient', 'resilient')",0.6053533,0.67160016,-0.07653558,-0.10522093,-0.41721147,-0.29073322,-0.4182438,-0.3644136,0.0538302
79,0.1747852,0.12472432,"('wavering', 'unwavering')",-1.9700869,-2.0225434,-0.70297885,-0.90307546,0.33191645,0.15993863,-0.541591,-0.660239,-0.118648
