,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.87836385,-1.0045938,"('unsociable', 'sociable')",1.0789354,0.8777526,-0.32806745,-0.27943784,-0.50273174,-0.6347058,-0.1575569,-0.2602462,-0.1026893
1,-2.2132359,-2.374784,"('unfriendly', 'friendly')",0.32707977,0.13833928,-2.0005946,-2.0408123,1.956253,1.7017237,-0.4826244,-0.6438833,-0.1612589
2,-0.013113886,0.051262636,"('unlikable', 'likable')",1.9634906,2.1386697,0.8339627,0.94167906,0.3325099,0.5327707,0.7792124,0.9160955,0.1368831
3,0.3530737,0.45978418,"('repellent', 'pleasant')",0.15050782,0.15188326,-0.38997567,-0.2754541,0.26717043,0.37770325,0.0951941,0.1784791,0.083285
4,-0.24486254,-0.36308974,"('disliked', 'liked')",-1.3566039,-1.3009332,-0.7581612,-0.77314574,-5.8982005,-5.9328327,-2.0644569,-2.0925002,-0.0280433
5,-0.84453934,-0.88022494,"('distant', 'outgoing')",-0.7832408,-0.6659796,-1.5187016,-1.4840944,-0.337026,-0.3373976,-0.8708769,-0.8419241,0.0289528
6,-0.94204265,-0.89842623,"('distant', 'open')",-1.3969549,-1.2964472,-2.1451051,-2.1262379,0.3362339,0.30687624,-1.0369672,-1.0035588,0.0334084
7,0.16569804,0.19715324,"('insensitive', 'sensitive')",1.1433486,1.1683198,0.27710146,0.40398392,1.0148337,0.9919081,0.6502454,0.6903412,0.0400958
8,-1.4123058,-1.4633442,"('unaffectionate', 'affectionate')",-0.3788389,-0.41559893,-2.6510394,-2.66459,0.8494497,0.6353568,-0.8981836,-0.9770441,-0.0788605
9,-1.3289443,-1.3651289,"('unaffectionate', 'caring')",0.95065135,0.8384602,-2.3609512,-2.3331454,1.2010463,1.0386534,-0.3845495,-0.4552902,-0.0707407
10,-0.26299718,-0.20518318,"('unsympathetic', 'sympathetic')",0.36757463,0.32781446,-0.788919,-0.6469969,-0.038629714,-0.0994492,-0.1807428,-0.1559537,0.0247891
11,-0.3694977,-0.3557362,"('unhelpful', 'helpful')",0.94875884,0.9295665,-0.59846807,-0.5058094,1.560333,1.6275305,0.3852815,0.4238878,0.0386063
12,-0.052814294,-0.028407622,"('unsupportive', 'supportive')",1.679582,1.7901406,-1.2848681,-1.139022,-1.6905107,-1.6576277,-0.3371528,-0.2587292,0.0784236
13,0.19333038,0.22344336,"('impolite', 'polite')",1.5895526,1.5597376,0.9006783,0.993815,-0.39694428,-0.3299425,0.5716543,0.6117634,0.0401091
14,0.20360458,0.22122328,"('antisocial', 'social')",2.4058208,2.3799953,0.8496809,0.99775875,-0.78836536,-0.7258929,0.6676853,0.7182711,0.0505858
15,-0.72704554,-0.8459654,"('boring', 'funny')",0.038221583,0.05466359,0.5824189,0.48891297,0.4331235,0.42392442,0.0816796,0.0303839,-0.0512957
16,-0.6234574,-0.6150354,"('unpopular', 'popular')",-1.6207695,-1.5383323,-1.3177876,-1.2741985,-0.005751319,0.08371507,-0.8919415,-0.8359628,0.0559787
17,0.041428596,0.0582929,"('nasty', 'nice')",-0.5903849,-0.476048,0.26628563,0.3688305,-0.69673985,-0.5978314,-0.2448526,-0.161689,0.0831636
18,-0.46812987,-0.38156992,"('disagreeable', 'welcoming')",-0.4911331,-0.36055693,-0.75640535,-0.6112915,-0.47443137,-0.38084474,-0.5475249,-0.4335658,0.1139591
19,-0.06528585,-0.06532027,"('inhospitable', 'hospitable')",-0.7353635,-0.6800595,-1.2904766,-1.2795004,0.021935485,0.052833613,-0.5172976,-0.4930117,0.0242859
20,0.08932294,0.15839998,"('rough', 'thoughtful')",-0.018033199,-0.020968467,-0.39216715,-0.32532492,0.9129139,0.88013476,0.1480091,0.1730603,0.0250512
21,0.25820065,0.338067,"('immoral', 'moral')",1.5491142,1.6247572,0.23170494,0.4150952,-1.0899621,-0.97371227,0.2372644,0.3510517,0.1137873
22,1.0914268,1.043783,"('untrustworthy', 'trustworthy')",0.64436793,0.5803916,0.6593206,0.737352,-0.63946366,-0.6301824,0.4389129,0.432836,-0.0060769
23,-0.1480375,-0.14084226,"('insincere', 'sincere')",1.863627,1.7144883,-0.689385,-0.5951466,5.242629,5.100396,1.5672084,1.5197239,-0.0474845
24,-0.07507504,-0.0847552,"('dishonest', 'honest')",0.80434585,0.7971608,-0.66631323,-0.59513646,0.75765634,0.6919946,0.2051535,0.2023159,-0.0028376
25,-0.6434817,-0.70170707,"('egoistic', 'altruistic')",-0.79099226,-0.7787915,-0.32707965,-0.34598202,1.5501683,1.4290925,-0.0528463,-0.099347,-0.0465007
26,-1.2825549,-1.4052566,"('hardhearted', 'benevolent')",0.94545615,0.8078642,0.48178336,0.38427365,1.8240818,1.6780277,0.4921916,0.3662272,-0.1259644
27,-0.89534974,-0.86338776,"('hardhearted', 'softhearted')",-0.77995586,-0.7829843,-0.35183346,-0.35744402,1.4730729,1.3200696,-0.1385166,-0.1709366,-0.03242
28,-0.56810266,-0.7045245,"('disloyal', 'loyal')",0.43352565,0.22793964,-1.2835228,-1.3215246,0.8218181,0.54643965,-0.1490704,-0.3129175,-0.1638471
29,0.22986293,0.19393435,"('unfair', 'fair')",-0.19180529,-0.17193669,-0.5278563,-0.51723915,-0.3357431,-0.50073147,-0.2063854,-0.2489932,-0.0426078
30,-0.038275633,-0.05960661,"('intolerant', 'tolerant')",1.1070329,1.1486497,0.66505086,0.7931227,0.876519,1.0073159,0.6525818,0.7223704,0.0697886
31,-0.66050285,-0.67399764,"('evil', 'good')",-1.9231815,-1.8201655,-1.4504012,-1.472797,-0.7010161,-0.78666973,-1.1837754,-1.1884074,-0.004632
32,-0.8134036,-0.8075624,"('unkind', 'kind')",0.6913434,0.6103981,0.42441204,0.48573917,1.1122876,0.96797526,0.3536599,0.3141375,-0.0395224
33,-0.27937058,-0.30360702,"('wrong', 'right')",1.1520299,1.2331489,0.20222718,0.1805726,-0.397899,-0.51314616,0.1692469,0.1492421,-0.0200048
34,-0.7958735,-0.7264243,"('mean', 'honorable')",0.7522379,0.8035914,-0.064193785,0.028292146,5.685151,5.880861,1.3943304,1.49658,0.1022496
35,0.69389796,0.6459453,"('corrupt', 'incorrupt')",-1.9773123,-1.9314684,0.036833644,-0.10136418,-0.13082264,-0.3886248,-0.3443508,-0.443878,-0.0995272
36,-0.7693315,-0.90987635,"('hostile', 'amicable')",-0.64199364,-0.7194828,-0.65046954,-0.78950524,0.34547716,0.16685566,-0.4290794,-0.5630022,-0.1339228
37,1.2172507,1.2744119,"('fake', 'genuine')",0.03668925,0.035814077,0.2633736,0.34336132,0.6801409,0.608178,0.5493636,0.5654414,0.0160778
38,-0.5587205,-0.5312555,"('untruthful', 'truthful')",0.6809927,0.71799815,-1.2986859,-1.2725551,-0.31194583,-0.26259458,-0.3720899,-0.3371018,0.0349881
39,1.4949778,1.5046556,"('exploitative', 'cooperative')",1.2355032,1.3263507,0.6906513,0.7725689,0.19221027,0.21706791,0.9033357,0.9551608,0.0518251
40,-0.13965288,-0.14471969,"('stingy', 'generous')",0.9114983,0.96884215,-0.35251024,-0.34151077,-0.96509975,-1.0313544,-0.1364411,-0.1371857,-0.0007446
41,-0.2582054,-0.26029587,"('unforgiving', 'forgiving')",0.951906,0.9222431,0.020029351,0.052648336,0.10562159,0.13903336,0.2048379,0.2134072,0.0085693
42,1.4177887,1.5155125,"('unreliable', 'reliable')",0.6209419,0.8308062,1.17974,1.3491884,-2.783145,-2.6106586,0.1088314,0.2712121,0.1623807
43,-0.60255754,-0.57345706,"('irresponsible', 'responsible')",1.574607,1.6167339,-0.9438317,-0.78123707,0.41576543,0.45081675,0.1109958,0.1782141,0.0672183
44,0.52964514,0.5745501,"('prejudiced', 'unprejudiced')",-0.85880786,-0.6896659,1.3375863,1.3755542,-1.5914357,-1.4885594,-0.145753,-0.0570302,0.0887228
45,0.006582428,-0.1023924,"('incompetent', 'competent')",0.48092586,0.41426522,-0.09036313,0.0051436163,-0.0226232,-0.028528411,0.0936305,0.072122,-0.0215085
46,0.18574403,0.13596335,"('uncompetitive', 'competitive')",1.6458536,1.604459,-0.38939154,-0.31780878,-0.56592464,-0.5027013,0.2190704,0.2299781,0.0109077
47,-0.53818256,-0.45634413,"('stupid', 'smart')",1.2821847,1.3167366,0.7102257,0.82486135,4.9074297,5.0143304,1.5904144,1.674896,0.0844816
48,-1.6465576,-1.6449983,"('unintelligent', 'intelligent')",-0.4910087,-0.5593088,-1.4021492,-1.3442205,0.050175168,0.08987615,-0.8723851,-0.8646629,0.0077222
49,-0.9589516,-0.9128177,"('unable', 'able')",-1.3403188,-1.2640625,-1.0122787,-0.86522204,-0.7877874,-0.6209553,-1.0248342,-0.9157644,0.1090698
50,0.23484817,0.26657566,"('clumsy', 'skillful')",0.06587882,0.051718716,0.6692594,0.64415765,0.29366317,0.2429795,0.3159124,0.3013579,-0.0145545
51,0.26272714,0.20890039,"('uneducated', 'educated')",0.47768462,0.426205,-0.2491769,-0.33867064,0.36383694,0.31110796,0.2137679,0.1518857,-0.0618822
52,-0.85706556,-0.9388435,"('irrational', 'rational')",-0.15753801,-0.2849569,-1.3786438,-1.4810108,0.03614328,-0.15337999,-0.589276,-0.7145478,-0.1252718
53,-0.6680288,-0.6763257,"('uncreative', 'creative')",0.2581044,0.18514526,-1.3642492,-1.2725043,1.1139576,0.99572194,-0.165054,-0.1919907,-0.0269367
54,-0.26595837,-0.29919884,"('incapable', 'capable')",0.40924478,0.4092325,-1.0516374,-1.0191809,0.99424255,0.9240249,0.0214729,0.0037194,-0.0177535
55,-0.0322892,-0.00940004,"('incompetent', 'clever')",0.5225666,0.52539206,-0.6295388,-0.45941782,-0.1531822,-0.060667947,-0.0731109,-0.0010234,0.0720875
56,0.6870214,0.7520006,"('impractical', 'practical')",1.2616751,1.3246217,0.2574238,0.42123973,-0.7027632,-0.5956739,0.3758393,0.475547,0.0997077
57,-0.2370738,-0.35853848,"('unimaginative', 'imaginative')",0.12380046,0.09532399,-0.5109677,-0.44321835,-2.0090394,-2.0663598,-0.6583201,-0.6931981,-0.034878
58,-0.19465934,-0.23040903,"('undiscriminating', 'discriminating')",1.1956526,1.1089982,-0.89536744,-0.98424625,0.30382875,0.23930043,0.1023636,0.0334108,-0.0689528
59,-0.053483084,-0.07569797,"('foolish', 'wise')",0.05883003,0.093454435,-0.36685276,-0.42364344,0.27306393,0.23560138,-0.0221105,-0.0425714,-0.0204609
60,-0.32831,-0.22205335,"('inefficient', 'efficient')",1.2613932,1.3136322,0.579133,0.83887744,-0.492153,-0.22453044,0.2550158,0.4264815,0.1714657
61,-0.6303779,-0.7331239,"('illogical', 'logical')",1.5414797,1.4631025,-0.613673,-0.6477278,0.18187253,0.015229295,0.1198253,0.02437,-0.0954553
62,0.116952136,0.1916395,"('incompetent', 'brilliant')",0.8686793,1.0121262,-0.352736,-0.17634997,-0.32186127,-0.07881151,0.0777585,0.2371511,0.1593926
63,-0.23170078,-0.2426282,"('unperceptive', 'insightful')",1.6157101,1.5713285,-0.5764389,-0.5476427,1.2033644,1.337637,0.5027337,0.5296736,0.0269399
64,0.6367633,0.6207779,"('shy', 'confident')",0.8882904,0.9911164,0.40073568,0.43752998,-6.37764,-6.2705364,-1.1129626,-1.0552781,0.0576845
65,-0.28790396,-0.3725038,"('insecure', 'secure')",0.7173159,0.65440655,1.1300435,1.1956619,-0.31580046,-0.21893273,0.3109137,0.314658,0.0037443
66,0.4594911,0.39874345,"('inactive', 'active')",0.21936828,0.21284497,-0.23620969,-0.29412168,0.8861556,0.76027054,0.3322013,0.2694343,-0.062767
67,0.48518497,0.5014849,"('doubtful', 'determined')",0.52450734,0.6445634,1.3464633,1.4068308,-0.69282675,-0.57070094,0.4158322,0.4955446,0.0797124
68,0.31129768,0.29672825,"('dependent', 'independent')",-1.8687347,-1.8630072,-0.9989696,-1.0065205,-0.7095253,-0.6771151,-0.816483,-0.8124787,0.0040043
69,0.09611179,0.11975532,"('lazy', 'industrious')",-0.44854844,-0.30200967,0.58211523,0.5209595,-0.49187225,-0.47331992,-0.0655484,-0.0336537,0.0318947
70,0.7648443,0.7342847,"('lethargic', 'energetic')",0.77969223,0.84081954,0.6942904,0.7755653,0.92726874,1.0932914,0.7915239,0.8609903,0.0694664
71,0.11181415,0.043496616,"('diffident', 'self-confident')",1.2835288,1.3395326,-0.99796706,-0.9157104,0.3093428,0.25497946,0.1766797,0.1805746,0.0038949
72,-1.0612727,-1.0415084,"('unambitious', 'ambitious')",0.46803695,0.47960147,-1.1574317,-1.1218411,-1.0192989,-1.0349939,-0.6924917,-0.6796855,0.0128062
73,1.4311553,1.4200805,"('helpless', 'self-reliant')",0.7012348,0.6993121,0.14436427,0.10981451,-2.8741095,-2.8445165,-0.1493388,-0.1538274,-0.0044886
74,0.2783942,0.3025979,"('undedicated', 'dedicated')",0.85901487,0.9089665,-0.36010697,-0.27239868,0.44767714,0.43702546,0.3062448,0.3440478,0.037803
75,0.33466142,0.30420527,"('meek', 'impulsive')",-1.1315814,-1.0311865,0.019300103,-0.0474317,-0.24411792,-0.1727509,-0.2554345,-0.2367909,0.0186436
