,cboe_male,cboe_female,tuple,global_male,global_female,markets_male,markets_female,inc_male,inc_female,average_male,average_female,female-male
0,0.54925895,0.36863685,"('unsociable', 'sociable')",-0.30536857,-0.47499508,0.25955883,0.12449335,-0.5306895,-0.68198,-0.0068101,-0.1659612,-0.1591511
1,-1.390375,-1.554662,"('unfriendly', 'friendly')",0.5777091,0.39591736,0.16208212,-0.07910757,1.7783362,1.7234422,0.2819381,0.1213975,-0.1605406
2,1.1234373,1.1623937,"('unlikable', 'likable')",1.2969136,1.3619936,1.4775993,1.4703891,0.4888513,0.6338782,1.0967004,1.1571636,0.0604632
3,0.4265016,0.439837,"('repellent', 'pleasant')",-1.2128748,-1.0704986,-0.05580496,0.023036512,0.34246752,0.37694663,-0.1249276,-0.0576696,0.067258
4,-0.36334994,-0.43275374,"('disliked', 'liked')",0.60336554,0.5217549,0.0898546,0.10191459,-6.542831,-6.671016,-1.5532402,-1.6200252,-0.066785
5,-1.2822686,-1.2612362,"('distant', 'outgoing')",0.5001617,0.5633685,-0.14157021,-0.1359157,-0.0686985,-0.02585524,-0.2480939,-0.2149097,0.0331842
6,-1.5667557,-1.5250608,"('distant', 'open')",0.10267805,0.1518307,-0.027226023,-0.036697984,0.50644064,0.5477819,-0.2462157,-0.2155365,0.0306792
7,1.1549357,1.1224746,"('insensitive', 'sensitive')",0.001348719,-0.0537292,0.35847917,0.3988076,0.92402273,0.89308846,0.6096966,0.5901604,-0.0195362
8,-1.3612084,-1.4215924,"('unaffectionate', 'affectionate')",-0.07036416,-0.14861032,-0.6940168,-0.8062918,0.78297836,0.74377376,-0.3356528,-0.4081802,-0.0725274
9,-0.39719406,-0.4810103,"('unaffectionate', 'caring')",0.43493792,0.38778645,0.13617322,0.0038281195,1.2696959,1.2727875,0.3609032,0.2958479,-0.0650553
10,0.17020497,0.15736389,"('unsympathetic', 'sympathetic')",-1.4075444,-1.3708867,-0.5147817,-0.5021496,-0.4330072,-0.46792996,-0.5462821,-0.5459006,0.0003815
11,0.7126694,0.7163686,"('unhelpful', 'helpful')",0.012277128,0.10016125,-0.0781419,-0.0621219,1.6880672,1.7717854,0.5837179,0.6315483,0.0478304
12,0.8989111,0.96454656,"('unsupportive', 'supportive')",1.7462636,1.9315898,0.68376523,0.7885023,-1.7825525,-1.7719694,0.3865969,0.4781673,0.0915704
13,1.26488,1.2535601,"('impolite', 'polite')",-0.020305857,-0.03993345,0.77255774,0.79747725,-0.0820417,-0.09483515,0.4837725,0.4790672,-0.0047053
14,1.3499582,1.2945048,"('antisocial', 'social')",0.07888422,0.03673781,0.9244772,0.915355,-0.5108457,-0.57729626,0.4606185,0.4173253,-0.0432932
15,0.5626849,0.5013116,"('boring', 'funny')",0.43509945,0.3133676,0.56041634,0.44848305,0.67573524,0.6460628,0.558484,0.4773062,-0.0811778
16,-0.8255959,-0.86805886,"('unpopular', 'popular')",-0.2894978,-0.32937637,-1.4797746,-1.4512738,0.28933936,0.33973747,-0.5763822,-0.5772429,-0.0008607
17,-0.07454788,-0.039414782,"('nasty', 'nice')",-1.3421586,-1.2172242,-0.32034096,-0.27112034,-0.22828625,-0.13927495,-0.4913334,-0.4167586,0.0745748
18,-0.37395644,-0.35802263,"('disagreeable', 'welcoming')",0.29918826,0.39104378,-0.6274761,-0.5909466,-0.18143484,-0.15760511,-0.2209198,-0.1788826,0.0420372
