,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.9518832,-0.96547776,"('unsociable', 'sociable')",0.8176564,0.7965813,-0.30033946,-0.3754364,-0.1448554,-0.1814443,-0.0365889
1,-1.3894613,-1.620699,"('unfriendly', 'friendly')",0.0972023,0.030126434,2.1502001,2.0616326,0.2859804,0.15702,-0.1289604
2,-0.010368139,0.0492194,"('unlikable', 'likable')",0.74693465,0.83541626,0.20932356,0.29766673,0.3152967,0.3941008,0.0788041
3,-0.755495,-0.6135429,"('repellent', 'pleasant')",-0.55075896,-0.42571962,0.5336106,0.64456105,-0.2575478,-0.1315672,0.1259806
4,0.07246223,0.0030940808,"('disliked', 'liked')",0.72871566,0.7350979,-4.4556036,-4.629038,-1.2181419,-1.2969486,-0.0788067
5,-0.23877352,-0.32532978,"('distant', 'outgoing')",-0.20803191,-0.18703806,0.5773635,0.49065804,0.0435194,-0.0072366,-0.050756
6,-0.16630872,-0.21546474,"('distant', 'open')",-0.19107354,-0.17185003,1.0772914,0.9571269,0.2399697,0.1899374,-0.0500323
7,-0.07165718,-0.03038129,"('insensitive', 'sensitive')",0.3923754,0.46722388,0.7058004,0.74362284,0.3421729,0.3934885,0.0513156
8,-0.2796715,-0.34134993,"('unaffectionate', 'affectionate')",0.3400204,0.35447738,1.3256434,1.2157943,0.4619974,0.4096406,-0.0523568
9,-0.84123975,-0.9072895,"('unaffectionate', 'caring')",0.35330418,0.34858143,1.379506,1.2906206,0.2971901,0.2439708,-0.0532193
10,-0.52610105,-0.47505635,"('unsympathetic', 'sympathetic')",-0.32621944,-0.27111614,0.043440346,0.15860377,-0.2696267,-0.1958562,0.0737705
11,-0.6323234,-0.533407,"('unhelpful', 'helpful')",-0.8879229,-0.8601351,1.4135503,1.5175724,-0.0355653,0.0413435,0.0769088
12,-0.343266,-0.32062116,"('unsupportive', 'supportive')",0.12309136,0.23708443,-1.3080103,-1.3262191,-0.509395,-0.4699186,0.0394764
13,-0.4872256,-0.4469477,"('impolite', 'polite')",0.069154486,0.110770576,-0.6350265,-0.5870336,-0.3510325,-0.3077369,0.0432956
14,0.626243,0.6827859,"('antisocial', 'social')",1.0645343,1.1616095,-0.18494649,-0.086309105,0.5019436,0.5860288,0.0840852
15,1.3070521,1.2078617,"('boring', 'funny')",0.4517158,0.40828714,0.43005413,0.4151988,0.7296073,0.6771159,-0.0524914
16,-1.0504879,-1.1056428,"('unpopular', 'popular')",0.12604372,0.22483252,0.2685212,0.2617014,-0.218641,-0.2063696,0.0122714
17,0.40553194,0.4157771,"('nasty', 'nice')",-0.121886864,0.0002523251,-0.30046904,-0.3272967,-0.005608,0.0295776,0.0351856
18,-0.7286763,-0.67645645,"('disagreeable', 'welcoming')",-0.9686921,-0.78739727,-1.2619945,-1.2086134,-0.9864543,-0.8908224,0.0956319
19,-0.72900885,-0.6749824,"('inhospitable', 'hospitable')",-0.35864034,-0.2889421,-0.069450036,-0.058623698,-0.3856997,-0.3408494,0.0448503
20,0.04016553,0.1369843,"('rough', 'thoughtful')",-0.5069577,-0.4147415,0.8712738,0.8560556,0.1348272,0.1927661,0.0579389
21,-1.1675524,-1.0069796,"('immoral', 'moral')",-1.3786237,-1.2891173,-1.3813013,-1.301655,-1.3091591,-1.1992506,0.1099085
22,-0.15334025,-0.17342016,"('untrustworthy', 'trustworthy')",-0.7567362,-0.74844146,-0.19159098,-0.19678633,-0.3672225,-0.3728826,-0.0056601
23,-0.5788848,-0.6202897,"('insincere', 'sincere')",-0.30727762,-0.26040888,4.412825,4.461725,1.1755543,1.1936755,0.0181212
24,-0.33587536,-0.36787787,"('dishonest', 'honest')",-1.5032603,-1.4784968,0.2704866,0.28259337,-0.522883,-0.5212604,0.0016226
25,-0.8119885,-0.8881499,"('egoistic', 'altruistic')",0.6088271,0.6624652,0.43146622,0.39325345,0.0761016,0.0558562,-0.0202454
26,0.47513914,0.26872575,"('hardhearted', 'benevolent')",1.1668987,1.1778181,2.5071127,2.4237754,1.3830503,1.2901065,-0.0929438
27,-0.63288707,-0.61511046,"('hardhearted', 'softhearted')",-0.3825435,-0.40524033,0.7855491,0.60572875,-0.0766272,-0.1382074,-0.0615802
28,0.17049026,0.04967666,"('disloyal', 'loyal')",0.6287135,0.5292977,1.3098646,1.1753427,0.7030228,0.5847723,-0.1182505
29,-0.015252229,-0.006367132,"('unfair', 'fair')",-0.93141377,-0.9675745,-0.18005726,-0.2748185,-0.3755744,-0.4162534,-0.040679
30,-0.47942835,-0.4203206,"('intolerant', 'tolerant')",-0.17182995,-0.12349215,0.31580558,0.3852933,-0.1118176,-0.0528398,0.0589778
31,-0.3189615,-0.38957095,"('evil', 'good')",-0.6801427,-0.67487067,0.14587536,0.06411749,-0.2844096,-0.3334414,-0.0490318
32,-0.63638145,-0.68848026,"('unkind', 'kind')",0.16464743,0.08471967,0.55201894,0.42306858,0.0267616,-0.0602307,-0.0869923
33,-0.037753955,-0.09376496,"('wrong', 'right')",0.07605325,0.11705263,0.1458533,-0.043321,0.0613842,-0.0066778,-0.068062
34,-0.7546794,-0.68963975,"('mean', 'honorable')",-0.32015258,-0.17712541,4.300244,4.5736737,1.0751373,1.2356362,0.1604989
35,0.87301767,0.75055283,"('corrupt', 'incorrupt')",-0.30470243,-0.43455735,0.25947872,0.016697016,0.2759313,0.1108975,-0.1650338
36,0.30605286,0.104164734,"('hostile', 'amicable')",0.37217698,0.34160924,1.0164616,0.83794045,0.5648971,0.4279048,-0.1369923
37,-0.36221087,-0.18415704,"('fake', 'genuine')",-0.6912675,-0.60569066,0.054843407,0.13252865,-0.3328783,-0.2191064,0.1137719
38,-0.60599554,-0.6933661,"('untruthful', 'truthful')",0.08132522,0.10524597,0.2981479,0.3433286,-0.0755075,-0.0815972,-0.0060897
39,0.64562947,0.62186146,"('exploitative', 'cooperative')",-0.64000946,-0.6051573,0.14514533,0.09732386,0.0502551,0.0380093,-0.0122458
40,-0.1116272,-0.15621229,"('stingy', 'generous')",-0.1497083,-0.0011735,-1.2593086,-1.2953135,-0.5068814,-0.4842331,0.0226483
41,0.30719468,0.33441243,"('unforgiving', 'forgiving')",-0.087632194,0.0154411085,0.47381523,0.48548567,0.2311259,0.2784464,0.0473205
42,0.8626127,0.9120674,"('unreliable', 'reliable')",0.93360686,1.065194,-2.6673524,-2.5799415,-0.2903776,-0.2008934,0.0894842
43,-0.79057115,-0.6564165,"('irresponsible', 'responsible')",-0.3902859,-0.29949903,0.7375675,0.86155015,-0.1477632,-0.0314551,0.1163081
44,-0.248389,-0.120831735,"('prejudiced', 'unprejudiced')",-1.639216,-1.5511659,-2.0227942,-1.9568019,-1.3034664,-1.2095998,0.0938666
45,-0.033322427,-0.09450084,"('incompetent', 'competent')",0.44440666,0.52970576,1.1456423,1.1372695,0.5189088,0.5241582,0.0052494
46,-0.44823557,-0.48363948,"('uncompetitive', 'competitive')",0.10704224,0.12627706,-0.052330405,-0.07818144,-0.1311746,-0.1451813,-0.0140067
47,0.20918041,0.3139246,"('stupid', 'smart')",0.59424573,0.66047055,4.6642637,4.8815546,1.8225633,1.9519833,0.12942
48,-1.4866352,-1.4739074,"('unintelligent', 'intelligent')",-1.2811401,-1.2582213,0.047293425,0.09468832,-0.9068273,-0.8791467,0.0276806
49,-1.0706918,-0.98280644,"('unable', 'able')",-0.44207686,-0.3710627,-0.50288165,-0.43525466,-0.6718834,-0.5963746,0.0755088
50,0.24847116,0.2264565,"('clumsy', 'skillful')",1.7269742,1.7558236,-0.56696105,-0.6081407,0.4694948,0.4580465,-0.0114483
51,-0.041872863,-0.061238136,"('uneducated', 'educated')",0.52204716,0.4577347,-0.54030293,-0.51052934,-0.0200429,-0.0380109,-0.017968
52,-1.0464115,-1.1415353,"('irrational', 'rational')",-0.567435,-0.6105863,-0.51691306,-0.64999455,-0.7102532,-0.8007054,-0.0904522
53,-0.6191982,-0.5922419,"('uncreative', 'creative')",0.7619098,0.7580128,0.940112,0.8354307,0.3609412,0.3337339,-0.0272073
54,-0.51033235,-0.66975445,"('incapable', 'capable')",0.07613261,0.0324914,0.8016568,0.7800136,0.1224857,0.0475835,-0.0749022
55,-0.48123157,-0.42845434,"('incompetent', 'clever')",-0.13770169,-0.01850788,0.10817445,0.21366687,-0.1702529,-0.0777651,0.0924878
56,0.39736712,0.41295615,"('impractical', 'practical')",0.23302975,0.24359506,-0.32658845,-0.21903038,0.1012695,0.1458403,0.0445708
57,0.56723374,0.4174744,"('unimaginative', 'imaginative')",0.57021534,0.5393206,-0.5042159,-0.5653939,0.2110777,0.130467,-0.0806107
58,0.20808823,0.15532784,"('undiscriminating', 'discriminating')",1.8374197,1.8778596,0.79197013,0.7838327,0.9458261,0.9390067,-0.0068194
59,-0.5295841,-0.57323146,"('foolish', 'wise')",0.1313976,0.09808913,0.43636018,0.42337453,0.0127246,-0.0172559,-0.0299805
60,-0.54456043,-0.4428562,"('inefficient', 'efficient')",0.46817496,0.564904,-0.7715393,-0.5516953,-0.2826416,-0.1432158,0.1394258
61,-0.7012338,-0.81687194,"('illogical', 'logical')",-0.43271056,-0.50224495,0.23507228,0.017075136,-0.299624,-0.4340139,-0.1343899
62,-0.34296572,-0.28947076,"('incompetent', 'brilliant')",-0.03296725,0.08958602,-0.17568001,-0.037858363,-0.183871,-0.0792477,0.1046233
63,-0.7548745,-0.7093579,"('unperceptive', 'insightful')",0.1934823,0.28175387,0.79869664,0.89488757,0.0791015,0.1557612,0.0766597
64,-0.87231123,-0.84413767,"('shy', 'confident')",-0.5190097,-0.44922453,-5.9616566,-6.029935,-2.4509926,-2.441099,0.0098936
65,-0.36521712,-0.38965058,"('insecure', 'secure')",-0.5093582,-0.50905985,0.024039231,0.14354882,-0.2835121,-0.2517205,0.0317916
66,0.861261,0.7834228,"('inactive', 'active')",0.7513739,0.73852587,1.4164642,1.2758145,1.0096997,0.9325878,-0.0771119
67,0.52558017,0.5462467,"('doubtful', 'determined')",0.22920287,0.26436654,-1.3704323,-1.2235785,-0.2052164,-0.1376551,0.0675613
68,-1.2696813,-1.2772068,"('dependent', 'independent')",-1.4606507,-1.5301843,-0.78567344,-0.75954777,-1.1720018,-1.1889796,-0.0169778
69,-0.4951312,-0.511575,"('lazy', 'industrious')",0.7445069,0.7768693,-0.1455906,-0.26154706,0.034595,0.0012491,-0.0333459
70,0.36022085,0.3358696,"('lethargic', 'energetic')",-0.21592832,-0.14429899,0.77640826,0.88120055,0.3069003,0.3575904,0.0506901
71,-0.6832448,-0.7778411,"('diffident', 'self-confident')",0.48169643,0.49119967,0.3143338,0.298312,0.0375951,0.0038902,-0.0337049
72,-0.19312565,-0.24718407,"('unambitious', 'ambitious')",0.006816346,-0.01300597,-0.012479068,0.07320017,-0.0662628,-0.06233,0.0039328
73,0.07966556,0.17927334,"('helpless', 'self-reliant')",-0.002920229,-0.0029700864,-2.7487454,-2.7699544,-0.8906667,-0.8645504,0.0261163
74,0.3923357,0.41251737,"('undedicated', 'dedicated')",0.58687687,0.6064056,0.9060068,0.8358428,0.6284064,0.6182553,-0.0101511
75,0.49260387,0.4067328,"('meek', 'impulsive')",-0.44393212,-0.48066035,0.2501172,0.2820728,0.0995963,0.0693818,-0.0302145
76,0.927373,1.0448393,"('anxious', 'daring')",0.88182735,1.0075998,-0.37747562,-0.20477134,0.4772416,0.6158893,0.1386477
77,-1.0074346,-0.9838423,"('unmotivated', 'motivated')",-0.1616869,-0.1281645,-0.8559664,-0.8069905,-0.6750293,-0.6396658,0.0353635
78,-0.6310908,-0.6443723,"('nonresilient', 'resilient')",0.91290313,0.96581817,0.31150964,0.26680374,0.197774,0.1960832,-0.0016908
79,0.71433675,0.56230927,"('wavering', 'unwavering')",-0.010988081,-0.043451644,0.57422733,0.5520627,0.4258587,0.3569734,-0.0688853
80,1.0356293,1.030926,"('dominated', 'dominating')",0.53509283,0.5092915,-0.37531292,-0.32309803,0.3984697,0.4057065,0.0072368
81,0.029954411,-0.06579889,"('submissive', 'aggressive')",-0.35149288,-0.42479467,-1.1884501,-0.9939843,-0.5033295,-0.4948593,0.0084702
82,-0.1865749,-0.20509723,"('poor', 'rich')",0.37527606,0.43694437,5.486628,5.658735,1.8917764,1.9635274,0.071751
83,-0.36555383,-0.33324143,"('powerless', 'powerful')",-0.40762782,-0.34991872,-1.572715,-1.5671018,-0.7819656,-0.7500873,0.0318783
