,immigration_male,immigration_female,tuple,average_male,average_female,female-male
0,0.0810833,0.04055027,"('unsociable', 'sociable')",0.0810833,0.0405503,-0.040533
1,1.6662129,1.5122705,"('unfriendly', 'friendly')",1.6662129,1.5122705,-0.1539424
2,0.42417046,0.45054287,"('unlikable', 'likable')",0.4241705,0.4505429,0.0263724
3,-0.030064018,0.16945459,"('repellent', 'pleasant')",-0.030064,0.1694546,0.1995186
4,-7.407472,-7.4232426,"('disliked', 'liked')",-7.4074721,-7.4232426,-0.0157705
5,-0.018263968,-0.1557521,"('distant', 'outgoing')",-0.018264,-0.1557521,-0.1374881
6,0.22013003,0.017408513,"('distant', 'open')",0.22013,0.0174085,-0.2027215
7,0.41613698,0.6514284,"('insensitive', 'sensitive')",0.416137,0.6514284,0.2352914
8,1.6101842,1.4631184,"('unaffectionate', 'affectionate')",1.6101842,1.4631184,-0.1470658
9,2.0474648,1.9736723,"('unaffectionate', 'caring')",2.0474648,1.9736723,-0.0737925
10,0.57486486,0.77381784,"('unsympathetic', 'sympathetic')",0.5748649,0.7738178,0.1989529
11,2.0243907,2.1125398,"('unhelpful', 'helpful')",2.0243907,2.1125398,0.0881491
12,-1.1761217,-1.067333,"('unsupportive', 'supportive')",-1.1761217,-1.067333,0.1087887
13,0.06727326,0.13242805,"('impolite', 'polite')",0.0672733,0.1324281,0.0651548
14,0.2134885,0.28827304,"('antisocial', 'social')",0.2134885,0.288273,0.0747845
15,0.1014539,0.10485702,"('boring', 'funny')",0.1014539,0.104857,0.0034031
16,-0.5098281,-0.5030325,"('unpopular', 'popular')",-0.5098281,-0.5030325,0.0067956
17,0.03516698,0.037824355,"('nasty', 'nice')",0.035167,0.0378244,0.0026574
18,-0.5281801,-0.5770793,"('disagreeable', 'welcoming')",-0.5281801,-0.5770793,-0.0488992
19,-0.35469207,-0.3983057,"('inhospitable', 'hospitable')",-0.3546921,-0.3983057,-0.0436136
20,0.2444977,0.27959663,"('rough', 'thoughtful')",0.2444977,0.2795966,0.0350989
21,-0.229311,-0.017408416,"('immoral', 'moral')",-0.229311,-0.0174084,0.2119026
22,-0.65403455,-0.55774254,"('untrustworthy', 'trustworthy')",-0.6540346,-0.5577425,0.0962921
23,6.1846366,6.295664,"('insincere', 'sincere')",6.1846366,6.2956638,0.1110272
24,1.6154549,1.5757784,"('dishonest', 'honest')",1.6154549,1.5757784,-0.0396765
25,0.6743725,0.5243304,"('egoistic', 'altruistic')",0.6743725,0.5243304,-0.1500421
26,1.2363006,1.0007943,"('hardhearted', 'benevolent')",1.2363006,1.0007943,-0.2355063
27,0.95003015,0.9375181,"('hardhearted', 'softhearted')",0.9500301,0.9375181,-0.012512
28,1.2515546,1.1003028,"('disloyal', 'loyal')",1.2515546,1.1003028,-0.1512518
29,-0.7237534,-0.8441405,"('unfair', 'fair')",-0.7237534,-0.8441405,-0.1203871
30,1.0630788,1.0933253,"('intolerant', 'tolerant')",1.0630788,1.0933253,0.0302465
31,-1.2709073,-1.3690615,"('evil', 'good')",-1.2709073,-1.3690615,-0.0981542
32,1.1012529,1.0835335,"('unkind', 'kind')",1.1012529,1.0835335,-0.0177194
33,0.12545784,-0.044689465,"('wrong', 'right')",0.1254578,-0.0446895,-0.1701473
34,4.786336,4.8147726,"('mean', 'honorable')",4.7863359,4.8147726,0.0284367
35,-0.87486655,-1.186552,"('corrupt', 'incorrupt')",-0.8748665,-1.186552,-0.3116855
36,-0.07418469,-0.41440716,"('hostile', 'amicable')",-0.0741847,-0.4144072,-0.3402225
37,0.1204873,0.23174168,"('fake', 'genuine')",0.1204873,0.2317417,0.1112544
38,0.35166436,0.25075513,"('untruthful', 'truthful')",0.3516644,0.2507551,-0.1009093
39,0.021740906,0.07277446,"('exploitative', 'cooperative')",0.0217409,0.0727745,0.0510336
40,-2.158972,-2.0727851,"('stingy', 'generous')",-2.158972,-2.0727851,0.0861869
41,0.45544496,0.38224256,"('unforgiving', 'forgiving')",0.455445,0.3822426,-0.0732024
42,-2.4095635,-2.2209501,"('unreliable', 'reliable')",-2.4095635,-2.2209501,0.1886134
43,1.2896154,1.3832247,"('irresponsible', 'responsible')",1.2896154,1.3832247,0.0936093
44,-1.4533845,-1.4335158,"('prejudiced', 'unprejudiced')",-1.4533845,-1.4335158,0.0198687
45,0.033737592,0.14205529,"('incompetent', 'competent')",0.0337376,0.1420553,0.1083177
46,-1.2994207,-1.0966,"('uncompetitive', 'competitive')",-1.2994207,-1.0966001,0.2028206
47,5.8091393,5.878713,"('stupid', 'smart')",5.8091393,5.8787131,0.0695738
48,0.76048416,0.7839306,"('unintelligent', 'intelligent')",0.7604842,0.7839306,0.0234464
49,-0.2996103,-0.13935451,"('unable', 'able')",-0.2996103,-0.1393545,0.1602558
50,-0.46847627,-0.3914555,"('clumsy', 'skillful')",-0.4684763,-0.3914555,0.0770208
51,-0.2193335,0.018228926,"('uneducated', 'educated')",-0.2193335,0.0182289,0.2375624
52,0.13004228,-0.12817958,"('irrational', 'rational')",0.1300423,-0.1281796,-0.2582219
53,0.433566,0.35540026,"('uncreative', 'creative')",0.433566,0.3554003,-0.0781657
54,1.0770457,1.1253477,"('incapable', 'capable')",1.0770457,1.1253477,0.048302
55,-0.112921916,0.17385146,"('incompetent', 'clever')",-0.1129219,0.1738515,0.2867734
56,0.96299446,1.115873,"('impractical', 'practical')",0.9629945,1.115873,0.1528785
57,-2.987659,-2.837335,"('unimaginative', 'imaginative')",-2.987659,-2.8373351,0.1503239
58,-0.18350983,-0.17142266,"('undiscriminating', 'discriminating')",-0.1835098,-0.1714227,0.0120871
59,0.346323,0.25784287,"('foolish', 'wise')",0.346323,0.2578429,-0.0884801
60,0.43090135,0.65693307,"('inefficient', 'efficient')",0.4309013,0.6569331,0.2260318
61,0.50498575,0.34559813,"('illogical', 'logical')",0.5049857,0.3455981,-0.1593876
62,0.47130018,0.78234357,"('incompetent', 'brilliant')",0.4713002,0.7823436,0.3110434
63,0.3729548,0.5287248,"('unperceptive', 'insightful')",0.3729548,0.5287248,0.15577
64,-6.392803,-6.2407274,"('shy', 'confident')",-6.3928032,-6.2407274,0.1520758
65,0.11770852,0.32973862,"('insecure', 'secure')",0.1177085,0.3297386,0.2120301
66,0.24947491,0.031090472,"('inactive', 'active')",0.2494749,0.0310905,-0.2183844
67,-0.26376686,-0.24474707,"('doubtful', 'determined')",-0.2637669,-0.2447471,0.0190198
68,-1.158414,-1.0851363,"('dependent', 'independent')",-1.158414,-1.0851363,0.0732777
69,-0.94674855,-1.1656597,"('lazy', 'industrious')",-0.9467486,-1.1656597,-0.2189111
70,0.31653798,0.6469093,"('lethargic', 'energetic')",0.316538,0.6469093,0.3303713
71,0.72682935,0.6760606,"('diffident', 'self-confident')",0.7268293,0.6760606,-0.0507687
72,0.6640125,0.7837573,"('unambitious', 'ambitious')",0.6640125,0.7837573,0.1197448
73,-3.508105,-3.395022,"('helpless', 'self-reliant')",-3.508105,-3.3950219,0.1130831
74,-0.41152674,-0.33258733,"('undedicated', 'dedicated')",-0.4115267,-0.3325873,0.0789394
75,-0.95589477,-0.91100293,"('meek', 'impulsive')",-0.9558948,-0.9110029,0.0448919
76,-0.10277365,0.06040013,"('anxious', 'daring')",-0.1027737,0.0604001,0.1631738
77,-0.94713163,-0.88456655,"('unmotivated', 'motivated')",-0.9471316,-0.8845665,0.0625651
78,-0.3407791,-0.3721479,"('nonresilient', 'resilient')",-0.3407791,-0.3721479,-0.0313688
79,0.4808126,0.2970037,"('wavering', 'unwavering')",0.4808126,0.2970037,-0.1838089
80,-0.46067485,-0.3058394,"('dominated', 'dominating')",-0.4606749,-0.3058394,0.1548355
81,-0.07930326,0.1919169,"('submissive', 'aggressive')",-0.0793033,0.1919169,0.2712202
82,5.7841663,6.0242405,"('poor', 'rich')",5.7841663,6.0242405,0.2400742
83,-0.41727978,-0.47569513,"('powerless', 'powerful')",-0.4172798,-0.4756951,-0.0584153
84,-0.07693085,-0.07062152,"('inferior', 'superior')",-0.0769309,-0.0706215,0.0063094
85,-0.25991917,-0.58295727,"('insignificant', 'prestigious')",-0.2599192,-0.5829573,-0.3230381
86,0.2487759,0.26460862,"('uninfluential', 'influential')",0.2487759,0.2646086,0.0158327
87,-0.13531174,0.010332301,"('unsuccessful', 'successful')",-0.1353117,0.0103323,0.145644
88,-0.18670231,-0.07295225,"('low', 'eminent')",-0.1867023,-0.0729522,0.1137501
