,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
71,-0.28508195,-0.09265827,"('diffident', 'self-confident')",0.031214587,0.044427153,-0.1269337,-0.0241156,0.1028181
72,-0.4071989,-0.5686013,"('unambitious', 'ambitious')",-0.52918774,-0.36266333,-0.4681933,-0.4656323,0.002561
73,0.22973719,0.4663797,"('helpless', 'self-reliant')",-3.36146,-3.2115653,-1.5658613,-1.3725928,0.1932685
74,-0.21150202,-0.24367154,"('undedicated', 'dedicated')",-0.32646608,-0.48472846,-0.268984,-0.3642,-0.095216
75,-0.835497,-0.6325053,"('meek', 'impulsive')",-0.8311448,-0.7198509,-0.8333209,-0.6761781,0.1571428
76,-0.24075937,-0.6844619,"('anxious', 'daring')",0.08863874,0.069777526,-0.0760603,-0.3073422,-0.2312819
77,-0.08125503,-0.103039816,"('unmotivated', 'motivated')",-0.84086204,-0.64439005,-0.4610585,-0.3737149,0.0873436
78,-0.63045204,-0.6084078,"('nonresilient', 'resilient')",0.43422815,0.58356774,-0.0981119,-0.01242,0.0856919
79,-1.6897198,-1.5776528,"('wavering', 'unwavering')",-0.5851734,-0.36244035,-1.1374466,-0.9700466,0.1674
80,0.3318696,-0.021424409,"('dominated', 'dominating')",-0.7674139,-0.66787565,-0.2177722,-0.34465,-0.1268778
81,1.1774971,0.5418183,"('submissive', 'aggressive')",-0.21856026,-0.26475772,0.4794684,0.1385303,-0.3409381
82,-0.059256524,-0.19479415,"('poor', 'rich')",6.80266,6.8717756,3.3717017,3.3384907,-0.033211
83,-0.22657241,-0.42005935,"('powerless', 'powerful')",-0.7252592,-0.76220065,-0.4759158,-0.59113,-0.1152142
84,0.88387746,0.87350714,"('inferior', 'superior')",1.136344,1.1091398,1.0101107,0.9913235,-0.0187872
85,-1.1714377,-0.78711575,"('insignificant', 'prestigious')",-0.63835925,-0.7266189,-0.9048985,-0.7568673,0.1480312
86,-1.4067166,-1.5887192,"('uninfluential', 'influential')",-0.18412858,-0.21107933,-0.7954226,-0.8998993,-0.1044767
87,0.21719041,0.13146965,"('unsuccessful', 'successful')",0.8104072,0.96364343,0.5137988,0.5475565,0.0337577
88,-0.7135421,-0.86986244,"('low', 'eminent')",-0.17200336,-0.30896926,-0.4427727,-0.5894158,-0.1466431
