,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.3848746,-0.5516494,"('unsociable', 'sociable')",-0.36164337,-0.59892154,-0.373259,-0.5752854,-0.2020264
1,0.24189863,0.10321701,"('unfriendly', 'friendly')",1.4827672,1.3601664,0.8623329,0.7316917,-0.1306412
2,0.5722754,0.5934378,"('unlikable', 'likable')",0.5343904,0.5968462,0.5533329,0.595142,0.0418091
3,-0.9894906,-0.92454433,"('repellent', 'pleasant')",0.2767311,0.34370464,-0.3563797,-0.2904198,0.0659599
4,-0.3928989,-0.43933967,"('disliked', 'liked')",-6.034119,-6.063959,-3.2135091,-3.2516494,-0.0381403
5,-0.5245015,-0.49682534,"('distant', 'outgoing')",-0.114762135,-0.11668599,-0.3196318,-0.3067557,0.0128761
6,-0.63235205,-0.595315,"('distant', 'open')",0.19851016,0.18941173,-0.2169209,-0.2029516,0.0139693
7,-0.6603766,-0.6095582,"('insensitive', 'sensitive')",0.336844,0.3561406,-0.1617663,-0.1267088,0.0350575
8,0.10691565,0.02873087,"('unaffectionate', 'affectionate')",0.57963926,0.5497419,0.3432775,0.2892364,-0.0540411
9,0.2409035,0.12238445,"('unaffectionate', 'caring')",0.95674276,0.962719,0.5988231,0.5425518,-0.0562713
10,-1.0893158,-1.1410382,"('unsympathetic', 'sympathetic')",-0.36498028,-0.41243774,-0.7271481,-0.7767379,-0.0495898
11,-0.3169636,-0.32910073,"('unhelpful', 'helpful')",1.8300749,1.9358747,0.7565557,0.803387,0.0468313
12,-0.011051938,-0.0062630167,"('unsupportive', 'supportive')",-1.703191,-1.6882656,-0.8571215,-0.8472643,0.0098572
13,-0.15831912,-0.2571121,"('impolite', 'polite')",-0.4870103,-0.52248454,-0.3226647,-0.3897983,-0.0671336
14,-0.3886422,-0.42657006,"('antisocial', 'social')",-0.72741383,-0.8326899,-0.558028,-0.62963,-0.071602
15,0.18707556,0.061895177,"('boring', 'funny')",0.38349137,0.32973516,0.2852834,0.1958152,-0.0894682
16,-0.6911732,-0.65480363,"('unpopular', 'popular')",0.7169361,0.6617849,0.0128815,0.0034906,-0.0093909
17,-0.33533394,-0.2609529,"('nasty', 'nice')",-0.23516506,-0.17279494,-0.2852495,-0.2168739,0.0683756
18,-0.74021435,-0.838216,"('disagreeable', 'welcoming')",-0.38526335,-0.45565122,-0.5627388,-0.6469336,-0.0841948
19,-0.16927415,-0.10665117,"('inhospitable', 'hospitable')",0.13510387,0.1953426,-0.0170851,0.0443457,0.0614308
20,0.5046028,0.5631947,"('rough', 'thoughtful')",1.3942627,1.3746439,0.9494327,0.9689193,0.0194866
21,-0.073723674,-0.14527264,"('immoral', 'moral')",-0.5423004,-0.5946404,-0.308012,-0.3699565,-0.0619445
22,-0.26591572,-0.35525268,"('untrustworthy', 'trustworthy')",-1.034771,-1.1432785,-0.6503434,-0.7492656,-0.0989222
23,0.08683934,-0.001820555,"('insincere', 'sincere')",5.6250443,5.569626,2.8559418,2.7839026,-0.0720392
24,-0.24750876,-0.34858093,"('dishonest', 'honest')",0.86904866,0.8259704,0.3107699,0.2386947,-0.0720752
25,0.6619078,0.62682647,"('egoistic', 'altruistic')",1.210695,1.183846,0.9363014,0.9053363,-0.0309651
26,-0.15397032,-0.2519375,"('hardhearted', 'benevolent')",1.4572269,1.2756556,0.6516283,0.5118591,-0.1397692
27,-0.6376735,-0.63017374,"('hardhearted', 'softhearted')",1.2808603,1.2144159,0.3215934,0.2921211,-0.0294723
28,0.05247938,-0.12401723,"('disloyal', 'loyal')",1.014068,0.90222764,0.5332737,0.3891052,-0.1441685
29,-0.60948616,-0.62018615,"('unfair', 'fair')",-0.30288094,-0.45328674,-0.4561836,-0.5367364,-0.0805528
30,0.47300372,0.40206218,"('intolerant', 'tolerant')",1.2990538,1.1821069,0.8860288,0.7920845,-0.0939443
31,-0.6157872,-0.549913,"('evil', 'good')",-0.95131296,-0.99412084,-0.7835501,-0.7720169,0.0115332
32,0.07214648,-0.055053633,"('unkind', 'kind')",0.6341326,0.44875556,0.3531395,0.196851,-0.1562885
33,0.43974298,0.34498817,"('wrong', 'right')",-0.515982,-0.51460624,-0.0381195,-0.084809,-0.0466895
34,-0.073326066,0.08370521,"('mean', 'honorable')",5.84978,5.987119,2.888227,3.0354123,0.1471853
35,0.30968422,0.30465707,"('corrupt', 'incorrupt')",-0.15686265,-0.22095607,0.0764108,0.0418505,-0.0345603
36,-0.04046533,-0.08088423,"('hostile', 'amicable')",0.1093303,-0.07753875,0.0344325,-0.0792115,-0.113644
37,0.4905356,0.57508874,"('fake', 'genuine')",0.2053375,0.27072498,0.3479365,0.4229069,0.0749704
38,0.26275262,0.21730787,"('untruthful', 'truthful')",0.25724944,0.39385292,0.260001,0.3055804,0.0455794
39,1.1999534,1.2363763,"('exploitative', 'cooperative')",0.21382819,0.22952645,0.7068908,0.7329513,0.0260605
40,-0.24948615,-0.3047693,"('stingy', 'generous')",-1.5726887,-1.6804295,-0.9110874,-0.9925994,-0.081512
41,-0.048801463,-0.12529914,"('unforgiving', 'forgiving')",0.032851987,-0.07035385,-0.0079747,-0.0978265,-0.0898518
42,-0.572469,-0.5139422,"('unreliable', 'reliable')",-3.1192584,-3.0582993,-1.8458637,-1.7861208,0.0597429
43,-0.08114152,-0.031099638,"('irresponsible', 'responsible')",0.4900336,0.48821363,0.204446,0.228557,0.024111
44,-0.7559199,-0.65582854,"('prejudiced', 'unprejudiced')",-1.5775899,-1.5011398,-1.1667548,-1.0784842,0.0882706
