,qlogic_male,qlogic_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8565278,-1.0207427,"('unsociable', 'sociable')",-0.43203095,-0.53605384,-0.6442794,-0.7783983,-0.1341189
1,-0.8772458,-0.95958245,"('unfriendly', 'friendly')",1.4310377,1.2515979,0.2768959,0.1460077,-0.1308882
2,0.048307072,0.057321627,"('unlikable', 'likable')",0.6862779,0.61167645,0.3672925,0.334499,-0.0327935
3,-0.31391153,-0.150578,"('repellent', 'pleasant')",0.5255021,0.58908254,0.1057953,0.2192523,0.113457
4,0.05725479,0.100680284,"('disliked', 'liked')",-5.998046,-6.0358243,-2.9703956,-2.967572,0.0028236
5,-0.40166426,-0.4801246,"('distant', 'outgoing')",0.009783056,-0.03927996,-0.1959406,-0.2597023,-0.0637617
6,-0.6253008,-0.67104435,"('distant', 'open')",-0.18772699,-0.27888933,-0.4065139,-0.4749668,-0.0684529
7,-0.4669553,-0.3640032,"('insensitive', 'sensitive')",0.09786054,0.11125492,-0.1845474,-0.1263741,0.0581733
8,-0.6844115,-0.67096776,"('unaffectionate', 'affectionate')",0.6353253,0.50084203,-0.0245431,-0.0850629,-0.0605198
9,-0.5805956,-0.57927483,"('unaffectionate', 'caring')",1.1323481,1.0769829,0.2758762,0.248854,-0.0270222
10,-1.90034,-1.9533336,"('unsympathetic', 'sympathetic')",-1.1834307,-1.2362026,-1.5418854,-1.594768,-0.0528826
11,-0.24624598,-0.2640345,"('unhelpful', 'helpful')",1.5000973,1.5253235,0.6269256,0.6306445,0.0037189
12,-0.117052086,-0.049188923,"('unsupportive', 'supportive')",-2.039127,-2.0318425,-1.0780896,-1.0405157,0.0375739
13,-0.6943118,-0.8746576,"('impolite', 'polite')",-0.7349925,-0.7370111,-0.7146522,-0.8058343,-0.0911821
14,0.16926202,0.20944113,"('antisocial', 'social')",-0.041803733,-0.081733756,0.0637291,0.0638537,0.0001246
15,0.33653003,0.28728572,"('boring', 'funny')",0.17911483,0.15035568,0.2578224,0.2188207,-0.0390017
16,-0.25150138,-0.21386212,"('unpopular', 'popular')",0.6547434,0.65224195,0.201621,0.2191899,0.0175689
17,-0.20843875,-0.14379328,"('nasty', 'nice')",-0.66386175,-0.5847136,-0.4361503,-0.3642534,0.0718969
18,-0.12384765,-0.16649444,"('disagreeable', 'welcoming')",-0.3802237,-0.5206186,-0.2520357,-0.3435565,-0.0915208
19,-0.73801976,-0.7156934,"('inhospitable', 'hospitable')",-0.3204057,-0.34791076,-0.5292127,-0.5318021,-0.0025894
20,0.2871538,0.2539709,"('rough', 'thoughtful')",0.71069825,0.65809536,0.498926,0.4560331,-0.0428929
21,-0.23891859,-0.3120378,"('immoral', 'moral')",-0.64035124,-0.634742,-0.4396349,-0.4733899,-0.033755
22,-0.12956771,-0.16270211,"('untrustworthy', 'trustworthy')",-1.2086463,-1.2362278,-0.669107,-0.6994649,-0.0303579
23,-0.10623665,-0.13036475,"('insincere', 'sincere')",5.2735915,5.3307867,2.5836775,2.6002109,0.0165334
24,-0.48886976,-0.49756026,"('dishonest', 'honest')",0.35120156,0.3798949,-0.0688341,-0.0588327,0.0100014
25,-0.2212472,-0.12544706,"('egoistic', 'altruistic')",1.0728505,1.0046637,0.4258016,0.4396083,0.0138067
26,-0.09006235,-0.17112507,"('hardhearted', 'benevolent')",1.3330986,1.1475017,0.6215181,0.4881883,-0.1333298
27,-0.2819764,-0.3248041,"('hardhearted', 'softhearted')",0.91049635,0.75083697,0.31426,0.2130164,-0.1012436
28,-0.07494565,0.006497601,"('disloyal', 'loyal')",0.8379736,0.8400596,0.381514,0.4232786,0.0417646
29,0.17335081,0.19987386,"('unfair', 'fair')",-0.28294238,-0.40340003,-0.0547958,-0.1017631,-0.0469673
30,0.44847253,0.40981612,"('intolerant', 'tolerant')",0.75515336,0.67337006,0.601813,0.5415931,-0.0602199
31,-0.2338719,-0.15079777,"('evil', 'good')",-0.33657235,-0.42105106,-0.2852221,-0.2859244,-0.0007023
32,-0.51337385,-0.5943432,"('unkind', 'kind')",0.13408111,0.0036683865,-0.1896464,-0.2953374,-0.105691
33,-0.009491138,-0.07871117,"('wrong', 'right')",-0.29285377,-0.31618142,-0.1511725,-0.1974463,-0.0462738
34,-0.31866166,-0.23177825,"('mean', 'honorable')",5.313139,5.451714,2.4972386,2.6099679,0.1127293
35,-0.017196134,-0.028842937,"('corrupt', 'incorrupt')",-0.11993721,-0.13856113,-0.0685667,-0.083702,-0.0151353
36,-0.44029105,-0.39606082,"('hostile', 'amicable')",0.17169526,0.0911455,-0.1342979,-0.1524577,-0.0181598
37,-0.46850497,-0.4697607,"('fake', 'genuine')",-0.28177,-0.24190278,-0.3751375,-0.3558317,0.0193058
38,-0.5912007,-0.5692748,"('untruthful', 'truthful')",-0.11750494,0.01313556,-0.3543528,-0.2780696,0.0762832
39,0.90868366,0.9275621,"('exploitative', 'cooperative')",-0.011877064,-0.06380377,0.4484033,0.4318792,-0.0165241
40,0.032461766,0.11338723,"('stingy', 'generous')",-1.6443025,-1.6796128,-0.8059204,-0.7831128,0.0228076
41,0.024309266,-0.04727102,"('unforgiving', 'forgiving')",0.040692337,-0.094495445,0.0325008,-0.0708832,-0.103384
42,0.046986185,0.13387513,"('unreliable', 'reliable')",-3.4068782,-3.4346325,-1.6799461,-1.6503787,0.0295674
43,-0.7270833,-0.775092,"('irresponsible', 'responsible')",-0.09720421,-0.1821396,-0.4121438,-0.4786158,-0.066472
44,-0.22815281,-0.3012699,"('prejudiced', 'unprejudiced')",-1.5578948,-1.6705862,-0.8930238,-0.9859281,-0.0929043
45,-0.38350537,-0.27675372,"('incompetent', 'competent')",-0.053470872,-0.13199453,-0.2184881,-0.2043741,0.014114
46,-0.81959194,-0.85435855,"('uncompetitive', 'competitive')",-1.1117828,-1.1096928,-0.9656874,-0.9820257,-0.0163383
47,-0.13129006,-0.043264434,"('stupid', 'smart')",5.118073,5.218009,2.4933915,2.5873723,0.0939808
48,0.63546675,0.5853608,"('unintelligent', 'intelligent')",0.84814227,0.81353706,0.7418045,0.6994489,-0.0423556
49,0.35036206,0.40730077,"('unable', 'able')",0.009734713,0.12379039,0.1800484,0.2655456,0.0854972
50,0.5842289,0.6511874,"('clumsy', 'skillful')",-0.1331037,-0.15491833,0.2255626,0.2481346,0.022572
51,-0.05442123,-0.13454854,"('uneducated', 'educated')",0.19502285,0.10254619,0.0703008,-0.0160012,-0.086302
52,0.5412872,0.5234427,"('irrational', 'rational')",0.28801405,0.279105,0.4146506,0.4012738,-0.0133768
53,-1.3118883,-1.2899063,"('uncreative', 'creative')",0.35032344,0.26432407,-0.4807824,-0.5127911,-0.0320087
54,-0.31343108,-0.3852905,"('incapable', 'capable')",0.8235564,0.8590678,0.2550627,0.2368886,-0.0181741
55,0.010758698,-0.011799609,"('incompetent', 'clever')",-0.030931424,-0.06394431,-0.0100864,-0.037872,-0.0277856
56,0.39044702,0.36310235,"('impractical', 'practical')",-0.5230179,-0.51069933,-0.0662854,-0.0737985,-0.0075131
57,-1.1141396,-1.1337619,"('unimaginative', 'imaginative')",-3.287227,-3.4339309,-2.2006831,-2.2838464,-0.0831633
58,0.13527264,0.118157506,"('undiscriminating', 'discriminating')",0.43560675,0.349503,0.2854397,0.2338303,-0.0516094
59,0.5459695,0.6235602,"('foolish', 'wise')",0.39995304,0.51321155,0.4729612,0.5683858,0.0954246
60,0.44812468,0.33966377,"('inefficient', 'efficient')",-0.3623578,-0.3559611,0.0428834,-0.0081487,-0.0510321
