,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.14136004,0.23795009,"('unsociable', 'sociable')",0.6754085,1.0019718,1.5214819,1.8079401,-0.87930995,-0.73864895,-0.027016474,0.03359209,0.2863848,0.468561,0.1821762
1,0.380366,0.3187259,"('unfriendly', 'friendly')",1.3385357,1.691557,-0.85763806,-0.78993917,-1.4224622,-1.3841256,1.5234351,1.3799614,0.1924473,0.2432359,0.0507886
2,0.5479921,0.53780836,"('unlikable', 'likable')",1.6015145,1.6789645,0.9870111,1.1027069,0.6233533,0.6500844,0.11573103,0.11503692,0.7751204,0.8169202,0.0417998
3,0.22585382,0.24047677,"('repellent', 'pleasant')",-1.0169528,-0.90842044,0.9507106,1.1843929,0.14662881,0.20066278,0.5501208,0.6728929,0.1712722,0.278001,0.1067288
4,-0.5200589,-0.5825282,"('disliked', 'liked')",0.26881516,0.24938092,-0.56335545,-0.6138205,0.40813175,0.3812631,-6.7478585,-6.649224,-1.4308652,-1.4429857,-0.0121205
5,-0.47678387,-0.49154007,"('distant', 'outgoing')",1.2201867,1.3159496,-2.6502838,-2.6798341,-1.1909825,-1.1191667,-1.2522227,-1.3257456,-0.8700172,-0.8600674,0.0099498
6,0.12005615,0.11683343,"('distant', 'open')",0.43943268,0.5607187,-2.5524216,-2.5235558,-1.3315762,-1.2342077,-0.40437564,-0.5260979,-0.7457769,-0.7212618,0.0245151
7,0.321491,0.41371015,"('insensitive', 'sensitive')",-0.027252093,0.24265924,-0.46328405,-0.31202534,-0.73714346,-0.60288465,0.34261772,0.41327214,-0.1127142,0.0309463,0.1436605
8,0.71394396,0.6768627,"('unaffectionate', 'affectionate')",1.4563695,1.4563655,-1.0276822,-1.2137128,-0.9824847,-1.0616493,0.6547494,0.46099812,0.1629792,0.0637729,-0.0992063
9,1.2942938,1.2929323,"('unaffectionate', 'caring')",1.1052475,1.2105123,-1.4939139,-1.4939054,-1.326824,-1.315831,0.8407323,0.732802,0.0839072,0.0853021,0.0013949
10,0.30873787,0.42411652,"('unsympathetic', 'sympathetic')",-1.1487942,-0.843993,0.13511762,0.47235653,-1.5472955,-1.4117309,0.28440005,0.4241774,-0.3935668,-0.1870147,0.2065521
11,0.22095248,0.22213562,"('unhelpful', 'helpful')",-0.24516033,-0.16751061,-0.27666625,-0.12469466,-0.99492925,-0.97301704,1.9854132,2.07842,0.137922,0.2070667,0.0691447
12,1.2331446,1.2724328,"('unsupportive', 'supportive')",1.2613671,1.3819877,0.22952196,0.32363713,-0.56364465,-0.46686113,-2.1312573,-2.058519,0.0058263,0.0905354,0.0847091
13,1.0442199,1.1292715,"('impolite', 'polite')",0.5832309,0.7499107,1.6294074,1.6659398,-0.30107203,-0.25298703,-0.05809107,0.0050765313,0.579539,0.6594424,0.0799034
14,1.0513325,1.0907308,"('antisocial', 'social')",1.1341516,1.3558407,1.5943115,1.8223841,0.52806723,0.6274886,-0.18722989,-0.053999893,0.8241265,0.9684888,0.1443623
15,0.6597582,0.6040251,"('boring', 'funny')",2.090221,2.0014877,-0.84701496,-1.0384744,-0.05928462,-0.12464881,0.055454776,0.0027352069,0.3798269,0.289025,-0.0908019
16,-0.5705449,-0.6092062,"('unpopular', 'popular')",0.79386425,0.77644217,0.07261693,0.076740064,0.30545154,0.29642588,0.39840922,0.41577694,0.1999594,0.1912358,-0.0087236
17,0.05893252,0.09900244,"('nasty', 'nice')",-0.17902526,-0.14233035,-0.45405248,-0.4846725,0.015743485,0.04600081,-0.47192964,-0.42168963,-0.2060663,-0.1807379,0.0253284
18,1.1148219,1.1302464,"('disagreeable', 'welcoming')",1.1507525,1.3003843,-0.61269933,-0.61586326,-0.24845365,-0.16773835,-0.93455446,-0.9989724,0.0939734,0.1296113,0.0356379
19,-1.0621082,-1.018078,"('inhospitable', 'hospitable')",-0.6833986,-0.5426886,-2.628837,-2.4966083,-1.2270147,-1.1520267,-1.4480519,-1.4123898,-1.4098821,-1.3243583,0.0855238
20,-0.19693372,-0.18799429,"('rough', 'thoughtful')",-0.87204224,-0.7931127,0.11478798,0.32106,-0.90005696,-0.8615039,0.8361569,0.8381754,-0.2036176,-0.1366751,0.0669425
21,0.051420156,0.029852457,"('immoral', 'moral')",-0.5859199,-0.37061974,1.2631257,1.5875324,-0.6185646,-0.5240961,-0.8453902,-0.7509249,-0.1470658,-0.0056512,0.1414146
22,0.558496,0.5804381,"('untrustworthy', 'trustworthy')",-0.8262335,-0.717366,0.88162494,1.1233732,0.1006092,0.18356396,-0.92778057,-0.8622518,-0.0426568,0.0615515,0.1042083
23,0.49884182,0.5198622,"('insincere', 'sincere')",-0.47681966,-0.21102886,-0.22151905,0.038976297,-1.0881131,-0.98994523,6.035912,5.955918,0.9496604,1.0627564,0.113096
24,0.86941814,0.9592055,"('dishonest', 'honest')",-0.7672198,-0.63260335,-1.7805798,-1.7106994,-1.0268931,-0.95181274,0.77410084,0.7593967,-0.3862348,-0.3153027,0.0709321
25,1.2406325,1.1441506,"('egoistic', 'altruistic')",0.8134318,0.7924105,0.8321711,0.6743622,-0.18318462,-0.25103867,0.9153251,0.742177,0.7236752,0.6204123,-0.1032629
26,0.6480741,0.58052504,"('hardhearted', 'benevolent')",1.3967804,1.541204,-1.0539056,-1.0171714,-0.4661187,-0.4581736,1.9299662,1.7983003,0.4909593,0.4889368,-0.0020225
27,-0.52195144,-0.52023965,"('hardhearted', 'softhearted')",0.4765508,0.45389056,-1.8909674,-2.040899,-0.51088727,-0.561168,0.5016809,0.22347073,-0.3891149,-0.4889891,-0.0998742
28,1.4290643,1.4237821,"('disloyal', 'loyal')",-0.00072912313,0.22315943,-0.3634202,-0.18381,-1.1747867,-1.1354818,1.6904287,1.5925287,0.3161114,0.3840357,0.0679243
29,-0.9421252,-0.8853161,"('unfair', 'fair')",0.13159111,0.1093225,0.18152519,0.22052227,-0.24512863,-0.2247605,-1.0538167,-1.1525115,-0.3855908,-0.3865487,-0.0009579
30,1.1443137,1.1533881,"('intolerant', 'tolerant')",-0.1350655,0.11321541,-0.60084534,-0.45954385,-0.99451756,-0.9265672,0.79319406,0.8237379,0.0414159,0.1408461,0.0994302
31,-1.2264524,-1.2286125,"('evil', 'good')",-0.37316245,-0.349627,-1.8889812,-1.9156401,-0.9034317,-0.8925901,-1.8183329,-1.9571291,-1.2420721,-1.2687198,-0.0266477
32,0.300236,0.2900199,"('unkind', 'kind')",0.23981968,0.3168962,-0.0864432,0.0073077455,-0.008590355,0.008699201,1.2427459,1.1712183,0.3375536,0.3588283,0.0212747
33,0.8363551,0.768588,"('wrong', 'right')",1.2560838,1.2280066,-0.18875624,-0.30268598,-0.133093,-0.16220365,-0.79460675,-0.9305546,0.1951966,0.1202301,-0.0749665
34,-0.6268725,-0.580002,"('mean', 'honorable')",-1.3008002,-1.0717463,-0.32177293,-0.16256768,-0.9305837,-0.80813724,5.751369,5.7873154,0.514268,0.6329724,0.1187044
35,-0.285971,-0.3757541,"('corrupt', 'incorrupt')",0.13662286,-0.120645225,-0.98497844,-1.1760569,-0.19765143,-0.2852326,-0.85016614,-1.0618408,-0.4364288,-0.6039059,-0.1674771
