,height_male,height_female,tuple,average_male,average_female,female-male
0,0.75903964,0.68060136,"('unsociable', 'sociable')",0.7590396,0.6806014,-0.0784382
1,0.45965275,0.26620895,"('unfriendly', 'friendly')",0.4596528,0.2662089,-0.1934439
2,-0.064970635,-0.012513621,"('unlikable', 'likable')",-0.0649706,-0.0125136,0.052457
3,1.0856198,1.1903273,"('repellent', 'pleasant')",1.0856198,1.1903273,0.1047075
4,-7.142676,-7.381925,"('disliked', 'liked')",-7.1426759,-7.3819251,-0.2392492
5,-1.6260816,-1.6809226,"('distant', 'outgoing')",-1.6260816,-1.6809226,-0.054841
6,-1.0630932,-1.2018523,"('distant', 'open')",-1.0630932,-1.2018523,-0.1387591
7,1.8750979,1.8699971,"('insensitive', 'sensitive')",1.8750979,1.8699971,-0.0051008
8,0.677989,0.5014589,"('unaffectionate', 'affectionate')",0.677989,0.5014589,-0.1765301
9,1.4372548,1.3779272,"('unaffectionate', 'caring')",1.4372548,1.3779272,-0.0593276
10,1.777017,1.8559345,"('unsympathetic', 'sympathetic')",1.777017,1.8559345,0.0789175
11,1.6903992,1.845831,"('unhelpful', 'helpful')",1.6903992,1.845831,0.1554318
12,-1.1150359,-1.1847146,"('unsupportive', 'supportive')",-1.1150359,-1.1847146,-0.0696787
13,0.2102738,0.30835196,"('impolite', 'polite')",0.2102738,0.308352,0.0980782
14,0.6243814,0.67981243,"('antisocial', 'social')",0.6243814,0.6798124,0.055431
15,-0.047,-0.14240538,"('boring', 'funny')",-0.047,-0.1424054,-0.0954054
16,-0.26710552,-0.34519008,"('unpopular', 'popular')",-0.2671055,-0.3451901,-0.0780846
17,-0.40072194,-0.37955838,"('nasty', 'nice')",-0.4007219,-0.3795584,0.0211635
18,-1.1483095,-1.1931304,"('disagreeable', 'welcoming')",-1.1483095,-1.1931304,-0.0448209
19,-1.4089652,-1.4323338,"('inhospitable', 'hospitable')",-1.4089652,-1.4323338,-0.0233686
20,1.3261924,1.2815906,"('rough', 'thoughtful')",1.3261924,1.2815906,-0.0446018
21,0.4328582,0.66207606,"('immoral', 'moral')",0.4328582,0.6620761,0.2292179
22,-0.18537056,-0.20258549,"('untrustworthy', 'trustworthy')",-0.1853706,-0.2025855,-0.0172149
23,5.936048,6.072747,"('insincere', 'sincere')",5.936048,6.0727472,0.1366992
24,1.5621618,1.5253183,"('dishonest', 'honest')",1.5621618,1.5253183,-0.0368435
25,0.14834844,0.0098345205,"('egoistic', 'altruistic')",0.1483484,0.0098345,-0.1385139
26,0.785345,0.57495147,"('hardhearted', 'benevolent')",0.785345,0.5749515,-0.2103935
27,1.4814868,1.2332056,"('hardhearted', 'softhearted')",1.4814868,1.2332056,-0.2482812
28,0.92737013,0.9040207,"('disloyal', 'loyal')",0.9273701,0.9040207,-0.0233494
29,-0.6495233,-0.7171266,"('unfair', 'fair')",-0.6495233,-0.7171266,-0.0676033
30,1.2288876,1.3232322,"('intolerant', 'tolerant')",1.2288876,1.3232322,0.0943446
31,-2.0595496,-2.181766,"('evil', 'good')",-2.0595496,-2.181766,-0.1222164
32,1.517131,1.4343566,"('unkind', 'kind')",1.517131,1.4343566,-0.0827744
33,-0.4720031,-0.63747364,"('wrong', 'right')",-0.4720031,-0.6374736,-0.1654705
34,4.3481913,4.5703444,"('mean', 'honorable')",4.3481913,4.5703444,0.2221531
35,-1.1360132,-1.5353925,"('corrupt', 'incorrupt')",-1.1360132,-1.5353925,-0.3993793
36,-1.1173583,-1.3629649,"('hostile', 'amicable')",-1.1173583,-1.3629649,-0.2456066
37,0.94675684,0.89816,"('fake', 'genuine')",0.9467568,0.89816,-0.0485968
