,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
25,-0.42334405,-0.40733603,"('egoistic', 'altruistic')",-0.48577282,-0.46090996,1.5421383,1.5824598,0.2110072,0.2380713,0.0270641
26,-0.12776904,-0.25573307,"('hardhearted', 'benevolent')",1.1164666,0.96044546,1.7431444,1.4220023,0.910614,0.7089049,-0.2017091
27,-0.36321265,-0.2799301,"('hardhearted', 'softhearted')",0.5139323,0.4997315,1.324014,1.3371708,0.4915779,0.5189908,0.0274129
28,-0.5154585,-0.6230167,"('disloyal', 'loyal')",-0.13787638,-0.4037996,1.1860938,1.1358078,0.1775863,0.0363305,-0.1412558
29,-0.40032902,-0.3535607,"('unfair', 'fair')",-0.80280554,-0.77318656,-0.33077526,-0.50713044,-0.5113033,-0.5446259,-0.0333226
30,0.16730182,0.10169705,"('intolerant', 'tolerant')",0.9855206,0.9535616,0.7540917,0.61522585,0.635638,0.5568282,-0.0788098
31,-0.649187,-0.6132569,"('evil', 'good')",-1.0500162,-1.0787537,-0.479554,-0.5215713,-0.7262524,-0.7378607,-0.0116083
32,-0.3852057,-0.47267914,"('unkind', 'kind')",1.0450656,0.99809366,1.0591178,0.8410321,0.5729926,0.4554822,-0.1175104
33,0.026347667,-0.076168165,"('wrong', 'right')",0.2356473,0.25124544,-0.5472557,-0.52109516,-0.0950869,-0.1153393,-0.0202524
34,-0.20075858,-0.02095411,"('mean', 'honorable')",-0.103854395,0.09275695,5.3940854,5.8051324,1.6964908,1.9589783,0.2624875
35,-0.006601842,0.006394496,"('corrupt', 'incorrupt')",-0.8749169,-0.9423136,-0.2460906,-0.26453236,-0.3758698,-0.4001505,-0.0242807
36,-0.529574,-0.6871128,"('hostile', 'amicable')",-1.2402427,-1.4810483,0.17507178,0.04901751,-0.5315816,-0.7063812,-0.1747996
37,-0.05754108,0.040538356,"('fake', 'genuine')",-0.6408511,-0.68406314,0.05697645,0.21783802,-0.2138052,-0.1418956,0.0719096
38,-1.2053398,-1.2461301,"('untruthful', 'truthful')",0.04364512,0.08149385,-0.0625149,0.06681732,-0.4080698,-0.3659397,0.0421301
39,0.5193665,0.4790548,"('exploitative', 'cooperative')",0.13707379,0.04164986,0.26985663,0.22515726,0.3087656,0.2486206,-0.060145
40,0.2349967,0.23246968,"('stingy', 'generous')",0.4508827,0.4967657,-1.7877928,-1.8359356,-0.3673045,-0.3689001,-0.0015956
41,-0.15521488,-0.21739157,"('unforgiving', 'forgiving')",0.46567014,0.4202743,0.13097067,-0.018113509,0.147142,0.0615897,-0.0855523
42,-0.6112031,-0.5455682,"('unreliable', 'reliable')",0.27246803,0.35625952,-3.602045,-3.6118042,-1.3135934,-1.2670376,0.0465558
43,-1.6044629,-1.5050876,"('irresponsible', 'responsible')",0.24316852,0.34983444,-0.23143889,-0.14243746,-0.5309111,-0.4325635,0.0983476
44,0.8398892,0.80111796,"('prejudiced', 'unprejudiced')",-0.81755805,-0.8529497,-1.4321218,-1.5071969,-0.4699302,-0.5196762,-0.049746
45,-1.1864978,-1.0854332,"('incompetent', 'competent')",-0.19059092,-0.038874626,-0.21540542,-0.2567307,-0.5308314,-0.4603462,0.0704852
46,-0.37679708,-0.34533992,"('uncompetitive', 'competitive')",0.8085388,0.8801004,-1.2100691,-1.2971942,-0.2594424,-0.2541446,0.0052978
47,-0.48758483,-0.3161216,"('stupid', 'smart')",0.71286374,0.78211576,5.3322606,5.6779137,1.8525132,2.0479693,0.1954561
48,0.30108312,0.18961477,"('unintelligent', 'intelligent')",1.1559777,1.0543436,0.53865105,0.43100786,0.6652373,0.5583221,-0.1069152
49,0.48292214,0.51182884,"('unable', 'able')",0.24982588,0.25077674,-0.24597073,-0.04587934,0.1622591,0.2389087,0.0766496
50,-0.13035424,-0.11619928,"('clumsy', 'skillful')",0.25575206,0.26084873,0.17914194,0.24996643,0.1015132,0.1315386,0.0300254
51,-0.50400394,-0.61836356,"('uneducated', 'educated')",1.0878856,0.95756215,0.5593196,0.42130762,0.3810671,0.2535021,-0.127565
52,0.021115813,-0.2071992,"('irrational', 'rational')",-1.0438694,-1.279214,0.5261609,0.5134008,-0.1655309,-0.3243375,-0.1588066
53,-1.5937575,-1.7487632,"('uncreative', 'creative')",-0.079149984,-0.16989285,0.57372105,0.5462753,-0.3663955,-0.4574602,-0.0910647
54,-1.0232188,-1.1958797,"('incapable', 'capable')",-0.21557146,-0.3195668,0.6920669,0.8376899,-0.1822411,-0.2259188,-0.0436777
55,0.12047801,0.13633777,"('incompetent', 'clever')",0.62362814,0.59349364,0.16611284,0.14678523,0.3034063,0.2922055,-0.0112008
56,-1.0150917,-1.0206397,"('impractical', 'practical')",0.5860795,0.7330329,-1.2711817,-1.1953901,-0.5667313,-0.4943323,0.072399
57,-1.0313,-1.2494268,"('unimaginative', 'imaginative')",0.36879838,0.29050055,-3.0784383,-3.2160976,-1.24698,-1.3916747,-0.1446947
58,-0.604204,-0.64612776,"('undiscriminating', 'discriminating')",0.5069548,0.49495047,0.1689977,0.16791633,0.0239162,0.0055797,-0.0183365
59,-0.23454916,-0.23962206,"('foolish', 'wise')",-0.31377643,-0.38642102,0.03192533,0.20112547,-0.1721334,-0.1416392,0.0304942
60,-0.22394462,-0.15165102,"('inefficient', 'efficient')",1.9201283,2.0523698,-0.3654629,-0.2394189,0.4435736,0.5537666,0.110193
61,-1.0603318,-1.2407384,"('illogical', 'logical')",0.75551045,0.619852,0.39121377,0.23644039,0.0287975,-0.1281487,-0.1569462
62,-0.25860965,-0.17923012,"('incompetent', 'brilliant')",0.6874945,0.91128385,-0.101968236,0.112391144,0.1089722,0.2814816,0.1725094
63,-1.9212989,-1.9313577,"('unperceptive', 'insightful')",0.15261503,0.24717867,0.1319071,0.24918805,-0.5455922,-0.4783303,0.0672619
64,-0.32314742,-0.30964792,"('shy', 'confident')",-0.109112434,-0.049280986,-6.439518,-6.703455,-2.2905927,-2.3541279,-0.0635352
65,-0.3377442,-0.3723088,"('insecure', 'secure')",0.09441131,-0.022096675,-0.31894472,-0.28829333,-0.1874259,-0.2275663,-0.0401404
66,-1.0044315,-0.9428643,"('inactive', 'active')",-1.3494211,-1.3233926,0.2817497,0.41805297,-0.690701,-0.616068,0.074633
67,0.30608457,0.31999746,"('doubtful', 'determined')",0.20903213,0.20881501,-0.64069295,-0.67407924,-0.0418588,-0.0484223,-0.0065635
68,-0.22297254,-0.24491565,"('dependent', 'independent')",0.57575905,0.56044227,-0.91869855,-0.79131436,-0.1886373,-0.1585959,0.0300414
69,0.3757612,0.49320188,"('lazy', 'industrious')",-0.21591094,-0.115884855,-0.8539273,-0.7573553,-0.231359,-0.1266794,0.1046796
70,-0.8823774,-0.869455,"('lethargic', 'energetic')",1.035625,1.0962309,-0.15866087,-0.06181238,-0.0018044,0.0549878,0.0567922
71,-0.11342995,-0.10955448,"('diffident', 'self-confident')",0.8695204,0.98775756,0.21540429,0.26529568,0.3238316,0.3811663,0.0573347
72,-0.6347,-0.69409597,"('unambitious', 'ambitious')",0.22170441,0.31844097,-0.44058657,-0.25925818,-0.2845274,-0.2116377,0.0728897
73,0.41440642,0.41726086,"('helpless', 'self-reliant')",-0.4359024,-0.34183276,-3.389099,-3.3103762,-1.136865,-1.0783161,0.0585489
74,-0.75714713,-0.6812075,"('undedicated', 'dedicated')",0.35751054,0.53572065,-0.24443664,-0.29691637,-0.2146911,-0.1474677,0.0672234
75,0.21482617,0.24003437,"('meek', 'impulsive')",-0.16687953,-0.15933782,-0.6828712,-0.5775555,-0.2116415,-0.1656196,0.0460219
76,0.10103221,0.17157197,"('anxious', 'daring')",0.36635745,0.43004113,-0.5447757,-0.51934,-0.0257954,0.0274244,0.0532198
77,-0.4183495,-0.45698288,"('unmotivated', 'motivated')",0.19273762,0.24558865,-1.3615294,-1.2342408,-0.5290471,-0.4818783,0.0471688
78,-0.6953517,-0.595463,"('nonresilient', 'resilient')",0.69844633,0.8225435,0.13390906,0.21820404,0.0456679,0.1484282,0.1027603
79,-1.0101544,-1.0807558,"('wavering', 'unwavering')",-1.8204585,-1.8984352,-0.46789744,-0.3129646,-1.0995034,-1.0973852,0.0021182
80,-0.034874737,0.10627976,"('dominated', 'dominating')",-0.09451861,0.009141877,-1.0850669,-0.98217803,-0.4048201,-0.2889188,0.1159013
81,-0.044133965,-0.09557711,"('submissive', 'aggressive')",1.6471866,1.5638626,-0.9984047,-1.04039,0.2015493,0.1426318,-0.0589175
82,-0.5085499,-0.47836897,"('poor', 'rich')",1.1548374,1.2430449,6.5415483,6.7869515,2.3959452,2.5172091,0.1212639
83,-0.026060369,-0.046977412,"('powerless', 'powerful')",-0.31312138,-0.27079174,-1.1716584,-1.1924735,-0.5036134,-0.5034142,0.0001992
84,0.4408832,0.37784937,"('inferior', 'superior')",0.27264538,0.26398078,0.7157798,0.6957156,0.4764361,0.4458486,-0.0305875
85,-0.11649758,-0.2799178,"('insignificant', 'prestigious')",-0.4825218,-0.54503024,0.423423,0.37046838,-0.0585321,-0.1514932,-0.0929611
86,-1.3478152,-1.5799208,"('uninfluential', 'influential')",0.49892324,0.37749082,-0.29554224,-0.47917286,-0.3814781,-0.5605343,-0.1790562
87,-0.33203632,-0.36386415,"('unsuccessful', 'successful')",0.17852443,0.24928476,0.792673,0.91416276,0.2130537,0.2665278,0.0534741
88,-0.34716955,-0.5650233,"('low', 'eminent')",0.6677514,0.5359655,-0.15015057,-0.29565728,0.0568104,-0.1082384,-0.1650488
