,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.15505153,-0.054124177,"('unsociable', 'sociable')",0.32544985,0.24813507,-0.46775568,-0.6121357,0.0042486,-0.1393749,-0.1436235
1,0.9414398,0.85608315,"('unfriendly', 'friendly')",0.13095629,0.06771456,1.9998082,1.9599882,1.024068,0.961262,-0.062806
2,-0.07733066,-0.06880903,"('unlikable', 'likable')",-0.15487489,-0.1671115,0.5210678,0.5695737,0.0962874,0.1112177,0.0149303
3,-0.8322088,-0.77095526,"('repellent', 'pleasant')",0.4559897,0.50299764,0.07007235,0.11046524,-0.1020489,-0.0524975,0.0495514
4,-0.3373947,-0.46633455,"('disliked', 'liked')",-0.2942284,-0.33698624,-5.544272,-5.672507,-2.0586317,-2.1586092,-0.0999775
5,-0.32302943,-0.22575252,"('distant', 'outgoing')",-0.7312972,-0.7077025,-0.08749999,-0.032326583,-0.3806089,-0.3219272,0.0586817
6,-0.62361807,-0.49966013,"('distant', 'open')",-0.998932,-0.9450501,0.35446635,0.42883426,-0.4226946,-0.3386254,0.0840692
7,0.3182069,0.1937085,"('insensitive', 'sensitive')",-0.28190035,-0.14738089,0.7831965,0.781964,0.2731677,0.2760972,0.0029295
8,-0.089778006,-0.020457316,"('unaffectionate', 'affectionate')",-0.59367007,-0.53326964,0.8928154,0.8635749,0.0697891,0.1032827,0.0334936
9,0.7446184,0.76951313,"('unaffectionate', 'caring')",0.008749487,0.048031077,1.1814647,1.2065576,0.6449442,0.6747006,0.0297564
10,0.79553294,0.7569492,"('unsympathetic', 'sympathetic')",0.041588183,0.109008245,-0.3277305,-0.36936256,0.1697969,0.1655316,-0.0042653
11,0.47829556,0.43960926,"('unhelpful', 'helpful')",0.6590354,0.6451265,1.8001807,1.885758,0.9791706,0.9901646,0.010994
12,1.2822318,1.3004607,"('unsupportive', 'supportive')",0.6883062,0.83917046,-1.3559355,-1.35226,0.2048675,0.2624571,0.0575896
13,0.7319593,0.5668424,"('impolite', 'polite')",0.19099121,0.15124564,-0.5264924,-0.6032192,0.1321527,0.0382896,-0.0938631
14,-0.075203486,-0.23249649,"('antisocial', 'social')",0.6168767,0.6526247,-0.67294884,-0.7583262,-0.0437585,-0.1127326,-0.0689741
15,1.1710448,1.0677967,"('boring', 'funny')",-0.067284346,-0.113362074,0.53892356,0.4961923,0.5475613,0.4835423,-0.064019
16,-1.2953893,-1.2738504,"('unpopular', 'popular')",-0.2813675,-0.27937925,0.47551358,0.5487748,-0.3670811,-0.3348183,0.0322628
17,-0.025765346,0.008948296,"('nasty', 'nice')",0.35160327,0.35901302,-0.35735223,-0.27626938,-0.0105048,0.030564,0.0410688
18,-0.504744,-0.5318872,"('disagreeable', 'welcoming')",-0.7963576,-0.7490248,-0.450225,-0.44154242,-0.5837755,-0.5741514,0.0096241
19,-0.20384479,-0.09876424,"('inhospitable', 'hospitable')",-0.63900226,-0.706976,0.49062532,0.5738446,-0.1174072,-0.0772985,0.0401087
20,-0.2927491,-0.29590398,"('rough', 'thoughtful')",0.67537963,0.7075582,0.8317515,0.83245695,0.404794,0.4147037,0.0099097
21,0.66799843,0.55149525,"('immoral', 'moral')",0.718061,0.6829538,-0.5389581,-0.48254186,0.2823671,0.2506357,-0.0317314
22,0.2333954,0.097822815,"('untrustworthy', 'trustworthy')",-0.23074569,-0.21619238,-0.8867339,-0.9162662,-0.2946947,-0.3448786,-0.0501839
23,0.48589998,0.39344275,"('insincere', 'sincere')",0.67194086,0.6238748,5.251111,5.296666,2.1363173,2.1046613,-0.031656
24,0.9942445,0.97767746,"('dishonest', 'honest')",-0.7724121,-0.76730233,0.8934887,0.83585054,0.3717737,0.3487419,-0.0230318
25,-0.47983557,-0.45943153,"('egoistic', 'altruistic')",0.90539145,0.92499214,1.6843312,1.6854749,0.7032957,0.7170118,0.0137161
26,1.791084,1.6825773,"('hardhearted', 'benevolent')",1.3457955,1.2650812,1.7792995,1.6193323,1.6387262,1.5223303,-0.1163959
27,0.6805858,0.80536056,"('hardhearted', 'softhearted')",0.067101516,0.13439792,1.7884779,1.6749382,0.8453884,0.8715656,0.0261772
28,0.06800015,-0.12386844,"('disloyal', 'loyal')",0.7170712,0.67672026,1.3222898,1.241165,0.7024537,0.5980056,-0.1044481
29,-1.1306314,-1.323551,"('unfair', 'fair')",-0.7728336,-0.77523935,-0.22789603,-0.34359318,-0.7104537,-0.8141278,-0.1036741
