,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
0,0.3577435,0.15363008,"('unsociable', 'sociable')",-0.14112617,-0.3127443,-0.020495914,-0.22465628,0.0653738,-0.1279235,-0.1932973
1,-0.48719916,-0.3819376,"('unfriendly', 'friendly')",0.59374076,0.4755425,1.0995549,1.0610455,0.4020322,0.3848835,-0.0171487
2,0.7723557,0.8451165,"('unlikable', 'likable')",1.6550412,1.7282811,1.0454326,1.1870399,1.1576098,1.2534792,0.0958694
3,-0.093674034,-0.036702104,"('repellent', 'pleasant')",-0.1485136,-0.18354706,0.5133407,0.46608058,0.0903844,0.0819438,-0.0084406
4,-0.6945759,-0.73765624,"('disliked', 'liked')",0.3439993,0.26910993,-5.8920784,-5.877108,-2.0808849,-2.1152182,-0.0343333
5,-0.49063033,-0.31097147,"('distant', 'outgoing')",-0.28336823,-0.27854574,-0.6905381,-0.5367449,-0.4881789,-0.3754207,0.1127582
6,-0.66828597,-0.43950725,"('distant', 'open')",-0.4845418,-0.50468993,-0.5014114,-0.40899536,-0.5514131,-0.4510642,0.1003489
7,0.7391644,0.66814846,"('insensitive', 'sensitive')",0.40784878,0.35122108,-0.03234212,-0.08409994,0.371557,0.3117566,-0.0598004
8,0.44257885,0.5141032,"('unaffectionate', 'affectionate')",0.45570183,0.42488226,0.5928791,0.57525426,0.4970533,0.5047466,0.0076933
9,0.8984495,0.99128544,"('unaffectionate', 'caring')",0.7268456,0.6424916,1.0993122,1.1134741,0.9082025,0.9157503,0.0075478
10,0.8228988,0.6909856,"('unsympathetic', 'sympathetic')",-0.1988267,-0.2704193,-0.051364325,-0.10812017,0.1909026,0.1041487,-0.0867539
11,0.8382664,0.81064945,"('unhelpful', 'helpful')",-0.35152116,-0.40470698,1.8279955,1.8615429,0.7715802,0.7558285,-0.0157517
12,0.8350741,0.8381397,"('unsupportive', 'supportive')",0.60187006,0.61692154,-1.7902925,-1.7137408,-0.1177828,-0.0862265,0.0315563
13,0.29581147,0.131941,"('impolite', 'polite')",-0.23872536,-0.2648219,-0.036575846,-0.14732178,0.0068368,-0.0934009,-0.1002377
14,1.4627181,1.2500533,"('antisocial', 'social')",1.6915617,1.6810888,0.2831572,0.117103815,1.1458123,1.016082,-0.1297303
15,0.37181032,0.2621572,"('boring', 'funny')",-0.49071357,-0.55162483,0.4708941,0.44918084,0.1173303,0.0532377,-0.0640926
16,-2.207131,-2.1392453,"('unpopular', 'popular')",-1.478795,-1.4054276,-0.38109326,-0.40008825,-1.3556732,-1.3149204,0.0407528
17,0.24806291,0.29637784,"('nasty', 'nice')",-0.9042435,-0.8572503,-0.08299115,-0.05561015,-0.2463906,-0.2054942,0.0408964
18,-0.5494048,-0.5421366,"('disagreeable', 'welcoming')",0.053442582,0.10442115,-1.1270103,-1.1464761,-0.5409908,-0.5280639,0.0129269
19,-0.16760576,-0.025240788,"('inhospitable', 'hospitable')",-0.7781324,-0.73901063,-0.6397653,-0.54007894,-0.5285012,-0.4347768,0.0937244
20,0.5709438,0.56615925,"('rough', 'thoughtful')",-0.27117246,-0.15375456,0.16560152,0.103471965,0.1551243,0.1719589,0.0168346
21,0.57775265,0.46989706,"('immoral', 'moral')",-0.0025011413,-0.0146170575,-0.71732795,-0.75118715,-0.0473588,-0.0986357,-0.0512769
22,0.9751408,0.8299854,"('untrustworthy', 'trustworthy')",-0.15896155,-0.17275968,-0.5267019,-0.6100012,0.0964924,0.0157415,-0.0807509
23,1.3484083,1.2374512,"('insincere', 'sincere')",-0.06696284,-0.17962068,5.2972913,5.1144156,2.1929123,2.0574153,-0.135497
24,1.6326803,1.5678586,"('dishonest', 'honest')",-0.2398036,-0.25252488,0.5357841,0.5082915,0.642887,0.6078751,-0.0350119
25,-0.17926113,-0.14343514,"('egoistic', 'altruistic')",0.6821616,0.6363034,1.0329685,0.99947786,0.5119563,0.4974487,-0.0145076
26,0.7257641,0.6766339,"('hardhearted', 'benevolent')",2.3686273,2.3861513,1.7998213,1.7679076,1.6314042,1.6102309,-0.0211733
27,0.60356694,0.6268188,"('hardhearted', 'softhearted')",-0.3356343,-0.37949944,0.5599855,0.44182816,0.2759727,0.2297158,-0.0462569
28,0.8438399,0.71072847,"('disloyal', 'loyal')",0.2981382,0.15107709,0.9129341,0.7736323,0.6849707,0.5451459,-0.1398248
29,0.16604656,0.1517382,"('unfair', 'fair')",-0.9392064,-0.92365944,-0.7680582,-0.8285899,-0.5137393,-0.5335037,-0.0197644
30,1.6020361,1.5695623,"('intolerant', 'tolerant')",1.370322,1.3581986,0.53084254,0.52280194,1.1677336,1.1501877,-0.0175459
31,-0.96153647,-0.7051341,"('evil', 'good')",-0.71738034,-0.6146466,-1.2669479,-1.1697214,-0.9819549,-0.829834,0.1521209
32,-0.03276708,-0.22420758,"('unkind', 'kind')",0.2169314,0.10709752,1.0273991,0.89227563,0.4038544,0.2583885,-0.1454659
33,-0.012454741,-0.012453189,"('wrong', 'right')",0.5058169,0.51112753,-0.83709717,-0.8622335,-0.1145783,-0.1211864,-0.0066081
34,-0.70210594,-0.5804445,"('mean', 'honorable')",-0.07453497,-0.009438574,4.908491,4.9606314,1.3772834,1.4569162,0.0796328
35,-1.293408,-1.2614343,"('corrupt', 'incorrupt')",-1.3582004,-1.3291082,-0.58666754,-0.6353892,-1.0794253,-1.0753105,0.0041148
36,-1.9976914,-1.8375376,"('hostile', 'amicable')",-0.70769054,-0.78894,-0.18832278,-0.31331897,-0.9645682,-0.9799322,-0.015364
37,0.74034834,0.74642146,"('fake', 'genuine')",0.0996957,0.11824492,0.18705751,0.17819719,0.3423672,0.3476212,0.005254
38,0.29266703,0.32780185,"('untruthful', 'truthful')",-0.44695133,-0.47117737,-0.044002533,0.03399862,-0.0660956,-0.036459,0.0296366
39,1.9891849,1.9477861,"('exploitative', 'cooperative')",-0.3239405,-0.21376301,0.30426806,0.32567877,0.6565042,0.6865673,0.0300631
40,-0.20180449,-0.19168529,"('stingy', 'generous')",0.6685834,0.6595358,-2.1945343,-2.2329211,-0.5759185,-0.5883569,-0.0124384
41,0.33362514,0.34838164,"('unforgiving', 'forgiving')",0.017932119,0.030033614,0.570227,0.5087068,0.3072614,0.2957073,-0.0115541
42,0.5761775,0.52433324,"('unreliable', 'reliable')",1.1196369,1.1937423,-2.5512376,-2.5122364,-0.2851411,-0.2647203,0.0204208
43,1.340358,1.3235897,"('irresponsible', 'responsible')",0.31537977,0.37257063,0.5716848,0.6384709,0.7424742,0.7782104,0.0357362
44,-0.9722477,-0.94996405,"('prejudiced', 'unprejudiced')",-0.3526158,-0.22379611,-1.1605852,-1.149361,-0.8284829,-0.7743737,0.0541092
45,1.1444668,1.1191391,"('incompetent', 'competent')",0.06280798,0.063918024,-0.12573521,-0.18646632,0.3605132,0.3321969,-0.0283163
46,1.0205983,0.93065846,"('uncompetitive', 'competitive')",1.0235516,1.0016742,-0.2872067,-0.35200456,0.5856477,0.526776,-0.0588717
47,-0.23151895,-0.1886157,"('stupid', 'smart')",0.23536018,0.27024913,5.1937284,5.185187,1.7325233,1.7556068,0.0230835
48,-0.18838803,-0.23785613,"('unintelligent', 'intelligent')",-0.503603,-0.48830304,-0.6948268,-0.723445,-0.4622726,-0.4832014,-0.0209288
49,-0.24229161,-0.19195825,"('unable', 'able')",-0.9150649,-0.82390857,-0.6648813,-0.64093256,-0.6074126,-0.5522664,0.0551462
50,-1.2355396,-1.2534889,"('clumsy', 'skillful')",-0.6189152,-0.63374937,-0.8171484,-0.8488149,-0.8905344,-0.9120177,-0.0214833
51,0.35821655,0.15453187,"('uneducated', 'educated')",-0.23476323,-0.31157953,0.16812897,0.02312959,0.0971941,-0.0446394,-0.1418335
52,-1.3173326,-1.2922885,"('irrational', 'rational')",-0.87367105,-0.93336666,-0.29787514,-0.35886592,-0.8296263,-0.861507,-0.0318807
53,-0.32610983,-0.28050935,"('uncreative', 'creative')",0.29066503,0.20129046,0.568334,0.5384702,0.1776297,0.1530838,-0.0245459
54,0.3825472,0.45528597,"('incapable', 'capable')",0.039921038,0.08521634,0.5460035,0.56327087,0.3228239,0.3679244,0.0451005
55,1.084686,0.99546677,"('incompetent', 'clever')",0.022326741,0.011577964,0.17863531,0.14226644,0.4285494,0.3831037,-0.0454457
