,verisk_male,verisk_female,tuple,analytics_male,analytics_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2020487,-1.2160816,"('unsociable', 'sociable')",0.21591768,0.14185318,-0.51515687,-0.6248325,-0.5004293,-0.5663536,-0.0659243
1,-2.2919931,-2.4017193,"('unfriendly', 'friendly')",0.29413697,0.1511232,1.711839,1.5199898,-0.0953391,-0.2435354,-0.1481963
2,0.3338863,0.41991442,"('unlikable', 'likable')",1.1054522,1.1899973,0.6339601,0.7273257,0.6910995,0.7790791,0.0879796
3,-0.4760792,-0.34608585,"('repellent', 'pleasant')",-0.2648593,-0.16732374,-0.12600051,-0.09311645,-0.2889797,-0.2021754,0.0868043
4,-0.25067362,-0.25717673,"('disliked', 'liked')",-0.50670725,-0.5582929,-5.417728,-5.504654,-2.0583696,-2.1067079,-0.0483383
5,-0.8670121,-0.80885476,"('distant', 'outgoing')",0.53062737,0.4987262,0.16188511,0.12965672,-0.0581665,-0.0601573,-0.0019908
6,-1.2453815,-1.1794759,"('distant', 'open')",-0.28618595,-0.3106047,0.56170774,0.49571255,-0.3232866,-0.331456,-0.0081694
7,-0.5289834,-0.53417933,"('insensitive', 'sensitive')",0.47038496,0.544466,0.18450879,0.1863314,0.0419701,0.0655394,0.0235693
8,-1.7106339,-1.7853295,"('unaffectionate', 'affectionate')",-0.203675,-0.27438825,0.590571,0.45486325,-0.441246,-0.5349514,-0.0937054
9,-2.099617,-2.1373422,"('unaffectionate', 'caring')",0.2956681,0.26792654,0.87567264,0.8031376,-0.3094254,-0.355426,-0.0460006
10,-1.5171918,-1.4815321,"('unsympathetic', 'sympathetic')",-0.6283051,-0.54439807,-0.85198617,-0.85057586,-0.999161,-0.9588354,0.0403256
11,-0.6575712,-0.63603646,"('unhelpful', 'helpful')",0.38795534,0.50046194,1.2821046,1.3496932,0.3374962,0.4047062,0.06721
12,-1.2769178,-1.1743921,"('unsupportive', 'supportive')",0.8609966,1.0114547,-1.5666482,-1.549001,-0.6608565,-0.5706461,0.0902104
13,-0.0644207,-0.023218354,"('impolite', 'polite')",0.36280861,0.38541538,-0.35920894,-0.35470802,-0.0202737,0.0024963,0.02277
