,alexandria_male,alexandria_female,tuple,real_male,real_female,est_male,est_female,equities_male,equities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.99142724,0.69806683,"('unsociable', 'sociable')",1.470223,1.3866093,1.6243567,1.466661,-1.3055229,-1.4357935,0.016732693,-0.056053832,0.5594434,0.411898,-0.1475454
1,-0.833276,-0.8589851,"('unfriendly', 'friendly')",-1.6157609,-1.6138971,-1.2240468,-1.2097218,-1.5212735,-1.5484108,1.6227843,1.484431,-0.7143147,-0.7493167,-0.035002
2,1.2056133,1.1566768,"('unlikable', 'likable')",1.3195132,1.380872,1.7906597,1.7866672,0.8026436,0.90444666,0.4472185,0.51446867,1.1131297,1.1486262,0.0354965
3,0.6061287,0.68219596,"('repellent', 'pleasant')",0.2837651,0.33236557,0.6243679,0.65994525,-0.6183132,-0.5768312,0.6070996,0.6112325,0.3006096,0.3417816,0.041172
4,-1.5946897,-1.4651034,"('disliked', 'liked')",-1.2080061,-1.1861331,-2.09649,-2.142428,0.17414184,0.24037462,-6.646806,-6.7696843,-2.2743698,-2.2645948,0.009775
5,-1.745471,-1.5873452,"('distant', 'outgoing')",-2.3618019,-2.2408705,-1.7664182,-1.7015796,0.043976694,0.17675011,-0.49417612,-0.4603162,-1.2647781,-1.1626722,0.1021059
6,-1.6875869,-1.5103644,"('distant', 'open')",-2.4681246,-2.3466759,-1.3298175,-1.2367381,-0.056880392,0.061481275,-0.1386247,-0.13352793,-1.1362068,-1.033165,0.1030418
7,0.6721551,0.70457584,"('insensitive', 'sensitive')",0.16602491,0.17329389,0.8827033,0.83365774,-1.1230679,-1.0673422,0.79697603,0.82528484,0.2789583,0.293894,0.0149357
8,-0.028768942,0.04511171,"('unaffectionate', 'affectionate')",-1.336532,-1.3209025,-1.4739685,-1.4550344,-1.8736917,-1.952139,0.3415502,0.22821274,-0.8742822,-0.8909503,-0.0166681
9,0.44576442,0.5415665,"('unaffectionate', 'caring')",-0.59438646,-0.597363,-1.1767932,-1.1875141,-1.7635211,-1.809965,0.9511707,0.9702307,-0.4275531,-0.416609,0.0109441
10,1.2516803,1.0884441,"('unsympathetic', 'sympathetic')",1.0144426,0.910015,1.5311016,1.4378659,-1.9126662,-2.0267813,0.58992416,0.5206855,0.4948965,0.3860458,-0.1088507
11,0.6492205,0.55250204,"('unhelpful', 'helpful')",0.8385524,0.8034534,0.894162,0.9351209,-1.0858803,-1.2007216,2.6960392,2.8114963,0.7984188,0.7803701,-0.0180487
12,1.6212999,1.6539415,"('unsupportive', 'supportive')",0.4251029,0.44145143,0.403129,0.33516803,-1.2392477,-1.1738733,-1.7143155,-1.6581798,-0.1008063,-0.0802984,0.0205079
13,0.55623543,0.25420794,"('impolite', 'polite')",2.1154077,2.1129642,2.3041098,2.2909405,-0.2556896,-0.32924268,0.47492766,0.4675925,1.0389982,0.9592925,-0.0797057
14,1.496082,1.3354489,"('antisocial', 'social')",2.867901,2.885734,1.9336128,1.7684635,-0.43331376,-0.4169597,-0.15646264,-0.17906846,1.1415639,1.0787236,-0.0628403
15,-0.57782155,-0.6729125,"('boring', 'funny')",0.09696838,0.08280258,0.6325436,0.61355823,0.49113238,0.42725092,0.31322724,0.28210092,0.19121,0.14656,-0.04465
16,-2.0339072,-1.9996973,"('unpopular', 'popular')",-1.2094771,-1.2084388,-1.912247,-1.8607152,-0.75812304,-0.7924688,0.34081954,0.30323708,-1.1145869,-1.1116167,0.0029702
17,-0.40544122,-0.3912357,"('nasty', 'nice')",0.42702866,0.5145908,-0.30015817,-0.34765467,0.276165,0.35723153,-0.5134208,-0.47536543,-0.1031653,-0.0684867,0.0346786
18,1.1479555,1.1460848,"('disagreeable', 'welcoming')",-0.38917157,-0.2810783,-0.5312913,-0.5197011,-1.0800805,-0.9776601,-0.52154845,-0.53508997,-0.2748273,-0.2334889,0.0413384
19,-1.8930221,-1.7080079,"('inhospitable', 'hospitable')",-1.945391,-1.8434246,-1.5231853,-1.4384221,-1.6182032,-1.5458163,-0.6641945,-0.60192573,-1.5287992,-1.4275194,0.1012798
20,0.36771294,0.42727077,"('rough', 'thoughtful')",-0.095762596,-0.092291355,-0.08954428,-0.1270133,-0.4856548,-0.4508802,0.81886816,0.7618536,0.1031239,0.1037879,0.000664
21,1.3354262,1.1253461,"('immoral', 'moral')",1.5938644,1.5347927,2.1228502,2.0917885,-0.8503928,-0.925454,-0.36491942,-0.34709248,0.7673658,0.6958762,-0.0714896
22,0.1946232,0.08557164,"('untrustworthy', 'trustworthy')",1.1602657,1.1331927,0.9113306,0.812102,-0.6667568,-0.6864541,-1.1232764,-1.1879923,0.0952373,0.031284,-0.0639533
23,1.6946111,1.5485414,"('insincere', 'sincere')",1.7008809,1.642489,1.1015675,1.0491521,-1.3671265,-1.5354514,6.479927,6.536882,1.9219721,1.8483227,-0.0736494
24,1.5535287,1.5263046,"('dishonest', 'honest')",0.9073154,1.0333672,0.9280752,0.9211167,-0.7775155,-0.74251074,1.2055922,1.1654972,0.7633992,0.780755,0.0173558
25,-0.38564634,-0.29001004,"('egoistic', 'altruistic')",-1.6616703,-1.6474807,-0.48169518,-0.43688115,0.5446058,0.58620304,1.1806867,1.1149136,-0.1607439,-0.134651,0.0260929
26,1.4835914,1.3657228,"('hardhearted', 'benevolent')",0.25947142,0.09951271,0.412992,0.14214838,0.13937652,0.03583672,1.1960665,0.9533225,0.6982996,0.5193086,-0.178991
27,0.14355645,0.29466933,"('hardhearted', 'softhearted')",-2.0456712,-1.9555788,-0.6921892,-0.6460111,-1.2598075,-1.1536806,1.1737777,1.0772673,-0.5360668,-0.4766667,0.0594001
