,charles_male,charles_female,tuple,river_male,river_female,labs_male,labs_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
15,-0.5539013,-0.56203705,"('boring', 'funny')",0.18093178,0.14974907,0.51217026,0.50680816,0.84281486,0.89382374,0.16499767,0.19702664,0.2294027,0.2370741,0.0076714
16,-0.58092785,-0.64095944,"('unpopular', 'popular')",-0.43988875,-0.5496237,-0.089619115,-0.14913855,0.42385766,0.31766015,0.54293746,0.49601376,-0.0287281,-0.1052096,-0.0764815
17,0.1977804,0.2518709,"('nasty', 'nice')",-0.20606229,-0.15724021,-0.4997815,-0.47817853,-0.8169415,-0.78973126,-0.7407086,-0.73786753,-0.4131427,-0.3822293,0.0309134
18,0.60015184,0.6529431,"('disagreeable', 'welcoming')",0.61104816,0.6274862,0.373098,0.29433843,-0.620757,-0.6316584,-0.27107945,-0.35699916,0.1384923,0.1172221,-0.0212702
19,-0.7077354,-0.62575376,"('inhospitable', 'hospitable')",-0.9203185,-0.8982677,-1.1245637,-1.1517074,-0.7963919,-0.7923454,-0.52902925,-0.48239774,-0.8156077,-0.7900944,0.0255133
20,0.3919136,0.43330228,"('rough', 'thoughtful')",-0.45865735,-0.42513964,1.1485163,1.1795279,0.36032054,0.33522207,1.1958665,1.1691811,0.5275919,0.5384187,0.0108268
21,-0.0835637,-0.13783589,"('immoral', 'moral')",-0.48918957,-0.51859546,0.18677661,0.20985411,-0.37163725,-0.28524518,-0.7890185,-0.7284496,-0.3093265,-0.2920544,0.0172721
22,-0.3282696,-0.390552,"('untrustworthy', 'trustworthy')",0.7408711,0.73818743,0.3105269,0.27461064,-0.8897771,-0.8796043,-1.1149355,-1.127631,-0.2563169,-0.2769979,-0.020681
23,-0.12551835,-0.18748376,"('insincere', 'sincere')",-0.24760109,-0.2571434,0.18616271,0.17363584,-1.0901996,-1.1151906,5.8903766,5.8657665,0.922644,0.8959169,-0.0267271
24,0.7575188,0.64973795,"('dishonest', 'honest')",0.7387228,0.67241925,-0.556898,-0.5709417,-1.0674177,-1.0359278,0.89788836,0.8581755,0.1539628,0.1146926,-0.0392702
25,0.5202866,0.48669773,"('egoistic', 'altruistic')",0.46233267,0.43867743,0.7296093,0.71082383,-0.07543844,-0.16086242,1.881633,1.7948625,0.7036846,0.6540398,-0.0496448
26,1.5543058,1.4673611,"('hardhearted', 'benevolent')",-0.098812655,-0.16737871,0.4304022,0.3971221,0.7830095,0.75116503,1.5556971,1.5067327,0.8449203,0.7910005,-0.0539198
27,-0.23449957,-0.18766484,"('hardhearted', 'softhearted')",-0.7408062,-0.6379112,-0.43987012,-0.39489546,-0.089092694,-0.14675295,1.4961481,1.412408,-0.0016241,0.0090367,0.0106608
28,0.9097773,0.73111856,"('disloyal', 'loyal')",-0.108981505,-0.29186836,0.39238667,0.2536887,-1.4593533,-1.5578262,1.1776396,1.0346359,0.1822937,0.0339497,-0.148344
29,0.2053058,0.0738595,"('unfair', 'fair')",0.741079,0.7158546,-0.14323264,-0.20444493,-0.988369,-1.0433005,-0.36182195,-0.48902413,-0.1094078,-0.1894111,-0.0800033
30,1.1333922,1.1204412,"('intolerant', 'tolerant')",0.3949037,0.3504921,1.4626346,1.4051343,-0.52468455,-0.53198487,0.8716708,0.90219,0.6675834,0.6492546,-0.0183288
31,-0.5564905,-0.46881497,"('evil', 'good')",-0.15586974,-0.09438646,-0.74925447,-0.8163677,-0.9882099,-1.0131149,-0.93729514,-1.0608437,-0.677424,-0.6907055,-0.0132815
32,-0.10539715,-0.25088534,"('unkind', 'kind')",-0.48114762,-0.48381284,-0.02259846,0.017440774,-0.18438533,-0.15247056,0.7504479,0.7037793,-0.0086161,-0.0331897,-0.0245736
33,0.6065432,0.53573906,"('wrong', 'right')",1.2420927,1.1743977,0.10173151,0.077556185,0.38409278,0.36587226,-0.5346857,-0.5595323,0.3599549,0.3188066,-0.0411483
34,-0.48561677,-0.33405244,"('mean', 'honorable')",-0.6958304,-0.6163602,0.1645902,0.181728,0.25638172,0.34491175,5.975824,6.0767336,1.0430697,1.1305922,0.0875225
35,1.1773785,1.1363134,"('corrupt', 'incorrupt')",0.5400739,0.4952532,-0.8328629,-0.8749983,0.56751233,0.4546682,-0.02441293,-0.17820022,0.2855378,0.2066073,-0.0789305
36,0.13362129,0.05094698,"('hostile', 'amicable')",-1.2045622,-1.260273,-1.1263008,-1.3637396,-0.1382522,-0.27120095,0.47364894,0.31011295,-0.372369,-0.5068307,-0.1344617
37,0.120448165,0.13866407,"('fake', 'genuine')",-0.14204848,-0.12329421,-0.4690723,-0.46651512,-0.11852424,-0.04466798,0.4471686,0.4603401,-0.0324057,-0.0070946,0.0253111
38,0.5494971,0.50881016,"('untruthful', 'truthful')",-0.27825966,-0.28568682,0.04871978,0.038371667,-1.7305593,-1.7275227,-0.16372475,-0.17330939,-0.3148654,-0.3278674,-0.013002
39,0.3915226,0.43509883,"('exploitative', 'cooperative')",1.1841403,1.254782,1.1534482,1.230528,0.39156663,0.46887976,0.24196455,0.2611744,0.6725285,0.7300926,0.0575641
40,1.1793957,1.1214886,"('stingy', 'generous')",0.81677943,0.77108335,0.12212922,0.025313593,-0.9237009,-0.9270998,-1.1763268,-1.2993516,0.0036553,-0.0617132,-0.0653685
41,0.47256708,0.42171538,"('unforgiving', 'forgiving')",0.38300154,0.34515598,0.030904619,-0.017391976,-0.7205465,-0.7338341,0.11821111,0.080966875,0.0568276,0.0193224,-0.0375052
42,0.7532935,0.7542162,"('unreliable', 'reliable')",0.13449979,0.21208113,-0.515091,-0.44872725,0.0032290071,0.15440722,-3.3463438,-3.2845044,-0.5940825,-0.5225054,0.0715771
43,0.097420335,0.0575044,"('irresponsible', 'responsible')",-0.5712359,-0.4857378,-0.27877194,-0.14625145,-1.4029741,-1.3070761,0.5550811,0.60514045,-0.3200961,-0.2552841,0.064812
44,-0.16966572,-0.053451817,"('prejudiced', 'unprejudiced')",-0.17472714,-0.11680045,-0.08770328,-0.07503253,0.5195848,0.50875866,-1.4606212,-1.4822688,-0.2746265,-0.243759,0.0308675
45,-0.5229963,-0.5325636,"('incompetent', 'competent')",-0.60299,-0.6241232,-0.08752464,-0.15254068,-0.95317656,-0.9851838,-0.2565441,-0.29133785,-0.4846463,-0.5171498,-0.0325035
46,-1.0912822,-1.1372162,"('uncompetitive', 'competitive')",-0.1792537,-0.21078111,-0.043441404,-0.0032021552,-1.3665177,-1.3122592,-0.5194585,-0.46550632,-0.6399907,-0.625793,0.0141977
47,-0.13636342,-0.16807993,"('stupid', 'smart')",-0.06577272,-0.029848117,0.59186804,0.63390815,0.43555254,0.4640979,5.4320984,5.495559,1.2514766,1.2791274,0.0276508
48,0.19371553,0.096780606,"('unintelligent', 'intelligent')",-1.0363654,-1.1323231,1.543622,1.481884,-1.1046989,-1.1218859,0.71784484,0.7157985,0.0628236,0.0080508,-0.0547728
49,-0.36346334,-0.31155375,"('unable', 'able')",-0.973537,-0.9729227,0.2003296,0.2902094,-0.65182275,-0.61226547,-0.5654647,-0.47781762,-0.4707917,-0.41687,0.0539217
50,-0.056768395,-0.1195067,"('clumsy', 'skillful')",-0.35800314,-0.39148834,-0.6068867,-0.62297636,0.60121095,0.55488753,0.11711733,0.060091235,-0.060666,-0.1037985,-0.0431325
51,0.40013814,0.20574413,"('uneducated', 'educated')",-0.0053420328,-0.1099294,0.29711118,0.193356,-0.13038547,-0.16849208,0.41986674,0.37436092,0.1962777,0.0990079,-0.0972698
52,0.6265473,0.5513815,"('irrational', 'rational')",-0.07305084,-0.19345373,-0.083169684,-0.29100996,-0.95698225,-0.9828777,0.28694502,0.11748214,-0.0399421,-0.1596955,-0.1197534
53,0.6028884,0.44801825,"('uncreative', 'creative')",-0.6434351,-0.6349019,0.63555104,0.54322916,-0.22816455,-0.24517614,1.5327817,1.4415627,0.3799243,0.3105464,-0.0693779
54,0.33358356,0.27799344,"('incapable', 'capable')",0.35244322,0.24836266,-0.009218875,-0.07893517,-0.5547367,-0.5544425,0.6767765,0.72343457,0.1597696,0.1232826,-0.036487
55,-0.00542818,-0.04638709,"('incompetent', 'clever')",-0.12673536,-0.16946936,1.817244,1.7937857,-0.61288935,-0.60295886,0.33828837,0.3910777,0.2820959,0.2732096,-0.0088863
56,-0.114188865,-0.16505411,"('impractical', 'practical')",0.04489424,0.089709476,0.6160201,0.66526103,-0.071533926,-0.0147391725,-0.7299875,-0.66028595,-0.0509592,-0.0170217,0.0339375
57,0.107394144,-0.020370224,"('unimaginative', 'imaginative')",-0.880599,-0.8808056,0.66226655,0.62111425,-0.634481,-0.55515426,-2.4592195,-2.4234552,-0.6409277,-0.6517342,-0.0108065
58,-0.040580437,-0.051548116,"('undiscriminating', 'discriminating')",-0.8550094,-0.8358419,0.2368352,0.16791208,-0.64280534,-0.6725428,0.12241848,0.11381256,-0.2358283,-0.2556416,-0.0198133
59,0.7283879,0.68378496,"('foolish', 'wise')",0.53389287,0.4923969,-0.25845078,-0.24306254,0.54624915,0.5478794,-0.00541799,-0.045780774,0.3089322,0.2870436,-0.0218886
60,-0.6519493,-0.65951806,"('inefficient', 'efficient')",-0.37014294,-0.3445914,1.6052486,1.7102685,-0.60332125,-0.55948895,0.06053004,0.1974517,0.008073,0.0688244,0.0607514
61,0.6591698,0.5213994,"('illogical', 'logical')",-0.24561901,-0.35239586,0.9741526,0.87179744,-0.2512294,-0.33384198,0.6447591,0.534669,0.3562466,0.2483256,-0.107921
62,-0.7331445,-0.6166184,"('incompetent', 'brilliant')",-0.13822238,-0.109494194,1.4191879,1.5042679,-0.7184555,-0.6016601,-0.07837747,0.06608856,-0.0498024,0.0485168,0.0983192
63,0.04392651,-0.022011854,"('unperceptive', 'insightful')",-0.079493545,-0.07775737,-0.17641236,-0.07847358,-0.80436105,-0.72246313,0.66682994,0.8039742,-0.0699021,-0.0193463,0.0505558
64,0.2232995,0.1114687,"('shy', 'confident')",0.3439244,0.25519922,-0.34285477,-0.3724432,-1.0017068,-0.950774,-7.0065937,-7.0070543,-1.5567863,-1.5927207,-0.0359344
65,-0.4768331,-0.54954857,"('insecure', 'secure')",-0.72536486,-0.7658298,0.24114953,0.20142815,-0.2730834,-0.26614138,-0.27035466,-0.2510283,-0.3008973,-0.326224,-0.0253267
66,0.49122646,0.48145184,"('inactive', 'active')",0.4959728,0.5448214,-1.2560402,-1.2942002,0.82535017,0.7921581,0.8000295,0.8101884,0.2713078,0.2668839,-0.0044239
67,0.5223175,0.4956003,"('doubtful', 'determined')",1.4073834,1.4159523,-0.48168686,-0.3839479,0.99411225,1.0470344,-0.09843303,-0.059316732,0.4687387,0.5030645,0.0343258
68,0.13003129,0.1271027,"('dependent', 'independent')",-0.970149,-0.9669379,-0.57531714,-0.57846195,-0.1226653,-0.12602684,-0.6773766,-0.68537074,-0.4430954,-0.4459389,-0.0028435
69,-0.15855014,-0.08907811,"('lazy', 'industrious')",0.11669418,0.15347204,0.40916425,0.44153404,1.3781714,1.376884,-0.6869471,-0.67633754,0.2117065,0.2412949,0.0295884
70,-0.2585576,-0.31530508,"('lethargic', 'energetic')",-0.083435826,-0.07906872,-0.0046755113,0.023651432,-0.009587195,0.09609513,0.60185784,0.7244341,0.0491203,0.0899614,0.0408411
71,0.16940553,0.19918798,"('diffident', 'self-confident')",0.73471725,0.7277274,0.431676,0.46114352,-0.63169396,-0.6133302,0.37568775,0.33315217,0.2159585,0.2215762,0.0056177
72,-0.30109578,-0.27191108,"('unambitious', 'ambitious')",0.02044036,0.054235794,0.22211553,0.30766326,-1.3423445,-1.2698367,-0.7308717,-0.7268978,-0.4263512,-0.3813493,0.0450019
73,1.4964533,1.589408,"('helpless', 'self-reliant')",0.6599827,0.68925583,-0.57110363,-0.63524085,-0.7735711,-0.72108126,-3.9383204,-3.9120145,-0.6253118,-0.5979345,0.0273773
74,0.75205016,0.69452155,"('undedicated', 'dedicated')",0.21186003,0.24789168,-0.5310556,-0.50641793,-1.0061322,-0.9605829,-0.22788341,-0.17644608,-0.1602322,-0.1402067,0.0200255
75,0.39320505,0.48384398,"('meek', 'impulsive')",0.3567959,0.37888753,-0.19485378,-0.20083582,0.46268237,0.52536374,-0.3344769,-0.2592715,0.1366705,0.1855976,0.0489271
76,-0.52929,-0.5060812,"('anxious', 'daring')",0.12817559,0.19936725,0.09433063,0.10916343,0.4036151,0.501339,0.06383258,0.19222891,0.0321328,0.0992035,0.0670707
77,-1.2032148,-1.2483269,"('unmotivated', 'motivated')",-0.40275314,-0.51505417,0.77324814,0.7643491,-0.94143355,-0.912136,-0.82850844,-0.7500762,-0.5205323,-0.5322488,-0.0117165
78,-0.63673323,-0.701876,"('nonresilient', 'resilient')",-1.0314275,-1.0598551,0.17123505,0.21901625,-0.6375752,-0.6735347,0.12973472,0.19632687,-0.4009532,-0.4039845,-0.0030313
79,0.2739168,0.1737805,"('wavering', 'unwavering')",0.06485054,-0.0031071696,-1.4557033,-1.569354,-0.39176685,-0.42830372,-0.0955644,-0.1275362,-0.3208534,-0.3909041,-0.0700507
80,0.16370898,0.16723356,"('dominated', 'dominating')",-0.45674497,-0.46364057,-0.28839746,-0.15766081,-0.48702195,-0.40039203,-1.4288132,-1.3514239,-0.4994537,-0.4411767,0.058277
81,0.09522997,-0.06796849,"('submissive', 'aggressive')",0.2679351,0.16290648,0.90771914,0.8828695,0.26042008,0.36296415,-0.8223329,-0.68759245,0.1417943,0.1306358,-0.0111585
82,0.49919,0.4154561,"('poor', 'rich')",-0.5073997,-0.53209054,0.32309982,0.24313778,0.8513634,0.8061219,5.9793043,6.063602,1.4291116,1.3992455,-0.0298661
83,-0.06325945,-0.09769826,"('powerless', 'powerful')",0.13068886,0.0830404,0.52983874,0.56708306,-0.83879775,-0.7882765,-0.778605,-0.82069767,-0.2040269,-0.2113098,-0.0072829
84,0.5702184,0.4912325,"('inferior', 'superior')",0.54361,0.45737785,0.29377687,0.2485483,0.48464346,0.46080276,0.820237,0.7991559,0.5424972,0.4914235,-0.0510737
85,1.066729,1.0999205,"('insignificant', 'prestigious')",0.05732786,0.0021395653,-0.24924894,-0.35490197,-0.7441218,-0.7809033,0.7783052,0.7011522,0.1817983,0.1334814,-0.0483169
86,-0.8990584,-1.0903409,"('uninfluential', 'influential')",-0.9362985,-1.1062002,0.33400974,0.18235028,-1.8050272,-1.8015984,-0.2556916,-0.3206408,-0.7124132,-0.827286,-0.1148728
87,-0.39867055,-0.49488807,"('unsuccessful', 'successful')",-0.8263999,-0.98362315,-0.2546408,-0.2342246,0.041910104,0.061095074,0.06889033,0.12165521,-0.2737822,-0.3059971,-0.0322149
88,-0.14395322,-0.21559523,"('low', 'eminent')",-1.1501895,-1.2319975,0.033160545,-0.050617717,-0.76857376,-0.74650824,-0.02277832,0.006846059,-0.4104668,-0.4475745,-0.0371077
