,monster_male,monster_female,tuple,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,0.010770367,-0.08290762,"('unsociable', 'sociable')",-0.074603826,-0.1212854,-0.7223016,-0.8254412,-0.262045,-0.3432114,-0.0811664
1,0.5255198,0.3342408,"('unfriendly', 'friendly')",0.44260165,0.31600365,2.3919754,2.24105,1.1200323,0.9637648,-0.1562675
2,-1.013553,-1.0714442,"('unlikable', 'likable')",0.04543358,0.121676296,0.07495444,0.13543452,-0.2977217,-0.2714444,0.0262773
3,-1.2859105,-1.3179811,"('repellent', 'pleasant')",-0.800812,-0.754436,-0.40515888,-0.38402435,-0.8306271,-0.8188139,0.0118132
4,-1.193923,-1.3566389,"('disliked', 'liked')",-0.057483952,-0.0950666,-6.6610208,-6.7920136,-2.637476,-2.7479064,-0.1104304
5,-0.21610701,-0.322045,"('distant', 'outgoing')",0.9829036,0.8977544,0.6625969,0.61753017,0.4764645,0.3977465,-0.078718
6,-0.8536091,-0.9691984,"('distant', 'open')",0.16123003,0.035749204,1.0521319,0.9784582,0.1199176,0.015003,-0.1049146
7,-0.47224587,-0.49582857,"('insensitive', 'sensitive')",-1.0107265,-0.9355864,0.027781274,0.04748288,-0.4850637,-0.4613107,0.023753
8,0.32765305,0.227489,"('unaffectionate', 'affectionate')",-0.17059341,-0.22104171,1.2583575,1.2036309,0.4718057,0.4033594,-0.0684463
9,0.92361414,0.8865415,"('unaffectionate', 'caring')",0.37542892,0.37144712,1.5008341,1.4952595,0.9332924,0.9177494,-0.015543
10,-0.047187943,-0.010772599,"('unsympathetic', 'sympathetic')",-1.5078605,-1.3469974,-1.1298852,-1.1455505,-0.8949779,-0.8344402,0.0605377
11,0.29921648,0.38257307,"('unhelpful', 'helpful')",0.081435576,0.22736187,1.2246084,1.3332777,0.5350868,0.6477375,0.1126507
12,0.5657787,0.61305434,"('unsupportive', 'supportive')",1.0014349,1.153669,-1.8898481,-1.8465137,-0.1075449,-0.0265968,0.0809481
13,-0.23410144,-0.13192856,"('impolite', 'polite')",-0.65181357,-0.5747677,-0.83776706,-0.800237,-0.5745607,-0.5023111,0.0722496
14,-0.9669086,-0.95602995,"('antisocial', 'social')",0.18860087,0.18603611,-1.4875201,-1.4609867,-0.7552759,-0.7436602,0.0116157
15,0.39681914,0.41300648,"('boring', 'funny')",0.23277518,0.22117418,0.83957034,0.8360168,0.4897215,0.4900658,0.0003443
16,-1.6491401,-1.6802424,"('unpopular', 'popular')",-0.18615124,-0.2123251,0.6487115,0.61295044,-0.3955266,-0.426539,-0.0310124
17,-1.9029787,-1.9047164,"('nasty', 'nice')",-1.6088802,-1.4709488,-0.5060373,-0.4318664,-1.3392987,-1.2691772,0.0701215
18,-1.6512504,-1.7169044,"('disagreeable', 'welcoming')",0.23781805,0.24548893,-0.36116695,-0.46244776,-0.5915331,-0.6446211,-0.053088
19,-0.2775185,-0.3062914,"('inhospitable', 'hospitable')",0.4101191,0.37656873,0.41122103,0.44387305,0.1812739,0.1713835,-0.0098904
20,-0.7814809,-0.80260223,"('rough', 'thoughtful')",-0.6251742,-0.6305329,0.62013954,0.5837072,-0.2621718,-0.2831426,-0.0209708
21,-0.032122463,-0.06272587,"('immoral', 'moral')",0.21852933,0.31299013,-1.2482007,-1.2313359,-0.3539313,-0.3270239,0.0269074
22,-0.77390957,-0.84884447,"('untrustworthy', 'trustworthy')",0.055200823,0.023501068,-1.4100895,-1.4456872,-0.7095994,-0.7570101,-0.0474107
23,0.26506555,0.2274517,"('insincere', 'sincere')",0.7172684,0.7147,5.506777,5.499703,2.163037,2.1472848,-0.0157522
24,0.06379845,0.00017766282,"('dishonest', 'honest')",0.24794061,0.23166808,0.43540293,0.3948188,0.2490473,0.2088882,-0.0401591
25,-0.43048835,-0.5452515,"('egoistic', 'altruistic')",0.5334225,0.47899455,1.881694,1.7816668,0.6615427,0.5718033,-0.0897394
26,0.047087304,-0.04810791,"('hardhearted', 'benevolent')",1.0738717,1.01362,1.2769012,1.2524422,0.7992868,0.7393181,-0.0599687
27,-0.7169304,-0.6890337,"('hardhearted', 'softhearted')",-0.943558,-0.9574386,1.3007498,1.1368042,-0.1199129,-0.1698893,-0.0499764
28,0.48507464,0.35189587,"('disloyal', 'loyal')",0.44695324,0.3627373,0.87437725,0.78341144,0.602135,0.4993482,-0.1027868
