,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.26064992,-0.29131946,"('unsociable', 'sociable')",-0.22543392,-0.34712312,-0.2430419,-0.3192213,-0.0761794
1,0.1956116,0.34905708,"('unfriendly', 'friendly')",1.1766119,1.0298021,0.6861117,0.6894296,0.0033179
2,0.0879338,0.06814405,"('unlikable', 'likable')",0.7320265,0.83609617,0.4099801,0.4521201,0.04214
3,-1.0971276,-0.86304134,"('repellent', 'pleasant')",0.31073114,0.3307665,-0.3931982,-0.2661374,0.1270608
4,0.3806279,0.3833943,"('disliked', 'liked')",-6.786829,-6.802779,-3.2031004,-3.2096925,-0.0065921
5,0.3434095,0.40538794,"('distant', 'outgoing')",-0.5122421,-0.44264784,-0.0844163,-0.01863,0.0657863
6,0.10041559,0.22647056,"('distant', 'open')",-0.45266634,-0.37266314,-0.1761254,-0.0730963,0.1030291
7,-0.40953416,-0.33983883,"('insensitive', 'sensitive')",-0.43595403,-0.41675845,-0.4227441,-0.3782986,0.0444455
8,0.3343547,0.29870743,"('unaffectionate', 'affectionate')",0.6402537,0.5839916,0.4873042,0.4413495,-0.0459547
9,0.32092017,0.28766453,"('unaffectionate', 'caring')",1.1137741,1.0776824,0.7173471,0.6826735,-0.0346736
10,-0.6083569,-0.5377968,"('unsympathetic', 'sympathetic')",-0.4223838,-0.4680243,-0.5153704,-0.5029106,0.0124598
11,-0.7627827,-0.8793826,"('unhelpful', 'helpful')",1.9231483,1.9616396,0.5801828,0.5411285,-0.0390543
12,-0.10991846,-0.016892012,"('unsupportive', 'supportive')",-2.1513631,-2.0634458,-1.1306407,-1.0401689,0.0904718
13,-0.49836832,-0.678415,"('impolite', 'polite')",-0.47761077,-0.5213511,-0.4879895,-0.5998831,-0.1118936
14,0.042654067,-0.03151749,"('antisocial', 'social')",-0.30773598,-0.42014605,-0.132541,-0.2258318,-0.0932908
15,0.4384908,0.3659722,"('boring', 'funny')",0.5337461,0.52333647,0.4861185,0.4446543,-0.0414642
16,-0.4582015,-0.36887786,"('unpopular', 'popular')",0.06441656,0.02551493,-0.1968925,-0.1716815,0.025211
17,-0.74752545,-0.7329403,"('nasty', 'nice')",-0.38059092,-0.38932395,-0.5640582,-0.5611321,0.0029261
18,-0.4009033,-0.27095684,"('disagreeable', 'welcoming')",-1.1963348,-1.1504371,-0.7986191,-0.710697,0.0879221
19,-0.8658587,-0.85500544,"('inhospitable', 'hospitable')",-0.4781172,-0.4107532,-0.671988,-0.6328793,0.0391087
20,-0.029078852,0.08371809,"('rough', 'thoughtful')",0.45707148,0.43780315,0.2139963,0.2607606,0.0467643
21,-0.45540053,-0.4065909,"('immoral', 'moral')",-0.800708,-0.76218957,-0.6280543,-0.5843902,0.0436641
