,mastercard_male,mastercard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.76277417,-0.81764245,"('unsociable', 'sociable')",-0.58958083,-0.71354324,-0.6761775,-0.7655928,-0.0894153
1,1.2441722,1.1606972,"('unfriendly', 'friendly')",2.2821517,2.1142273,1.7631619,1.6374623,-0.1256996
2,1.3932605,1.4225354,"('unlikable', 'likable')",0.6028444,0.65390885,0.9980525,1.0382221,0.0401696
3,-1.2694389,-1.1996987,"('repellent', 'pleasant')",-0.22742647,-0.18989368,-0.7484326,-0.6947962,0.0536364
4,-0.32094553,-0.3774932,"('disliked', 'liked')",-6.2151656,-6.3487782,-3.2680557,-3.3631358,-0.0950801
5,0.6156449,0.624461,"('distant', 'outgoing')",0.21308136,0.13109538,0.4143631,0.3777782,-0.0365849
6,0.35969198,0.3730202,"('distant', 'open')",0.81263995,0.68382496,0.586166,0.5284226,-0.0577434
7,-0.46148947,-0.4798989,"('insensitive', 'sensitive')",0.37316263,0.362336,-0.0441634,-0.0587814,-0.014618
8,0.8892069,0.8375131,"('unaffectionate', 'affectionate')",1.1666478,1.0353261,1.0279274,0.9364196,-0.0915078
9,1.2001636,1.1423204,"('unaffectionate', 'caring')",1.2088945,1.1291378,1.204529,1.1357291,-0.0687999
10,-1.5439007,-1.5767734,"('unsympathetic', 'sympathetic')",-0.93521667,-0.9499276,-1.2395587,-1.2633505,-0.0237918
11,-1.0497952,-1.0420024,"('unhelpful', 'helpful')",1.1605449,1.2341604,0.0553749,0.096079,0.0407041
12,-0.1653674,-0.11013453,"('unsupportive', 'supportive')",-2.0184598,-2.0236888,-1.0919136,-1.0669117,0.0250019
13,-0.6794784,-0.6497333,"('impolite', 'polite')",-0.9720435,-0.9456525,-0.825761,-0.7976929,0.0280681
14,-0.4045261,-0.4755268,"('antisocial', 'social')",-0.73731285,-0.747062,-0.5709195,-0.6112944,-0.0403749
15,0.09439592,0.008912809,"('boring', 'funny')",0.59857845,0.51977724,0.3464872,0.264345,-0.0821422
16,-0.29159617,-0.22585191,"('unpopular', 'popular')",0.5738684,0.55600816,0.1411361,0.1650781,0.023942
17,-0.06793122,-0.013434403,"('nasty', 'nice')",-0.43863535,-0.41494253,-0.2532833,-0.2141885,0.0390948
18,0.19259258,0.18532626,"('disagreeable', 'welcoming')",-0.13808644,-0.22871971,0.0272531,-0.0216967,-0.0489498
19,0.036437068,0.044105034,"('inhospitable', 'hospitable')",0.39574516,0.41767538,0.2160911,0.2308902,0.0147991
20,0.34439123,0.38540995,"('rough', 'thoughtful')",1.2415295,1.1686391,0.7929603,0.7770245,-0.0159358
21,-1.0769767,-1.1019706,"('immoral', 'moral')",-1.0579839,-1.0180517,-1.0674803,-1.0600111,0.0074692
22,-0.85274774,-0.9638607,"('untrustworthy', 'trustworthy')",-1.0776913,-1.1818135,-0.9652195,-1.0728371,-0.1076176
23,-0.20733948,-0.2584825,"('insincere', 'sincere')",5.2401185,5.164384,2.5163896,2.4529507,-0.0634389
24,0.12825334,0.014920726,"('dishonest', 'honest')",0.6725661,0.5665306,0.4004097,0.2907256,-0.1096841
25,0.79894876,0.7855535,"('egoistic', 'altruistic')",1.9433618,1.8853927,1.3711553,1.3354731,-0.0356822
26,1.4498509,1.3639852,"('hardhearted', 'benevolent')",2.0767963,2.0422697,1.7633235,1.7031274,-0.0601961
27,-0.004637379,-0.035180032,"('hardhearted', 'softhearted')",1.4665773,1.2765745,0.73097,0.6206973,-0.1102727
28,-0.30827197,-0.44524834,"('disloyal', 'loyal')",0.84926176,0.7556115,0.2704949,0.1551816,-0.1153133
29,-0.42474473,-0.46297422,"('unfair', 'fair')",-0.34311152,-0.5018435,-0.3839281,-0.4824089,-0.0984808
30,-0.24954566,-0.26015508,"('intolerant', 'tolerant')",0.81438136,0.7763733,0.2824178,0.2581091,-0.0243087
31,-0.0240408,-0.025166886,"('evil', 'good')",-0.32543463,-0.45046115,-0.1747377,-0.237814,-0.0630763
32,-0.034849428,-0.10991912,"('unkind', 'kind')",0.64817864,0.5452765,0.3066646,0.2176787,-0.0889859
33,1.1909713,1.1306977,"('wrong', 'right')",-0.17794836,-0.23475054,0.5065114,0.4479736,-0.0585378
34,-0.137381,-0.01651933,"('mean', 'honorable')",5.759554,5.849067,2.8110864,2.9162738,0.1051874
35,0.31985304,0.24322656,"('corrupt', 'incorrupt')",0.56279665,0.4006192,0.4413248,0.3219229,-0.1194019
36,1.0837395,1.0007554,"('hostile', 'amicable')",0.83481157,0.62121254,0.9592755,0.810984,-0.1482915
37,-0.8407548,-0.9255371,"('fake', 'genuine')",0.1176292,0.090474956,-0.3615628,-0.4175311,-0.0559683
38,0.021606905,0.037735753,"('untruthful', 'truthful')",-0.2663964,-0.22412017,-0.1223947,-0.0931922,0.0292025
39,1.1191595,1.1154763,"('exploitative', 'cooperative')",0.19327521,0.20907348,0.6562173,0.6622748,0.0060575
40,1.0847772,1.0638158,"('stingy', 'generous')",-1.2398726,-1.4174592,-0.0775477,-0.1768217,-0.099274
41,0.24815091,0.22287513,"('unforgiving', 'forgiving')",0.08983154,-0.04518774,0.1689912,0.0888437,-0.0801475
42,0.2544838,0.2637793,"('unreliable', 'reliable')",-3.3414335,-3.3367858,-1.5434749,-1.5365032,0.0069717
43,0.03407649,0.087048456,"('irresponsible', 'responsible')",0.18108153,0.16261312,0.107579,0.1248308,0.0172518
44,-0.089153714,-0.053432446,"('prejudiced', 'unprejudiced')",-1.327379,-1.308131,-0.7082664,-0.6807817,0.0274847
45,-1.4526592,-1.5002563,"('incompetent', 'competent')",-0.6936596,-0.7671203,-1.0731595,-1.1336883,-0.0605288
46,-1.2610776,-1.2137414,"('uncompetitive', 'competitive')",-1.0230062,-1.0815068,-1.1420419,-1.1476241,-0.0055822
47,-0.1753555,-0.11518733,"('stupid', 'smart')",5.176102,5.2399516,2.5003734,2.5623822,0.0620088
48,-0.648329,-0.6413789,"('unintelligent', 'intelligent')",0.34429836,0.37625772,-0.1520153,-0.1325606,0.0194547
49,-0.9550793,-0.92130387,"('unable', 'able')",-0.48990417,-0.44352293,-0.7224917,-0.6824134,0.0400783
50,0.40826398,0.42183116,"('clumsy', 'skillful')",-0.035416033,-0.07645367,0.186424,0.1726888,-0.0137352
51,-0.8038034,-0.8254502,"('uneducated', 'educated')",0.62344164,0.60852677,-0.0901809,-0.1084617,-0.0182808
