,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
76,0.5230705,0.5512445,"('anxious', 'daring')",-0.51035964,-0.43521938,0.0063554,0.0580126,0.0516572
77,-0.39131546,-0.35848752,"('unmotivated', 'motivated')",-1.2616261,-1.1358491,-0.8264708,-0.7471683,0.0793025
78,-0.7545216,-0.63556886,"('nonresilient', 'resilient')",-0.098861456,-0.08782974,-0.4266915,-0.3616993,0.0649922
79,-1.1850675,-1.1316504,"('wavering', 'unwavering')",-0.680901,-0.6388445,-0.9329842,-0.8852475,0.0477367
80,0.49129292,0.42625993,"('dominated', 'dominating')",-0.97331494,-0.8113131,-0.241011,-0.1925266,0.0484844
81,0.59546196,0.5064744,"('submissive', 'aggressive')",-0.8147793,-0.6959664,-0.1096587,-0.094746,0.0149127
82,-0.7794006,-0.75647897,"('poor', 'rich')",5.9032073,5.881095,2.5619035,2.5623081,0.0004046
83,0.028702153,-0.07294251,"('powerless', 'powerful')",-1.0404857,-1.0558633,-0.5058918,-0.5644029,-0.0585111
84,0.54690677,0.45532373,"('inferior', 'superior')",1.0909317,1.0578445,0.8189192,0.7565841,-0.0623351
85,0.11238736,0.14915486,"('insignificant', 'prestigious')",0.41823107,0.40602496,0.2653092,0.2775899,0.0122807
86,-1.303214,-1.4314092,"('uninfluential', 'influential')",-0.41350055,-0.5785809,-0.8583573,-1.0049951,-0.1466378
87,0.58382875,0.5333246,"('unsuccessful', 'successful')",0.7359188,0.79920596,0.6598738,0.6662652,0.0063914
88,-0.29988337,-0.4404065,"('low', 'eminent')",-0.32124072,-0.37197384,-0.310562,-0.4061902,-0.0956282
